Wavelength	TC7.022
350	 0.109766662120819 
351	 0.109698623418808 
352	 0.104075245559216 
353	 9.89809930324554E-02 
354	 9.84762012958527E-02 
355	 9.95949804782867E-02 
356	 9.80837121605873E-02 
357	 9.18569266796112E-02 
358	 8.49169790744781E-02 
359	 8.29352587461472E-02 
360	 8.19960534572601E-02 
361	 0.075368732213974 
362	 7.58815705776215E-02 
363	 7.85328894853592E-02 
364	 7.86792784929276E-02 
365	 7.42136761546135E-02 
366	 7.50216022133827E-02 
367	 0.075109489262104 
368	 6.96544349193573E-02 
369	 6.94520249962807E-02 
370	 6.94277435541153E-02 
371	 6.88312947750092E-02 
372	 0.069014884531498 
373	 6.68134465813637E-02 
374	 6.73178732395172E-02 
375	 7.05915316939354E-02 
376	 6.89030587673187E-02 
377	 6.78803324699402E-02 
378	 6.62702172994614E-02 
379	 6.26805424690247E-02 
380	 6.07076957821846E-02 
381	 6.08717948198318E-02 
382	 6.05161301791668E-02 
383	 5.65744638442993E-02 
384	 6.00613616406918E-02 
385	 6.22249394655228E-02 
386	 5.91111145913601E-02 
387	 5.66139668226242E-02 
388	 5.72888925671577E-02 
389	 5.85448555648327E-02 
390	 5.75131438672543E-02 
391	 5.59604056179523E-02 
392	 5.48526532948017E-02 
393	 5.48819936811924E-02 
394	 0.056072685867548 
395	 5.37245124578476E-02 
396	 5.23325242102146E-02 
397	 5.38897477090359E-02 
398	 5.46123124659061E-02 
399	 5.61042800545692E-02 
400	 5.63353486359119E-02 
401	 5.39354048669338E-02 
402	 5.37697449326515E-02 
403	 5.39396889507771E-02 
404	 5.37945814430714E-02 
405	 5.37608377635479E-02 
406	 0.053559347987175 
407	 5.32996878027916E-02 
408	 5.33457659184933E-02 
409	 5.47001659870148E-02 
410	 5.42474053800106E-02 
411	 5.32636977732182E-02 
412	 5.38194738328457E-02 
413	 5.44540584087372E-02 
414	 5.38763031363487E-02 
415	 5.29383234679699E-02 
416	 5.41225410997868E-02 
417	 5.45598678290844E-02 
418	 0.054410245269537 
419	 5.42738996446133E-02 
420	 5.44704683125019E-02 
421	 5.46029172837734E-02 
422	 5.49081675708294E-02 
423	 5.57240806519985E-02 
424	 5.64503371715546E-02 
425	 5.66467382013798E-02 
426	 5.64827024936676E-02 
427	 5.67523837089539E-02 
428	 5.68039156496525E-02 
429	 5.73821403086185E-02 
430	 5.86539171636105E-02 
431	 5.81095516681671E-02 
432	 5.85053339600563E-02 
433	 5.95090724527836E-02 
434	 5.93486838042736E-02 
435	 5.99699094891548E-02 
436	 6.09603151679039E-02 
437	 6.17606341838837E-02 
438	 6.19551911950111E-02 
439	 0.062712088227272 
440	 6.34997487068176E-02 
441	 6.37154877185822E-02 
442	 6.46240264177322E-02 
443	 6.54484033584595E-02 
444	 6.60313814878464E-02 
445	 6.67464882135391E-02 
446	 6.76049888134003E-02 
447	 6.83157593011856E-02 
448	 6.88536763191223E-02 
449	 6.98936060070992E-02 
450	 7.09528625011444E-02 
451	 7.18512758612633E-02 
452	 7.25695639848709E-02 
453	 7.32810497283936E-02 
454	 7.43315890431404E-02 
455	 7.55931958556175E-02 
456	 7.64451250433922E-02 
457	 7.75244310498238E-02 
458	 7.84985348582268E-02 
459	 7.91945606470108E-02 
460	 8.05392563343048E-02 
461	 8.18291306495667E-02 
462	 8.29071775078774E-02 
463	 8.39561596512794E-02 
464	 8.52111428976059E-02 
465	 8.66236910223961E-02 
466	 8.79740715026855E-02 
467	 8.88288542628288E-02 
468	 8.99315103888512E-02 
469	 9.11460816860199E-02 
470	 9.22510176897049E-02 
471	 9.38365310430527E-02 
472	 9.52335149049759E-02 
473	 9.64263677597046E-02 
474	 9.79031845927238E-02 
475	 9.92207303643227E-02 
476	 0.100470453500748 
477	 0.10179490596056 
478	 0.103287622332573 
479	 0.104664735496044 
480	 0.106088824570179 
481	 0.107772998511791 
482	 0.109066903591156 
483	 0.110512897372246 
484	 0.112208113074303 
485	 0.113660290837288 
486	 0.115320160984993 
487	 0.116923972964287 
488	 0.118273347616196 
489	 0.119848169386387 
490	 0.121518284082413 
491	 0.123212061822414 
492	 0.124877005815506 
493	 0.126313954591751 
494	 0.127926737070084 
495	 0.129828721284866 
496	 0.13155971467495 
497	 0.133143320679665 
498	 0.134731218218803 
499	 0.136469393968582 
500	 0.138255715370178 
501	 0.139947488903999 
502	 0.141571149230003 
503	 0.143291309475899 
504	 0.144942685961723 
