Wavelength	TC7.024
350	 8.30018445849419E-02 
351	 7.54533335566521E-02 
352	 0.070403091609478 
353	 7.12150856852531E-02 
354	 7.60115906596184E-02 
355	 0.077964074909687 
356	 7.15840756893158E-02 
357	 5.98974116146564E-02 
358	 7.04385861754417E-02 
359	 7.44860023260117E-02 
360	 7.05248340964317E-02 
361	 0.070293091237545 
362	 6.61607086658478E-02 
363	 6.10386915504932E-02 
364	 5.68600408732891E-02 
365	 5.31646497547627E-02 
366	 5.78626357018948E-02 
367	 6.13679178059101E-02 
368	 5.66807650029659E-02 
369	 5.67140430212021E-02 
370	 5.86596615612507E-02 
371	 5.91369532048702E-02 
372	 5.57377710938454E-02 
373	 5.63622303307056E-02 
374	 0.058172270655632 
375	 5.90706914663315E-02 
376	 5.97017854452133E-02 
377	 5.82898035645485E-02 
378	 5.64372688531876E-02 
379	 5.58165349066257E-02 
380	 0.05534727871418 
381	 5.62736541032791E-02 
382	 5.60063682496548E-02 
383	 5.10079152882099E-02 
384	 4.96050082147121E-02 
385	 5.18828481435776E-02 
386	 5.44928498566151E-02 
387	 5.06308414041996E-02 
388	 4.97019961476326E-02 
389	 5.02853915095329E-02 
390	 4.90252636373043E-02 
391	 4.63108532130718E-02 
392	 4.62380610406399E-02 
393	 4.78166081011295E-02 
394	 4.72471863031387E-02 
395	 4.82128821313381E-02 
396	 4.91928718984127E-02 
397	 4.89037819206715E-02 
398	 4.74050156772137E-02 
399	 4.55307438969612E-02 
400	 4.45708185434341E-02 
401	 4.51370812952518E-02 
402	 0.044978491961956 
403	 4.53001894056797E-02 
404	 4.58012595772743E-02 
405	 4.51486259698868E-02 
406	 0.044225949794054 
407	 0.043750423938036 
408	 4.39424104988575E-02 
409	 4.43068481981754E-02 
410	 4.39902655780315E-02 
411	 4.35998253524303E-02 
412	 4.39099259674549E-02 
413	 4.40595485270023E-02 
414	 4.31831888854504E-02 
415	 4.19070869684219E-02 
416	 4.20125275850296E-02 
417	 4.19428981840611E-02 
418	 4.15811203420162E-02 
419	 4.12002541124821E-02 
420	 4.14209589362144E-02 
421	 4.10996899008751E-02 
422	 4.10060733556747E-02 
423	 4.20856662094593E-02 
424	 4.11731041967869E-02 
425	 4.05940227210522E-02 
426	 4.10611256957054E-02 
427	 4.10529561340809E-02 
428	 4.02702540159225E-02 
429	 3.97198051214218E-02 
430	 4.00419048964977E-02 
431	 3.99027466773987E-02 
432	 3.98141220211983E-02 
433	 3.97683195769787E-02 
434	 3.95137704908848E-02 
435	 3.93290109932423E-02 
436	 3.91911827027798E-02 
437	 3.90254110097885E-02 
438	 3.87176275253296E-02 
439	 3.86767201125622E-02 
440	 3.86279374361038E-02 
441	 3.83078157901764E-02 
442	 0.038337916135788 
443	 0.038546048104763 
444	 3.86839993298054E-02 
445	 3.85046638548374E-02 
446	 3.83874773979187E-02 
447	 3.82555015385151E-02 
448	 3.80154177546501E-02 
449	 3.76537628471851E-02 
450	 3.76420430839062E-02 
451	 0.037748496979475 
452	 0.037579134106636 
453	 3.76099571585655E-02 
454	 3.75774689018726E-02 
455	 3.73997054994106E-02 
456	 3.72447781264782E-02 
457	 3.71832810342312E-02 
458	 0.037201464176178 
459	 3.72358746826649E-02 
460	 3.71747873723507E-02 
461	 3.69549095630646E-02 
462	 0.03670509532094 
463	 3.66376154124737E-02 
464	 3.66654619574547E-02 
465	 3.67409698665142E-02 
466	 3.67486886680126E-02 
467	 3.64566147327423E-02 
468	 3.62400040030479E-02 
469	 3.62675338983536E-02 
470	 3.65161187946796E-02 
471	 3.65316793322563E-02 
472	 3.63913550972939E-02 
473	 3.61786931753159E-02 
474	 3.59759964048862E-02 
475	 3.59399989247322E-02 
476	 3.59236896038055E-02 
477	 3.58159393072128E-02 
478	 3.56842130422592E-02 
479	 3.56188006699085E-02 
480	 3.56446318328381E-02 
481	 3.57035547494888E-02 
482	 3.54439169168472E-02 
483	 3.52863632142544E-02 
484	 3.53501476347446E-02 
485	 3.53549085557461E-02 
486	 3.54734398424625E-02 
487	 3.53878624737263E-02 
488	 3.49723845720291E-02 
489	 3.49810421466827E-02 
490	 3.51248495280743E-02 
491	 3.51749435067177E-02 
492	 3.49938869476318E-02 
493	 3.49522195756435E-02 
494	 0.034920908510685 
495	 3.48574034869671E-02 
496	 3.49758975207806E-02 
497	 3.49720120429993E-02 
498	 0.034858200699091 
499	 3.47549095749855E-02 
500	 3.47813032567501E-02 
501	 0.03474011272192 
502	 3.45626808702946E-02 
503	 3.43229286372662E-02 
504	 3.44168916344643E-02 
505	 3.44637855887413E-02 
506	 3.42668257653713E-02 
507	 3.44457924365997E-02 
508	 3.44186797738075E-02 
509	 3.42621318995953E-02 
510	 3.42819653451443E-02 
511	 3.41827422380447E-02 
512	 3.40747646987438E-02 
513	 3.40591073036194E-02 
514	 0.034185167402029 
515	 3.40805239975452E-02 
516	 3.39355207979679E-02 
517	 0.03396400436759 
518	 3.39135341346264E-02 
519	 3.38604152202606E-02 
520	 3.38458828628063E-02 
521	 3.38737405836582E-02 
522	 3.38469929993153E-02 
523	 3.37703786790371E-02 
524	 3.36830951273441E-02 
525	 3.36585082113743E-02 
526	 3.36565896868706E-02 
527	 3.36620844900608E-02 
528	 3.36598381400108E-02 
529	 3.35969477891922E-02 
530	 3.35167050361633E-02 
531	 3.34797203540802E-02 
532	 3.35516966879368E-02 
533	 3.35309244692326E-02 
534	 3.34710627794266E-02 
535	 3.34397479891777E-02 
536	 3.33551727235317E-02 
537	 3.33867743611336E-02 
538	 3.34455706179142E-02 
539	 3.33305858075619E-02 
540	 3.32188382744789E-02 
541	 3.32447476685047E-02 
542	 0.033375158905983 
543	 3.33230495452881E-02 
544	 3.32787409424782E-02 
545	 3.32421027123928E-02 
546	 3.31815779209137E-02 
547	 3.31792049109936E-02 
548	 3.32018621265888E-02 
549	 3.32001037895679E-02 
550	 3.31218019127846E-02 
551	 3.30899655818939E-02 
552	 3.30411158502102E-02 
553	 3.29411700367928E-02 
554	 3.29209864139557E-02 
