Wavelength	TC7.003
350	 0.256370574235916 
351	 0.238529890775681 
352	 0.225538536906242 
353	 0.224614158272743 
354	 0.214939251542091 
355	 0.207259878516197 
356	 0.202397093176842 
357	 0.197076037526131 
358	 0.180022001266479 
359	 0.169730171561241 
360	 0.169547110795975 
361	 0.172858640551567 
362	 0.168363511562347 
363	 0.160191804170609 
364	 0.152604088187218 
365	 0.147994101047516 
366	 0.146892845630646 
367	 0.145986750721931 
368	 0.143038302659988 
369	 0.142022535204887 
370	 0.142757251858711 
371	 0.141161799430847 
372	 0.132921531796455 
373	 0.129045769572258 
374	 0.130131423473358 
375	 0.132307469844818 
376	 0.127448350191116 
377	 0.127805843949318 
378	 0.128144472837448 
379	 0.12284754216671 
380	 0.119976252317429 
381	 0.117901295423508 
382	 0.116073489189148 
383	 0.114686407148838 
384	 0.114736028015614 
385	 0.11487603187561 
386	 0.11356046795845 
387	 0.10912961512804 
388	 0.108542181551456 
389	 0.108081288635731 
390	 0.103739812970161 
391	 0.100836172699928 
392	 0.100203409790993 
393	 0.10068915784359 
394	 0.100111171603203 
395	 9.91661995649338E-02 
396	 9.87855270504951E-02 
397	 9.89898815751076E-02 
398	 0.098291389644146 
399	 9.78329703211784E-02 
400	 9.73288714885712E-02 
401	 9.63239669799805E-02 
402	 9.51181575655937E-02 
403	 9.53976139426231E-02 
404	 9.63620021939278E-02 
405	 9.56549867987633E-02 
406	 9.54267531633377E-02 
407	 9.55435782670975E-02 
408	 9.56264138221741E-02 
409	 9.54954251646996E-02 
410	 9.49932709336281E-02 
411	 9.49633121490479E-02 
412	 9.62235927581787E-02 
413	 9.81353595852852E-02 
414	 9.86363291740417E-02 
415	 9.83161926269531E-02 
416	 9.99327152967453E-02 
417	 0.101710967719555 
418	 0.103212386369705 
419	 0.104296967387199 
420	 0.104838214814663 
421	 0.105703681707382 
422	 0.107485070824623 
423	 0.110235624015331 
424	 0.11184398829937 
425	 0.113192647695541 
426	 0.114953897893429 
427	 0.117276519536972 
428	 0.119129829108715 
429	 0.121208682656288 
430	 0.124017648398876 
431	 0.126316919922829 
432	 0.129127070307732 
433	 0.132163286209106 
434	 0.134590536355972 
435	 0.137480765581131 
436	 0.140425860881805 
437	 0.14323902130127 
438	 0.146288350224495 
439	 0.149736374616623 
440	 0.153315529227257 
441	 0.156722590327263 
442	 0.160045951604843 
443	 0.163623049855232 
444	 0.167344585061073 
445	 0.170811012387276 
446	 0.174828812479973 
447	 0.178838670253754 
448	 0.182544708251953 
449	 0.186731666326523 
450	 0.190743401646614 
451	 0.194621205329895 
452	 0.198649749159813 
453	 0.202818483114243 
454	 0.207207694649696 
455	 0.211628884077072 
456	 0.215653494000435 
457	 0.220141679048538 
458	 0.224587738513947 
459	 0.228634253144264 
460	 0.233239069581032 
461	 0.23779858648777 
462	 0.242310076951981 
463	 0.247055813670158 
464	 0.251662611961365 
465	 0.256319552659988 
466	 0.260983020067215 
467	 0.265152603387833 
468	 0.269694447517395 
469	 0.274350076913834 
470	 0.278799295425415 
471	 0.283923536539078 
472	 0.28873011469841 
473	 0.293197244405746 
474	 0.29804715514183 
475	 0.302653968334198 
476	 0.307309836149216 
477	 0.312171995639801 
478	 0.316799819469452 
479	 0.321522504091263 
480	 0.326295614242554 
481	 0.330985367298126 
482	 0.335839331150055 
483	 0.340724319219589 
484	 0.345535606145859 
485	 0.350230634212494 
486	 0.355220168828964 
487	 0.360083162784576 
488	 0.36454764008522 
489	 0.369387269020081 
490	 0.374272495508194 
491	 0.379040002822876 
492	 0.383638083934784 
493	 0.388109982013702 
494	 0.39261794090271 
495	 0.397220551967621 
496	 0.401798576116562 
497	 0.406287729740143 
498	 0.410715937614441 
499	 0.415127217769623 
500	 0.419514745473862 
501	 0.423803061246872 
502	 0.427973926067352 
503	 0.432067036628723 
504	 0.436165273189545 
505	 0.440201193094254 
506	 0.444150179624558 
507	 0.448180764913559 
508	 0.452003568410873 
509	 0.455704689025879 
510	 0.459492206573486 
511	 0.463175773620605 
512	 0.466806679964066 
513	 0.47037461400032 
514	 0.473775327205658 
515	 0.477026462554932 
516	 0.480246096849442 
517	 0.483512789011002 
518	 0.486699998378754 
519	 0.489741444587708 
520	 0.492692917585373 
521	 0.495680391788483 
522	 0.49867308139801 
523	 0.501386642456055 
524	 0.503820717334747 
525	 0.50661301612854 
526	 0.50934362411499 
527	 0.511875987052917 
528	 0.514224648475647 
529	 0.516673624515533 
530	 0.519021809101105 
531	 0.521251797676086 
532	 0.523566603660584 
533	 0.525828182697296 
534	 0.528012633323669 
535	 0.530119717121124 
536	 0.532134115695953 
537	 0.534187018871307 
538	 0.536235630512238 
539	 0.538161993026733 
540	 0.540096521377563 
541	 0.542016625404358 
542	 0.54386979341507 
543	 0.545573472976685 
544	 0.547275841236115 
545	 0.549001097679138 
546	 0.550716996192932 
547	 0.552334308624268 
548	 0.553956627845764 
549	 0.555589854717255 
550	 0.557144939899445 
551	 0.558650851249695 
552	 0.56011700630188 
553	 0.561558365821838 
554	 0.563013017177582 
555	 0.564421236515045 
556	 0.565753221511841 
557	 0.567012667655945 
558	 0.568326234817505 
559	 0.569695174694061 
560	 0.571065843105316 
561	 0.572335481643677 
562	 0.573488533496857 
563	 0.574561178684235 
564	 0.575604557991028 
565	 0.576641976833344 
566	 0.577750086784363 
567	 0.57895290851593 
568	 0.580232977867126 
569	 0.581618428230286 
570	 0.582993388175964 
571	 0.584254801273346 
572	 0.585362136363983 
573	 0.586376905441284 
574	 0.587328374385834 
575	 0.588254809379578 
576	 0.58928382396698 
577	 0.590364515781403 
578	 0.591464579105377 
579	 0.592582941055298 
580	 0.593673825263977 
581	 0.594688236713409 
582	 0.595622479915619 
583	 0.596605658531189 
584	 0.597506582736969 
585	 0.598331570625305 
586	 0.599182188510895 
587	 0.600192844867706 
588	 0.601265728473663 
589	 0.602327406406403 
590	 0.603399991989136 
591	 0.604329824447632 
592	 0.605099618434906 
593	 0.605772793292999 
594	 0.60652768611908 
595	 0.607234120368958 
596	 0.607907831668854 
597	 0.608697950839996 
598	 0.609650373458862 
599	 0.610499024391174 
600	 0.611151158809662 
601	 0.612076759338379 
