Wavelength	TC7.006
350	 0.131380170583725 
351	 0.119996182620525 
352	 0.11069293320179 
353	 0.10901878029108 
354	 0.107411153614521 
355	 0.104983448982239 
356	 0.104616396129131 
357	 0.106072291731834 
358	 9.53624993562698E-02 
359	 9.25087779760361E-02 
360	 9.76638197898865E-02 
361	 0.100313134491444 
362	 9.79501083493233E-02 
363	 0.088519923388958 
364	 7.63479545712471E-02 
365	 7.33531638979912E-02 
366	 8.12390744686127E-02 
367	 8.39391052722931E-02 
368	 0.073181264102459 
369	 7.65474364161491E-02 
370	 8.09788703918457E-02 
371	 8.04772302508354E-02 
372	 7.46869891881943E-02 
373	 7.32571706175804E-02 
374	 7.28470087051392E-02 
375	 7.25110918283463E-02 
376	 7.67317563295364E-02 
377	 7.44602456688881E-02 
378	 7.14519470930099E-02 
379	 7.29369446635246E-02 
380	 0.067018561065197 
381	 6.55089914798737E-02 
382	 6.69211819767952E-02 
383	 6.32511079311371E-02 
384	 6.50642737746239E-02 
385	 6.70113638043404E-02 
386	 6.55638352036476E-02 
387	 6.22350014746189E-02 
388	 6.07411414384842E-02 
389	 5.91023750603199E-02 
390	 5.54393492639065E-02 
391	 5.36763295531273E-02 
392	 5.56577369570732E-02 
393	 5.93628697097301E-02 
394	 6.05658739805222E-02 
395	 5.87459392845631E-02 
396	 5.73588795959949E-02 
397	 5.75934164226055E-02 
398	 5.62113337218761E-02 
399	 0.055086325854063 
400	 5.42419329285622E-02 
401	 5.34275807440281E-02 
402	 5.34807667136192E-02 
403	 5.35502769052982E-02 
404	 0.052532646805048 
405	 0.049646183848381 
406	 5.01686409115791E-02 
407	 0.05085713788867 
408	 4.98743019998074E-02 
409	 5.04610799252987E-02 
410	 5.03151640295982E-02 
411	 4.94324825704098E-02 
412	 4.86399382352829E-02 
413	 4.91314604878426E-02 
414	 4.86342199146748E-02 
415	 4.73695769906044E-02 
416	 4.77203577756882E-02 
417	 0.04739760607481 
418	 4.73309196531773E-02 
419	 4.79610823094845E-02 
420	 4.73400913178921E-02 
421	 4.66825067996979E-02 
422	 4.64427508413792E-02 
423	 4.66008000075817E-02 
424	 4.62461970746517E-02 
425	 4.60466146469116E-02 
426	 4.61609587073326E-02 
427	 4.60554175078869E-02 
428	 4.58877943456173E-02 
429	 4.57977801561356E-02 
430	 4.58019711077213E-02 
431	 4.55481074750423E-02 
432	 4.53176684677601E-02 
433	 4.51154969632626E-02 
434	 4.48738522827625E-02 
435	 4.54132258892059E-02 
436	 4.58182953298092E-02 
437	 4.56747189164162E-02 
438	 4.55806255340576E-02 
439	 4.58231307566166E-02 
440	 4.59403172135353E-02 
441	 4.55455332994461E-02 
442	 0.045517735183239 
443	 4.56521362066269E-02 
444	 4.58318330347538E-02 
445	 4.60195653140545E-02 
446	 4.59173619747162E-02 
447	 4.57545332610607E-02 
448	 4.57596965134144E-02 
449	 0.046008575707674 
450	 4.61547784507275E-02 
451	 4.58997525274754E-02 
452	 4.52161207795143E-02 
453	 4.53903935849667E-02 
454	 4.56861481070518E-02 
455	 4.56248298287392E-02 
456	 4.51956689357758E-02 
457	 4.53828610479832E-02 
458	 4.54290062189102E-02 
459	 4.48817647993565E-02 
460	 4.54325526952744E-02 
461	 4.56103459000587E-02 
462	 4.52573262155056E-02 
463	 4.49552461504936E-02 
464	 4.47420701384544E-02 
465	 4.49455045163631E-02 
466	 4.53426279127598E-02 
467	 4.48338650166988E-02 
468	 4.47267144918442E-02 
469	 4.47656437754631E-02 
470	 4.45391163229942E-02 
471	 4.50383350253105E-02 
472	 0.045110821723938 
473	 4.46991063654423E-02 
474	 4.46324311196804E-02 
475	 4.46990318596363E-02 
476	 0.044703584164381 
477	 4.46010082960129E-02 
478	 4.46842610836029E-02 
479	 4.48243506252766E-02 
480	 4.48813773691654E-02 
481	 4.47798222303391E-02 
482	 4.48961183428764E-02 
483	 4.49257269501686E-02 
484	 4.48528192937374E-02 
485	 4.50335592031479E-02 
486	 4.52827550470829E-02 
487	 0.045466598123312 
488	 4.55024987459183E-02 
489	 4.53787818551064E-02 
490	 0.04552336409688 
491	 4.58997339010239E-02 
492	 4.61737886071205E-02 
493	 4.60721328854561E-02 
494	 4.60653565824032E-02 
495	 4.63710837066174E-02 
496	 4.66653257608414E-02 
497	 4.67441827058792E-02 
498	 4.68497462570667E-02 
499	 0.047224085777998 
500	 4.73961681127548E-02 
501	 4.75650429725647E-02 
502	 4.77853082120419E-02 
503	 4.79693412780762E-02 
504	 4.82568293809891E-02 
505	 4.85355406999588E-02 
506	 4.87574487924576E-02 
507	 4.91558685898781E-02 
508	 4.94207479059696E-02 
509	 4.96789067983627E-02 
510	 5.01670241355896E-02 
511	 5.04238829016685E-02 
512	 5.07271476089954E-02 
513	 5.11859953403473E-02 
514	 5.16168139874935E-02 
515	 5.19633702933788E-02 
516	 5.23089431226254E-02 
517	 5.27284257113934E-02 
518	 5.31052500009537E-02 
519	 5.35956397652626E-02 
520	 5.41609898209572E-02 
521	 5.46394549310207E-02 
522	 5.51632046699524E-02 
523	 5.55990040302277E-02 
524	 5.59671446681023E-02 
525	 5.66927753388882E-02 
526	 5.72221726179123E-02 
527	 0.057637732475996 
528	 5.82023672759533E-02 
529	 5.88019900023937E-02 
530	 5.94338960945606E-02 
531	 6.00934736430645E-02 
532	 6.07678070664406E-02 
533	 6.13450817763805E-02 
534	 0.061952967196703 
535	 6.26769065856934E-02 
536	 6.33189976215363E-02 
537	 6.40521422028542E-02 
538	 6.48483708500862E-02 
539	 6.55767619609833E-02 
540	 0.066244937479496 
541	 6.70125856995583E-02 
542	 6.78635463118553E-02 
543	 6.84661418199539E-02 
544	 6.91540092229843E-02 
545	 6.99251815676689E-02 
546	 7.06848800182343E-02 
547	 7.14190527796745E-02 
548	 7.21548497676849E-02 
549	 7.28654935956001E-02 
550	 7.34797194600105E-02 
551	 7.40922316908836E-02 
552	 7.47716873884201E-02 
553	 0.075522281229496 
554	 7.62072131037712E-02 
555	 7.68692716956139E-02 
556	 7.75371342897415E-02 
557	 7.82247185707092E-02 
558	 7.88617357611656E-02 
559	 7.95670822262764E-02 
560	 8.03335830569267E-02 
561	 8.09618160128593E-02 
562	 8.14883857965469E-02 
563	 8.20223838090897E-02 
564	 8.26376527547836E-02 
565	 8.31859260797501E-02 
566	 8.37595835328102E-02 
567	 8.43744277954102E-02 
568	 8.49825441837311E-02 
569	 8.55332687497139E-02 
570	 0.086032010614872 
571	 8.65078568458557E-02 
572	 8.70183333754539E-02 
573	 8.75196382403374E-02 
574	 8.80099311470985E-02 
575	 8.85055288672447E-02 
576	 8.90243574976921E-02 
577	 8.95377695560455E-02 
578	 9.00312811136246E-02 
579	 9.05090421438217E-02 
580	 0.09104173630476 
581	 9.15547013282776E-02 
582	 9.19954106211662E-02 
583	 9.24900695681572E-02 
584	 9.29399579763412E-02 
585	 0.093339666724205 
586	 9.37463045120239E-02 
587	 9.42371487617493E-02 
588	 9.46970134973526E-02 
589	 0.095073938369751 
590	 9.54519584774971E-02 
591	 9.58314687013626E-02 
592	 9.61799323558807E-02 
593	 9.64750498533249E-02 
594	 9.67925116419792E-02 
595	 0.097109355032444 
596	 9.74112078547478E-02 
597	 9.76984277367592E-02 
598	 9.80508923530579E-02 
599	 9.84038710594177E-02 
600	 9.87223386764526E-02 
601	 0.099108412861824 
602	 0.0994912981987 
603	 9.98585149645805E-02 
604	 0.100217342376709 
605	 0.100534953176975 
606	 0.100822247564793 
607	 0.101126477122307 
608	 0.101531714200974 
609	 0.101857475936413 
610	 0.102143377065659 
611	 0.102460242807865 
612	 0.102777235209942 
613	 0.103126361966133 
614	 0.10347580909729 
615	 0.103762812912464 
616	 0.104050040245056 
617	 0.104367963969707 
618	 0.104714713990688 
619	 0.105042405426502 
620	 0.10535492002964 
621	 0.105662904679775 
622	 0.105975933372974 
623	 0.10627368837595 
624	 0.10658897459507 
625	 0.106929577887058 
626	 0.107275448739529 
627	 0.107553526759148 
628	 0.107868179678917 
629	 0.108261756598949 
630	 0.108532622456551 
631	 0.108826614916325 
632	 0.109177589416504 
633	 0.10955436527729 
634	 0.10984580218792 
635	 0.110163062810898 
636	 0.110550709068775 
637	 0.110945552587509 
638	 0.111244261264801 
639	 0.111526168882847 
640	 0.111872494220734 
641	 0.112199835479259 
642	 0.112584374845028 
643	 0.112995244562626 
644	 0.113344572484493 
645	 0.113676704466343 
646	 0.114039041101933 
647	 0.114434234797955 
648	 0.114790499210358 
649	 0.11516597867012 
650	 0.11554978787899 
651	 0.115910783410072 
652	 0.116214297711849 
653	 0.116563454270363 
654	 0.116970367729664 
655	 0.117368668317795 
656	 0.117729291319847 
657	 0.118102364242077 
658	 0.118510596454144 
659	 0.118884466588497 
660	 0.119323007762432 
661	 0.119766168296337 
662	 0.120132938027382 
663	 0.120583936572075 
664	 0.12098640203476 
665	 0.121336728334427 
666	 0.121771767735481 
667	 0.122203409671783 
668	 0.122620955109596 
669	 0.123033128678799 
670	 0.123462609946728 
671	 0.123879909515381 
672	 0.124284833669662 
673	 0.12469694018364 
674	 0.125159323215485 
675	 0.125640377402306 
676	 0.126095056533813 
677	 0.126473605632782 
678	 0.12687674164772 
679	 0.127337217330933 
680	 0.127837881445885 
681	 0.128267765045166 
682	 0.128735944628716 
683	 0.129224479198456 
684	 0.129655167460442 
685	 0.130076125264168 
686	 0.130519881844521 
687	 0.130990922451019 
688	 0.131457552313805 
689	 0.13192643225193 
690	 0.132388740777969 
691	 0.132846847176552 
692	 0.133349761366844 
693	 0.133846402168274 
694	 0.134329751133919 
695	 0.13481730222702 
696	 0.135264784097672 
697	 0.135739594697952 
698	 0.136262640357018 
699	 0.136764213442802 
700	 0.137260735034943 
701	 0.137757316231728 
702	 0.138254210352898 
703	 0.138733938336372 
704	 0.13925564289093 
705	 0.139799609780312 
706	 0.140300706028938 
707	 0.140823259949684 
708	 0.141361132264137 
709	 0.14188888669014 
710	 0.142361328005791 
711	 0.14291612803936 
712	 0.143472075462341 
713	 0.143940955400467 
714	 0.144488751888275 
715	 0.145055264234543 
716	 0.145601376891136 
717	 0.146114110946655 
718	 0.146670922636986 
719	 0.147231802344322 
720	 0.147766426205635 
721	 0.148285627365112 
722	 0.148822650313377 
723	 0.149366423487663 
724	 0.149896591901779 
725	 0.150415822863579 
726	 0.150957301259041 
727	 0.151520103216171 
728	 0.152075916528702 
729	 0.152580410242081 
730	 0.153082653880119 
731	 0.153616264462471 
732	 0.154170662164688 
733	 0.154722720384598 
734	 0.155244126915932 
735	 0.155725002288818 
736	 0.156215563416481 
737	 0.1567322909832 
738	 0.157262235879898 
739	 0.157774567604065 
740	 0.158289045095444 
741	 0.158786475658417 
742	 0.159265354275703 
743	 0.15975683927536 
744	 0.160258382558823 
745	 0.160769790410995 
746	 0.161279246211052 
747	 0.1617391705513 
748	 0.16219836473465 
749	 0.162650361657143 
750	 0.163064062595367 
751	 0.163493916392326 
752	 0.16393318772316 
753	 0.164378240704536 
754	 0.164836838841438 
755	 0.165233209729195 
756	 0.165600150823593 
757	 0.165983960032463 
758	 0.166388764977455 
759	 0.166785314679146 
760	 0.167156144976616 
761	 0.167502254247665 
762	 0.167897045612335 
763	 0.168276637792587 
764	 0.168620988726616 
765	 0.168966814875603 
766	 0.16926696896553 
767	 0.169548198580742 
768	 0.169840037822723 
769	 0.17014567553997 
770	 0.170444548130035 
771	 0.170729026198387 
772	 0.170998603105545 
773	 0.171259090304375 
774	 0.171501189470291 
775	 0.171737864613533 
776	 0.17199595272541 
777	 0.172241076827049 
778	 0.172481700778008 
779	 0.172711461782455 
780	 0.172887310385704 
781	 0.173073127865791 
782	 0.173259571194649 
783	 0.173426643013954 
784	 0.173593446612358 
785	 0.173788383603096 
786	 0.173976361751556 
787	 0.174102455377579 
788	 0.174251541495323 
789	 0.174433872103691 
790	 0.174605697393417 
791	 0.174677908420563 
792	 0.174790233373642 
793	 0.174925029277802 
794	 0.175041675567627 
795	 0.175127312541008 
796	 0.17521071434021 
797	 0.175302073359489 
798	 0.175390109419823 
799	 0.175399735569954 
800	 0.175430253148079 
801	 0.175492018461227 
802	 0.175524339079857 
803	 0.175552189350128 
804	 0.175587356090546 
805	 0.17562909424305 
806	 0.175660490989685 
807	 0.175680428743362 
808	 0.175658524036407 
809	 0.17560014128685 
810	 0.175632983446121 
811	 0.175661325454712 
812	 0.175652772188187 
813	 0.175612583756447 
814	 0.175576075911522 
815	 0.1755560785532 
816	 0.175535246729851 
817	 0.17547944188118 
818	 0.17547395825386 
819	 0.17543837428093 
820	 0.175355166196823 
821	 0.175348803400993 
822	 0.175311580300331 
823	 0.175256937742233 
824	 0.175208181142807 
825	 0.175107896327972 
826	 0.175063818693161 
827	 0.175048232078552 
828	 0.174983471632004 
829	 0.174905776977539 
830	 0.17486435174942 
831	 0.174837842583656 
832	 0.174754619598389 
833	 0.174714580178261 
834	 0.174681022763252 
835	 0.174627736210823 
836	 0.174575969576836 
837	 0.174505189061165 
838	 0.174424856901169 
839	 0.174349382519722 
840	 0.174284279346466 
841	 0.174229860305786 
842	 0.174166724085808 
843	 0.174079045653343 
844	 0.17400711774826 
845	 0.173935681581497 
846	 0.173877999186516 
847	 0.173860967159271 
848	 0.17383947968483 
849	 0.173755943775177 
850	 0.173630654811859 
851	 0.17357449233532 
852	 0.173517897725105 
853	 0.173453524708748 
854	 0.173388689756393 
855	 0.173338770866394 
856	 0.17323836684227 
857	 0.173132389783859 
858	 0.173073515295982 
859	 0.173005983233452 
860	 0.172934859991074 
861	 0.172886103391647 
862	 0.172880500555038 
863	 0.17284768819809 
864	 0.172786474227905 
865	 0.172715455293655 
866	 0.172662869095802 
867	 0.172610625624657 
868	 0.172601044178009 
869	 0.172611325979233 
870	 0.172528356313705 
871	 0.172492414712906 
872	 0.172440811991692 
873	 0.172346383333206 
874	 0.172357499599457 
875	 0.172375157475471 
876	 0.172372549772263 
877	 0.172363594174385 
878	 0.172430217266083 
879	 0.172407597303391 
880	 0.172352507710457 
881	 0.172398865222931 
882	 0.17245851457119 
883	 0.172426044940948 
884	 0.17237351834774 
885	 0.172470420598984 
886	 0.172500506043434 
887	 0.172502309083939 
888	 0.172523677349091 
889	 0.172584727406502 
890	 0.172655001282692 
891	 0.172692313790321 
892	 0.172698155045509 
893	 0.172747433185577 
894	 0.172761991620064 
895	 0.172775313258171 
896	 0.172832205891609 
897	 0.172938376665115 
898	 0.1730005890131 
899	 0.173027649521828 
900	 0.173068434000015 
901	 0.17316697537899 
902	 0.173238486051559 
903	 0.173303425312042 
904	 0.173413202166557 
905	 0.1734768897295 
906	 0.173501595854759 
907	 0.173542588949203 
908	 0.173658400774002 
909	 0.173694878816605 
910	 0.17374949157238 
911	 0.173873841762543 
912	 0.174032837152481 
913	 0.174060210585594 
914	 0.174115195870399 
915	 0.174248263239861 
916	 0.174299731850624 
917	 0.174369618296623 
918	 0.174523279070854 
919	 0.174719169735909 
920	 0.174741744995117 
921	 0.174874424934387 
922	 0.175071239471436 
923	 0.175241306424141 
924	 0.175419762730598 
925	 0.175531908869743 
926	 0.175658524036407 
927	 0.175873324275017 
928	 0.176051408052444 
929	 0.176208034157753 
930	 0.176372334361076 
931	 0.176562517881393 
932	 0.176715388894081 
933	 0.176891878247261 
934	 0.177108108997345 
935	 0.177340492606163 
936	 0.177511930465698 
937	 0.177739813923836 
938	 0.178010866045952 
939	 0.178228691220284 
940	 0.178451776504517 
941	 0.178641736507416 
942	 0.178837865591049 
943	 0.179132133722305 
944	 0.179443001747131 
945	 0.179682120680809 
946	 0.179869547486305 
947	 0.18012298643589 
948	 0.180337205529213 
949	 0.180589929223061 
950	 0.180891931056976 
951	 0.181144058704376 
952	 0.181331485509872 
953	 0.181594669818878 
954	 0.181946441531181 
955	 0.182186111807823 
956	 0.18251433968544 
957	 0.182836517691612 
958	 0.183064788579941 
959	 0.183232396841049 
960	 0.18343323469162 
961	 0.183718308806419 
962	 0.184075087308884 
963	 0.184405744075775 
964	 0.184556186199188 
965	 0.18471272289753 
966	 0.18501989543438 
967	 0.185315549373627 
968	 0.185531973838806 
969	 0.185813024640083 
970	 0.18622225522995 
971	 0.186468794941902 
972	 0.186626255512238 
973	 0.186832144856453 
974	 0.187134265899658 
975	 0.187261238694191 
976	 0.187518298625946 
977	 0.187864452600479 
978	 0.188178300857544 
979	 0.188469678163528 
980	 0.188738837838173 
981	 0.189018473029137 
982	 0.189317032694817 
983	 0.189526364207268 
984	 0.189809516072273 
985	 0.190104246139526 
986	 0.190358653664589 
987	 0.190848544239998 
988	 0.1912030428648 
989	 0.191498845815659 
990	 0.191887706518173 
991	 0.192178383469582 
992	 0.192420586943626 
993	 0.192760333418846 
994	 0.193279758095741 
995	 0.193737789988518 
996	 0.194267496466637 
997	 0.194663628935814 
998	 0.194803729653358 
999	 0.195203274488449 
1000	 0.195702821016312 
1001	 0.199695318937302 
1002	 0.200096398591995 
1003	 0.200480744242668 
1004	 0.200866550207138 
1005	 0.201238840818405 
1006	 0.201617732644081 
1007	 0.201962828636169 
1008	 0.202387541532516 
1009	 0.202855721116066 
1010	 0.203278794884682 
1011	 0.203753888607025 
1012	 0.204200953245163 
1013	 0.204581275582314 
1014	 0.20498625934124 
1015	 0.205413743853569 
1016	 0.205822318792343 
1017	 0.206235110759735 
1018	 0.206703498959541 
1019	 0.20720362663269 
1020	 0.207704663276672 
1021	 0.208153501152992 
1022	 0.208566695451736 
1023	 0.209007203578949 
1024	 0.20940363407135 
1025	 0.209853366017342 
1026	 0.210365161299706 
1027	 0.210838794708252 
1028	 0.211312264204025 
1029	 0.211786150932312 
1030	 0.212228268384933 
1031	 0.2126474827528 
1032	 0.213053241372108 
1033	 0.213461801409721 
1034	 0.213915646076202 
1035	 0.214387878775597 
1036	 0.214861452579498 
1037	 0.215377271175385 
1038	 0.21584863960743 
1039	 0.216293781995773 
1040	 0.216760754585266 
1041	 0.217209279537201 
1042	 0.217702776193619 
1043	 0.218236908316612 
1044	 0.218744307756424 
1045	 0.219263285398483 
1046	 0.219780296087265 
1047	 0.220271527767181 
1048	 0.220782354474068 
1049	 0.221287995576859 
1050	 0.221790358424187 
1051	 0.222330346703529 
1052	 0.222857564687729 
1053	 0.223392397165298 
1054	 0.223948150873184 
1055	 0.22450153529644 
1056	 0.225048169493675 
1057	 0.225607126951218 
1058	 0.22617295384407 
1059	 0.226749837398529 
1060	 0.227326422929764 
1061	 0.227898269891739 
1062	 0.228542730212212 
1063	 0.229177460074425 
1064	 0.229778632521629 
1065	 0.23043255507946 
1066	 0.231024593114853 
1067	 0.231598049402237 
1068	 0.232229247689247 
1069	 0.232823848724365 
1070	 0.233464390039444 
1071	 0.234130620956421 
1072	 0.23482808470726 
1073	 0.235478684306145 
1074	 0.236131712794304 
1075	 0.236723393201828 
1076	 0.237314268946648 
1077	 0.237971723079681 
1078	 0.238604694604874 
1079	 0.239305436611176 
1080	 0.240012601017952 
1081	 0.240635469555855 
1082	 0.241295337677002 
1083	 0.241923034191132 
1084	 0.242524594068527 
1085	 0.243188083171844 
1086	 0.243837878108025 
1087	 0.244489163160324 
1088	 0.245153874158859 
1089	 0.245806932449341 
1090	 0.246408879756927 
1091	 0.24703948199749 
1092	 0.247651606798172 
1093	 0.248284295201302 
1094	 0.248970165848732 
1095	 0.249609813094139 
1096	 0.250267148017883 
1097	 0.250912576913834 
1098	 0.251516789197922 
1099	 0.252147078514099 
1100	 0.252747565507889 
1101	 0.253344506025314 
1102	 0.253952294588089 
1103	 0.254546999931335 
1104	 0.255119472742081 
1105	 0.255736023187637 
1106	 0.256369560956955 
1107	 0.256973206996918 
1108	 0.257599025964737 
1109	 0.258179426193237 
1110	 0.258700758218765 
1111	 0.259255915880203 
1112	 0.259811371564865 
1113	 0.260386437177658 
1114	 0.260983854532242 
1115	 0.261532634496689 
1116	 0.262093812227249 
1117	 0.26265561580658 
1118	 0.263201028108597 
1119	 0.263752341270447 
1120	 0.264293760061264 
1121	 0.264812588691711 
1122	 0.265336245298386 
1123	 0.265891969203949 
1124	 0.266421288251877 
1125	 0.266971051692963 
1126	 0.267480969429016 
1127	 0.267945677042007 
1128	 0.268442094326019 
1129	 0.268922448158264 
1130	 0.269395798444748 
1131	 0.269860237836838 
1132	 0.270279318094254 
1133	 0.270710289478302 
1134	 0.271142810583115 
1135	 0.271563053131104 
1136	 0.272000253200531 
1137	 0.272413164377213 
1138	 0.272794783115387 
1139	 0.273184567689896 
1140	 0.273582100868225 
1141	 0.273947983980179 
1142	 0.274310618638992 
1143	 0.274664968252182 
1144	 0.274995416402817 
1145	 0.275337100028992 
1146	 0.275664091110229 
1147	 0.275978475809097 
1148	 0.276285707950592 
1149	 0.276567488908768 
1150	 0.276867628097534 
1151	 0.27716338634491 
1152	 0.27745309472084 
1153	 0.277747631072998 
1154	 0.278039574623108 
1155	 0.278326064348221 
1156	 0.278603047132492 
1157	 0.278884798288345 
1158	 0.279142439365387 
1159	 0.279376298189163 
1160	 0.279613733291626 
1161	 0.279850482940674 
1162	 0.280084878206253 
1163	 0.280324935913086 
1164	 0.280571281909943 
1165	 0.280815869569778 
1166	 0.28104841709137 
1167	 0.281286299228668 
1168	 0.281515032052994 
1169	 0.281732499599457 
1170	 0.281943261623383 
1171	 0.28214567899704 
1172	 0.282337039709091 
1173	 0.282520055770874 
1174	 0.282685905694962 
1175	 0.282858699560165 
1176	 0.283043712377548 
1177	 0.283199042081833 
1178	 0.283334195613861 
1179	 0.283481925725937 
1180	 0.283620089292526 
1181	 0.283730030059814 
1182	 0.283849030733109 
1183	 0.283965647220612 
1184	 0.284068912267685 
1185	 0.284177660942078 
1186	 0.284298151731491 
1187	 0.284433037042618 
1188	 0.284573554992676 
1189	 0.284716963768005 
1190	 0.284872382879257 
1191	 0.285034269094467 
1192	 0.285204499959946 
1193	 0.285384088754654 
1194	 0.285574823617935 
1195	 0.285789221525192 
1196	 0.285996675491333 
1197	 0.286203563213348 
1198	 0.286412328481674 
1199	 0.286639839410782 
1200	 0.286855757236481 
1201	 0.287122845649719 
1202	 0.287400901317596 
1203	 0.287666529417038 
1204	 0.28798171877861 
1205	 0.28831684589386 
1206	 0.288661569356918 
1207	 0.289050608873367 
1208	 0.289477735757828 
1209	 0.289929926395416 
1210	 0.290399312973022 
1211	 0.290919125080109 
1212	 0.291481584310532 
1213	 0.292082518339157 
1214	 0.292721390724182 
1215	 0.293404787778854 
1216	 0.294144511222839 
1217	 0.294886857271194 
1218	 0.295658856630325 
1219	 0.296459704637527 
