Wavelength	spectrum00006.asd
350	 4.84483858974459E-02 
351	 0.049343789411504 
352	 4.98514810849981E-02 
353	 4.68555135313502E-02 
354	 4.22593906225616E-02 
355	 4.29807173782234E-02 
356	 0.043517633906268 
357	 3.95630305305833E-02 
358	 3.80912032406272E-02 
359	 3.74486533197331E-02 
360	 3.78760575076662E-02 
361	 3.97228797866452E-02 
362	 3.67758108220475E-02 
363	 3.32605454668624E-02 
364	 3.20757752063494E-02 
365	 3.30958794507918E-02 
366	 3.16891175335702E-02 
367	 3.01001180202687E-02 
368	 3.08126310311971E-02 
369	 3.14179552223109E-02 
370	 3.09606710042038E-02 
371	 3.04142644317007E-02 
372	 3.13997332510383E-02 
373	 3.05269620911583E-02 
374	 2.94750082329341E-02 
375	 2.88234494059078E-02 
376	 0.026694977507529 
377	 2.89344922313505E-02 
378	 3.13675015817746E-02 
379	 2.95782448742671E-02 
380	 0.027434312382183 
381	 2.77875633100243E-02 
382	 2.86997358998694E-02 
383	 2.61345511049106E-02 
384	 2.60692166663932E-02 
385	 2.67106267673659E-02 
386	 2.67398886554636E-02 
387	 2.70236078730992E-02 
388	 2.60187754465778E-02 
389	 0.024920539955783 
390	 2.51022855023491E-02 
391	 2.58333571867733E-02 
392	 2.60824099317455E-02 
393	 2.52006095031553E-02 
394	 2.31624736228991E-02 
395	 2.31870456226172E-02 
396	 2.33644795140357E-02 
397	 2.23241892981304E-02 
398	 2.05024796930296E-02 
399	 2.13124239246286E-02 
400	 2.25012594567934E-02 
401	 2.14473274077265E-02 
402	 2.14955029511539E-02 
403	 2.14301844094698E-02 
404	 2.11458658212273E-02 
405	 2.13998674592184E-02 
406	 2.16440905621867E-02 
407	 2.05871565340381E-02 
408	 1.85094291680838E-02 
409	 1.88318510826466E-02 
410	 1.95910221809629E-02 
411	 1.97318681833923E-02 
412	 1.88535000141882E-02 
413	 1.81601652197472E-02 
414	 1.82910729911291E-02 
415	 1.87686352791703E-02 
416	 1.82707598857639E-02 
417	 1.81046815382044E-02 
418	 1.80655574968851E-02 
419	 1.79569364310444E-02 
420	 1.83596280226861E-02 
421	 1.79023848561857E-02 
422	 1.71381517757113E-02 
423	 1.71752245389314E-02 
424	 1.70900340184996E-02 
425	 0.017110197531868 
426	 1.71729293818329E-02 
427	 1.68028810619552E-02 
428	 0.016698436039616 
429	 1.66644399968788E-02 
430	 1.64794332240404E-02 
431	 1.64963721738377E-02 
432	 1.63252884627485E-02 
433	 1.61417536100431E-02 
434	 1.63299297283149E-02 
435	 1.60272505774196E-02 
436	 1.60429804068405E-02 
437	 1.65397929404906E-02 
438	 1.64080047307964E-02 
439	 1.63840883994252E-02 
440	 1.61980721074061E-02 
441	 1.56357320830405E-02 
442	 1.58991467995809E-02 
443	 1.60790941146114E-02 
444	 1.58732632195777E-02 
445	 1.55483217138035E-02 
446	 1.54635300428946E-02 
447	 1.56260716411884E-02 
448	 1.58907456356138E-02 
449	 1.59668230250719E-02 
450	 1.57643426076101E-02 
451	 1.54888072146426E-02 
452	 1.54270900736885E-02 
453	 1.55021321497283E-02 
454	 1.54912894315297E-02 
455	 1.53653301298284E-02 
456	 1.53172186965225E-02 
457	 1.51900219893283E-02 
458	 1.52376403387944E-02 
459	 1.55468147761783E-02 
