Wavelength	Tablay400091.asd
350	 0.250008895054927 
351	 0.206192616431065 
352	 0.166957850711386 
353	 0.184500945983139 
354	 0.189951808277282 
355	 0.203142473640294 
356	 0.172253942715133 
357	 8.54091714882768E-02 
358	 5.91591567134677E-02 
359	 0.124579934498157 
360	 0.205299163629405 
361	 0.208185602643925 
362	 0.15443228697718 
363	 0.13121647694216 
364	 0.157892078766881 
365	 0.151643465868158 
366	 0.122600036283385 
367	 0.116544377001077 
368	 0.159081571895028 
369	 0.200145938723811 
370	 0.186341608845585 
371	 0.162820106525971 
372	 0.209418927116781 
373	 0.150019435848139 
374	 8.48641782729478E-02 
375	 8.98159326802839E-02 
376	 0.152240593967926 
377	 0.156469990350431 
378	 0.139489870570581 
379	 0.143749146739277 
380	 8.01468601283902E-02 
381	 7.38182177146587E-02 
382	 0.10915673489758 
383	 8.96166494355964E-02 
384	 0.100985022590271 
385	 0.10767924997772 
386	 0.09909607413884 
387	 0.124915337838652 
388	 9.52835284207073E-02 
389	 7.44516521766084E-02 
390	 0.121646422359769 
391	 0.126706478692134 
392	 0.114252523370716 
393	 0.105022576575619 
394	 0.112450539685187 
395	 0.112060765204505 
396	 0.102375873398535 
397	 8.72155854540912E-02 
398	 7.05930407603461E-02 
399	 8.39658161025112E-02 
400	 0.100639289466689 
401	 9.49463210094251E-02 
402	 0.107854887955115 
403	 0.108159586623219 
404	 9.76272008228272E-02 
405	 0.102133702829223 
406	 0.104636287682726 
407	 0.105460837966852 
408	 0.103224825742479 
409	 8.56618015536785E-02 
410	 8.68834533493252E-02 
411	 0.101039862023878 
412	 0.109066001102907 
413	 9.98319113860121E-02 
414	 0.095055102679414 
415	 9.99497533801222E-02 
416	 0.10318445208286 
417	 9.84039817706896E-02 
418	 9.70008450614589E-02 
419	 0.104408538006962 
420	 0.106967970917133 
421	 9.76137783457681E-02 
422	 9.14504305159514E-02 
423	 0.105012574538692 
424	 0.10343361713238 
425	 0.104622459603136 
426	 0.10962034478631 
427	 9.74671125056338E-02 
428	 9.73657343149545E-02 
429	 0.102766843827953 
430	 0.103821582737771 
431	 0.104358098364622 
432	 0.10999915688326 
433	 0.114073489925069 
434	 0.106380799588521 
435	 0.106950261944545 
436	 0.111438278634959 
437	 0.114898715551378 
438	 0.116041224513326 
439	 0.113096080419395 
440	 0.109675967320194 
441	 0.110026387884576 
442	 0.11517826667059 
443	 0.116970667376543 
444	 0.114232481038769 
445	 0.11172975388904 
446	 0.115674418283913 
447	 0.119158816907181 
448	 0.118789050293731 
449	 0.123708664888644 
450	 0.124981892023391 
451	 0.123520568110111 
452	 0.123375233059172 
453	 0.123566222380252 
454	 0.124730569033289 
455	 0.127117643621038 
456	 0.130417504158944 
457	 0.129927692482305 
458	 0.129301517107706 
459	 0.131465650224457 
460	 0.131772518822789 
461	 0.132883741065563 
462	 0.134028138212253 
463	 0.133275182993455 
464	 0.135308319467028 
465	 0.135905799288834 
466	 0.134242689195221 
467	 0.135898999548059 
468	 0.13772787502273 
469	 0.138115549852506 
470	 0.136827483791808 
471	 0.137182379276157 
472	 0.137966796374936 
473	 0.138240740097624 
474	 0.137564904333261 
475	 0.137990884323103 
476	 0.138786261878737 
477	 0.139092631810023 
478	 0.138607435806981 
479	 0.139107870782172 
480	 0.139616065019987 
481	 0.13860170696563 
482	 0.137894098691116 
483	 0.138917932614145 
484	 0.140611549627478 
485	 0.139367724144917 
486	 0.137505467262671 
487	 0.136664955154875 
488	 0.137339443923971 
489	 0.137407859951869 
490	 0.135957150893292 
491	 0.134324031014578 
492	 0.134661910079819 
493	 0.133511215874533 
494	 0.13287654398634 
495	 0.133283052131865 
496	 0.131929198366201 
497	 0.129744563392608 
498	 0.128007760530715 
499	 0.127450346298254 
500	 0.12580446317248 
501	 0.124395982964627 
502	 0.123515550996184 
503	 0.122462149136408 
504	 0.121113427486148 
505	 0.119545447656732 
506	 0.117889013190139 
507	 0.116211477064058 
508	 0.115004041076254 
509	 0.113949547926454 
510	 0.112468874130726 
511	 0.110891627278344 
512	 0.109247369159284 
513	 0.107515234202152 
514	 0.105621999383058 
515	 0.104744664917685 
516	 0.103812939216971 
517	 0.101861430500512 
518	 0.100301101304037 
519	 9.85547674965562E-02 
520	 9.67340986938377E-02 
521	 9.53707439110203E-02 
522	 9.40547380180475E-02 
523	 9.28930173470289E-02 
524	 9.19954269278391E-02 
525	 9.14764662747577E-02 
526	 8.99674820427275E-02 
527	 8.81374572410912E-02 
528	 8.70906822660592E-02 
529	 8.59351216617746E-02 
530	 8.45802711684233E-02 
531	 0.083011421453322 
532	 8.12759464710809E-02 
533	 8.09065598869708E-02 
534	 8.03716686060894E-02 
535	 7.86171344728577E-02 
536	 0.077870972613206 
537	 7.71037794306386E-02 
538	 7.59572257189727E-02 
539	 7.45432836108128E-02 
540	 7.36992725991204E-02 
541	 7.28340842859885E-02 
542	 7.17002439676498E-02 
543	 7.08501425788209E-02 
544	 7.00252980873422E-02 
545	 6.92325137139098E-02 
546	 0.068515476563326 
547	 6.77516472122596E-02 
548	 6.70663377470366E-02 
549	 6.63828038334557E-02 
550	 6.54774339210758E-02 
551	 6.50219998276971E-02 
552	 6.47178318522105E-02 
553	 6.42223314667636E-02 
554	 6.35319695826851E-02 
555	 6.28846519331874E-02 
556	 6.23284378743329E-02 
557	 6.18363849953709E-02 
558	 6.16023535271839E-02 
559	 6.12658103470167E-02 
560	 6.07081775149276E-02 
561	 6.02070292167939E-02 
562	 5.98505761192839E-02 
563	 5.95376645925384E-02 
564	 0.059135995716998 
565	 5.86048386046787E-02 
566	 5.83312895586398E-02 
567	 5.81346348604274E-02 
568	 5.74996802116759E-02 
569	 5.73346358876969E-02 
570	 5.72856508600598E-02 
571	 5.70573103514334E-02 
572	 5.68791181610767E-02 
573	 5.67028985953007E-02 
574	 5.65192019487072E-02 
575	 0.056346850450208 
576	 5.63389073250392E-02 
577	 5.61710734370341E-02 
578	 0.055841995143028 
579	 5.57339978705613E-02 
580	 5.54444014249182E-02 
581	 5.52767127181064E-02 
582	 5.53979493958074E-02 
583	 5.50571043395392E-02 
584	 5.47991250337176E-02 
585	 5.47622615483235E-02 
586	 0.05481167630367 
587	 5.47182775984842E-02 
588	 5.45235368635986E-02 
589	 5.43520194105775E-02 
590	 5.44054641698852E-02 
591	 0.054403872940306 
592	 5.44691317512106E-02 
593	 5.46950031301194E-02 
594	 5.44860981268213E-02 
595	 5.43749704936989E-02 
596	 5.43768414243945E-02 
597	 0.054073917422721 
598	 5.41358779710943E-02 
599	 5.42003292649769E-02 
600	 5.40575873231514E-02 
601	 5.43411963656185E-02 
602	 5.43715250375419E-02 
603	 5.42791133990763E-02 
604	 5.44560350599726E-02 
605	 5.44849304742445E-02 
606	 5.45476563573957E-02 
607	 5.46857281736047E-02 
608	 5.47118418609242E-02 
609	 5.46259024229701E-02 
610	 5.46257532439341E-02 
611	 5.48343450385336E-02 
612	 5.49637471025659E-02 
613	 5.50993374203496E-02 
614	 5.52632795132241E-02 
615	 5.54293107993181E-02 
616	 5.55132497977239E-02 
617	 5.55660573084786E-02 
618	 5.56090714613236E-02 
619	 5.55534784715169E-02 
620	 5.58265080898442E-02 
621	 0.056220619942096 
622	 5.64238713552502E-02 
623	 0.056778491366228 
624	 5.69651539207073E-02 
625	 5.70257409420439E-02 
626	 5.73359138471628E-02 
627	 5.76339183691417E-02 
628	 0.057842311613363 
629	 5.79978839784272E-02 
630	 5.83136638657491E-02 
631	 5.88616686723466E-02 
632	 5.93722697059981E-02 
633	 0.059524197997537 
634	 5.98212046114518E-02 
635	 6.01944025328373E-02 
636	 0.060571267949166 
637	 6.09361598022502E-02 
638	 6.14026553101558E-02 
639	 6.18342742242052E-02 
640	 6.21541910444219E-02 
641	 6.26785780926405E-02 
642	 6.32192571130201E-02 
643	 6.37514776216212E-02 
644	 0.064323522687552 
645	 6.46047753633495E-02 
646	 6.51293645826539E-02 
647	 6.60314543004503E-02 
648	 6.66434703536169E-02 
649	 6.71093706754009E-02 
650	 0.067633178075265 
651	 6.84057716936311E-02 
652	 0.069460225965473 
653	 7.02017625043628E-02 
654	 7.07630814350595E-02 
655	 7.18082757949793E-02 
656	 7.26238834946955E-02 
657	 7.33858806662685E-02 
658	 0.074253165602182 
659	 7.50268504132748E-02 
660	 7.60195386695639E-02 
661	 7.71740912577929E-02 
662	 7.82973037949698E-02 
663	 7.92803572020778E-02 
664	 8.03946447252177E-02 
665	 8.16747288415807E-02 
666	 8.28972155090248E-02 
667	 0.084016634082085 
668	 8.52656654675176E-02 
669	 0.086750977995295 
670	 8.81200967431757E-02 
671	 0.089492523200057 
672	 9.08945917765034E-02 
673	 9.23273077876224E-02 
674	 9.38295630831655E-02 
675	 9.54621355651545E-02 
676	 0.097202050944064 
677	 9.89291473003429E-02 
678	 0.100520263457931 
679	 0.102108531504243 
680	 0.103858325234555 
681	 0.105833537662591 
682	 0.107772902767741 
683	 0.109655837920169 
684	 0.111598301017973 
685	 0.113580555359263 
686	 0.115630552899549 
687	 0.1176966644265 
688	 0.119616460677289 
689	 0.121813529599487 
690	 0.12400365294323 
691	 0.125933476295423 
692	 0.128102392690408 
693	 0.13038288594667 
