Wavelength	Tablay400115.asd
350	 8.29505065568673E-02 
351	-2.54969099047122E-03 
352	-0.011969913199109 
353	 9.87334718072794E-02 
354	 3.87159111656868E-02 
355	 5.09314005072389E-02 
356	 7.29671746739329E-02 
357	 3.28498958971084E-02 
358	 4.66147377875657E-02 
359	 0.12133537888087 
360	 0.173907891881695 
361	 0.103814026706116 
362	 8.98426225011171E-02 
363	 4.92449710488391E-02 
364	-1.97467198783489E-02 
365	 1.45731272484878E-02 
366	 8.11068184907029E-02 
367	 0.104477840777473 
368	 5.92611077892598E-02 
369	 6.42903281726012E-02 
370	 5.99880864744972E-02 
371	 3.88112411667351E-02 
372	 0.028460573845828 
373	 6.05887533354791E-02 
374	 7.19669787284275E-02 
375	 4.39353644853521E-02 
376	 3.48478008719853E-02 
377	 0.042201158200278 
378	 5.92220734744242E-02 
379	 7.36332632438427E-02 
380	 5.93791132486637E-02 
381	 0.051595492975608 
382	 5.96722133893815E-02 
383	 7.29036697917381E-02 
384	 5.74863509478903E-02 
385	 3.72483517866618E-02 
386	 3.11266507776655E-02 
387	 3.12047987062769E-02 
388	 6.79003338787833E-02 
389	 8.64878222345709E-02 
390	 4.93532190269241E-02 
391	 3.81380064432937E-02 
392	 6.58287841660996E-02 
393	 8.79404516772448E-02 
394	 3.99419704082893E-02 
395	 2.94734641089583E-02 
396	 5.11852779781214E-02 
397	 7.53558330461964E-02 
398	 5.74709615564165E-02 
399	 6.66254890081178E-02 
400	 0.082245353395145 
401	 7.24211803076336E-02 
402	 6.62743501124754E-02 
403	 6.29682094813309E-02 
404	 0.061087614720029 
405	 0.059540435913058 
406	 6.41974320281535E-02 
407	 7.69017353536232E-02 
408	 8.89483905054075E-02 
409	 7.33271113572661E-02 
410	 6.07774878281278E-02 
411	 6.43696846467989E-02 
412	 8.19623942064581E-02 
413	 7.41428547665796E-02 
414	 6.32118343765113E-02 
415	 6.16436643702457E-02 
416	 6.87954112229875E-02 
417	 6.97697295117834E-02 
418	 6.59662103477162E-02 
419	 0.062252380627414 
420	 6.52996858926946E-02 
421	 6.33591990157541E-02 
422	 6.00890405896107E-02 
423	 6.29353083076384E-02 
424	 6.13792796470586E-02 
425	 6.12655940657015E-02 
426	 6.40717989787706E-02 
427	 6.53523970440527E-02 
428	 6.18112445358857E-02 
429	 5.82733109841682E-02 
430	 5.88712299263114E-02 
431	 6.03311459439362E-02 
432	 6.26315242481594E-02 
433	 6.40415039727074E-02 
434	 6.28067271447269E-02 
435	 6.43665767879819E-02 
436	 6.57076624833273E-02 
437	 6.49975912650167E-02 
438	 6.35939675565125E-02 
439	 5.92268314951299E-02 
440	 5.84498567747043E-02 
441	 6.49115867079822E-02 
442	 6.13422864828694E-02 
443	 5.98896174845842E-02 
444	 6.20599012153055E-02 
445	 6.08958727151554E-02 
446	 5.87123576664345E-02 
447	 5.93297371029292E-02 
448	 6.29616061595579E-02 
449	 6.16124781180303E-02 
450	 6.09004480771081E-02 
451	 6.23389690826208E-02 
452	 6.53887890459288E-02 
453	 6.75940511176301E-02 
454	 6.46132378574802E-02 
455	 5.86055138794878E-02 
456	 5.84154817807381E-02 
457	 5.84959236258167E-02 
458	 5.93181276155298E-02 
459	 6.12240565011237E-02 
460	 6.07089262548235E-02 
461	 5.98515038102013E-02 
462	 5.98461011440189E-02 
463	 6.10268949044602E-02 
464	 0.060891255826897 
465	 6.07844987650066E-02 
466	 0.061241584334593 
467	 6.09437724169322E-02 
468	 6.09688020883574E-02 
469	 6.11282434555399E-02 
470	 6.10971859564789E-02 
471	 6.15047110972802E-02 
472	 6.17933896306493E-02 
473	 0.061569724375194 
474	 6.07382670895532E-02 
475	 0.061059152611442 
476	 0.062257218119959 
477	 6.34255774113234E-02 
478	 0.063027125713336 
479	 6.27399503817669E-02 
480	 6.22657127556341E-02 
481	 6.09850452079725E-02 
482	 6.09287700515026E-02 
483	 6.10844441645452E-02 
484	 6.13627568350799E-02 
485	 6.28778928980431E-02 
486	 6.24218813169862E-02 
487	 6.16454813058496E-02 
488	 6.21262565925089E-02 
489	 6.18226394579909E-02 
490	 6.15057977875826E-02 
491	 0.061320603855929 
492	 6.11665076275041E-02 
493	 6.21017732509853E-02 
494	 6.34692723773211E-02 
495	 0.064027308011557 
496	 6.16399366098993E-02 
497	 6.27358323438478E-02 
498	 6.45629050214497E-02 
499	 6.31428971611043E-02 
500	 6.22511462232344E-02 
501	 6.22256119173324E-02 
502	 6.27045906951516E-02 
503	 6.28853039274355E-02 
504	 6.33865282510686E-02 
