Wavelength	Tablay400087.asd
350	 0.158920428911022 
351	 0.16656030883349 
352	 0.157570167474225 
353	 0.120090742479826 
354	 0.239867874348873 
355	 0.185289337294049 
356	 0.11341597545382 
357	 0.177600140546927 
358	 0.213921940113848 
359	 0.201328334160396 
360	 0.201589685262653 
361	 0.28320646530836 
362	 0.18135052125958 
363	 0.100688799517915 
364	 0.126296636250306 
365	 0.129326201199683 
366	 0.109524695454217 
367	 0.108243234859886 
368	 0.146912981950175 
369	 0.181999846232602 
370	 0.154372564995028 
371	 0.114522679253176 
372	 0.153951085314598 
373	 0.156976003540117 
374	 0.126438400052871 
375	 9.03000100223882E-02 
376	 8.22588076562635E-02 
377	 9.23015991142508E-02 
378	 0.124669902021221 
379	 0.159196268974209 
380	 0.115517078741993 
381	 8.69613705383233E-02 
382	 0.098910598999086 
383	 0.124317217130283 
384	 0.140740306133926 
385	 0.124625648078156 
386	 0.08926906014235 
387	 9.21870522358289E-02 
388	 9.55857075682358E-02 
389	 9.61043197844416E-02 
390	 9.45587799717138E-02 
391	 7.00409958960876E-02 
392	 7.87726422845361E-02 
393	 9.74691768354652E-02 
394	 5.98642234505628E-02 
395	 4.67605967425055E-02 
396	 6.07433441847037E-02 
397	 8.07709478203605E-02 
398	 6.43125797832398E-02 
399	 0.074398373536832 
400	 9.61144468149635E-02 
401	 0.100940828166628 
402	 9.33495912257684E-02 
403	 7.94907929193858E-02 
404	 7.23663937856096E-02 
405	 8.65802116170597E-02 
406	 9.44228008038405E-02 
407	 8.89720936276784E-02 
408	 7.47204140675997E-02 
409	 7.27730002214344E-02 
410	 7.20157472912063E-02 
411	 7.29729032479121E-02 
412	 7.78343743021622E-02 
413	 8.13465612391576E-02 
414	 7.68504709780617E-02 
415	 6.92802574993698E-02 
416	 7.23065537002775E-02 
417	 7.73004700676372E-02 
418	 7.90626199506966E-02 
419	 7.56764838869823E-02 
420	 7.06975912814612E-02 
421	 0.063193293924878 
422	 6.19368596917757E-02 
423	 7.44555153408999E-02 
424	 7.53645381063249E-02 
425	 7.77790659120455E-02 
426	 0.083587757006857 
427	 7.98066039730678E-02 
428	 7.82526307103368E-02 
429	 7.78804433390749E-02 
430	 7.66114208658554E-02 
431	 0.07763171343849 
432	 8.05583909708527E-02 
433	 8.29365273043995E-02 
434	 8.19119794036861E-02 
435	 8.11048741740869E-02 
436	 8.25957779499152E-02 
437	 0.084622251380009 
438	 7.99842598903536E-02 
439	 7.72380891059017E-02 
440	 7.93489596245769E-02 
441	 8.50905526611456E-02 
442	 8.44877023522639E-02 
443	 8.33109747493141E-02 
444	 8.31710075973023E-02 
445	 8.22830572012671E-02 
446	 8.30382134416001E-02 
447	 8.51055696091461E-02 
448	 8.76580304292641E-02 
449	 9.02214363091251E-02 
450	 0.089181074163377 
451	 0.087700680632884 
452	 9.01384662776947E-02 
453	 9.16967406449529E-02 
454	 9.08966406724105E-02 
455	 8.94711217596207E-02 
456	 9.20743482551394E-02 
457	 9.34666844837279E-02 
458	 9.26465486940367E-02 
459	 9.09119633688622E-02 
460	 0.093363260927553 
461	 9.53164319582197E-02 
462	 9.57701472981434E-02 
463	 9.57445168141664E-02 
464	 9.47274856107371E-02 
465	 9.43090319970346E-02 
466	 9.47935805769677E-02 
467	 9.43379967304804E-02 
468	 9.38235240826148E-02 
469	 9.33360495212638E-02 
470	 0.093032775869534 
471	 9.43701256872282E-02 
472	 9.43274548492903E-02 
473	 9.30788293760448E-02 
474	 0.093138274010107 
475	 9.23267653541651E-02 
476	 9.17042905594527E-02 
477	 9.20451870352493E-02 
478	 9.29137469633822E-02 
479	 9.04933106218323E-02 
480	 8.74732324300814E-02 
481	 8.79328244297714E-02 
482	 0.08766427539764 
483	 8.69317829860367E-02 
484	 8.61678931800699E-02 
485	 8.56415344093974E-02 
486	 8.54484268757841E-02 
487	 0.084172454550689 
488	 8.14228162609456E-02 
489	 8.06972575195038E-02 
490	 8.02941164078907E-02 
491	 7.97426084171445E-02 
492	 0.079247827674013 
493	 7.82787702133013E-02 
494	 7.81317741399125E-02 
495	 7.85219674453725E-02 
496	 7.62163191385087E-02 
497	 7.53385137266771E-02 
498	 7.53087888191211E-02 
499	 7.46242145725847E-02 
500	 0.07471026027713 
501	 7.34132319645052E-02 
502	 0.071587554755897 
