Wavelength	spectrum00016.asd
350	 5.70683393318036E-02 
351	 5.23073903499006E-02 
352	 5.04312962163989E-02 
353	 5.24636902269955E-02 
354	 0.050174117339625 
355	 5.05335006100804E-02 
356	 5.07734340970595E-02 
357	 4.82811527673135E-02 
358	 4.71407028185068E-02 
359	 4.65160324767306E-02 
360	 4.57610910530154E-02 
361	 4.45996999453276E-02 
362	 4.50167904353728E-02 
363	 4.43734305990527E-02 
364	 4.23081472333807E-02 
365	 4.19185576722553E-02 
366	 4.20737579562769E-02 
367	 0.042412598079866 
368	 4.25934331113055E-02 
369	 4.17564550837458E-02 
370	 4.15287424055612E-02 
371	 0.041695144859581 
372	 4.11024686772878E-02 
373	 4.05326747279895E-02 
374	 4.01040685970866E-02 
375	 0.039970826019692 
376	 4.04556996439268E-02 
377	 4.03175632940215E-02 
378	 4.01168530163641E-02 
379	 4.02209157169292E-02 
380	 3.83308487472819E-02 
381	 0.038269626359829 
382	 3.89792844234276E-02 
383	 0.037102610170446 
384	 3.82659755145893E-02 
385	 3.93451589391632E-02 
386	 3.83507565340988E-02 
387	 3.64291931150514E-02 
388	 3.55855515521087E-02 
389	 3.56992242752146E-02 
390	 0.035970016458368 
391	 3.58182221235135E-02 
392	 3.59654238884366E-02 
393	 3.60318133819947E-02 
394	 3.51138296250154E-02 
395	 3.49509230945552E-02 
396	 3.52750994714925E-02 
397	 3.56093232775961E-02 
398	 0.035637111788038 
399	 0.03515888076199 
400	 3.45019793907428E-02 
401	 3.40677800383511E-02 
402	 3.37507617263279E-02 
403	 3.40345773016229E-02 
404	 3.42100102254662E-02 
405	 3.29299951178295E-02 
406	 3.26965341888805E-02 
407	 3.29149340433788E-02 
408	 3.29312905403001E-02 
409	 3.29804614378339E-02 
410	 0.032291421828766 
411	 3.16749984397242E-02 
412	 3.20568425668233E-02 
413	 3.22378784886978E-02 
414	 3.19668273140512E-02 
415	 3.15414246069089E-02 
416	 3.16380050023473E-02 
417	 3.13564787687886E-02 
418	 3.11707708697993E-02 
419	 3.13298249008112E-02 
420	 3.09632531519264E-02 
421	 3.07974041152842E-02 
422	 3.08364322703556E-02 
423	 3.08243504717128E-02 
424	 3.09631716251324E-02 
425	 3.08572734915856E-02 
426	 3.05027363455502E-02 
427	 3.03756641699182E-02 
428	 3.01871163027428E-02 
429	 3.01569414366762E-02 
430	 3.03658185667682E-02 
431	 3.01241309836183E-02 
432	 3.01406214955343E-02 
433	 3.03377207149843E-02 
434	 3.02436353990343E-02 
435	 3.02255642691557E-02 
436	 0.030201268417159 
437	 3.01155548386028E-02 
438	 0.030026174204708 
439	 3.00351795375699E-02 
440	 3.00471013974689E-02 
441	 2.99557231515694E-02 
442	 2.98633340647671E-02 
443	 2.98872521630892E-02 
444	 0.029947459077166 
445	 2.98360033142219E-02 
