Wavelength	spectrum00008.asd
350	 0.116784833076877 
351	 0.113789461590205 
352	 0.112428460322316 
353	 0.111209298971945 
354	 0.108252254212492 
355	 0.107086523805022 
356	 0.105597740500668 
357	 0.101992443478428 
358	 9.89055113361185E-02 
359	 9.75344327698112E-02 
360	 9.71626272857164E-02 
361	 9.61255102288604E-02 
362	 9.40237714223025E-02 
363	 0.092935424761584 
364	 9.29163597332249E-02 
365	 9.11067291276274E-02 
366	 9.16227969095305E-02 
367	 9.21898464068154E-02 
368	 9.06867022655859E-02 
369	 9.06020637339472E-02 
370	 9.02474028372601E-02 
371	 8.93332817439799E-02 
372	 0.088492154208915 
373	 8.85653099641351E-02 
374	 8.94867110137093E-02 
375	 0.090328482734457 
376	 8.91540757498612E-02 
377	 8.81720781722344E-02 
378	 8.74721130522335E-02 
379	 8.66116791059087E-02 
380	 8.51850823370589E-02 
381	 8.54721664946297E-02 
382	 8.62740806751029E-02 
383	 8.48077218473233E-02 
384	 8.49808745201599E-02 
385	 8.52304246786739E-02 
386	 8.45085190781523E-02 
387	 8.34669523094921E-02 
388	 8.30948074482488E-02 
389	 8.29872326163616E-02 
390	 8.25869702170434E-02 
391	 8.24515511316234E-02 
392	 8.22187743939563E-02 
393	 8.18599080043384E-02 
394	 8.15911082547291E-02 
395	 8.16266430272833E-02 
396	 8.16613968742831E-02 
397	 8.14638300053394E-02 
398	 8.10308732843631E-02 
399	 0.08044243224501 
400	 7.98949408064019E-02 
401	 7.95110746120354E-02 
402	 7.89462541056531E-02 
403	 7.88641189730273E-02 
404	 7.89837974873994E-02 
405	 7.84046414953066E-02 
406	 7.80812802871775E-02 
407	 7.77205970356758E-02 
408	 7.72418636789087E-02 
409	 7.74075463079803E-02 
410	 7.70221366390803E-02 
411	 7.65922513317825E-02 
412	 7.68624011473932E-02 
413	 7.68376538336713E-02 
414	 7.64250306496722E-02 
415	 7.60121426126759E-02 
416	 7.62940368002625E-02 
417	 7.62561231533496E-02 
418	 7.59812348430755E-02 
419	 7.57434322624235E-02 
420	 7.57765514802991E-02 
421	 7.57917770991147E-02 
422	 7.58683491124174E-02 
423	 7.61536023312035E-02 
424	 7.62016266863903E-02 
425	 0.076235442929162 
426	 7.63153014641675E-02 
427	 7.62571613877082E-02 
428	 7.62264743804322E-02 
429	 7.63880889036206E-02 
430	 7.67278980034318E-02 
431	 7.66826014393017E-02 
432	 7.69382001342051E-02 
433	 7.73509358119139E-02 
434	 7.73911953781664E-02 
435	 7.76505131240183E-02 
436	 7.80651665088136E-02 
437	 7.84693909178818E-02 
