Wavelength	spectrum00005.asd
350	 4.90265957020103E-02 
351	 4.62129314996416E-02 
352	 4.40317435534172E-02 
353	 4.33169270189765E-02 
354	 0.044645420585347 
355	 4.47546493126603E-02 
356	 4.40086869718805E-02 
357	 4.31031508562091E-02 
358	 4.07743599917184E-02 
359	 3.87940883032669E-02 
360	 3.82179508936173E-02 
361	 3.92158824630766E-02 
362	 3.90874014420759E-02 
363	 3.77145057790051E-02 
364	 3.63062255902389E-02 
365	 3.73649719671448E-02 
366	 3.78438509655218E-02 
367	 3.73018221109233E-02 
368	 3.63836176447931E-02 
369	 3.70205959123168E-02 
370	 3.69040395181827E-02 
371	 3.61331836106801E-02 
372	 3.60960451077319E-02 
373	 3.61217627658813E-02 
374	 3.60346703427374E-02 
375	 3.59166026916003E-02 
376	 3.61428983968911E-02 
377	 3.63587314801418E-02 
378	 3.59968544634872E-02 
379	 3.48595471393141E-02 
380	 3.39158589697802E-02 
381	 3.43818876398214E-02 
382	 3.49422876887301E-02 
383	 3.33288956067367E-02 
384	 3.37217925854965E-02 
385	 3.47601090172788E-02 
386	 3.50264507522279E-02 
387	 3.40076917974712E-02 
388	 3.36683781677937E-02 
389	 3.37210517090107E-02 
390	 3.34550462980652E-02 
391	 3.31641725831276E-02 
392	 3.29156098929873E-02 
393	 3.27194087047259E-02 
394	 3.25810681151523E-02 
395	 3.29374045824386E-02 
396	 3.32290869336993E-02 
397	 3.31983538102099E-02 
398	 3.33210787531017E-02 
399	 3.28614723936241E-02 
400	 3.21169779091988E-02 
401	 3.16552332419299E-02 
402	 3.17748053076833E-02 
403	 3.21558054952679E-02 
404	 3.23177156719987E-02 
405	 3.18039574848151E-02 
406	 3.17677402353022E-02 
407	 3.16355226328575E-02 
408	 3.11839535567842E-02 
409	 3.14202858416488E-02 
410	 3.12461751984691E-02 
411	 3.09871269517633E-02 
412	 3.11853640283135E-02 
413	 3.10340368288807E-02 
414	 3.05834444551457E-02 
415	 3.02986051214079E-02 
416	 3.08773589639147E-02 
417	 3.08859125700814E-02 
418	 0.030720692984924 
419	 3.08269664734008E-02 
420	 3.09983235451653E-02 
421	 3.09219966149135E-02 
422	 3.07668604267982E-02 
423	 3.08562931786827E-02 
424	 3.10704853739406E-02 
425	 3.11250966738842E-02 
426	 3.10367029960703E-02 
427	 3.11667261891319E-02 
428	 3.12012320337387E-02 
429	 0.03120241619699 
430	 3.12536074953836E-02 
431	 3.12047765056429E-02 
432	 3.14653530106416E-02 
433	 3.17823262129528E-02 
434	 3.16461524888171E-02 
435	 3.18899538682746E-02 
436	 3.22514105665855E-02 
437	 3.24778066279661E-02 
438	 0.032518165842608 
439	 3.27047307645699E-02 
440	 3.29049769474429E-02 
441	 3.29670972161019E-02 
442	 3.32855865260288E-02 
443	 3.36118030597889E-02 
444	 3.38083272948371E-02 
445	 3.38603901762937E-02 
446	 3.38906312525924E-02 
447	 3.40401777214154E-02 
448	 3.43147317816237E-02 
449	 0.034417510884659 
450	 3.46512539269024E-02 
451	 3.48562362316679E-02 
452	 3.47880408913623E-02 
453	 0.03483570530332 
454	 3.48358471313003E-02 
455	 3.48316936783638E-02 
456	 3.51216592807584E-02 
457	 0.035131103818185 
458	 3.50770216499159E-02 
459	 3.52119912525586E-02 
460	 3.53567029399419E-02 
461	 3.53440686787868E-02 
462	 3.52603255427876E-02 
463	 3.53090103582864E-02 
464	 3.52972810958482E-02 
465	 3.53347619430348E-02 
466	 3.54446851829157E-02 
467	 3.54652409868352E-02 
468	 3.55859169025334E-02 
469	 3.56283104789445E-02 
470	 0.035474159478412 
471	 3.57233591220337E-02 
472	 3.58231080352997E-02 
473	 3.57295804567095E-02 
474	 3.58207647232967E-02 
475	 3.59966221089418E-02 
476	 3.60995310956882E-02 
477	 3.60794574763151E-02 
478	 3.61420169144761E-02 
479	 3.62336140467977E-02 
480	 3.63289191116282E-02 
481	 3.64130392229566E-02 
482	 3.64960548416593E-02 
483	 3.66328891708463E-02 
484	 3.68212017914326E-02 
485	 3.69913934652737E-02 
486	 3.71767043937149E-02 
487	 3.73236081908619E-02 
488	 3.74142667264378E-02 
489	 3.75912808924782E-02 
490	 3.78041086947976E-02 
491	 3.80325705944943E-02 
492	 3.82706135693118E-02 
493	 3.84662674806303E-02 
494	 3.87009831333957E-02 
495	 3.90046320345614E-02 
496	 3.92997891324066E-02 
497	 3.95458119707821E-02 
498	 3.98475337238383E-02 
499	 4.02848285524012E-02 
500	 4.06130485367672E-02 
501	 4.08876414730097E-02 
502	 4.12072901327798E-02 
503	 4.16820445066047E-02 
504	 4.21209261450789E-02 
505	 4.25127802947084E-02 
506	 0.042906281353784 
507	 0.043412947591443 
508	 4.38873981928483E-02 
509	 0.044369427948775 
510	 4.49580373183725E-02 
511	 4.55482780564499E-02 
512	 4.61058976717582E-02 
513	 4.66681463086531E-02 
514	 4.73562359884368E-02 
515	 4.80279348456057E-02 
516	 0.048692087139039 
517	 4.93889537226878E-02 
518	 5.01141243875384E-02 
519	 5.09151598844873E-02 
520	 5.17597616084019E-02 
521	 5.25715419440285E-02 
522	 0.053463682974021 
523	 5.44299549663789E-02 
524	 5.54342432663667E-02 
525	 5.64159580738047E-02 
526	 5.74597153010184E-02 
527	 5.85629058420241E-02 
528	 0.059704872197529 
529	 6.09492096545736E-02 
