Wavelength	spectrum00019.asd
350	 0.106257289392447 
351	 0.10223366612163 
352	 9.87310459243627E-02 
353	 9.64756435770138E-02 
354	 9.61553845958819E-02 
355	 9.39064570495671E-02 
356	 9.09875585331312E-02 
357	 8.89414472682949E-02 
358	 8.62905025901368E-02 
359	 8.41785542541626E-02 
360	 8.34540123717492E-02 
361	 8.41852154209269E-02 
362	 8.22513231635815E-02 
363	 7.97715797295146E-02 
364	 7.84196946905256E-02 
365	 7.84366081691875E-02 
366	 7.92451669418452E-02 
367	 7.87702684381348E-02 
368	 7.62776110183622E-02 
369	 7.61992031818216E-02 
370	 7.61086426944158E-02 
371	 7.57538741071339E-02 
372	 0.075893120484024 
373	 7.41867660216917E-02 
374	 7.33309734685291E-02 
375	 7.39786849413678E-02 
376	 7.31798390579179E-02 
377	 7.20527799518915E-02 
378	 7.12819338408988E-02 
379	 7.10419083247812E-02 
380	 0.069989088379153 
381	 6.98619734171927E-02 
382	 6.98777920244883E-02 
383	 6.81899089199351E-02 
384	 6.86083601563128E-02 
385	 0.068797774613584 
386	 6.77728000396499E-02 
387	 6.76547978256251E-02 
388	 6.70133412004691E-02 
389	 6.63550829512799E-02 
390	 0.06627661427958 
391	 6.58169757318912E-02 
392	 6.51483987029629E-02 
393	 6.46150275347344E-02 
394	 6.45591111387581E-02 
395	 6.42490100831786E-02 
396	 6.38935703524245E-02 
397	 6.36382145767467E-02 
398	 6.33235509804394E-02 
399	 6.27725039087549E-02 
400	 6.23223927928816E-02 
401	 6.22274861904041E-02 
402	 6.17053309533696E-02 
403	 0.061663271812164 
404	 6.17802995244459E-02 
405	 6.09432289358271E-02 
406	 6.08314013596783E-02 
407	 6.06313943662503E-02 
408	 5.99568393986425E-02 
409	 5.99893732130621E-02 
410	 5.97172452117605E-02 
411	 5.93785068928738E-02 
412	 5.94676186319647E-02 
413	 5.97135767556936E-02 
414	 5.93810042662815E-02 
415	 5.87576763517993E-02 
416	 0.058978579606964 
417	 5.90942251498347E-02 
418	 5.90245927849249E-02 
419	 5.88946923608152E-02 
420	 5.89311017331598E-02 
421	 5.88472878633839E-02 
422	 5.89404803750718E-02 
423	 5.95377051584478E-02 
424	 0.059569933619391 
425	 0.059478635683108 
426	 5.95945050668599E-02 
427	 5.99724525815325E-02 
428	 6.01842028102065E-02 
429	 6.03219119678129E-02 
430	 6.05186524357622E-02 
431	 6.06034989489719E-02 
432	 6.09092333240716E-02 
433	 0.061396530608461 
434	 6.18344477718396E-02 
435	 6.24096252092672E-02 
436	 6.27793061487864E-02 
437	 6.29096552405055E-02 
438	 6.33120197680318E-02 
439	 6.39170729713727E-02 
440	 6.45689196107649E-02 
441	 6.51236981725167E-02 
442	 6.56612473827943E-02 
443	 6.61658900914172E-02 
444	 6.67677012461756E-02 
445	 6.76715470739103E-02 
446	 6.83482218793402E-02 
447	 6.89951835391892E-02 
448	 0.069800156304076 
449	 7.06663735686619E-02 
450	 7.14946215379393E-02 
451	 7.22960810976943E-02 
452	 7.31359710257059E-02 
453	 7.40677608544769E-02 
454	 7.50906439453437E-02 
455	 7.61531176536951E-02 
456	 7.71619996887475E-02 
457	 7.82420179835011E-02 
458	 7.93423717728925E-02 
459	 8.04439513964249E-02 
460	 8.17553573972604E-02 
461	 8.29902082439913E-02 
