Wavelength	spectrum00016.asd
350	 7.93551113637514E-02 
351	 0.07643934749823 
352	 7.36216145801928E-02 
353	 0.071406033392563 
354	 6.94098446402864E-02 
355	 6.96679350771486E-02 
356	 6.95360371250342E-02 
357	 6.69548224825225E-02 
358	 6.43828824851044E-02 
359	 6.25508160801136E-02 
360	 6.18869850837307E-02 
361	 6.22686719734464E-02 
362	 6.13825213417896E-02 
363	 6.02527247046292E-02 
364	 5.96260068782428E-02 
365	 0.059414049093508 
366	 6.02169430743718E-02 
367	 6.04927959654704E-02 
368	 5.92661999599402E-02 
369	 5.89081141233349E-02 
370	 5.91178242045859E-02 
371	 5.91524263413387E-02 
372	 5.82918313906768E-02 
373	 5.82106996906667E-02 
374	 5.92748209404344E-02 
375	 6.06485021903706E-02 
376	 6.00853819756129E-02 
377	 5.94912243426452E-02 
378	 5.96405415709652E-02 
379	 6.04507266404452E-02 
380	 6.00243531454076E-02 
381	 0.059969160292241 
382	 6.04317765089305E-02 
383	 6.06995448679508E-02 
384	 6.13244571222351E-02 
385	 6.21404405372859E-02 
386	 6.27597512644401E-02 
387	 6.25831308412675E-02 
388	 6.22896839419072E-02 
389	 6.25191296509414E-02 
390	 6.35447482445246E-02 
391	 6.46101734339995E-02 
392	 0.064971730540153 
393	 6.51176273994351E-02 
394	 6.61507194105999E-02 
395	 6.64146329431398E-02 
396	 0.067005952178384 
397	 6.82879952301114E-02 
398	 6.88612454949222E-02 
399	 6.92993114669652E-02 
400	 0.070160584249726 
401	 7.15463176036291E-02 
402	 7.16041317648779E-02 
403	 7.25319827733125E-02 
404	 7.42275280729515E-02 
405	 7.49154539208188E-02 
406	 7.58434679432265E-02 
407	 7.69737336619138E-02 
408	 0.078214858397892 
409	 7.97995969496563E-02 
410	 0.081037876312923 
411	 8.21520592231775E-02 
412	 8.35709625621295E-02 
413	 8.51476865103075E-02 
414	 0.086285909893772 
415	 8.72616272388481E-02 
416	 8.90617850191898E-02 
417	 9.06989908822441E-02 
418	 9.22120791042578E-02 
419	 9.38031181148115E-02 
420	 9.56426448322595E-02 
421	 9.73451301958097E-02 
422	 9.90517371052857E-02 
423	 0.101033207292243 
424	 0.102869830270072 
425	 0.104597109840117 
426	 0.106313303285722 
427	 0.108139751990217 
428	 0.110149715712034 
429	 0.112152564698451 
430	 0.114050100811431 
431	 0.116231497835991 
432	 0.118449735053975 
433	 0.120608592633443 
434	 0.122722685361908 
435	 0.124843508092335 
436	 0.127091343639079 
437	 0.129398546322478 
438	 0.131371817123538 
439	 0.133644905560354 
440	 0.136072425383009 
441	 0.138349911654146 
442	 0.140535194821629 
443	 0.142860368588571 
444	 0.145330176471127 
445	 0.147762528285026 
446	 0.150057077777902 
447	 0.152380318838443 
448	 0.154864625812068 
449	 0.15750579177894 
450	 0.159898247970763 
451	 0.162157288083125 
452	 0.164568714958197 
453	 0.167016763088435 
454	 0.169487724261037 
455	 0.17190180259417 
456	 0.174120911715802 
457	 0.176489611666728 
458	 0.178900282939962 
459	 0.181238641304697 
460	 0.183704737485698 
461	 0.185988231824278 
462	 0.188083298216357 
463	 0.190171632935061 
464	 0.1923917335201 
465	 0.194554490592448 
466	 0.196575354553738 
467	 0.198597853101185 
468	 0.200503770916539 
469	 0.202411203322243 
470	 0.204423330015468 
471	 0.206293471894252 
472	 0.207991325124218 
473	 0.209576843408133 
474	 0.211163634146083 
475	 0.212674813383217 
476	 0.213982972062724 
477	 0.215092063786724 
478	 0.216320038494989 
479	 0.217404024023952 
480	 0.218383667783021 
481	 0.219377909498287 
482	 0.2202407205462 
483	 0.220897297691461 
484	 0.221400400484719 
485	 0.221933147324972 
486	 0.22239199653474 
487	 0.222677464585073 
488	 0.222738121033117 
489	 0.222646492460502 
490	 0.222531155346751 
491	 0.222368223076558 
492	 0.22204310669129 
493	 0.22154126297849 
494	 0.221002741327917 
495	 0.22042766835119 
496	 0.219555442798638 
497	 0.218536987512739 
498	 0.217461169800752 
499	 0.216368470129759 
500	 0.215165481652356 
501	 0.213804263978235 
502	 0.212319269254738 
503	 0.210808813637517 
504	 0.209215774721048 
505	 0.207545210297895 
506	 0.205811757013515 
507	 0.204031909328527 
508	 0.202174289244943 
509	 0.200211040291326 
510	 0.198138169087023 
511	 0.196061200706512 
512	 0.194039854809344 
513	 0.192034542986536 
514	 0.189884826282877 
515	 0.187675239975738 
516	 0.18542866754648 
517	 0.183179621506446 
518	 0.181077707900852 
519	 0.178845255709888 
520	 0.176526710145376 
521	 0.174374397384344 
522	 0.172224064151868 
523	 0.170015163964296 
524	 0.167760946160498 
525	 0.16558480640214 
526	 0.163388858060138 
527	 0.161231092189942 
528	 0.159186277621508 
529	 0.157119539312081 
530	 0.155048206515048 
531	 0.15298214380668 
532	 0.15091838584749 
533	 0.148940986462618 
534	 0.146984280895638 
535	 0.144995607230427 
536	 0.143041215988043 
537	 0.141164880013083 
538	 0.139353694827532 
539	 0.137556692423163 
540	 0.135728344160698 
541	 0.133977198384361 
542	 0.13233426821241 
543	 0.130680051999162 
544	 0.129074320816701 
545	 0.127514349431806 
546	 0.125994673742302 
547	 0.124563832289539 
548	 0.123226861702602 
549	 0.121944889015101 
550	 0.120649505333331 
551	 0.119446517567241 
552	 0.118327539201436 
553	 0.11724832998177 
554	 0.116130527225884 
555	 0.115076873682494 
556	 0.114088107893433 
557	 0.113121170790665 
558	 0.112191584095814 
559	 0.11131853165871 
560	 0.110491531997839 
561	 0.109660555710652 
562	 0.108805984071743 
563	 0.107938983759383 
564	 0.10707759909311 
565	 0.10620751406929 
