Wavelength	1a.000
541	 8.30880552530289E-02 
542	 8.32764357328415E-02 
543	 8.34077075123787E-02 
544	 8.35788920521736E-02 
545	 8.37600454688072E-02 
546	 8.39208737015724E-02 
547	 8.42211917042732E-02 
548	 8.45076367259026E-02 
549	 8.47529619932175E-02 
550	 0.085047759115696 
551	 8.52893963456154E-02 
552	 0.08559200912714 
553	 8.60079675912857E-02 
554	 8.63239020109177E-02 
555	 0.086732991039753 
556	 8.72260257601738E-02 
557	 0.087710902094841 
558	 8.82473587989807E-02 
559	 8.88782665133476E-02 
560	 8.95786285400391E-02 
561	 9.02353003621101E-02 
562	 9.09164845943451E-02 
563	 9.16818901896477E-02 
564	 9.25659835338593E-02 
565	 9.35309156775475E-02 
566	 9.45271626114845E-02 
567	 9.55543667078018E-02 
568	 9.66522544622421E-02 
569	 9.78735759854317E-02 
570	 9.92006585001946E-02 
571	 0.100609198212624 
572	 0.102080769836903 
573	 0.103710368275642 
574	 0.105449058115482 
575	 0.107220806181431 
576	 0.109140947461128 
577	 0.111161731183529 
578	 0.113320671021938 
579	 0.115755513310432 
580	 0.118332713842392 
581	 0.12109462171793 
582	 0.124100118875504 
583	 0.127289935946465 
584	 0.130712062120438 
585	 0.134417697787285 
586	 0.138456344604492 
587	 0.142845422029495 
588	 0.147566646337509 
589	 0.152611538767815 
590	 0.157960832118988 
591	 0.163699746131897 
592	 0.169773250818253 
593	 0.176108479499817 
594	 0.182707890868187 
595	 0.189608931541443 
596	 0.196838393807411 
597	 0.204382017254829 
598	 0.212226435542107 
599	 0.220490992069244 
600	 0.229215025901794 
601	 0.238125950098038 
602	 0.247281402349472 
603	 0.25671648979187 
604	 0.26641246676445 
605	 0.276151210069656 
606	 0.28587532043457 
607	 0.295577317476273 
608	 0.305257499217987 
609	 0.314774602651596 
610	 0.324116379022598 
611	 0.333294302225113 
612	 0.342144757509232 
613	 0.350804150104523 
614	 0.35921123623848 
615	 0.367209047079086 
616	 0.374903500080109 
617	 0.382209241390228 
618	 0.38912832736969 
619	 0.395886212587357 
620	 0.402184307575226 
621	 0.408044695854187 
622	 0.413585841655731 
623	 0.418820053339005 
624	 0.423717826604843 
625	 0.428305447101593 
626	 0.432663887739182 
627	 0.436735332012177 
628	 0.440478563308716 
629	 0.443894296884537 
630	 0.447047591209412 
631	 0.450178653001785 
632	 0.453165292739868 
633	 0.455763816833496 
634	 0.458254039287567 
635	 0.460644245147705 
636	 0.462892949581146 
637	 0.464921176433563 
638	 0.466844350099564 
639	 0.46863928437233 
640	 0.47030046582222 
641	 0.471999496221542 
642	 0.473540455102921 
643	 0.474954009056091 
644	 0.476399093866348 
645	 0.477778762578964 
646	 0.478988736867905 
647	 0.48008269071579 
648	 0.481379449367523 
649	 0.482561081647873 
650	 0.48358628153801 
651	 0.484525740146637 
652	 0.48552069067955 
653	 0.486486732959747 
654	 0.487372100353241 
655	 0.488170951604843 
656	 0.489047735929489 
657	 0.489938288927078 
658	 0.490791469812393 
659	 0.491688758134842 
660	 0.492394208908081 
661	 0.492991924285889 
662	 0.493676334619522 
663	 0.494510561227798 
664	 0.495243579149246 
665	 0.49582776427269 
666	 0.496435731649399 
667	 0.496982991695404 
668	 0.497560888528824 
669	 0.49822199344635 
670	 0.498852163553238 
671	 0.499414950609207 
672	 0.49995556473732 
673	 0.500541508197784 
674	 0.501078724861145 
675	 0.501581490039825 
676	 0.502074182033539 
677	 0.502581357955933 
678	 0.503014147281647 
679	 0.503528237342834 
680	 0.5041823387146 
681	 0.50456029176712 
682	 0.50497430562973 
683	 0.505480945110321 
684	 0.505986034870148 
685	 0.506434679031372 
686	 0.50682657957077 
687	 0.50719827413559 
688	 0.507625102996826 
689	 0.508052885532379 
690	 0.508431434631348 
691	 0.508757829666138 
692	 0.509183585643768 
693	 0.509597897529602 
694	 0.510007083415985 
695	 0.510475277900696 
696	 0.510866940021515 
697	 0.511187493801117 
698	 0.511471569538116 
699	 0.511764466762543 
700	 0.512167632579803 
701	 0.512592196464539 
702	 0.512943506240845 
703	 0.513355016708374 
704	 0.513635694980621 
705	 0.51384037733078 
706	 0.514179289340973 
707	 0.514542460441589 
708	 0.514966666698456 
709	 0.51538610458374 
710	 0.515527009963989 
711	 0.515781879425049 
712	 0.516088843345642 
713	 0.516311347484589 
714	 0.516599476337433 
715	 0.516922175884247 
716	 0.517284095287323 
717	 0.517703175544739 
718	 0.518069803714752 
719	 0.518250524997711 
720	 0.518297791481018 
721	 0.51856529712677 
722	 0.518946588039398 
723	 0.519294261932373 
724	 0.519522726535797 
725	 0.519890487194061 
726	 0.520063757896423 
727	 0.520178020000458 
728	 0.520644247531891 
729	 0.520996749401093 
730	 0.521224677562714 
731	 0.521420478820801 
732	 0.521739482879639 
733	 0.52205902338028 
734	 0.52238142490387 
735	 0.522703588008881 
736	 0.522849440574646 
737	 0.523107528686523 
738	 0.523430287837982 
739	 0.523577809333801 
740	 0.523802578449249 
741	 0.52405321598053 
742	 0.524273157119751 
743	 0.524453461170197 
744	 0.524714052677155 
745	 0.5249884724617 
746	 0.525217950344086 
747	 0.525567471981049 
748	 0.525813519954681 
749	 0.525942921638489 
750	 0.526075780391693 
751	 0.526287138462067 
752	 0.526554882526398 
753	 0.526847898960114 
754	 0.527140438556671 
755	 0.527285039424896 
756	 0.527422428131104 
757	 0.527686357498169 
758	 0.527982831001282 
759	 0.528333842754364 
760	 0.528638184070587 
761	 0.528785288333893 
762	 0.528981924057007 
763	 0.529126226902008 
764	 0.529258370399475 
765	 0.529573380947113 
766	 0.529769718647003 
767	 0.529955446720123 
768	 0.530225336551666 
769	 0.530465304851532 
770	 0.530603349208832 
771	 0.530731499195099 
772	 0.530975699424744 
773	 0.531287133693695 
774	 0.531536519527435 
775	 0.531708657741547 
776	 0.53188419342041 
777	 0.532054781913757 
778	 0.53221195936203 
779	 0.532352089881897 
780	 0.532477557659149 
781	 0.532731115818024 
782	 0.532985985279083 
783	 0.533127963542938 
784	 0.533389687538147 
785	 0.533561825752258 
786	 0.533679246902466 
787	 0.53388786315918 
788	 0.534011006355286 
789	 0.534133672714233 
790	 0.534332275390625 
791	 0.534635961055756 
792	 0.534920215606689 
793	 0.535071432590485 
794	 0.535104751586914 
795	 0.535319864749908 
796	 0.535588979721069 
797	 0.535795569419861 
798	 0.535879254341125 
799	 0.536045074462891 
800	 0.536230325698853 
801	 0.536423146724701 
802	 0.536655724048615 
803	 0.536921679973602 
804	 0.537143051624298 
805	 0.537309169769287 
806	 0.537520349025726 
807	 0.537734508514404 
808	 0.537902891635895 
809	 0.53800094127655 
810	 0.538060486316681 
811	 0.53825718164444 
812	 0.538505554199219 
813	 0.538634598255157 
814	 0.538746654987335 
815	 0.538892209529877 
816	 0.539053499698639 
817	 0.539171278476715 
818	 0.539451837539673 
819	 0.539694428443909 
820	 0.539804697036743 
821	 0.539960324764252 
822	 0.540189683437347 
823	 0.540345668792725 
824	 0.540351092815399 
825	 0.540494501590729 
826	 0.540682673454285 
827	 0.540848195552826 
828	 0.540959000587463 
829	 0.541128754615784 
830	 0.541285932064056 
831	 0.541398763656616 
832	 0.541487693786621 
833	 0.541617631912231 
834	 0.541776418685913 
835	 0.541923344135284 
836	 0.541997730731964 
837	 0.542214095592499 
838	 0.542406141757965 
839	 0.542453587055206 
840	 0.542645812034607 
841	 0.542824983596802 
842	 0.542923748493195 
843	 0.542957484722137 
844	 0.543146371841431 
845	 0.543333232402802 
846	 0.543435335159302 
847	 0.543465077877045 
848	 0.543609976768494 
849	 0.543782114982605 
850	 0.543934643268585 
851	 0.544114887714386 
852	 0.544339656829834 
853	 0.544543504714966 
854	 0.544678688049316 
855	 0.544771373271942 
856	 0.544807493686676 
857	 0.54496967792511 
858	 0.545320689678192 
859	 0.545284509658813 
860	 0.545309662818909 
861	 0.545529007911682 
862	 0.545827448368073 
863	 0.545769095420837 
864	 0.545775890350342 
865	 0.546002268791199 
866	 0.546283781528473 
867	 0.546280682086945 
868	 0.546279668807983 
869	 0.546425580978394 
870	 0.546545326709747 
871	 0.546802222728729 
872	 0.547001957893372 
873	 0.547032177448273 
874	 0.54712301492691 
875	 0.547266662120819 
876	 0.547308623790741 
877	 0.547216892242432 
878	 0.54757696390152 
879	 0.547770857810974 
880	 0.54779040813446 
881	 0.547899961471558 
882	 0.548004448413849 
883	 0.548130512237549 
884	 0.548250377178192 
885	 0.548313558101654 
886	 0.548472106456757 
887	 0.548605918884277 
888	 0.548656702041626 
889	 0.548678278923035 
890	 0.548742532730103 
891	 0.548833668231964 
892	 0.548930943012238 
893	 0.549038767814636 
894	 0.549112200737 
895	 0.549224734306335 
896	 0.549432218074799 
897	 0.54968386888504 
898	 0.549802839756012 
899	 0.549834668636322 
900	 0.549904763698578 
901	 0.550097703933716 
902	 0.550192773342133 
903	 0.550274610519409 
904	 0.550504088401794 
905	 0.550548076629639 
906	 0.55062073469162 
907	 0.550856292247772 
908	 0.551232159137726 
909	 0.551248252391815 
910	 0.55119252204895 
911	 0.551223576068878 
912	 0.551291644573212 
913	 0.551581144332886 
914	 0.551826477050781 
915	 0.551872313022614 
916	 0.551820695400238 
917	 0.551854133605957 
918	 0.552049517631531 
919	 0.552368998527527 
920	 0.552636623382568 
921	 0.552710711956024 
922	 0.552645981311798 
923	 0.552593111991882 
924	 0.552771925926209 
925	 0.552962720394135 
926	 0.553142130374908 
927	 0.553305566310883 
928	 0.553273141384125 
929	 0.5533407330513 
930	 0.553547501564026 
931	 0.553762316703796 
932	 0.553673386573792 
933	 0.553742945194244 
934	 0.553996920585632 
935	 0.554191529750824 
936	 0.554146885871887 
937	 0.554228007793427 
938	 0.554395973682404 
939	 0.554386079311371 
940	 0.554603517055511 
941	 0.554815948009491 
942	 0.554930806159973 
943	 0.555021047592163 
944	 0.555041015148163 
945	 0.555015981197357 
946	 0.555074453353882 
947	 0.555388987064362 
948	 0.555580854415894 
949	 0.555664479732513 
950	 0.555739402770996 
951	 0.555907428264618 
952	 0.555895626544952 
953	 0.555921852588654 
954	 0.556114435195923 
955	 0.556335806846619 
956	 0.556557416915894 
957	 0.556668221950531 
958	 0.556649327278137 
959	 0.556651413440704 
960	 0.556766331195831 
961	 0.556826233863831 
962	 0.556808471679688 
963	 0.557093858718872 
964	 0.557165026664734 
965	 0.557251393795013 
966	 0.55753892660141 
967	 0.557667136192322 
968	 0.557879745960236 
969	 0.558071315288544 
970	 0.558126032352448 
971	 0.558150053024292 
972	 0.558117687702179 
973	 0.558160245418549 
974	 0.558367073535919 
975	 0.558604657649994 
976	 0.558720648288727 
977	 0.55886834859848 
978	 0.559147596359253 
979	 0.559160768985748 
980	 0.559300661087036 
981	 0.559471428394318 
982	 0.559561491012573 
983	 0.559975802898407 
984	 0.560245633125305 
985	 0.560383081436157 
986	 0.560527980327606 
987	 0.560605883598328 
988	 0.560761690139771 
989	 0.560833513736725 
990	 0.560727179050446 
991	 0.560940563678741 
992	 0.56122761964798 
993	 0.561428308486938 
994	 0.561467409133911 
995	 0.561409652233124 
996	 0.561568796634674 
997	 0.561816275119781 
998	 0.561940431594849 
999	 0.56207400560379 
1000	 0.562140107154846 
1001	 0.559004724025726 
1002	 0.559098780155182 
1003	 0.559203863143921 
1004	 0.559302926063538 
1005	 0.559429407119751 
1006	 0.559537351131439 
1007	 0.559628963470459 
1008	 0.559704303741455 
1009	 0.559776723384857 
1010	 0.559850990772247 
1011	 0.559895873069763 
1012	 0.559958040714264 
1013	 0.560021281242371 
1014	 0.560111582279205 
1015	 0.560203433036804 
1016	 0.560329616069794 
1017	 0.560487926006317 
1018	 0.56059718132019 
1019	 0.560717523097992 
1020	 0.560825049877167 
1021	 0.560903668403625 
1022	 0.560946404933929 
1023	 0.561040043830872 
1024	 0.561130702495575 
1025	 0.56122612953186 
1026	 0.561346709728241 
1027	 0.561462879180908 
1028	 0.561568796634674 
1029	 0.561676681041718 
1030	 0.56182587146759 
1031	 0.561973869800568 
1032	 0.562102496623993 
1033	 0.562219321727753 
1034	 0.562327444553375 
1035	 0.562474489212036 
1036	 0.562597751617432 
1037	 0.56272280216217 
1038	 0.562842190265656 
1039	 0.562922239303589 
1040	 0.563053846359253 
1041	 0.563231647014618 
1042	 0.563373684883118 
1043	 0.563529431819916 
1044	 0.563679099082947 
1045	 0.563787043094635 
1046	 0.563873648643494 
1047	 0.563947796821594 
1048	 0.564025223255157 
1049	 0.564051330089569 
1050	 0.564099788665771 
1051	 0.564219772815704 
1052	 0.564281165599823 
1053	 0.564348459243774 
1054	 0.56444787979126 
1055	 0.564522325992584 
1056	 0.564565718173981 
1057	 0.56461375951767 
1058	 0.564670205116272 
1059	 0.564694881439209 
1060	 0.564724028110504 
1061	 0.564770877361298 
1062	 0.564822196960449 
1063	 0.564830660820007 
1064	 0.564825356006622 
1065	 0.564839661121368 
1066	 0.564857006072998 
1067	 0.564905524253845 
1068	 0.564982533454895 
1069	 0.565039992332459 
1070	 0.565098106861115 
1071	 0.565151810646057 
1072	 0.56524258852005 
1073	 0.565312504768372 
1074	 0.565381109714508 
1075	 0.565472781658173 
1076	 0.565532445907593 
1077	 0.565601289272308 
1078	 0.565659165382385 
1079	 0.565712809562683 
1080	 0.565784215927124 
1081	 0.5658198595047 
1082	 0.565857172012329 
1083	 0.565919458866119 
1084	 0.565983712673187 
1085	 0.566019952297211 
1086	 0.566085577011108 
1087	 0.566165745258331 
1088	 0.566284835338593 
1089	 0.566364765167236 
1090	 0.566469192504883 
1091	 0.566596031188965 
1092	 0.566653668880463 
1093	 0.566700518131256 
1094	 0.566770970821381 
1095	 0.566842913627625 
1096	 0.566907942295074 
1097	 0.567006826400757 
1098	 0.567113757133484 
1099	 0.567180633544922 
1100	 0.567258059978485 
1101	 0.567355036735535 
1102	 0.567491829395294 
1103	 0.567621827125549 
1104	 0.567789793014526 
1105	 0.567913115024567 
1106	 0.567994892597198 
1107	 0.568059325218201 
1108	 0.568114459514618 
1109	 0.56820422410965 
1110	 0.568339049816132 
1111	 0.568429529666901 
1112	 0.568512499332428 
1113	 0.568617641925812 
1114	 0.568694353103638 
1115	 0.568803369998932 
1116	 0.56891393661499 
1117	 0.56900542974472 
1118	 0.569110214710236 
1119	 0.569213092327118 
1120	 0.569323480129242 
1121	 0.569441497325897 
1122	 0.569571614265442 
1123	 0.569692552089691 
1124	 0.569808661937714 
1125	 0.569927334785461 
1126	 0.570031762123108 
1127	 0.570124983787537 
1128	 0.570240318775177 
1129	 0.570380210876465 
1130	 0.570514023303986 
1131	 0.570637166500092 
1132	 0.57074636220932 
1133	 0.570818841457367 
1134	 0.570900321006775 
1135	 0.571004688739777 
1136	 0.571138441562653 
1137	 0.571242690086365 
1138	 0.57136058807373 
1139	 0.571462333202362 
1140	 0.571545243263245 
1141	 0.571614325046539 
1142	 0.5716952085495 
1143	 0.571767270565033 
1144	 0.571837544441223 
1145	 0.571948409080505 
1146	 0.572066366672516 
1147	 0.572154879570007 
1148	 0.57222718000412 
1149	 0.572279751300812 
1150	 0.572335362434387 
1151	 0.572399914264679 
1152	 0.572464942932129 
1153	 0.572545886039734 
1154	 0.572609603404999 
1155	 0.572673678398132 
1156	 0.572716116905212 
1157	 0.572737157344818 
1158	 0.572758913040161 
1159	 0.5727618932724 
1160	 0.572777509689331 
1161	 0.572809994220734 
1162	 0.572848796844482 
1163	 0.572866857051849 
1164	 0.572899281978607 
1165	 0.572947084903717 
1166	 0.573002517223358 
1167	 0.573094546794891 
1168	 0.573203980922699 
1169	 0.57333892583847 
1170	 0.573501467704773 
1171	 0.57366156578064 
1172	 0.57386177778244 
1173	 0.574028968811035 
1174	 0.574178576469421 
1175	 0.574330627918243 
1176	 0.574477434158325 
1177	 0.574612975120544 
1178	 0.574748754501343 
1179	 0.574878811836243 
1180	 0.574968695640564 
1181	 0.575065910816193 
1182	 0.575133860111237 
1183	 0.575175225734711 
1184	 0.575217008590698 
1185	 0.575257062911987 
1186	 0.575308382511139 
1187	 0.57536244392395 
1188	 0.575429201126099 
1189	 0.575509130954742 
1190	 0.575583040714264 
1191	 0.575666964054108 
1192	 0.575739800930023 
1193	 0.575803458690643 
1194	 0.575871825218201 
1195	 0.575945436954498 
1196	 0.57601135969162 
1197	 0.576062560081482 
1198	 0.576135575771332 
1199	 0.576214015483856 
1200	 0.576270818710327 
1201	 0.576337695121765 
1202	 0.576401591300964 
1203	 0.576460003852844 
1204	 0.576522409915924 
1205	 0.576618075370789 
1206	 0.57673978805542 
1207	 0.576863765716553 
1208	 0.577015936374664 
1209	 0.577155292034149 
1210	 0.577290832996368 
1211	 0.577434182167053 
1212	 0.577575266361237 
1213	 0.577732741832733 
1214	 0.577922105789185 
1215	 0.57807993888855 
1216	 0.578224122524261 
1217	 0.578378200531006 
1218	 0.578528344631195 
1219	 0.57865834236145 
1220	 0.578808307647705 
1221	 0.578975141048431 
1222	 0.579108417034149 
1223	 0.579259037971497 
1224	 0.579434394836426 
1225	 0.579640209674835 
1226	 0.579811453819275 
1227	 0.579985558986664 
1228	 0.58016175031662 
1229	 0.580317378044128 
1230	 0.580485343933105 
1231	 0.580691516399384 
1232	 0.580853402614594 
1233	 0.580969095230103 
1234	 0.581115484237671 
1235	 0.581272900104523 
1236	 0.581409990787506 
1237	 0.581553399562836 
1238	 0.581691145896912 
1239	 0.581808686256409 
1240	 0.581920385360718 
1241	 0.582044124603271 
1242	 0.582155287265778 
1243	 0.582266807556152 
1244	 0.582369565963745 
1245	 0.582466721534729 
1246	 0.582558572292328 
1247	 0.582661390304565 
1248	 0.582745254039764 
1249	 0.582863628864288 
1250	 0.58300769329071 
1251	 0.583150029182434 
1252	 0.583306789398193 
1253	 0.583464741706848 
1254	 0.583637356758118 
1255	 0.583797037601471 
1256	 0.583956480026245 
1257	 0.58411169052124 
1258	 0.584255874156952 
1259	 0.584401547908783 
1260	 0.584549903869629 
1261	 0.584694027900696 
1262	 0.58483213186264 
1263	 0.584974586963654 
1264	 0.58511221408844 
1265	 0.585253953933716 
1266	 0.58537220954895 
1267	 0.585478842258453 
1268	 0.58558577299118 
1269	 0.585664212703705 
1270	 0.585777521133423 
1271	 0.585922181606293 
1272	 0.58603173494339 
1273	 0.586149394512177 
1274	 0.586239218711853 
1275	 0.586293935775757 
1276	 0.586354315280914 
1277	 0.58641117811203 
1278	 0.586455464363098 
1279	 0.586479842662811 
1280	 0.586513996124268 
1281	 0.586543202400208 
1282	 0.586573541164398 
1283	 0.586612224578857 
1284	 0.586645603179932 
1285	 0.586675643920898 
1286	 0.586704671382904 
1287	 0.586716413497925 
1288	 0.586717545986176 
1289	 0.586724758148193 
1290	 0.586715877056122 
1291	 0.586725234985352 
1292	 0.586759030818939 
1293	 0.586759805679321 
1294	 0.58674156665802 
1295	 0.586740434169769 
1296	 0.586727380752563 
1297	 0.586726903915405 
1298	 0.58673769235611 
1299	 0.586758375167847 
1300	 0.586780905723572 
1301	 0.586812138557434 
1302	 0.586863934993744 
1303	 0.58691143989563 
1304	 0.586958467960358 
1305	 0.587008237838745 
1306	 0.5870521068573 
1307	 0.587113738059998 
1308	 0.587180972099304 
1309	 0.587259590625763 
1310	 0.587347865104675 
1311	 0.587457180023193 
1312	 0.587552785873413 
1313	 0.58765059709549 
1314	 0.58774471282959 
1315	 0.587831556797028 
1316	 0.587930679321289 
1317	 0.588039755821228 
1318	 0.588134765625 
1319	 0.588237643241882 
1320	 0.588320255279541 
1321	 0.588378429412842 
1322	 0.588450133800507 
1323	 0.588519990444183 
1324	 0.588588178157806 
1325	 0.588664293289185 
1326	 0.588729798793793 
1327	 0.588780343532562 
1328	 0.588840842247009 
1329	 0.588898897171021 
1330	 0.588961601257324 
1331	 0.58903956413269 
1332	 0.589105486869812 
1333	 0.589160442352295 
1334	 0.589225828647614 
1335	 0.589283764362335 
1336	 0.589330911636353 
1337	 0.589394092559814 
1338	 0.589460968971252 
1339	 0.589535236358643 
1340	 0.589612543582916 
1341	 0.589704692363739 
1342	 0.589808464050293 
1343	 0.58991414308548 
1344	 0.590026497840881 
1345	 0.590149879455566 
1346	 0.590274453163147 
1347	 0.590414643287659 
1348	 0.590576946735382 
1349	 0.590732038021088 
1350	 0.590892553329468 
1351	 0.591054975986481 
1352	 0.59122759103775 
1353	 0.591384649276733 
1354	 0.591535031795502 
1355	 0.591686487197876 
1356	 0.591825008392334 
1357	 0.591970682144165 
1358	 0.59213650226593 
1359	 0.5922811627388 
1360	 0.592418611049652 
1361	 0.592546343803406 
1362	 0.592661499977112 
1363	 0.592753291130066 
1364	 0.592861413955688 
1365	 0.592971205711365 
1366	 0.593067288398743 
1367	 0.593167126178741 
1368	 0.593248128890991 
1369	 0.593314051628113 
1370	 0.59337055683136 
1371	 0.593409359455109 
1372	 0.59346216917038 
1373	 0.593519151210785 
1374	 0.593554317951202 
1375	 0.593602299690247 
1376	 0.593611419200897 
1377	 0.593600332736969 
1378	 0.593553483486176 
1379	 0.593494772911072 
1380	 0.593384563922882 
1381	 0.593220770359039 
1382	 0.593044579029083 
1383	 0.592804908752441 
1384	 0.592599928379059 
1385	 0.592387020587921 
1386	 0.592187285423279 
1387	 0.592003047466278 
1388	 0.591828465461731 
1389	 0.59164172410965 
1390	 0.591493606567383 
1391	 0.591377854347229 
1392	 0.591264724731445 
1393	 0.5911785364151 
1394	 0.591118156909943 
1395	 0.591094374656677 
1396	 0.591102957725525 
1397	 0.591109931468964 
1398	 0.591168701648712 
1399	 0.591168761253357 
1400	 0.591164469718933 
1401	 0.591111481189728 
1402	 0.591043710708618 
1403	 0.590910792350769 
1404	 0.590716063976288 
1405	 0.590518712997437 
1406	 0.590288043022156 
1407	 0.590026795864105 
1408	 0.589738249778748 
1409	 0.589439690113068 
1410	 0.589099228382111 
1411	 0.588761448860168 
1412	 0.588410258293152 
1413	 0.588072657585144 
1414	 0.587726950645447 
1415	 0.587386310100555 
1416	 0.587035477161407 
1417	 0.586724817752838 
1418	 0.58641391992569 
1419	 0.586138904094696 
1420	 0.585904061794281 
1421	 0.585697829723358 
1422	 0.58549976348877 
1423	 0.585351765155792 
1424	 0.585249722003937 
1425	 0.585174798965454 
1426	 0.585138022899628 
1427	 0.585173368453979 
1428	 0.58524489402771 
1429	 0.585360050201416 
1430	 0.585532426834106 
1431	 0.585753083229065 
1432	 0.586027264595032 
1433	 0.586362481117249 
1434	 0.586732268333435 
1435	 0.5871502161026 
1436	 0.587608814239502 
