Wavelength	2a.001
350	 1.09649860858917 
351	 1.11816895008087 
352	 1.14711880683899 
353	 1.15975141525269 
354	 1.1489497423172 
355	 1.13969707489014 
356	 1.14287459850311 
357	 1.15908873081207 
358	 1.17038440704346 
359	 1.18225848674774 
360	 1.18731606006622 
361	 1.17627334594727 
362	 1.176673412323 
363	 1.17965412139893 
364	 1.18237900733948 
365	 1.19494771957397 
366	 1.18810451030731 
367	 1.17922103404999 
368	 1.18386018276215 
369	 1.17621684074402 
370	 1.174271941185 
371	 1.17918884754181 
372	 1.18309998512268 
373	 1.19081282615662 
374	 1.1913036108017 
375	 1.18266499042511 
376	 1.17761969566345 
377	 1.17146968841553 
378	 1.17193675041199 
379	 1.18245160579681 
380	 1.18339323997498 
381	 1.17300748825073 
382	 1.1645690202713 
383	 1.17495131492615 
384	 1.17623496055603 
385	 1.17463088035583 
386	 1.17533338069916 
387	 1.17539858818054 
388	 1.17573416233063 
389	 1.1782773733139 
390	 1.18310523033142 
391	 1.18316638469696 
392	 1.17816460132599 
393	 1.17321825027466 
394	 1.17566275596619 
395	 1.18313539028168 
396	 1.18131828308105 
397	 1.17095971107483 
398	 1.17946314811707 
399	 1.17865514755249 
400	 1.17468476295471 
401	 1.17898952960968 
402	 1.18212747573853 
403	 1.17830038070679 
404	 1.1729199886322 
405	 1.17766082286835 
406	 1.1781417131424 
407	 1.17789423465729 
408	 1.17913711071014 
409	 1.1756637096405 
410	 1.17671430110931 
411	 1.17848086357117 
412	 1.17518079280853 
413	 1.17340052127838 
414	 1.17684423923492 
415	 1.1812037229538 
416	 1.17599165439606 
417	 1.17538547515869 
418	 1.17672383785248 
419	 1.17660796642303 
420	 1.17705547809601 
421	 1.17816257476807 
422	 1.17791450023651 
423	 1.17462086677551 
424	 1.17404639720917 
425	 1.17505621910095 
426	 1.1761302947998 
427	 1.17601799964905 
428	 1.176518201828 
429	 1.17692577838898 
430	 1.17668569087982 
431	 1.17759251594543 
432	 1.17715930938721 
433	 1.17618668079376 
434	 1.17693758010864 
435	 1.17684841156006 
436	 1.17604064941406 
437	 1.17527651786804 
438	 1.17584478855133 
439	 1.175896525383 
440	 1.17607414722443 
441	 1.17723631858826 
442	 1.178107380867 
443	 1.17802178859711 
444	 1.17728352546692 
445	 1.17695689201355 
446	 1.17752194404602 
447	 1.17850041389465 
448	 1.17927885055542 
449	 1.17934763431549 
450	 1.17884004116058 
451	 1.17905724048615 
452	 1.18097329139709 
453	 1.18073606491089 
454	 1.18042349815369 
455	 1.1810610294342 
456	 1.1820170879364 
457	 1.18270993232727 
458	 1.18433213233948 
459	 1.18682682514191 
460	 1.18485462665558 
461	 1.1844071149826 
462	 1.18602919578552 
463	 1.1871030330658 
464	 1.1867573261261 
465	 1.18613338470459 
466	 1.18627607822418 
467	 1.18774056434631 
468	 1.18815457820892 
469	 1.18819403648376 
470	 1.18886482715607 
471	 1.18818485736847 
472	 1.18859207630157 
473	 1.189737200737 
474	 1.18919610977173 
475	 1.19009959697723 
476	 1.19134032726288 
477	 1.19178032875061 
478	 1.19168317317963 
479	 1.19199955463409 
480	 1.19246685504913 
481	 1.19246602058411 
482	 1.19261181354523 
483	 1.19296061992645 
484	 1.19324600696564 
485	 1.19289970397949 
486	 1.19203901290894 
487	 1.19200420379639 
488	 1.19333493709564 
489	 1.19329941272736 
490	 1.19348812103271 
491	 1.19386792182922 
492	 1.19360458850861 
493	 1.194171667099 
494	 1.19402098655701 
495	 1.19281446933746 
496	 1.19274711608887 
497	 1.19331979751587 
498	 1.19381964206696 
499	 1.19368839263916 
500	 1.19351136684418 
501	 1.19430887699127 
502	 1.1953786611557 
503	 1.19467258453369 
504	 1.19474148750305 
505	 1.19505822658539 
506	 1.19485926628113 
507	 1.19405877590179 
508	 1.19415104389191 
509	 1.19475936889648 
510	 1.19479811191559 
511	 1.19497489929199 
512	 1.19473278522491 
513	 1.19409501552582 
514	 1.19393157958984 
515	 1.19427347183228 
516	 1.19438827037811 
517	 1.19381654262543 
518	 1.19382977485657 
519	 1.19365632534027 
520	 1.1930832862854 
521	 1.19237244129181 
522	 1.19226443767548 
523	 1.19227588176727 
524	 1.19200849533081 
525	 1.19156348705292 
526	 1.19132566452026 
527	 1.19099378585815 
528	 1.19015562534332 
529	 1.18919050693512 
530	 1.18898737430573 
531	 1.1891758441925 
532	 1.18810594081879 
533	 1.18766617774963 
534	 1.18734002113342 
535	 1.18648827075958 
536	 1.18560719490051 
537	 1.18508434295654 
538	 1.18474161624908 
539	 1.18409597873688 
540	 1.18312871456146 
541	 1.18227183818817 
542	 1.1816440820694 
543	 1.1807895898819 
544	 1.17989265918732 
545	 1.17906427383423 
546	 1.17830657958984 
547	 1.17722952365875 
548	 1.17601883411407 
549	 1.1748206615448 
550	 1.17371785640717 
551	 1.17268848419189 
552	 1.17140197753906 
553	 1.16976487636566 
554	 1.16840016841888 
555	 1.1670788526535 
556	 1.16548693180084 
557	 1.16337954998016 
558	 1.16146492958069 
559	 1.15901005268097 
560	 1.15604138374329 
561	 1.15376937389374 
562	 1.15131676197052 
563	 1.14860224723816 
564	 1.14571487903595 
565	 1.14255487918854 
566	 1.13913989067078 
567	 1.13563942909241 
568	 1.13228702545166 
569	 1.1286289691925 
570	 1.12490797042847 
571	 1.12118864059448 
572	 1.11694931983948 
573	 1.11239409446716 
574	 1.10797810554504 
575	 1.10398983955383 
576	 1.09923696517944 
577	 1.0942485332489 
578	 1.08922326564789 
579	 1.08389139175415 
580	 1.07871782779694 
581	 1.07327151298523 
582	 1.06729376316071 
583	 1.06168508529663 
584	 1.05603730678558 
585	 1.04997956752777 
586	 1.0432847738266 
587	 1.03671026229858 
588	 1.03023195266724 
589	 1.02383625507355 
590	 1.01776003837585 
591	 1.01124227046967 
592	 1.00453186035156 
593	 0.998070120811462 
594	 0.991782009601593 
595	 0.985543251037598 
596	 0.979360163211823 
597	 0.97336483001709 
598	 0.967457950115204 
599	 0.96144837141037 
600	 0.955347239971161 
601	 0.949736356735229 
602	 0.943970143795013 
603	 0.938220858573914 
604	 0.932902872562408 
605	 0.92756199836731 
606	 0.922438263893127 
607	 0.91750705242157 
608	 0.912392020225525 
609	 0.907700002193451 
610	 0.903273463249207 
611	 0.898883998394012 
612	 0.894770205020905 
613	 0.890812993049622 
614	 0.8869668841362 
615	 0.883227527141571 
616	 0.87957501411438 
617	 0.876122891902924 
618	 0.872839093208313 
619	 0.869390308856964 
620	 0.866204380989075 
621	 0.8632572889328 
622	 0.860392928123474 
623	 0.857592642307281 
624	 0.854887008666992 
625	 0.85228967666626 
626	 0.849786460399628 
627	 0.847238600254059 
628	 0.844754755496979 
629	 0.842430830001831 
630	 0.840218365192413 
631	 0.838114082813263 
632	 0.836063861846924 
633	 0.833994090557098 
634	 0.831788957118988 
635	 0.829776406288147 
636	 0.827956140041351 
637	 0.825897693634033 
638	 0.823975026607513 
639	 0.822258174419403 
640	 0.820650219917297 
641	 0.818771779537201 
642	 0.81697541475296 
643	 0.815266013145447 
644	 0.813437581062317 
645	 0.811483860015869 
646	 0.809655606746674 
647	 0.807993710041046 
648	 0.80615496635437 
649	 0.80422842502594 
650	 0.802427589893341 
651	 0.800849676132202 
652	 0.798928797245026 
653	 0.797144293785095 
654	 0.795494914054871 
655	 0.793599963188171 
656	 0.79167503118515 
657	 0.789865970611572 
658	 0.788112223148346 
659	 0.785912215709686 
660	 0.783896863460541 
661	 0.782039403915405 
662	 0.780090928077698 
663	 0.778017699718475 
664	 0.77595990896225 
665	 0.773930013179779 
666	 0.771812617778778 
667	 0.769815325737 
668	 0.767753481864929 
669	 0.765518367290497 
670	 0.76337605714798 
671	 0.761170566082001 
672	 0.759035646915436 
673	 0.757097959518433 
674	 0.754599213600159 
675	 0.75204861164093 
676	 0.749716758728027 
677	 0.747457385063171 
678	 0.745151281356812 
679	 0.742724061012268 
680	 0.740173280239105 
681	 0.737652719020844 
682	 0.73511815071106 
683	 0.73260623216629 
684	 0.730166733264923 
685	 0.727610528469086 
686	 0.724999964237213 
687	 0.722395300865173 
688	 0.719807684421539 
689	 0.717182278633118 
690	 0.71452385187149 
691	 0.711857199668884 
692	 0.70923125743866 
693	 0.706507742404938 
694	 0.703712940216064 
695	 0.700977325439453 
696	 0.698324978351593 
697	 0.695646345615387 
698	 0.692927122116089 
699	 0.690323114395142 
700	 0.687558889389038 
701	 0.684726417064667 
702	 0.681981682777405 
703	 0.679303228855133 
704	 0.676714837551117 
705	 0.674104988574982 
706	 0.671314179897308 
707	 0.668647468090057 
708	 0.666024029254913 
709	 0.663396656513214 
710	 0.660869121551514 
711	 0.658247888088226 
712	 0.655669510364532 
713	 0.653268992900848 
714	 0.650744318962097 
715	 0.64840042591095 
716	 0.646149814128876 
717	 0.643675029277802 
718	 0.641387701034546 
719	 0.639277040958405 
720	 0.637229442596436 
721	 0.635063767433167 
722	 0.633055031299591 
723	 0.631100654602051 
724	 0.629095554351807 
725	 0.627373516559601 
726	 0.625686764717102 
727	 0.62395316362381 
728	 0.622236847877502 
729	 0.620714426040649 
730	 0.619335234165192 
731	 0.618017613887787 
732	 0.61668074131012 
733	 0.61546927690506 
734	 0.614446938037872 
735	 0.613583981990814 
736	 0.612632513046265 
737	 0.6116663813591 
738	 0.610853612422943 
739	 0.610367655754089 
740	 0.609868168830872 
741	 0.609350383281708 
742	 0.608894824981689 
743	 0.608636200428009 
744	 0.608493983745575 
745	 0.608421981334686 
746	 0.608399510383606 
747	 0.608462870121002 
748	 0.608595132827759 
749	 0.60881096124649 
750	 0.609148025512695 
751	 0.609686076641083 
752	 0.61022412776947 
753	 0.610696375370026 
754	 0.611247777938843 
755	 0.611949265003204 
756	 0.612774312496185 
757	 0.613649785518646 
758	 0.614444613456726 
759	 0.615370869636536 
760	 0.616426944732666 
761	 0.617510676383972 
762	 0.618614435195923 
763	 0.619846940040588 
764	 0.621155261993408 
765	 0.622327148914337 
766	 0.623634278774261 
767	 0.625108778476715 
768	 0.626672446727753 
769	 0.62810480594635 
770	 0.629633486270905 
771	 0.631184279918671 
772	 0.632637083530426 
773	 0.634210646152496 
774	 0.635833263397217 
775	 0.637483239173889 
