Wavelength	2e.000
765	 0.197022154927254 
766	 0.196453168988228 
767	 0.195811107754707 
768	 0.195103451609612 
769	 0.194480165839195 
770	 0.193826705217361 
771	 0.193130642175674 
772	 0.192419096827507 
773	 0.19172303378582 
774	 0.191025704145432 
775	 0.190333351492882 
776	 0.189662978053093 
777	 0.188923001289368 
778	 0.188140705227852 
779	 0.187360167503357 
780	 0.186618849635124 
781	 0.185940712690353 
782	 0.185222640633583 
783	 0.184403002262115 
784	 0.18369397521019 
785	 0.182977050542831 
786	 0.182246521115303 
787	 0.18155126273632 
788	 0.180820554494858 
789	 0.180061936378479 
790	 0.179313436150551 
791	 0.178634837269783 
792	 0.178014770150185 
793	 0.177364245057106 
794	 0.176636666059494 
795	 0.175920128822327 
796	 0.175203263759613 
797	 0.174508780241013 
798	 0.173853442072868 
799	 0.17317707836628 
800	 0.172511383891106 
801	 0.17186926305294 
802	 0.171246364712715 
803	 0.170658439397812 
804	 0.170017465949059 
805	 0.169330641627312 
806	 0.168761134147644 
807	 0.168211102485657 
808	 0.167617097496986 
809	 0.166978105902672 
810	 0.166450455784798 
811	 0.165935590863228 
812	 0.165422812104225 
813	 0.164922341704369 
814	 0.164329066872597 
815	 0.163796678185463 
816	 0.163322910666466 
817	 0.162773638963699 
818	 0.162321671843529 
819	 0.161898821592331 
820	 0.161457926034927 
821	 0.161047026515007 
822	 0.160660624504089 
823	 0.160243988037109 
824	 0.159770041704178 
825	 0.159330517053604 
826	 0.158921763300896 
827	 0.158545061945915 
828	 0.158198267221451 
829	 0.157866433262825 
830	 0.157528698444366 
831	 0.157192721962929 
832	 0.156886979937553 
833	 0.156583562493324 
834	 0.156281635165215 
835	 0.155983179807663 
836	 0.155686780810356 
837	 0.155435055494308 
838	 0.155183345079422 
839	 0.154901966452599 
840	 0.1546660810709 
841	 0.154440492391586 
842	 0.154209062457085 
843	 0.153974205255508 
844	 0.153786078095436 
845	 0.153645917773247 
846	 0.153512895107269 
847	 0.153328523039818 
848	 0.153146460652351 
849	 0.15296359360218 
850	 0.152805849909782 
851	 0.152737036347389 
852	 0.152694746851921 
853	 0.152629271149635 
854	 0.152523219585419 
855	 0.152416631579399 
856	 0.152325689792633 
857	 0.152264907956123 
858	 0.152230679988861 
859	 0.152165248990059 
860	 0.152127087116241 
861	 0.152132466435432 
862	 0.152163535356522 
863	 0.152151137590408 
864	 0.152195751667023 
865	 0.152295142412186 
866	 0.152347162365913 
867	 0.152272835373878 
868	 0.152275830507278 
869	 0.15240940451622 
870	 0.152474254369736 
871	 0.1526168435812 
872	 0.152768090367317 
873	 0.152860760688782 
874	 0.152928948402405 
875	 0.153048858046532 
876	 0.153188675642014 
877	 0.153314232826233 
878	 0.153524905443192 
879	 0.153715744614601 
880	 0.153903976082802 
881	 0.154136911034584 
882	 0.154264688491821 
883	 0.154450118541718 
884	 0.154719680547714 
885	 0.154985174536705 
886	 0.155259042978287 
887	 0.155531480908394 
888	 0.155796602368355 
889	 0.156056523323059 
890	 0.1563580930233 
891	 0.156624883413315 
892	 0.156845822930336 
893	 0.157153412699699 
894	 0.157534271478653 
895	 0.157897338271141 
896	 0.158197060227394 
897	 0.158554583787918 
898	 0.158963024616241 
899	 0.159380823373795 
900	 0.159776121377945 
901	 0.160214200615883 
902	 0.160646244883537 
903	 0.161054417490959 
904	 0.161457240581512 
905	 0.161959081888199 
906	 0.162466943264008 
907	 0.162989228963852 
908	 0.163586929440498 
909	 0.164076030254364 
910	 0.164538994431496 
911	 0.16504792869091 
912	 0.165624722838402 
913	 0.166195541620255 
914	 0.16674542427063 
915	 0.16729947924614 
916	 0.167920634150505 
917	 0.168592542409897 
918	 0.169259488582611 
919	 0.169897571206093 
920	 0.17055544257164 
921	 0.171222373843193 
922	 0.17189759016037 
923	 0.172581493854523 
924	 0.173276007175446 
925	 0.173927560448647 
926	 0.174630507826805 
927	 0.17546109855175 
928	 0.17627426981926 
929	 0.177082195878029 
930	 0.177854880690575 
931	 0.1785768866539 
932	 0.179336324334145 
933	 0.180238917469978 
934	 0.181201994419098 
935	 0.182069808244705 
936	 0.182903289794922 
937	 0.183795034885406 
938	 0.184727489948273 
939	 0.18562775850296 
940	 0.186631739139557 
941	 0.187627181410789 
942	 0.188590884208679 
943	 0.189588516950607 
944	 0.190573662519455 
945	 0.191590592265129 
946	 0.19264805316925 
947	 0.193702280521393 
948	 0.194666191935539 
949	 0.195656701922417 
950	 0.19675175845623 
951	 0.197929292917252 
952	 0.19906909763813 
953	 0.200198352336884 
954	 0.201339840888977 
955	 0.202467143535614 
956	 0.203592702746391 
957	 0.204805865883827 
958	 0.206105813384056 
959	 0.207320526242256 
960	 0.208567515015602 
961	 0.20981277525425 
962	 0.211038842797279 
963	 0.212326422333717 
964	 0.213506639003754 
965	 0.214727565646172 
966	 0.21608068048954 
967	 0.217345893383026 
968	 0.218588173389435 
969	 0.21994124352932 
970	 0.22141794860363 
971	 0.222685351967812 
972	 0.224065884947777 
973	 0.225478485226631 
974	 0.22679615020752 
975	 0.228103220462799 
976	 0.229591056704521 
977	 0.231138467788696 
978	 0.232588082551956 
979	 0.234019055962563 
980	 0.235454604029655 
981	 0.236908972263336 
982	 0.238386228680611 
983	 0.239889040589333 
984	 0.241354152560234 
985	 0.242875695228577 
986	 0.244483709335327 
987	 0.245797097682953 
988	 0.247270047664642 
989	 0.248886004090309 
990	 0.250450015068054 
991	 0.251820236444473 
992	 0.253248453140259 
993	 0.254753857851028 
994	 0.256294310092926 
995	 0.257956773042679 
996	 0.259570121765137 
997	 0.261060148477554 
998	 0.262445896863937 
999	 0.263883173465729 
1000	 0.265412926673889 
1001	 0.267131179571152 
1002	 0.268621951341629 
1003	 0.270092099905014 
1004	 0.271515697240829 
1005	 0.272847473621368 
1006	 0.274243921041489 
1007	 0.275631219148636 
1008	 0.277058720588684 
1009	 0.278487682342529 
1010	 0.27990797162056 
1011	 0.281424880027771 
1012	 0.282819628715515 
1013	 0.284135222434998 
1014	 0.285475313663483 
1015	 0.286765456199646 
1016	 0.288031429052353 
1017	 0.289407461881638 
1018	 0.290724366903305 
1019	 0.292082965373993 
1020	 0.293444931507111 
1021	 0.294735640287399 
1022	 0.295983076095581 
1023	 0.297248750925064 
1024	 0.298445463180542 
1025	 0.29969710111618 
1026	 0.300993800163269 
1027	 0.30225345492363 
1028	 0.303512245416641 
1029	 0.304798781871796 
1030	 0.305972784757614 
1031	 0.307129472494125 
1032	 0.308241993188858 
1033	 0.309330135583878 
1034	 0.310523718595505 
1035	 0.311680644750595 
1036	 0.312825739383698 
1037	 0.314017772674561 
1038	 0.31512838602066 
1039	 0.316173106431961 
1040	 0.317252814769745 
1041	 0.318293660879135 
1042	 0.319358646869659 
1043	 0.320463091135025 
1044	 0.321520566940308 
1045	 0.322581946849823 
1046	 0.323672920465469 
1047	 0.324634790420532 
1048	 0.325577020645142 
1049	 0.326530814170837 
1050	 0.32746621966362 
1051	 0.328489631414413 
1052	 0.329509317874908 
1053	 0.330506891012192 
1054	 0.331511080265045 
1055	 0.332482933998108 
1056	 0.333430767059326 
1057	 0.334379106760025 
1058	 0.335308521986008 
1059	 0.336220949888229 
1060	 0.337174654006958 
1061	 0.338100343942642 
1062	 0.339055240154266 
1063	 0.339980274438858 
1064	 0.340820848941803 
1065	 0.341697305440903 
1066	 0.342597037553787 
1067	 0.343501597642899 
1068	 0.344448834657669 
1069	 0.345366477966309 
1070	 0.346280753612518 
1071	 0.347181439399719 
1072	 0.348080098628998 
1073	 0.34893274307251 
1074	 0.349809050559998 
1075	 0.35064634680748 
1076	 0.35147225856781 
1077	 0.352388709783554 
1078	 0.35326099395752 
1079	 0.354144066572189 
1080	 0.355049222707748 
1081	 0.355851471424103 
1082	 0.356681406497955 
1083	 0.357511729001999 
1084	 0.358291953802109 
1085	 0.359150677919388 
1086	 0.359994024038315 
1087	 0.360836118459702 
1088	 0.361672699451447 
1089	 0.362534433603287 
1090	 0.363333523273468 
1091	 0.364141136407852 
1092	 0.364948928356171 
1093	 0.365733176469803 
1094	 0.36654868721962 
1095	 0.367360353469849 
1096	 0.368189305067062 
1097	 0.369049787521362 
1098	 0.369868278503418 
1099	 0.370664417743683 
1100	 0.371440470218658 
1101	 0.372201085090637 
1102	 0.373003959655762 
1103	 0.373802542686462 
1104	 0.374608606100082 
1105	 0.37543773651123 
1106	 0.376271814107895 
1107	 0.377040416002274 
1108	 0.377817749977112 
1109	 0.37855464220047 
1110	 0.37927371263504 
1111	 0.380070269107819 
1112	 0.380836308002472 
1113	 0.381619185209274 
1114	 0.382438659667969 
1115	 0.383179306983948 
1116	 0.383908540010452 
1117	 0.384634882211685 
1118	 0.385366886854172 
1119	 0.386083900928497 
1120	 0.386817187070847 
1121	 0.387559920549393 
1122	 0.388320177793503 
1123	 0.389074414968491 
1124	 0.389753311872482 
1125	 0.390423595905304 
1126	 0.391087263822556 
1127	 0.391752570867538 
1128	 0.392452389001846 
1129	 0.393127948045731 
1130	 0.393793970346451 
1131	 0.394438892602921 
1132	 0.395007491111755 
1133	 0.395578861236572 
1134	 0.39615872502327 
1135	 0.396720379590988 
1136	 0.397266417741776 
1137	 0.397799164056778 
1138	 0.398319482803345 
1139	 0.398839145898819 
1140	 0.39935427904129 
1141	 0.399835824966431 
1142	 0.400311976671219 
1143	 0.400767475366592 
1144	 0.401191383600235 
1145	 0.401634842157364 
1146	 0.402073472738266 
1147	 0.402484774589539 
1148	 0.402874886989594 
1149	 0.403206259012222 
1150	 0.403509646654129 
1151	 0.403781235218048 
1152	 0.403999716043472 
1153	 0.404166430234909 
1154	 0.404308170080185 
1155	 0.404400080442429 
1156	 0.404475510120392 
1157	 0.404509633779526 
1158	 0.404550343751907 
1159	 0.404559284448624 
1160	 0.40458670258522 
1161	 0.404641419649124 
1162	 0.404691219329834 
1163	 0.404765039682388 
1164	 0.404892325401306 
1165	 0.405080884695053 
1166	 0.405338317155838 
1167	 0.405699133872986 
1168	 0.406105428934097 
1169	 0.406562477350235 
1170	 0.407101809978485 
1171	 0.407648146152496 
1172	 0.408256322145462 
1173	 0.408839792013168 
1174	 0.409468710422516 
1175	 0.41001883149147 
1176	 0.410556435585022 
1177	 0.411041349172592 
1178	 0.411478072404861 
1179	 0.411885678768158 
1180	 0.412220001220703 
1181	 0.412528067827225 
1182	 0.412805497646332 
1183	 0.41302877664566 
1184	 0.413248717784882 
1185	 0.413464546203613 
1186	 0.413665384054184 
1187	 0.413844138383865 
1188	 0.414020478725433 
1189	 0.414187967777252 
1190	 0.414348691701889 
1191	 0.41448962688446 
1192	 0.414642572402954 
1193	 0.414807081222534 
1194	 0.414953798055649 
1195	 0.415084302425385 
1196	 0.415231287479401 
1197	 0.415374517440796 
1198	 0.4155213534832 
1199	 0.415679484605789 
1200	 0.41584387421608 
1201	 0.416000545024872 
1202	 0.416140913963318 
1203	 0.416287928819656 
1204	 0.416439861059189 
1205	 0.416603922843933 
1206	 0.416755527257919 
1207	 0.416960626840591 
1208	 0.417193919420242 
1209	 0.41744065284729 
1210	 0.417718082666397 
1211	 0.418014079332352 
1212	 0.418316841125488 
1213	 0.418661773204803 
1214	 0.41905465722084 
1215	 0.419442385435104 
1216	 0.419863075017929 
1217	 0.420269191265106 
1218	 0.420666575431824 
1219	 0.421075433492661 
1220	 0.421496629714966 
1221	 0.421965539455414 
1222	 0.422422558069229 
1223	 0.422864437103271 
1224	 0.423289030790329 
1225	 0.423685759305954 
1226	 0.424085080623627 
1227	 0.424484580755234 
1228	 0.424862116575241 
1229	 0.425235867500305 
1230	 0.425581276416779 
1231	 0.425897061824799 
1232	 0.426214069128037 
1233	 0.426525712013245 
1234	 0.426801532506943 
1235	 0.427055835723877 
1236	 0.427302092313766 
1237	 0.42751532793045 
1238	 0.427730351686478 
1239	 0.427944183349609 
1240	 0.428149461746216 
1241	 0.428354561328888 
1242	 0.428520143032074 
1243	 0.428683400154114 
1244	 0.428844392299652 
1245	 0.428971290588379 
1246	 0.42906591296196 
1247	 0.429167568683624 
1248	 0.429238706827164 
1249	 0.429339408874512 
1250	 0.429456919431686 
1251	 0.4295594394207 
1252	 0.42966815829277 
1253	 0.429767161607742 
1254	 0.429863154888153 
1255	 0.429942220449448 
1256	 0.430014252662659 
1257	 0.430077224969864 
1258	 0.43011075258255 
1259	 0.430158287286758 
1260	 0.430209755897522 
1261	 0.430258393287659 
1262	 0.4303118288517 
1263	 0.430355846881866 
1264	 0.430411756038666 
1265	 0.430471122264862 
1266	 0.430528610944748 
1267	 0.430590391159058 
1268	 0.430653899908066 
1269	 0.430714875459671 
1270	 0.430779248476028 
1271	 0.430854916572571 
1272	 0.430918663740158 
1273	 0.430986642837524 
1274	 0.431031078100204 
1275	 0.43106010556221 
1276	 0.431087642908096 
1277	 0.431093841791153 
1278	 0.431108146905899 
1279	 0.431127637624741 
1280	 0.431140720844269 
1281	 0.431155741214752 
1282	 0.431159645318985 
1283	 0.431161820888519 
1284	 0.431149512529373 
1285	 0.43112576007843 
1286	 0.431081891059875 
1287	 0.431058764457703 
1288	 0.431035578250885 
1289	 0.431006699800491 
1290	 0.430995941162109 
1291	 0.430948823690414 
1292	 0.430873155593872 
1293	 0.430810004472733 
1294	 0.43073433637619 
1295	 0.430666595697403 
1296	 0.430614054203033 
1297	 0.430538237094879 
1298	 0.430455476045609 
1299	 0.43036213517189 
1300	 0.430253356695175 
1301	 0.430140972137451 
1302	 0.430015236139297 
1303	 0.429895967245102 
1304	 0.429777264595032 
1305	 0.429652214050293 
1306	 0.429521471261978 
1307	 0.429398268461227 
1308	 0.429286807775497 
1309	 0.429149001836777 
1310	 0.429026633501053 
1311	 0.428917527198792 
1312	 0.428788483142853 
1313	 0.428654044866562 
1314	 0.428507685661316 
1315	 0.428353250026703 
1316	 0.428189754486084 
1317	 0.428021490573883 
1318	 0.427832633256912 
1319	 0.427629381418228 
1320	 0.427419871091843 
1321	 0.42719629406929 
1322	 0.426963835954666 
1323	 0.426734119653702 
1324	 0.426477998495102 
1325	 0.426210671663284 
1326	 0.425915598869324 
1327	 0.425610780715942 
1328	 0.425266116857529 
1329	 0.424884885549545 
1330	 0.424489051103592 
1331	 0.424066662788391 
1332	 0.423622757196426 
1333	 0.423157125711441 
1334	 0.42267256975174 
1335	 0.422194331884384 
1336	 0.421683937311172 
1337	 0.421227604150772 
1338	 0.420777410268784 
1339	 0.420379519462585 
1340	 0.420004516839981 
1341	 0.419683218002319 
1342	 0.419408291578293 
1343	 0.419158786535263 
1344	 0.418950915336609 
1345	 0.418764412403107 
1346	 0.418616503477097 
1347	 0.418468773365021 
1348	 0.418351292610168 
1349	 0.418224900960922 
1350	 0.418106824159622 
1351	 0.417980372905731 
1352	 0.417869955301285 
1353	 0.417728006839752 
1354	 0.417553007602692 
1355	 0.417396664619446 
1356	 0.417248040437698 
1357	 0.417072683572769 
1358	 0.41689932346344 
1359	 0.416709899902344 
1360	 0.416495352983475 
1361	 0.416263490915298 
1362	 0.416018575429916 
1363	 0.415801256895065 
1364	 0.41556441783905 
1365	 0.415327250957489 
1366	 0.415053516626358 
1367	 0.414769440889359 
1368	 0.414465010166168 
1369	 0.414147764444351 
1370	 0.413771122694016 
1371	 0.413380473852158 
1372	 0.412937074899673 
1373	 0.412432849407196 
1374	 0.411901473999023 
1375	 0.411351144313812 
1376	 0.410738319158554 
1377	 0.410091072320938 
1378	 0.409358412027359 
1379	 0.408575028181076 
1380	 0.407713830471039 
1381	 0.406779527664185 
1382	 0.405770182609558 
1383	 0.404670119285584 
1384	 0.40353861451149 
1385	 0.402297705411911 
1386	 0.401091873645782 
1387	 0.399813324213028 
1388	 0.398640841245651 
1389	 0.397460252046585 
1390	 0.396405011415482 
1391	 0.395467430353165 
1392	 0.394552886486053 
1393	 0.393785417079926 
1394	 0.393098652362823 
1395	 0.39249375462532 
1396	 0.392014384269714 
1397	 0.39150795340538 
1398	 0.391102969646454 
1399	 0.39057594537735 
1400	 0.390064269304276 
1401	 0.389408946037292 
1402	 0.388701647520065 
1403	 0.38784322142601 
1404	 0.386863827705383 
1405	 0.385809421539307 
1406	 0.384636044502258 
1407	 0.383398234844208 
1408	 0.382056683301926 
1409	 0.380686491727829 
1410	 0.379219800233841 
1411	 0.37775382399559 
1412	 0.376229494810104 
1413	 0.374749958515167 
1414	 0.373230963945389 
1415	 0.371777296066284 
1416	 0.370319098234177 
1417	 0.368962854146957 
1418	 0.367632150650024 
1419	 0.366421341896057 
