Wavelength	ProbetaAcolman00034.asd
350	 0.296481668738249 
351	 0.27886464813285 
352	 0.267815414752942 
353	 0.26744742283498 
354	 0.257596466651854 
355	 0.246574874651304 
356	 0.237948277966855 
357	 0.233033586387136 
358	 0.229651154176471 
359	 0.226529860483817 
360	 0.220811388589201 
361	 0.211077826040272 
362	 0.209457316977242 
363	 0.208922914960746 
364	 0.206573531931396 
365	 0.205785273917473 
366	 0.204080800560015 
367	 0.202389526474986 
368	 0.20137719125591 
369	 0.198661639507092 
370	 0.198790274493111 
371	 0.200085867196874 
372	 0.198477128080294 
373	 0.197034750206592 
374	 0.196091616329169 
375	 0.195477010610208 
376	 0.194744972513206 
377	 0.195182772869994 
378	 0.194927968668073 
379	 0.192992240679515 
380	 0.193261891301679 
381	 0.194513408919086 
382	 0.195370719053409 
383	 0.194731920606449 
384	 0.193970059771923 
385	 0.19377844863407 
386	 0.194209085781043 
387	 0.194634884245838 
388	 0.193975167785862 
389	 0.193622738635649 
390	 0.194715424062607 
391	 0.195206709845333 
392	 0.195331012580169 
393	 0.195442074256068 
394	 0.1958708911344 
395	 0.196147884350566 
396	 0.196305547012413 
397	 0.196626704717271 
398	 0.19776287566604 
399	 0.198116148333098 
400	 0.198309087153013 
401	 0.199224715737721 
402	 0.20011199104854 
403	 0.200425772649674 
404	 0.200470693844332 
405	 0.201127422416154 
406	 0.202654838428412 
407	 0.203759149005147 
408	 0.204057530497237 
409	 0.205270644278343 
410	 0.206417606196529 
411	 0.20752559438523 
412	 0.20876691773453 
413	 0.209433667220006 
414	 0.210206976204762 
415	 0.211168496426542 
416	 0.211835423143969 
417	 0.212695132866357 
418	 0.213705192978029 
419	 0.214702076993577 
420	 0.215472286349106 
421	 0.216231308338027 
422	 0.217034402710074 
423	 0.217850891307158 
424	 0.218561020892446 
425	 0.21921109633859 
426	 0.219860903561468 
427	 0.220565956558253 
428	 0.220997369746989 
429	 0.221517197381028 
430	 0.222348943303491 
431	 0.222831365975161 
432	 0.223334454219083 
433	 0.223881915808836 
434	 0.224316661048989 
435	 0.224756394834952 
436	 0.225237142357741 
437	 0.225730765805286 
438	 0.226123490826963 
439	 0.226560131726891 
440	 0.226989725789698 
441	 0.22734433255531 
442	 0.227747493908244 
443	 0.228042873986318 
444	 0.228288448054705 
445	 0.228701162448257 
446	 0.229073614041868 
447	 0.229414452673037 
448	 0.229732453822416 
449	 0.229937817939052 
450	 0.230260511057276 
451	 0.230596219742517 
452	 0.230762026382162 
453	 0.23098387122056 
454	 0.23121695264457 
455	 0.231452439063701 
456	 0.231741847569838 
457	 0.232031851238883 
458	 0.232303842426055 
459	 0.232543595451189 
460	 0.23272348323241 
461	 0.232854833881368 
462	 0.232993244628273 
463	 0.233210511621745 
464	 0.233493325412472 
465	 0.233722198959884 
466	 0.233864969274806 
467	 0.23403824436675 
468	 0.234282687513356 
469	 0.234516184523441 
470	 0.234659835533683 
471	 0.234823094861099 
472	 0.234994446896213 
473	 0.235204098284114 
474	 0.235506976394079 
475	 0.235798702585208 
476	 0.236006323579841 
477	 0.236158804541002 
478	 0.236503778306361 
479	 0.236798721126695 
480	 0.237031215746519 
481	 0.237288047944477 
482	 0.237650227172491 
483	 0.238044144970325 
484	 0.238425660476852 
485	 0.238799438305707 
486	 0.239240081009683 
487	 0.239682430436246 
488	 0.240084050679383 
489	 0.240588421548807 
490	 0.241052125138653 
491	 0.241525570555688 
492	 0.242154835117319 
493	 0.242815769964371 
494	 0.243478913993646 
495	 0.244130870447931 
496	 0.244754722650131 
497	 0.245483795157477 
498	 0.24631269594504 
