Wavelength	ProbetaAcolman00014.asd
350	 0.736983628712251 
351	 0.730452201791129 
352	 0.72805694182712 
353	 0.726083264254977 
354	 0.745197473815164 
355	 0.742567665386548 
356	 0.727745012525684 
357	 0.718157167561683 
358	 0.719153166537825 
359	 0.70242717777314 
360	 0.686258254337876 
361	 0.703004468277784 
362	 0.702943102465825 
363	 0.687187897395648 
364	 0.670489902809087 
365	 0.676891520927101 
366	 0.67576539449046 
367	 0.669755234760293 
368	 0.66784841843092 
369	 0.673532081224827 
370	 0.670846538129602 
371	 0.661962195968483 
372	 0.658550180637856 
373	 0.655615275849246 
374	 0.650378936445958 
375	 0.64493020063135 
376	 0.647997646812895 
377	 0.650496147099285 
378	 0.649002952289408 
379	 0.643438002340905 
380	 0.637910148144983 
381	 0.631836904239423 
382	 0.629595107041085 
383	 0.635079156305463 
384	 0.626374363694785 
385	 0.620466963637073 
386	 0.623453135308344 
387	 0.620199464511917 
388	 0.615949252425943 
389	 0.612865781206867 
390	 0.610838490677519 
391	 0.603217063155436 
392	 0.599588058774197 
393	 0.600792078659092 
394	 0.601704746598907 
395	 0.600702086443828 
396	 0.600293110898139 
397	 0.600200148536664 
398	 0.594349530775489 
399	 0.59481636820662 
400	 0.598252630585019 
401	 0.598337623356634 
402	 0.594977840626088 
403	 0.593366754875917 
404	 0.59517296451553 
405	 0.599046519344756 
406	 0.601576488035747 
407	 0.603835263476189 
408	 0.60622384552083 
409	 0.606267476505801 
410	 0.608047982080947 
411	 0.612005016407394 
412	 0.61673944212602 
413	 0.618378982498278 
414	 0.620963522364744 
415	 0.625248351263733 
416	 0.628854648610352 
417	 0.631743803595775 
418	 0.633451257374768 
419	 0.63421110882146 
420	 0.63595828145781 
421	 0.636584063648797 
422	 0.636948752095978 
423	 0.638527808013041 
424	 0.638941467313087 
425	 0.639883474466811 
426	 0.641399346088961 
427	 0.641498224623647 
428	 0.641636889075853 
429	 0.642220163741649 
430	 0.643043524714895 
431	 0.6428264864313 
432	 0.642651321278971 
433	 0.642904393214511 
434	 0.643475665713354 
435	 0.643657929629461 
436	 0.643502575043654 
437	 0.643235027353444 
438	 0.643215743532202 
439	 0.642613894560747 
440	 0.641800211666633 
441	 0.641228773130426 
442	 0.640260414935737 
443	 0.639086231713929 
444	 0.637915021281763 
445	 0.636912990447882 
446	 0.635689715854502 
447	 0.634454518884637 
448	 0.633314026741282 
449	 0.631947235340724 
450	 0.630550319732456 
451	 0.629472766709577 
452	 0.62893467640997 
453	 0.628095977252986 
454	 0.62719747976711 
455	 0.626512054197018 
456	 0.626243631693849 
457	 0.625718385953713 
458	 0.625396705434831 
459	 0.625627504959326 
460	 0.625716397989775 
461	 0.626060668258466 
462	 0.6264863641195 
463	 0.626602180778308 
464	 0.626880636389438 
465	 0.627376537132649 
466	 0.627866480186169 
467	 0.627772058769996 
468	 0.627880316506444 
469	 0.62800521154635 
470	 0.627873053439507 
471	 0.62810623555525 
472	 0.627836728668569 
473	 0.627133632210882 
474	 0.626782050402995 
475	 0.626537702911318 
476	 0.626118822749267 
477	 0.6253829022983 
478	 0.624401493224874 
479	 0.624002158858472 
480	 0.624034252021054 
481	 0.62400236124466 
482	 0.623991385747147 
483	 0.624149015672736 
484	 0.624619017881496 
485	 0.625523134964976 
486	 0.626577152474509 
487	 0.628013825883949 
488	 0.629920093605478 
489	 0.631605863478076 
490	 0.63349821271441 
491	 0.635654708194337 
492	 0.63794446447339 
493	 0.640646387988756 
494	 0.643651104019989 
495	 0.646789337705758 
496	 0.64986659830965 
497	 0.653043479632202 
498	 0.656389458258188 
499	 0.65988787590565 
500	 0.663261438530087 
501	 0.666683449219956 
502	 0.670198571353735 
503	 0.673732358926488 
504	 0.677430829918764 
505	 0.681125825997254 
506	 0.684694143944336 
507	 0.688245378763102 
508	 0.691810195158739 
509	 0.69528398811276 
510	 0.698579486762343 
511	 0.702202182220126 
512	 0.7056364855436 
513	 0.708752982751738 
514	 0.712026178542792 
515	 0.715169484969353 
516	 0.718245786013232 
517	 0.72137005463669 
518	 0.724543047851843 
519	 0.727534752156418 
520	 0.730387323739389 
521	 0.733310919974474 
522	 0.736232487281455 
523	 0.739059629320993 
524	 0.741745060367735 
525	 0.744319547033238 
526	 0.746986291635788 
527	 0.749653541701498 
528	 0.752138761492227 
529	 0.754392540776782 
530	 0.756757365929229 
531	 0.759238883987612 
532	 0.761469481350663 
533	 0.763521665539972 
534	 0.765581774052952 
535	 0.767740376196757 
536	 0.769735206775683 
537	 0.771712984184235 
538	 0.773674770822566 
539	 0.775559118316726 
540	 0.777485284902567 
541	 0.779372298832232 
542	 0.781125992282803 
543	 0.782649978598525 
544	 0.784161390370609 
545	 0.785657419096059 
546	 0.787077453129164 
547	 0.788448966090467 
548	 0.789752623995963 
549	 0.79093997770658 
550	 0.791950186828107 
551	 0.793015262475585 
552	 0.794032274383663 
553	 0.794917368529451 
554	 0.795800649332046 
555	 0.796620746526427 
556	 0.797413855937868 
557	 0.798237504753246 
558	 0.798952209284567 
559	 0.799728667987493 
560	 0.800591919872287 
561	 0.801334106351682 
562	 0.802246322213349 
563	 0.803207788159444 
564	 0.804039321892235 
565	 0.804773052842519 
566	 0.805462518916931 
567	 0.806058444766128 
568	 0.806462127888685 
569	 0.806980274821429 
570	 0.807520715427803 
571	 0.807996015170004 
572	 0.808468417678976 
573	 0.808893499768378 
574	 0.809293945356766 
575	 0.809726764682448 
576	 0.810262741342421 
577	 0.81088917562536 
578	 0.811488410886438 
579	 0.811844260585655 
580	 0.812217866350623 
581	 0.81250190143823 
582	 0.812669759081868 
583	 0.813223170746222 
584	 0.813699060347851 
585	 0.814015464244418 
586	 0.814352329424149 
587	 0.815005883936667 
588	 0.815613405121786 
589	 0.816070202483416 
590	 0.816826521320062 
591	 0.817409536241709 
592	 0.817834632214897 
593	 0.818265347522522 
594	 0.818819944824928 
595	 0.819231813613368 
596	 0.819472087515401 
597	 0.81973971087734 
598	 0.820279271337799 
599	 0.820643546158793 
600	 0.820694456042772 
601	 0.821362729051725 
602	 0.821946745796016 
603	 0.822275803549038 
604	 0.822478217792866 
605	 0.82304025098992 
606	 0.823641396855596 
607	 0.824040316616259 
608	 0.824184248886783 
609	 0.824649275005858 
610	 0.825214799671469 
611	 0.8255604055964 
612	 0.825710028106397 
613	 0.826181188579202 
614	 0.826817105967135 
615	 0.827071716662983 
