Wavelength	ProbetaAcolman00016.asd
350	 0.422086750311521 
351	 0.439629217815094 
352	 0.436264929005178 
353	 0.410925674706453 
354	 0.413785271397862 
355	 0.414303065692587 
356	 0.407563654573843 
357	 0.399207544863137 
358	 0.413105605302723 
359	 0.400405119801929 
360	 0.379310547331305 
361	 0.392430235720808 
362	 0.379734737674619 
363	 0.377500392465349 
364	 0.391004684332331 
365	 0.372998378272351 
366	 0.363006162968147 
367	 0.368316414978582 
368	 0.380807016446777 
369	 0.371559917819431 
370	 0.361279022185964 
371	 0.361570063100275 
372	 0.374747962334845 
373	 0.380524832555602 
374	 0.373025084608988 
375	 0.360431528801268 
376	 0.367597886456813 
377	 0.37873938052518 
378	 0.383640889487641 
379	 0.37857494307395 
380	 0.373493868496118 
381	 0.375061324259426 
382	 0.379792199563342 
383	 0.379426646195304 
384	 0.381353828239179 
385	 0.382851209599147 
386	 0.38356313423034 
387	 0.387831729372091 
388	 0.396209082530431 
389	 0.401105166459582 
390	 0.397795198378578 
391	 0.399008340728033 
392	 0.396751476632276 
393	 0.394779068908178 
394	 0.402418231084416 
395	 0.405434418006322 
396	 0.408761472929861 
397	 0.414182547909855 
398	 0.413941980785985 
399	 0.41816653862656 
400	 0.424942369050343 
401	 0.429270218326333 
402	 0.427285785520166 
403	 0.429411957777406 
404	 0.436559405823582 
405	 0.44240344068125 
406	 0.444668279419363 
407	 0.445117921317512 
408	 0.445988051106207 
409	 0.449185572914343 
410	 0.453281613717493 
411	 0.457509108311861 
412	 0.461172058681779 
413	 0.462505231084492 
414	 0.465966088433649 
415	 0.471359235488734 
416	 0.474492136528607 
417	 0.478097844839081 
418	 0.481412192406121 
419	 0.484060152915094 
420	 0.488145945797054 
421	 0.490006809056339 
422	 0.491321271385486 
423	 0.494947837345227 
424	 0.497301885955325 
425	 0.499011299927659 
426	 0.500835743211293 
427	 0.503294977414855 
428	 0.505839218858159 
429	 0.507781095045645 
430	 0.509032441239299 
431	 0.511200035888899 
432	 0.512988833107535 
433	 0.514559597377018 
434	 0.516641858493617 
435	 0.517544475441089 
436	 0.518745245590694 
437	 0.520670830429097 
