Wavelength	ProbetaAcolman00010.asd
350	 0.678201452994125 
351	 0.660226157165635 
352	 0.643465369834391 
353	 0.634990979784886 
354	 0.638778809286268 
355	 0.638043992756852 
356	 0.637036088399178 
357	 0.640290568150586 
358	 0.638009112206807 
359	 0.625678594198424 
360	 0.612613951603871 
361	 0.61098038713019 
362	 0.601325726301423 
363	 0.598010354084569 
364	 0.600910635769005 
365	 0.586447130968144 
366	 0.58531488844468 
367	 0.584455424021907 
368	 0.573300710051772 
369	 0.585174823172297 
370	 0.573112934464885 
371	 0.556020402519955 
372	 0.578879061207957 
373	 0.571443154749986 
374	 0.557362569643421 
375	 0.552618729169243 
376	 0.550388599565076 
377	 0.552709887029362 
378	 0.55444790313009 
379	 0.551185379686794 
380	 0.544867079045912 
381	 0.54522143247202 
382	 0.54865808396499 
383	 0.544756670572527 
384	 0.53883326517275 
385	 0.53589480412337 
386	 0.53596137180541 
387	 0.532149480791715 
388	 0.538141529373759 
389	 0.540358190386214 
390	 0.528238691799049 
391	 0.525783587135905 
392	 0.525247566476517 
393	 0.524611434167104 
394	 0.525329990899759 
395	 0.521986407837162 
396	 0.521473777603814 
397	 0.524967802357132 
398	 0.522347428410709 
399	 0.522704253814672 
400	 0.525178182325781 
401	 0.526272567544691 
402	 0.522874390949485 
403	 0.523908323356806 
404	 0.528575958922923 
405	 0.529485137767677 
406	 0.531607995420655 
407	 0.534891005298306 
408	 0.538604746881148 
409	 0.542236932623028 
410	 0.544190709173928 
411	 0.546844153520624 
412	 0.552320576234342 
413	 0.555571422492719 
414	 0.558007003651476 
415	 0.561422348298654 
416	 0.567295404292718 
417	 0.570894051852166 
418	 0.573374444897788 
419	 0.576200920042779 
420	 0.579325067579049 
421	 0.58139634091988 
422	 0.583613977158695 
423	 0.587402383189316 
424	 0.589107631947105 
425	 0.591031070005463 
426	 0.59371332514942 
427	 0.595362261387807 
428	 0.596405293919447 
429	 0.598044072024052 
430	 0.600546780883023 
431	 0.600996960337507 
432	 0.601472486708857 
433	 0.602809719336443 
434	 0.604872860468066 
435	 0.605634444985363 
436	 0.606325166607709 
437	 0.607576743979182 
438	 0.608630072708447 
439	 0.609132352129543 
440	 0.609565286100334 
441	 0.610353085634096 
442	 0.610572173515367 
443	 0.611191863994696 
444	 0.611686101801546 
445	 0.610590530229609 
446	 0.610535111379447 
447	 0.611142727412888 
448	 0.611606831933156 
449	 0.611244832745257 
450	 0.61077327327872 
451	 0.610345132586149 
452	 0.609928731502814 
453	 0.609756753896423 
454	 0.609053902150324 
455	 0.607952486033805 
456	 0.607574121345773 
457	 0.607075959861846 
458	 0.606334860183465 
459	 0.605419282197002 
460	 0.604448475377535 
461	 0.60365835924147 
462	 0.602904284086055 
463	 0.601843787195065 
464	 0.600431025300473 
465	 0.599034242935147 
466	 0.597663168472346 
467	 0.59572681892963 
468	 0.593972988593544 
469	 0.592329449185573 
470	 0.590556899640943 
471	 0.58877015994113 
472	 0.586929795763237 
473	 0.585037216297124 
474	 0.583121954941966 
475	 0.581196926062829 
476	 0.578977529747608 
477	 0.576479213586156 
478	 0.574451071706199 
479	 0.572411709541032 
480	 0.570298045271949 
481	 0.568163422382342 
482	 0.565806506980718 
483	 0.563387110123922 
484	 0.561083331766626 
485	 0.559052753031154 
486	 0.556987124572721 
487	 0.554856837242495 
488	 0.552733723645376 
489	 0.550746687412711 
490	 0.548945331003545 
491	 0.547324205976539 
492	 0.545810455287879 
493	 0.543987093065806 
494	 0.542457254419191 
495	 0.541322795597917 
496	 0.539676173947841 
497	 0.538352303195403 
498	 0.537213260779295 
499	 0.535947548905896 
500	 0.534872582074752 
501	 0.533780101096221 
502	 0.53253062249181 
503	 0.531077519930475 
504	 0.529640053956405 
505	 0.528056683647061 
506	 0.526291945640183 
507	 0.524781233573228 
508	 0.523114288115814 
509	 0.521445230448284 
510	 0.520076453965838 
511	 0.518556179219638 
512	 0.516854599319099 
513	 0.515138833135758 
514	 0.513768391887622 
515	 0.511981778528552 
516	 0.51012945431803 
517	 0.508563277729877 
518	 0.506627818584095 
519	 0.504593703611987 
520	 0.502591147210783 
521	 0.500632755780211 
522	 0.498595512438873 
523	 0.496437569891444 
524	 0.494201941459987 
525	 0.492055073854076 
526	 0.489961781413756 
527	 0.487834450435707 
528	 0.485634214577424 
529	 0.483702616109785 
530	 0.481887354282013 
531	 0.480142158904849 
532	 0.478568785408808 
533	 0.477162930282732 
534	 0.475876259751832 
535	 0.474699166404294 
536	 0.473761523269124 
537	 0.472989972292953 
538	 0.472369218901066 
539	 0.471924602475227 
540	 0.471743334058808 
541	 0.471760909733439 
542	 0.471953761432009 
