Wavelength	TC7.011
350	 0.204600527882576 
351	 0.188953131437302 
352	 0.173781290650368 
353	 0.168497338891029 
354	 0.17268805205822 
355	 0.171631872653961 
356	 0.16459958255291 
357	 0.154226407408714 
358	 0.140613839030266 
359	 0.135489106178284 
360	 0.137586310505867 
361	 0.138498395681381 
362	 0.134716466069221 
363	 0.126391366124153 
364	 0.11756593734026 
365	 0.116573788225651 
366	 0.120032750070095 
367	 0.117629528045654 
368	 0.106237731873989 
369	 0.109784595668316 
370	 0.108923688530922 
371	 0.103694729506969 
372	 0.103885181248188 
373	 0.102905988693237 
374	 0.102594114840031 
375	 0.102658599615097 
376	 9.87941324710846E-02 
377	 9.55007299780846E-02 
378	 9.44669768214226E-02 
379	 9.49459448456764E-02 
380	 9.06917378306389E-02 
381	 9.09295752644539E-02 
382	 9.11632478237152E-02 
383	 8.15837830305099E-02 
384	 8.22744816541672E-02 
385	 8.51600468158722E-02 
386	 8.38793739676476E-02 
387	 7.91790038347244E-02 
388	 7.64404982328415E-02 
389	 0.07518120855093 
390	 7.38146528601646E-02 
391	 7.35364258289337E-02 
392	 7.27468729019165E-02 
393	 7.16696605086327E-02 
394	 7.14116469025612E-02 
395	 6.87007009983063E-02 
396	 6.76371678709984E-02 
397	 6.91277831792831E-02 
398	 6.76659345626831E-02 
399	 6.52246400713921E-02 
400	 6.38484656810761E-02 
401	 6.42648264765739E-02 
402	 6.15318194031715E-02 
403	 6.09395727515221E-02 
404	 6.18768110871315E-02 
405	 5.96688948571682E-02 
406	 5.82540556788445E-02 
407	 5.74605129659176E-02 
408	 5.68434298038483E-02 
409	 5.67418709397316E-02 
410	 5.57063333690166E-02 
411	 5.45428171753883E-02 
412	 5.43758682906628E-02 
413	 5.40861077606678E-02 
414	 5.31317256391048E-02 
415	 5.18824346363544E-02 
416	 5.14142103493214E-02 
417	 5.14258593320847E-02 
418	 5.08841127157211E-02 
419	 4.95717599987984E-02 
420	 4.93108369410038E-02 
421	 0.049456313252449 
422	 4.94144037365913E-02 
423	 4.87763360142708E-02 
424	 4.82350364327431E-02 
425	 4.76191304624081E-02 
426	 4.70763333141804E-02 
427	 4.71691451966763E-02 
428	 4.65014465153217E-02 
429	 0.045982476323843 
