Wavelength	TC7.016
350	 0.175263583660126 
351	 0.16358782351017 
352	 0.157504588365555 
353	 0.158857196569443 
354	 0.159531563520432 
355	 0.15112592279911 
356	 0.145010590553284 
357	 0.147742107510567 
358	 0.137311682105064 
359	 0.126422986388206 
360	 0.122278362512589 
361	 0.1262526512146 
362	 0.124998055398464 
363	 0.117817103862762 
364	 0.108179807662964 
365	 0.102850735187531 
366	 0.107716470956802 
367	 0.110622890293598 
368	 0.103571958839893 
369	 0.10430596023798 
370	 0.103630401194096 
371	 0.10159870237112 
372	 0.102396167814732 
373	 9.85325425863266E-02 
374	 9.56283137202263E-02 
375	 9.59477797150612E-02 
376	 9.54716503620148E-02 
377	 9.03512611985207E-02 
378	 8.50234925746918E-02 
379	 8.38039666414261E-02 
380	 8.34758058190346E-02 
381	 8.32697153091431E-02 
382	 8.15651789307594E-02 
383	 7.73927569389343E-02 
384	 7.98381939530373E-02 
385	 8.11528339982033E-02 
386	 7.77070969343185E-02 
387	 7.43397325277328E-02 
388	 7.35914185643196E-02 
389	 7.25271329283714E-02 
390	 0.068539060652256 
391	 6.53927400708199E-02 
392	 6.67357817292213E-02 
393	 6.91007971763611E-02 
394	 6.55889809131622E-02 
395	 0.062691293656826 
396	 6.26088529825211E-02 
397	 6.41443356871605E-02 
398	 0.061694648116827 
399	 5.94479888677597E-02 
400	 5.84735982120037E-02 
401	 5.81924244761467E-02 
402	 5.48796951770782E-02 
403	 5.49333766102791E-02 
404	 5.66768571734428E-02 
405	 5.32009191811085E-02 
406	 5.22735379636288E-02 
407	 5.18866740167141E-02 
408	 5.06222732365131E-02 
409	 5.10826520621777E-02 
410	 4.98983338475227E-02 
411	 4.86059114336967E-02 
412	 0.049245860427618 
413	 4.82632741332054E-02 
414	 4.65555600821972E-02 
415	 4.54937629401684E-02 
416	 4.64326478540897E-02 
417	 4.57917414605618E-02 
418	 4.47620525956154E-02 
419	 4.44736294448376E-02 
420	 4.39175106585026E-02 
421	 4.34235259890556E-02 
422	 4.31050807237625E-02 
423	 4.29297685623169E-02 
424	 4.25344705581665E-02 
425	 4.18754629790783E-02 
426	 4.12445142865181E-02 
427	 4.12483811378479E-02 
428	 4.10135686397552E-02 
429	 0.040776863694191 
430	 4.07064892351627E-02 
431	 3.99064049124718E-02 
432	 3.98095995187759E-02 
433	 3.99772152304649E-02 
434	 3.91884744167328E-02 
435	 3.93259078264236E-02 
436	 3.93922738730907E-02 
437	 3.88993360102177E-02 
438	 0.038587536662817 
439	 3.86157110333443E-02 
440	 3.85488420724869E-02 
441	 3.80757115781307E-02 
442	 3.81923653185368E-02 
443	 3.83345149457455E-02 
444	 3.82963865995407E-02 
445	 3.81861962378025E-02 
446	 3.77599745988846E-02 
447	 3.76117452979088E-02 
448	 3.79252433776855E-02 
449	 3.77204790711403E-02 
450	 3.76145802438259E-02 
451	 3.75764630734921E-02 
452	 3.73911373317242E-02 
453	 3.72072272002697E-02 
454	 0.037158016115427 
455	 0.037187110632658 
456	 3.70435938239098E-02 
457	 3.70395518839359E-02 
458	 3.69961336255074E-02 
459	 3.68437953293324E-02 
460	 3.72060015797615E-02 
461	 3.72619181871414E-02 
462	 3.69869731366634E-02 
463	 3.68169061839581E-02 
464	 3.69553677737713E-02 
465	 3.70106436312199E-02 
466	 3.68234217166901E-02 
467	 3.66821214556694E-02 
468	 3.67345288395882E-02 
469	 3.67553122341633E-02 
470	 3.65797430276871E-02 
471	 3.68103981018066E-02 
472	 3.69625575840473E-02 
473	 3.68967726826668E-02 
474	 3.67759056389332E-02 
475	 3.65976132452488E-02 
476	 3.64078879356384E-02 
477	 3.62258553504944E-02 
478	 3.59589792788029E-02 
479	 0.036091972142458 
480	 3.63406352698803E-02 
481	 3.62273789942265E-02 
482	 0.036142636090517 
483	 3.62202636897564E-02 
484	 3.63812036812305E-02 
485	 3.63361686468124E-02 
486	 3.63027639687061E-02 
487	 3.62352840602398E-02 
488	 0.036114539951086 
489	 3.61773446202278E-02 
490	 3.63382734358311E-02 
491	 3.63516174256802E-02 
492	 3.59817259013653E-02 
493	 3.59904244542122E-02 
494	 3.60318347811699E-02 
495	 3.59268523752689E-02 
496	 0.036014411598444 
497	 3.58353145420551E-02 
498	 3.55116128921509E-02 
499	 3.53059358894825E-02 
500	 3.52407768368721E-02 
501	 3.50393243134022E-02 
502	 3.47072631120682E-02 
503	 3.45000922679901E-02 
504	 3.44025380909443E-02 
505	 3.41739617288113E-02 
506	 0.033761877566576 
507	 3.36776897311211E-02 
508	 3.34557257592678E-02 
509	 3.31844538450241E-02 
510	 3.31319905817509E-02 
511	 3.29977087676525E-02 
512	 3.28049659729004E-02 
513	 3.26259694993496E-02 
514	 3.25559191405773E-02 
515	 3.24690379202366E-02 
516	 3.23781557381153E-02 
517	 0.032316368073225 
518	 3.22341583669186E-02 
519	 3.23318876326084E-02 
520	 3.24885696172714E-02 
521	 3.24044488370419E-02 
522	 3.24983075261116E-02 
523	 3.25905457139015E-02 
524	 3.25775854289532E-02 
525	 3.26761566102505E-02 
526	 3.27502302825451E-02 
527	 3.28233577311039E-02 
528	 3.29540781676769E-02 
529	 3.30858640372753E-02 
530	 3.31795997917652E-02 
531	 3.32341901957989E-02 
532	 3.32849845290184E-02 
533	 3.32151837646961E-02 
534	 3.31576392054558E-02 
535	 3.31791862845421E-02 
536	 3.29870581626892E-02 
537	 3.28545346856117E-02 
538	 3.27733382582664E-02 
539	 3.25878262519836E-02 
540	 3.23494002223015E-02 
541	 3.21032181382179E-02 
542	 3.18931080400944E-02 
543	 3.17645967006683E-02 
544	 3.16569171845913E-02 
545	 3.14973741769791E-02 
546	 3.12693752348423E-02 
547	 0.03121074475348 
548	 3.11493948101997E-02 
549	 3.10395434498787E-02 
550	 3.09637933969498E-02 
551	 3.09563744813204E-02 
552	 3.09599060565233E-02 
553	 0.030955396592617 
554	 3.10805533081293E-02 
555	 3.11636738479137E-02 
556	 0.031270008534193 
557	 0.031545277684927 
558	 3.18057686090469E-02 
559	 0.032145231962204 
560	 3.25719267129898E-02 
561	 3.29412445425987E-02 
562	 3.34063842892647E-02 
563	 3.39531973004341E-02 
564	 3.45464386045933E-02 
565	 3.52474302053452E-02 
566	 3.60815599560738E-02 
567	 0.037042036652565 
568	 3.81032079458237E-02 
569	 3.93264219164848E-02 
570	 4.06466536223888E-02 
571	 4.20574806630611E-02 
572	 4.37110997736454E-02 
573	 4.55744192004204E-02 
574	 4.76385913789272E-02 
575	 0.049915723502636 
576	 5.24929575622082E-02 
577	 5.52359744906425E-02 
578	 5.81477284431458E-02 
579	 6.13848194479942E-02 
580	 6.48347735404968E-02 
581	 6.84013962745667E-02 
582	 7.20376521348953E-02 
583	 7.58208110928535E-02 
584	 0.079700879752636 
585	 8.36439281702042E-02 
586	 8.76266285777092E-02 
587	 9.16122496128082E-02 
588	 9.55281481146812E-02 
589	 9.93520319461823E-02 
590	 0.103138968348503 
591	 0.106721691787243 
592	 0.110156528651714 
593	 0.113535046577454 
594	 0.116751708090305 
595	 0.119852386415005 
596	 0.122854515910149 
597	 0.125747740268707 
598	 0.128631770610809 
599	 0.131432354450226 
600	 0.13411109149456 
601	 0.136775925755501 
602	 0.139399439096451 
603	 0.141928657889366 
604	 0.144321694970131 
605	 0.146705985069275 
606	 0.149022847414017 
607	 0.151235535740852 
608	 0.153346583247185 
609	 0.155435338616371 
610	 0.157461374998093 
611	 0.159395277500153 
612	 0.161342859268188 
613	 0.163239851593971 
614	 0.165066406130791 
615	 0.166838973760605 
616	 0.168576344847679 
617	 0.170327946543694 
618	 0.172087579965591 
619	 0.173751786351204 
620	 0.17533153295517 
621	 0.176927641034126 
622	 0.178613737225533 
623	 0.180169999599457 
624	 0.181699573993683 
625	 0.183245420455933 
626	 0.18478162586689 
627	 0.186265781521797 
628	 0.187716275453568 
629	 0.189171314239502 
630	 0.190693333745003 
631	 0.192170470952988 
632	 0.193583011627197 
633	 0.194971233606339 
634	 0.196467578411102 
635	 0.197944417595863 
636	 0.199361845850945 
637	 0.200811460614204 
638	 0.202226042747498 
639	 0.203638538718224 
640	 0.205085471272469 
641	 0.206546559929848 
642	 0.207949325442314 
643	 0.209338709712029 
644	 0.21081730723381 
645	 0.212270930409431 
646	 0.213736578822136 
647	 0.215230897068977 
648	 0.216705486178398 
649	 0.218167454004288 
650	 0.219660088419914 
651	 0.221205964684486 
652	 0.222675576806068 
653	 0.224172368645668 
654	 0.225715532898903 
655	 0.227251350879669 
656	 0.228777885437012 
657	 0.230308368802071 
658	 0.231860280036926 
659	 0.233456939458847 
660	 0.235077828168869 
661	 0.236686140298843 
662	 0.238260984420776 
663	 0.23991447687149 
664	 0.241536527872086 
665	 0.243126526474953 
666	 0.24480077624321 
667	 0.246432572603226 
668	 0.248079940676689 
669	 0.24978843331337 
670	 0.251484394073486 
671	 0.253187298774719 
672	 0.25488606095314 
673	 0.256570905447006 
674	 0.25830215215683 
675	 0.260070413351059 
676	 0.26184806227684 
677	 0.263595759868622 
678	 0.265361070632935 
679	 0.267184674739838 
680	 0.269052505493164 
681	 0.270788341760635 
682	 0.272601068019867 
683	 0.274480789899826 
684	 0.276303678750992 
685	 0.278103709220886 
686	 0.279952615499496 
687	 0.281869828701019 
688	 0.283798396587372 
689	 0.28566238284111 
690	 0.287539035081863 
691	 0.289496332406998 
692	 0.291393309831619 
693	 0.293349981307983 
694	 0.295348525047302 
695	 0.297289609909058 
696	 0.29921942949295 
697	 0.301166743040085 
698	 0.303141266107559 
699	 0.305128753185272 
700	 0.307150930166245 
701	 0.309131890535355 
702	 0.311036914587021 
703	 0.313088148832321 
704	 0.315133064985275 
705	 0.317138642072678 
706	 0.31916406750679 
707	 0.32120954990387 
708	 0.32321634888649 
709	 0.325173795223236 
710	 0.327160120010376 
711	 0.329237520694733 
712	 0.33130618929863 
713	 0.333274334669113 
714	 0.335299521684647 
715	 0.337392747402191 
716	 0.339498698711395 
717	 0.341519981622696 
718	 0.343511790037155 
719	 0.345525950193405 
720	 0.347568899393082 
721	 0.349563479423523 
722	 0.35158908367157 
723	 0.353634744882584 
724	 0.355665564537048 
725	 0.357674390077591 
726	 0.359664559364319 
727	 0.361673384904861 
728	 0.3637455701828 
729	 0.365720063447952 
730	 0.367653876543045 
731	 0.369615823030472 
732	 0.37165230512619 
733	 0.373624444007874 
734	 0.375546425580978 
735	 0.37746724486351 
736	 0.379366993904114 
737	 0.381283670663834 
738	 0.3831966817379 
739	 0.385049134492874 
740	 0.386897951364517 
741	 0.388737261295319 
742	 0.390547186136246 
743	 0.392301738262177 
744	 0.394047170877457 
745	 0.395817428827286 
746	 0.397608160972595 
747	 0.399309039115906 
748	 0.401007682085037 
749	 0.402713894844055 
750	 0.40439373254776 
751	 0.406098246574402 
752	 0.407746523618698 
753	 0.409356713294983 
754	 0.411082953214645 
755	 0.412710875272751 
756	 0.414266914129257 
757	 0.415825039148331 
758	 0.417415291070938 
759	 0.419001966714859 
760	 0.420557856559753 
761	 0.422062903642654 
762	 0.423519879579544 
763	 0.424992829561234 
764	 0.426496952772141 
765	 0.427991688251495 
766	 0.429396748542786 
767	 0.430737257003784 
768	 0.432065159082413 
769	 0.433438181877136 
770	 0.434791415929794 
771	 0.436132937669754 
772	 0.437476277351379 
773	 0.438719660043716 
774	 0.439950376749039 
775	 0.441199541091919 
776	 0.442443579435349 
777	 0.443684488534927 
778	 0.444895207881927 
779	 0.446063071489334 
780	 0.44720059633255 
781	 0.448367774486542 
782	 0.449482589960098 
783	 0.450496554374695 
784	 0.451628923416138 
785	 0.452747941017151 
786	 0.453784853219986 
787	 0.454735904932022 
788	 0.455752909183502 
789	 0.456793457269669 
790	 0.457799255847931 
791	 0.458725869655609 
792	 0.45968970656395 
793	 0.460625559091568 
794	 0.461495339870453 
795	 0.462421864271164 
796	 0.463344991207123 
797	 0.464227437973022 
798	 0.46505680680275 
799	 0.465904474258423 
800	 0.466747611761093 
801	 0.467568427324295 
802	 0.468360185623169 
803	 0.469148278236389 
804	 0.469875901937485 
805	 0.470558077096939 
806	 0.471328258514404 
807	 0.472114205360413 
808	 0.472831666469574 
809	 0.473460167646408 
810	 0.474164098501205 
811	 0.474920719861984 
812	 0.47564223408699 
813	 0.476248145103455 
814	 0.476889371871948 
815	 0.477489054203033 
816	 0.478045254945755 
817	 0.478629320859909 
818	 0.479224473237991 
819	 0.479868859052658 
820	 0.48053041100502 
821	 0.481057375669479 
822	 0.481570184230804 
823	 0.482093065977097 
824	 0.482617974281311 
825	 0.483124911785126 
826	 0.483585923910141 
827	 0.484062135219574 
828	 0.48461839556694 
829	 0.485090345144272 
830	 0.485583037137985 
831	 0.486096620559692 
832	 0.486540257930756 
833	 0.487048208713531 
834	 0.487508326768875 
835	 0.487909018993378 
836	 0.4884432554245 
837	 0.488888710737228 
838	 0.489256322383881 
839	 0.489620834589005 
840	 0.490055829286575 
841	 0.490524083375931 
842	 0.490970432758331 
843	 0.49134686589241 
844	 0.491670310497284 
845	 0.492069989442825 
846	 0.492536514997482 
847	 0.492952972650528 
848	 0.4932521879673 
849	 0.49360516667366 
850	 0.49404713511467 
851	 0.494413018226624 
852	 0.494774401187897 
853	 0.495138823986053 
854	 0.495504409074783 
855	 0.495880544185638 
856	 0.496132612228394 
857	 0.496394395828247 
858	 0.496789216995239 
859	 0.497074395418167 
860	 0.497392594814301 
861	 0.497713416814804 
862	 0.497958034276962 
863	 0.498344093561172 
864	 0.498656928539276 
865	 0.498867720365524 
866	 0.499127358198166 
867	 0.499427974224091 
868	 0.49970281124115 
869	 0.499935746192932 
870	 0.500192165374756 
871	 0.500474452972412 
872	 0.500714957714081 
873	 0.5008864402771 
874	 0.501083850860596 
875	 0.50126987695694 
876	 0.501444220542908 
877	 0.50161999464035 
878	 0.501807034015656 
879	 0.502094924449921 
880	 0.502420663833618 
881	 0.502658247947693 
882	 0.502800822257996 
883	 0.502879679203033 
884	 0.502974331378937 
885	 0.503175556659698 
886	 0.503403127193451 
887	 0.503566384315491 
888	 0.503685176372528 
889	 0.503892302513123 
890	 0.504051089286804 
891	 0.504176557064056 
892	 0.504279673099518 
893	 0.504317879676819 
894	 0.504394888877869 
895	 0.504545271396637 
896	 0.504746913909912 
897	 0.504895150661469 
898	 0.505016148090363 
899	 0.5051589012146 
900	 0.505344748497009 
901	 0.505468368530273 
902	 0.505479395389557 
903	 0.505528271198273 
904	 0.505768001079559 
905	 0.50581032037735 
906	 0.505906641483307 
907	 0.506026089191437 
908	 0.5059654712677 
909	 0.50601053237915 
910	 0.506167709827423 
911	 0.506291747093201 
912	 0.506173312664032 
913	 0.506278216838837 
914	 0.506479620933533 
915	 0.506649494171143 
916	 0.506791293621063 
917	 0.506835997104645 
918	 0.506928563117981 
919	 0.507131159305573 
920	 0.507277607917786 
921	 0.507388710975647 
922	 0.507445871829987 
923	 0.50746089220047 
924	 0.507523715496063 
925	 0.507696270942688 
926	 0.507867217063904 
927	 0.507968485355377 
928	 0.508300185203552 
929	 0.508484065532684 
930	 0.508584022521973 
931	 0.508788168430328 
932	 0.50891387462616 
933	 0.509139358997345 
934	 0.509438931941986 
935	 0.50970321893692 
936	 0.510061323642731 
937	 0.510404229164124 
938	 0.510652780532837 
939	 0.510804295539856 
940	 0.51112687587738 
941	 0.511301457881927 
942	 0.511392295360565 
943	 0.511768281459808 
944	 0.5120929479599 
945	 0.512330412864685 
946	 0.512456595897675 
947	 0.512463092803955 
948	 0.512757778167725 
949	 0.512989580631256 
950	 0.513071298599243 
951	 0.513357222080231 
952	 0.513514697551727 
953	 0.513608336448669 
954	 0.513680636882782 
955	 0.513650238513947 
956	 0.513807833194733 
957	 0.51404345035553 
958	 0.514169871807098 
959	 0.514044642448425 
960	 0.514098286628723 
961	 0.514222264289856 
962	 0.514308333396912 
963	 0.514521777629852 
964	 0.514469146728516 
965	 0.51433539390564 
966	 0.514361262321472 
967	 0.51454085111618 
968	 0.514696061611176 
969	 0.514772951602936 
970	 0.514782249927521 
971	 0.514784038066864 
972	 0.514713168144226 
973	 0.514627277851105 
974	 0.514559507369995 
975	 0.514348089694977 
976	 0.514413177967072 
977	 0.514553606510162 
978	 0.514476597309113 
979	 0.514261245727539 
980	 0.514227449893951 
981	 0.514305949211121 
982	 0.514303684234619 
983	 0.514116764068604 
984	 0.514147043228149 
985	 0.514288902282715 
986	 0.514337956905365 
987	 0.514436006546021 
988	 0.514533340930939 
989	 0.51466292142868 
990	 0.514853179454803 
991	 0.515016496181488 
992	 0.515270352363586 
993	 0.515529453754425 
994	 0.515717566013336 
995	 0.516043424606323 
996	 0.516439020633698 
997	 0.516669750213623 
998	 0.516649544239044 
999	 0.516952157020569 
1000	 0.517195403575897 
1001	 0.517616629600525 
1002	 0.517806887626648 
1003	 0.51795893907547 
1004	 0.518108308315277 
1005	 0.518252193927765 
1006	 0.518356919288635 
1007	 0.518408477306366 
1008	 0.518503189086914 
1009	 0.518600046634674 
1010	 0.518681645393372 
1011	 0.518796324729919 
1012	 0.518878102302551 
1013	 0.518888592720032 
1014	 0.518951058387756 
1015	 0.519049048423767 
1016	 0.519116044044495 
1017	 0.519185364246368 
1018	 0.519287407398224 
1019	 0.519334733486176 
1020	 0.519403159618378 
1021	 0.519469738006592 
1022	 0.519532799720764 
1023	 0.519606828689575 
1024	 0.5196892619133 
1025	 0.519767284393311 
1026	 0.519840657711029 
1027	 0.519939541816711 
