Wavelength	TC7.025
350	 0.110467612743378 
351	 0.103689163923264 
352	 8.75642970204353E-02 
353	 7.97978192567825E-02 
354	 8.88367667794228E-02 
355	 9.34300869703293E-02 
356	 9.15193632245064E-02 
357	 8.49457234144211E-02 
358	 7.12014138698578E-02 
359	 6.58377930521965E-02 
360	 7.32686370611191E-02 
361	 8.79608318209648E-02 
362	 8.25742706656456E-02 
363	 7.66211971640587E-02 
364	 7.68761858344078E-02 
365	 6.83080330491066E-02 
366	 6.81448727846146E-02 
367	 6.89902827143669E-02 
368	 6.39247596263886E-02 
369	 6.61773607134819E-02 
370	 6.61346316337585E-02 
371	 6.45063072443008E-02 
372	 6.68658241629601E-02 
373	 0.067928172647953 
374	 6.83837831020355E-02 
375	 6.90802857279778E-02 
376	 0.070314534008503 
377	 6.72151446342468E-02 
378	 6.23028762638569E-02 
379	 5.94629980623722E-02 
380	 6.05137832462788E-02 
381	 6.25532045960426E-02 
382	 6.25366047024727E-02 
383	 5.86533322930336E-02 
384	 5.86965344846249E-02 
385	 0.062297135591507 
386	 6.52319192886353E-02 
387	 5.91235235333443E-02 
388	 5.61083182692528E-02 
389	 5.59546165168285E-02 
390	 5.58884814381599E-02 
391	 5.74350133538246E-02 
392	 5.73883764445782E-02 
393	 5.61935789883137E-02 
394	 5.63450790941715E-02 
395	 5.48443198204041E-02 
396	 5.50229772925377E-02 
397	 5.71186318993568E-02 
398	 0.055165596306324 
399	 0.054766308516264 
400	 5.44123984873295E-02 
401	 5.20191751420498E-02 
402	 0.051372803747654 
403	 5.24037964642048E-02 
404	 5.30135184526443E-02 
405	 5.04149161279202E-02 
406	 0.051474142819643 
407	 5.13237416744232E-02 
408	 4.81938943266869E-02 
409	 4.94013950228691E-02 
410	 4.97408956289291E-02 
411	 4.94180172681808E-02 
412	 4.98518422245979E-02 
413	 4.97414097189903E-02 
414	 4.92196567356586E-02 
415	 4.88298162817955E-02 
416	 4.93033155798912E-02 
417	 4.89174872636795E-02 
418	 4.86838854849339E-02 
419	 4.90198284387589E-02 
420	 4.77276928722858E-02 
421	 4.74275760352612E-02 
422	 4.79288473725319E-02 
423	 4.80001419782639E-02 
424	 4.78337220847607E-02 
425	 4.74036671221256E-02 
426	 4.68813963234425E-02 
427	 4.66472171247005E-02 
428	 4.63834218680859E-02 
429	 4.65729720890522E-02 
430	 4.71869669854641E-02 
431	 4.60900329053402E-02 
432	 4.57199327647686E-02 
433	 0.046019546687603 
434	 4.56741191446781E-02 
435	 4.56921048462391E-02 
436	 4.57272194325924E-02 
437	 4.55343872308731E-02 
438	 4.52230684459209E-02 
439	 4.50980067253113E-02 
440	 4.50665503740311E-02 
441	 4.49528954923153E-02 
442	 0.044729582965374 
443	 0.045019056648016 
444	 4.53992486000061E-02 
445	 4.47489991784096E-02 
446	 4.43845018744469E-02 
447	 0.044353861361742 
448	 4.44481484591961E-02 
449	 4.43850569427013E-02 
450	 0.044257715344429 
451	 4.41095381975174E-02 
452	 4.40061055123806E-02 
453	 4.42317835986614E-02 
454	 4.41958978772163E-02 
455	 4.38092723488808E-02 
456	 4.35855835676193E-02 
457	 4.35712598264217E-02 
458	 4.35292571783066E-02 
459	 4.33710403740406E-02 
460	 4.37240041792393E-02 
461	 4.37102355062962E-02 
462	 0.04331224411726 
463	 4.29974608123302E-02 
464	 4.28016558289528E-02 
465	 4.29215617477894E-02 
466	 4.31821644306183E-02 
467	 4.28237579762936E-02 
468	 0.042783085256815 
469	 4.28325049579144E-02 
470	 4.26043458282948E-02 
471	 4.26470339298248E-02 
472	 4.25264090299606E-02 
473	 0.042325533926487 
474	 4.25030216574669E-02 
475	 4.24634665250778E-02 
476	 4.22697179019451E-02 
477	 4.20869663357735E-02 
478	 4.20688316226006E-02 
479	 4.19997088611126E-02 
480	 4.19515036046505E-02 
481	 4.20451238751411E-02 
482	 0.041991114616394 
483	 0.041813887655735 
484	 4.16742935776711E-02 
485	 4.18464913964272E-02 
486	 4.19055745005608E-02 
487	 4.18648570775986E-02 
488	 4.18052114546299E-02 
489	 4.16527651250362E-02 
490	 4.16422709822655E-02 
