Wavelength	Y7.011
350	 0.140188619494438 
351	 0.134480088949203 
352	 0.129476249217987 
353	 0.127759799361229 
354	 0.128849491477013 
355	 0.125712737441063 
356	 0.121063970029354 
357	 0.117734618484974 
358	 0.111046507954597 
359	 0.108802296221256 
360	 0.109315283596516 
361	 0.10682488232851 
362	 0.106573693454266 
363	 0.10532808303833 
364	 0.102017216384411 
365	 9.92226451635361E-02 
366	 9.93300750851631E-02 
367	 9.92218032479286E-02 
368	 9.66456085443497E-02 
369	 9.64901968836784E-02 
370	 9.72235351800919E-02 
371	 9.71433743834496E-02 
372	 9.49418023228645E-02 
373	 0.0930205732584 
374	 9.24055054783821E-02 
375	 9.25155580043793E-02 
376	 9.08147543668747E-02 
377	 9.06796008348465E-02 
378	 0.090251661837101 
379	 8.78689512610435E-02 
380	 8.71374309062958E-02 
381	 8.70850011706352E-02 
382	 8.63634049892426E-02 
383	 8.39472040534019E-02 
384	 0.083399310708046 
385	 8.38890671730042E-02 
386	 8.38958472013474E-02 
387	 0.081664465367794 
388	 8.04470777511597E-02 
389	 7.99087360501289E-02 
390	 0.079131692647934 
391	 7.92274326086044E-02 
392	 7.78144747018814E-02 
393	 7.62535780668259E-02 
394	 0.077741377055645 
395	 7.69925639033318E-02 
396	 0.076505534350872 
397	 7.70364850759506E-02 
398	 0.074713371694088 
399	 7.38954916596413E-02 
400	 7.39293769001961E-02 
401	 7.32639729976654E-02 
402	 7.31511190533638E-02 
403	 7.30176046490669E-02 
404	 7.24998861551285E-02 
405	 7.15032815933228E-02 
406	 7.06278830766678E-02 
407	 6.99691697955132E-02 
408	 6.96571841835976E-02 
409	 7.02948942780495E-02 
410	 6.93936794996262E-02 
411	 6.81957751512527E-02 
412	 6.85355141758919E-02 
413	 6.86818733811378E-02 
414	 6.76575899124146E-02 
415	 6.62266537547112E-02 
416	 6.64824992418289E-02 
417	 6.62229359149933E-02 
418	 6.59523531794548E-02 
419	 6.61189034581184E-02 
420	 6.59486427903175E-02 
421	 6.54191896319389E-02 
422	 6.49347454309464E-02 
423	 6.49364739656448E-02 
424	 6.48569688200951E-02 
425	 6.45474120974541E-02 
426	 6.41842558979988E-02 
427	 6.42554387450218E-02 
428	 6.36202841997147E-02 
429	 6.30439147353172E-02 
430	 6.31817132234573E-02 
431	 6.30481466650963E-02 
432	 6.30225241184235E-02 
433	 0.062959685921669 
434	 6.25300034880638E-02 
435	 6.25309571623802E-02 
436	 6.26554861664772E-02 
437	 6.26032203435898E-02 
438	 6.22629299759865E-02 
439	 6.22244141995907E-02 
440	 6.22899830341339E-02 
441	 6.21451884508133E-02 
442	 6.20374828577042E-02 
443	 6.20675161480904E-02 
444	 0.062121570110321 
445	 6.19450882077217E-02 
446	 6.17907717823982E-02 
447	 6.17261528968811E-02 
448	 6.17341324687004E-02 
449	 6.16810247302055E-02 
450	 6.16971999406815E-02 
451	 6.17300942540169E-02 
452	 6.16713613271713E-02 
453	 6.15113265812397E-02 
454	 6.14946931600571E-02 
455	 6.16139620542526E-02 
456	 6.15731291472912E-02 
457	 6.16361200809479E-02 
458	 0.061603419482708 
459	 6.13767020404339E-02 
460	 6.14813417196274E-02 
461	 6.13691918551922E-02 
462	 6.11035861074924E-02 
463	 6.10620304942131E-02 
464	 6.11072480678558E-02 
465	 6.11467324197292E-02 
466	 0.06114711612463 
467	 6.11646473407745E-02 
468	 6.10934570431709E-02 
469	 6.09793812036514E-02 
470	 0.06092219799757 
471	 6.10460378229618E-02 
472	 6.11661523580551E-02 
473	 6.11325949430466E-02 
474	 6.08740821480751E-02 
475	 6.08870126307011E-02 
476	 6.10049366950989E-02 
477	 6.10235258936882E-02 
478	 6.09135180711746E-02 
479	 6.06881715357304E-02 
480	 6.05106092989445E-02 
481	 6.05461522936821E-02 
482	 6.05813264846802E-02 
483	 6.06171078979969E-02 
484	 6.06467835605145E-02 
485	 6.06389865279198E-02 
486	 6.07365071773529E-02 
487	 6.07851594686508E-02 
488	 6.06852099299431E-02 
489	 6.07130117714405E-02 
490	 6.07726499438286E-02 
491	 6.08292482793331E-02 
492	 0.060882393270731 
493	 6.09106831252575E-02 
494	 0.060912624001503 
495	 6.09042756259441E-02 
496	 6.09223134815693E-02 
497	 6.10032714903355E-02 
498	 0.061053205281496 
499	 6.10084794461727E-02 
500	 6.11504465341568E-02 
501	 6.11983798444271E-02 
502	 6.11350350081921E-02 
503	 6.11868686974049E-02 
504	 6.13081716001034E-02 
505	 6.13916926085949E-02 
506	 0.061399694532156 
507	 6.14972077310085E-02 
508	 6.15310482680798E-02 
509	 6.15619756281376E-02 
510	 0.061708077788353 
511	 6.17764666676521E-02 
512	 6.18507787585258E-02 
513	 6.19642548263073E-02 
514	 0.062055230140686 
515	 6.21106512844563E-02 
516	 0.062189981341362 
517	 6.23262897133827E-02 
518	 6.23818933963776E-02 
519	 6.24969452619553E-02 
520	 6.26785680651665E-02 
521	 6.28377124667168E-02 
522	 6.29693791270256E-02 
523	 6.29978328943253E-02 
524	 0.062976062297821 
525	 6.32457509636879E-02 
526	 6.34100809693336E-02 
527	 6.35101869702339E-02 
528	 0.063702218234539 
529	 6.38393610715866E-02 
530	 6.39848113059998E-02 
531	 6.41818940639496E-02 
532	 6.44358322024345E-02 
533	 6.45845308899879E-02 
534	 6.47404193878174E-02 
535	 6.49868473410606E-02 
536	 6.51320070028305E-02 
537	 6.53336197137833E-02 
538	 6.55953884124756E-02 
539	 6.58388957381248E-02 
540	 6.60850927233696E-02 
541	 6.63589611649513E-02 
542	 6.66565299034119E-02 
543	 6.69216588139534E-02 
544	 6.72631785273552E-02 
545	 6.76266402006149E-02 
546	 6.79358839988709E-02 
547	 6.82558640837669E-02 
548	 6.86339437961578E-02 
549	 6.90521076321602E-02 
550	 6.94395899772644E-02 
551	 6.98962658643723E-02 
552	 0.070417158305645 
553	 7.09744840860367E-02 
554	 7.15286359190941E-02 
555	 7.21709281206131E-02 
556	 7.28774070739746E-02 
557	 7.35852494835854E-02 
558	 7.44050666689873E-02 
559	 7.52510577440262E-02 
560	 7.61064291000366E-02 
561	 7.70760849118233E-02 
562	 0.078091211616993 
563	 0.079224020242691 
564	 8.05265605449677E-02 
565	 8.18441435694695E-02 
566	 8.32659751176834E-02 
567	 8.47876816987991E-02 
568	 8.63423645496368E-02 
569	 8.80167558789253E-02 
570	 0.089811772108078 
571	 9.17375087738037E-02 
572	 9.38494279980659E-02 
573	 9.61294621229172E-02 
574	 9.85321700572968E-02 
575	 0.101029425859451 
576	 0.103716477751732 
577	 0.106547445058823 
578	 0.109567180275917 
579	 0.112920992076397 
580	 0.116549342870712 
581	 0.120400339365005 
582	 0.124498002231121 
583	 0.129078954458237 
584	 0.134003698825836 
585	 0.139272376894951 
586	 0.144969508051872 
587	 0.151136577129364 
588	 0.157693684101105 
589	 0.164641201496124 
590	 0.172136291861534 
591	 0.180006891489029 
592	 0.188230499625206 
593	 0.196828916668892 
594	 0.205703184008598 
595	 0.21499952673912 
596	 0.224788352847099 
597	 0.235062345862389 
598	 0.245871841907501 
599	 0.2571120262146 
600	 0.268679350614548 
601	 0.280475437641144 
602	 0.29246187210083 
603	 0.304514199495316 
604	 0.31647264957428 
605	 0.328393280506134 
606	 0.340138077735901 
607	 0.351590186357498 
608	 0.36267301440239 
609	 0.373482912778854 
610	 0.383878618478775 
611	 0.393727719783783 
612	 0.403045386075974 
613	 0.41200777888298 
614	 0.420549333095551 
615	 0.428483933210373 
616	 0.435977578163147 
617	 0.443119287490845 
618	 0.449871689081192 
619	 0.456000834703445 
620	 0.461774736642838 
621	 0.467236489057541 
622	 0.472341924905777 
623	 0.476981967687607 
624	 0.481392860412598 
625	 0.485631078481674 
626	 0.48957347869873 
627	 0.493247658014297 
628	 0.496624827384949 
629	 0.499742150306702 
630	 0.5028036236763 
631	 0.505687355995178 
632	 0.508402287960052 
633	 0.51100367307663 
634	 0.513443410396576 
635	 0.515745460987091 
636	 0.517939567565918 
637	 0.520047843456268 
638	 0.522060096263886 
639	 0.523973286151886 
640	 0.525801599025726 
641	 0.527601540088654 
642	 0.529365181922913 
643	 0.531073331832886 
644	 0.532700598239899 
645	 0.53418630361557 
646	 0.535615980625153 
647	 0.537061154842377 
648	 0.538548767566681 
649	 0.539917230606079 
650	 0.541214883327484 
651	 0.542535781860352 
652	 0.543858766555786 
653	 0.545072555541992 
654	 0.546230852603912 
655	 0.547502279281616 
656	 0.548632621765137 
657	 0.549740076065063 
658	 0.55091005563736 
659	 0.552031397819519 
660	 0.553185760974884 
661	 0.55430942773819 
662	 0.555317521095276 
663	 0.556307971477509 
664	 0.557331323623657 
665	 0.558372616767883 
666	 0.559358954429626 
667	 0.560329139232636 
668	 0.561305582523346 
669	 0.562298953533173 
670	 0.563313186168671 
671	 0.564300298690796 
672	 0.565239310264587 
673	 0.566135108470917 
674	 0.56706976890564 
675	 0.567978739738464 
676	 0.568840861320496 
677	 0.569700241088867 
678	 0.570494115352631 
679	 0.571304738521576 
680	 0.572182774543762 
681	 0.572971045970917 
682	 0.57382869720459 
683	 0.574722766876221 
684	 0.57552570104599 
685	 0.576284527778625 
686	 0.576999366283417 
687	 0.577719986438751 
688	 0.57857072353363 
689	 0.579330623149872 
690	 0.580031216144562 
691	 0.580762922763824 
692	 0.581575691699982 
693	 0.582263827323914 
694	 0.582910001277924 
695	 0.583739876747131 
696	 0.584461569786072 
697	 0.58512544631958 
698	 0.585815787315369 
699	 0.586606919765472 
700	 0.587328374385834 
701	 0.588002920150757 
702	 0.588679015636444 
703	 0.58925062417984 
704	 0.589916348457336 
705	 0.590647399425507 
706	 0.591267228126526 
707	 0.591862976551056 
708	 0.592458844184875 
709	 0.593057096004486 
710	 0.593631982803345 
711	 0.594297826290131 
712	 0.594933152198792 
713	 0.595430672168732 
714	 0.596035301685333 
715	 0.596632361412048 
716	 0.597205936908722 
717	 0.597811758518219 
718	 0.598404765129089 
719	 0.598942339420319 
720	 0.599441707134247 
721	 0.600021183490753 
722	 0.600595355033875 
723	 0.601145923137665 
724	 0.601678252220154 
725	 0.602205455303192 
726	 0.602782368659973 
727	 0.603371024131775 
728	 0.603881299495697 
729	 0.604406893253326 
730	 0.604907810688019 
731	 0.605393350124359 
732	 0.605985343456268 
733	 0.606488645076752 
734	 0.606964588165283 
735	 0.607510149478912 
736	 0.608060717582703 
737	 0.608499944210052 
738	 0.608889520168304 
739	 0.609390735626221 
740	 0.609897255897522 
741	 0.610398173332214 
742	 0.610881388187408 
743	 0.611319959163666 
744	 0.611733973026276 
745	 0.612192749977112 
746	 0.612727105617523 
747	 0.613212108612061 
748	 0.613588809967041 
749	 0.613978028297424 
750	 0.614547729492188 
751	 0.614958763122559 
752	 0.615303754806519 
753	 0.615697622299194 
754	 0.616218209266663 
755	 0.616661369800568 
756	 0.617030680179596 
757	 0.617394864559174 
758	 0.617847681045532 
759	 0.618327498435974 
760	 0.618787288665771 
761	 0.619196236133575 
762	 0.619575202465057 
763	 0.619998395442963 
764	 0.620481431484222 
765	 0.620972454547882 
766	 0.621409595012665 
767	 0.62181830406189 
768	 0.622227668762207 
769	 0.62262487411499 
770	 0.6230428814888 
771	 0.623487174510956 
772	 0.623941361904144 
773	 0.624352633953094 
774	 0.624708712100983 
775	 0.625064671039581 
776	 0.625515222549438 
777	 0.625985443592072 
778	 0.626412093639374 
779	 0.626770198345184 
780	 0.627092063426971 
781	 0.627422869205475 
782	 0.627807676792145 
783	 0.628248572349548 
784	 0.628611624240875 
785	 0.629022002220154 
786	 0.629450440406799 
787	 0.629791259765625 
788	 0.63008987903595 
789	 0.630414962768555 
790	 0.630763828754425 
791	 0.63105446100235 
792	 0.631458461284637 
793	 0.63184928894043 
794	 0.632135212421417 
795	 0.632458567619324 
796	 0.632780969142914 
797	 0.633123159408569 
798	 0.633501946926117 
799	 0.633828163146973 
800	 0.634149432182312 
801	 0.634489238262177 
802	 0.63484513759613 
803	 0.635205149650574 
804	 0.635563969612122 
805	 0.635897696018219 
806	 0.636155545711517 
807	 0.636448860168457 
808	 0.636824369430542 
809	 0.637248337268829 
810	 0.637506246566772 
811	 0.637836217880249 
812	 0.638226926326752 
813	 0.638569533824921 
814	 0.638917684555054 
815	 0.639221012592316 
816	 0.639488339424133 
817	 0.639783620834351 
818	 0.640127956867218 
819	 0.640459775924683 
820	 0.640737950801849 
821	 0.640976905822754 
822	 0.641259372234344 
823	 0.641581177711487 
824	 0.641909420490265 
825	 0.642217218875885 
826	 0.642478406429291 
827	 0.642723202705383 
828	 0.642996370792389 
829	 0.64324563741684 
830	 0.643566846847534 
831	 0.643906831741333 
832	 0.644102275371552 
833	 0.644350349903107 
834	 0.644605338573456 
835	 0.644850432872772 
836	 0.645166277885437 
837	 0.645413100719452 
838	 0.645623445510864 
839	 0.645853042602539 
840	 0.64609432220459 
841	 0.646313309669495 
842	 0.646498680114746 
843	 0.64667284488678 
844	 0.646952211856842 
845	 0.647261142730713 
846	 0.647535562515259 
847	 0.647745490074158 
848	 0.647996485233307 
849	 0.648285567760468 
850	 0.648566842079163 
851	 0.648767173290253 
852	 0.649012506008148 
853	 0.649302780628204 
854	 0.649597704410553 
855	 0.649833083152771 
856	 0.6500643491745 
857	 0.650350570678711 
858	 0.650698244571686 
859	 0.650931000709534 
860	 0.651189744472504 
861	 0.651482880115509 
862	 0.651741683483124 
863	 0.651900470256805 
864	 0.652080178260803 
865	 0.652328848838806 
866	 0.652606189250946 
867	 0.652799308300018 
868	 0.652961909770966 
869	 0.653166830539703 
870	 0.653469443321228 
871	 0.653755247592926 
872	 0.653986692428589 
873	 0.654173672199249 
874	 0.654389500617981 
875	 0.654522657394409 
876	 0.654632568359375 
877	 0.654815793037415 
878	 0.655095994472504 
879	 0.655378222465515 
880	 0.655569851398468 
881	 0.65563428401947 
882	 0.65576696395874 
883	 0.656009674072266 
884	 0.656279623508453 
885	 0.656436264514923 
886	 0.656635105609894 
887	 0.656830847263336 
888	 0.656986355781555 
889	 0.657106161117554 
890	 0.657300770282745 
891	 0.657481372356415 
892	 0.657629311084747 
893	 0.657905042171478 
894	 0.658047676086426 
895	 0.658164203166962 
896	 0.658367037773132 
897	 0.658533096313477 
898	 0.658664107322693 
899	 0.658815145492554 
900	 0.659024477005005 
901	 0.659187853336334 
902	 0.65933620929718 
903	 0.659524619579315 
904	 0.659781336784363 
905	 0.659952580928802 
906	 0.660057902336121 
907	 0.660177230834961 
908	 0.660389184951782 
909	 0.660480201244354 
910	 0.660586714744568 
911	 0.660821378231049 
912	 0.661196649074554 
913	 0.661320388317108 
914	 0.661492884159088 
915	 0.661816596984863 
916	 0.661987543106079 
917	 0.662123560905457 
918	 0.66225266456604 
919	 0.662406384944916 
920	 0.662646532058716 
921	 0.662830412387848 
922	 0.663055837154388 
923	 0.663354218006134 
924	 0.663420855998993 
925	 0.66358345746994 
926	 0.663854956626892 
927	 0.664139747619629 
928	 0.664364397525787 
929	 0.664592206478119 
930	 0.664779305458069 
931	 0.664907217025757 
932	 0.665262281894684 
933	 0.665553271770477 
934	 0.665759742259979 
935	 0.666004240512848 
936	 0.66623866558075 
937	 0.666470527648926 
938	 0.666738212108612 
939	 0.667070329189301 
940	 0.667306303977966 
941	 0.667553663253784 
942	 0.667848169803619 
943	 0.668140769004822 
944	 0.66840660572052 
945	 0.668669641017914 
946	 0.668912351131439 
947	 0.669077455997467 
948	 0.66921854019165 
949	 0.669426381587982 
950	 0.66968822479248 
951	 0.669868946075439 
952	 0.670063078403473 
953	 0.670219898223877 
954	 0.670372724533081 
955	 0.670688807964325 
956	 0.670765101909637 
957	 0.670698046684265 
958	 0.670720279216766 
959	 0.671074151992798 
960	 0.671330213546753 
961	 0.671471834182739 
962	 0.671600461006165 
963	 0.671830773353577 
964	 0.671980977058411 
965	 0.67212849855423 
966	 0.672323763370514 
967	 0.672399640083313 
968	 0.672564327716827 
969	 0.672833263874054 
970	 0.673104822635651 
971	 0.673142492771149 
972	 0.673298120498657 
973	 0.673548877239227 
974	 0.673752784729004 
975	 0.673795163631439 
976	 0.673819005489349 
977	 0.673946678638458 
978	 0.674174308776855 
979	 0.674157798290253 
980	 0.674243986606598 
981	 0.67432826757431 
982	 0.674301266670227 
983	 0.67454993724823 
984	 0.674738109111786 
985	 0.67493349313736 
986	 0.675226330757141 
987	 0.675274550914764 
988	 0.675511062145233 
989	 0.675719320774078 
990	 0.675649046897888 
991	 0.675756275653839 
992	 0.675983667373657 
993	 0.676236569881439 
994	 0.676428437232971 
995	 0.676578044891357 
996	 0.676761150360107 
997	 0.676980257034302 
998	 0.677224397659302 
999	 0.677552759647369 
1000	 0.677802205085754 
1001	 0.675268173217773 
1002	 0.675507783889771 
1003	 0.675705850124359 
1004	 0.675917148590088 
1005	 0.67617803812027 
1006	 0.67641544342041 
1007	 0.676609992980957 
1008	 0.676842331886292 
1009	 0.677115321159363 
1010	 0.677348017692566 
1011	 0.677568197250366 
1012	 0.677792906761169 
1013	 0.67801558971405 
1014	 0.678220987319946 
1015	 0.678394794464111 
1016	 0.67860335111618 
1017	 0.678835690021515 
1018	 0.67908638715744 
1019	 0.679336369037628 
1020	 0.679562091827393 
1021	 0.679768443107605 
1022	 0.679902613162994 
1023	 0.680110335350037 
1024	 0.680328607559204 
1025	 0.680575609207153 
1026	 0.68088698387146 
1027	 0.681148827075958 
1028	 0.681406915187836 
1029	 0.681673109531403 
1030	 0.681876420974731 
1031	 0.682114541530609 
1032	 0.682327210903168 
1033	 0.682525992393494 
1034	 0.682806611061096 
1035	 0.683017492294312 
1036	 0.683239161968231 
1037	 0.683483958244324 
1038	 0.683716773986816 
1039	 0.683943927288055 
1040	 0.68414306640625 
1041	 0.684330582618713 
1042	 0.68452924489975 
1043	 0.684720754623413 
1044	 0.684855282306671 
1045	 0.685050368309021 
1046	 0.685189247131348 
1047	 0.685306489467621 
1048	 0.685526311397552 
1049	 0.685705125331879 
1050	 0.685865640640259 
1051	 0.68606024980545 
1052	 0.686222016811371 
1053	 0.686381638050079 
1054	 0.686569035053253 
1055	 0.686724781990051 
1056	 0.686840713024139 
1057	 0.686960637569427 
1058	 0.687065064907074 
1059	 0.687177240848541 
1060	 0.687316358089447 
1061	 0.687460601329803 
1062	 0.687602579593658 
1063	 0.687744200229645 
1064	 0.687882781028748 
1065	 0.688015878200531 
1066	 0.688151955604553 
1067	 0.688333451747894 
1068	 0.688503563404083 
1069	 0.68863844871521 
1070	 0.688787400722504 
1071	 0.688937425613403 
1072	 0.689091980457306 
1073	 0.689248085021973 
1074	 0.689392566680908 
1075	 0.689517915248871 
1076	 0.689596474170685 
1077	 0.689689576625824 
1078	 0.689853012561798 
1079	 0.690035939216614 
1080	 0.690201163291931 
1081	 0.690338313579559 
1082	 0.690468847751617 
1083	 0.690620064735413 
1084	 0.690801024436951 
1085	 0.690958082675934 
1086	 0.691110908985138 
1087	 0.691250205039978 
1088	 0.691400527954102 
1089	 0.691530168056488 
1090	 0.691664516925812 
1091	 0.691823840141296 
1092	 0.691960334777832 
1093	 0.692077875137329 
1094	 0.692210793495178 
1095	 0.692334115505219 
1096	 0.692462027072906 
1097	 0.692613899707794 
1098	 0.692750215530396 
1099	 0.692883789539337 
1100	 0.692998945713043 
1101	 0.693080902099609 
1102	 0.693205654621124 
1103	 0.693327903747559 
1104	 0.693467795848846 
1105	 0.693573653697968 
1106	 0.693679332733154 
1107	 0.693764090538025 
1108	 0.693840980529785 
1109	 0.693955481052399 
1110	 0.694076776504517 
1111	 0.694178402423859 
1112	 0.694291234016418 
1113	 0.694406270980835 
1114	 0.694518744945526 
1115	 0.694636464118958 
