Wavelength	Y7.009
350	 7.51023069024086E-02 
351	 7.21832662820816E-02 
352	 7.01961666345596E-02 
353	 7.08413049578667E-02 
354	 7.17999041080475E-02 
355	 7.04852342605591E-02 
356	 6.75893574953079E-02 
357	 6.47483617067337E-02 
358	 6.36037364602089E-02 
359	 6.28661513328552E-02 
360	 6.16726540029049E-02 
361	 5.99471777677536E-02 
362	 6.18715174496174E-02 
363	 6.30772784352303E-02 
364	 6.12478889524937E-02 
365	 0.057652834802866 
366	 5.89279793202877E-02 
367	 6.05279989540577E-02 
368	 5.83549439907074E-02 
369	 5.88229224085808E-02 
370	 0.059557069092989 
371	 5.97933568060398E-02 
372	 5.96468038856983E-02 
373	 5.81997521221638E-02 
374	 5.72930611670017E-02 
375	 5.74081130325794E-02 
376	 0.056749239563942 
377	 0.056704867631197 
378	 5.70652969181538E-02 
379	 5.70048987865448E-02 
380	 5.47788850963116E-02 
381	 5.43453991413116E-02 
382	 5.55379055440426E-02 
383	 5.57244867086411E-02 
384	 5.49703910946846E-02 
385	 5.46917878091335E-02 
386	 5.50602562725544E-02 
387	 5.41777312755585E-02 
388	 5.30460812151432E-02 
389	 5.25099188089371E-02 
390	 5.28175160288811E-02 
391	 5.22320754826069E-02 
392	 5.24823181331158E-02 
393	 5.29908090829849E-02 
394	 5.19390664994717E-02 
395	 5.15714734792709E-02 
396	 0.052104689180851 
397	 5.28980679810047E-02 
398	 5.24080693721771E-02 
399	 0.051507294178009 
400	 5.10473772883415E-02 
401	 5.13801388442516E-02 
402	 5.07697686553001E-02 
403	 5.13711534440517E-02 
404	 5.24792373180389E-02 
405	 5.14986552298069E-02 
406	 5.12371249496937E-02 
407	 5.10533861815929E-02 
408	 5.04878647625446E-02 
409	 5.04447594285011E-02 
410	 5.01699298620224E-02 
411	 5.01329712569714E-02 
412	 0.050782710313797 
413	 5.06070777773857E-02 
414	 0.049511756747961 
415	 4.84201535582542E-02 
416	 4.89372909069061E-02 
417	 0.049608550965786 
418	 4.99459691345692E-02 
419	 0.049744687974453 
420	 4.88347187638283E-02 
421	 4.85289357602596E-02 
422	 4.88389134407043E-02 
423	 4.91756610572338E-02 
424	 4.91815581917763E-02 
425	 4.89883422851563E-02 
426	 4.87528033554554E-02 
427	 4.85968478024006E-02 
428	 4.84459027647972E-02 
429	 4.83704172074795E-02 
430	 4.84021343290806E-02 
431	 4.83509041368961E-02 
432	 0.048544954508543 
433	 4.86368276178837E-02 
434	 4.80898655951023E-02 
435	 4.83313724398613E-02 
436	 4.85472828149796E-02 
437	 4.83064129948616E-02 
438	 4.81419451534748E-02 
439	 4.83130365610123E-02 
440	 4.85264658927917E-02 
441	 0.048457644879818 
442	 4.84471879899502E-02 
443	 4.84096296131611E-02 
444	 4.83162440359592E-02 
445	 4.82062846422195E-02 
446	 4.83317226171494E-02 
447	 4.83345054090023E-02 
448	 4.80899326503277E-02 
449	 4.81968633830547E-02 
450	 0.048417005687952 
451	 4.84781339764595E-02 
452	 0.048212394118309 
453	 4.82077077031136E-02 
454	 4.83069121837616E-02 
455	 4.83348816633224E-02 
