Wavelength	Y7.015
350	 0.115230776369572 
351	 0.107098929584026 
352	 0.098932184278965 
353	 9.65643525123596E-02 
354	 9.65466052293777E-02 
355	 0.095050223171711 
356	 9.11964774131775E-02 
357	 8.58766138553619E-02 
358	 8.19379091262817E-02 
359	 7.87367820739746E-02 
360	 7.78325721621513E-02 
361	 8.05510431528091E-02 
362	 7.87533894181252E-02 
363	 7.55318105220795E-02 
364	 7.28855431079865E-02 
365	 6.98222070932388E-02 
366	 0.06919926404953 
367	 6.80366605520248E-02 
368	 6.45195618271828E-02 
369	 6.48847371339798E-02 
370	 6.71543702483177E-02 
371	 6.82071819901466E-02 
372	 6.52319118380547E-02 
373	 6.29477277398109E-02 
374	 6.32722526788712E-02 
375	 6.49131238460541E-02 
376	 6.27487078309059E-02 
377	 6.01450651884079E-02 
378	 5.88636808097363E-02 
379	 0.059179924428463 
380	 0.057829923927784 
381	 5.78475594520569E-02 
382	 5.77763170003891E-02 
383	 5.43352551758289E-02 
384	 5.40954917669296E-02 
385	 5.44713214039803E-02 
386	 5.36637790501118E-02 
387	 5.26928044855595E-02 
388	 5.09112626314163E-02 
389	 4.98393438756466E-02 
390	 5.03516346216202E-02 
391	 4.90397289395332E-02 
392	 4.79180961847305E-02 
393	 4.78863008320332E-02 
394	 4.87614572048187E-02 
395	 4.81071658432484E-02 
396	 4.74685654044151E-02 
397	 4.73370291292667E-02 
398	 4.54994589090347E-02 
399	 4.49968539178371E-02 
400	 4.45051565766335E-02 
401	 4.25847955048084E-02 
402	 4.28520329296589E-02 
403	 4.27464060485363E-02 
404	 4.18609231710434E-02 
405	 4.14864309132099E-02 
406	 4.11029495298862E-02 
407	 4.05369028449059E-02 
408	 0.039898119866848 
409	 3.98417413234711E-02 
410	 3.89971695840359E-02 
411	 3.82639653980732E-02 
412	 3.87016534805298E-02 
413	 3.82861569523811E-02 
414	 3.77460233867168E-02 
415	 3.72895076870918E-02 
416	 3.65707017481327E-02 
417	 3.65119203925133E-02 
418	 3.65695990622044E-02 
419	 3.62379737198353E-02 
420	 3.56432050466537E-02 
421	 3.53931896388531E-02 
422	 3.53827401995659E-02 
423	 3.52116450667381E-02 
424	 0.034774299710989 
425	 0.03433957695961 
426	 3.41562554240227E-02 
427	 3.44069972634315E-02 
428	 3.40524353086948E-02 
429	 3.35374921560287E-02 
430	 3.33808436989784E-02 
431	 0.033241979777813 
432	 3.31237576901913E-02 
433	 3.30804325640202E-02 
434	 3.31596806645393E-02 
435	 3.30805815756321E-02 
436	 3.28756459057331E-02 
437	 3.26276160776615E-02 
438	 3.24208289384842E-02 
439	 3.24727185070515E-02 
440	 3.24869677424431E-02 
441	 3.21944281458855E-02 
442	 0.032079067081213 
443	 3.21989394724369E-02 
444	 3.23331318795681E-02 
445	 3.21010164916515E-02 
446	 3.20716612040997E-02 
447	 3.19272428750992E-02 
448	 3.16075347363949E-02 
449	 3.20049151778221E-02 
450	 3.20028252899647E-02 
451	 3.17471697926521E-02 
452	 3.17657738924026E-02 
453	 3.16553749144077E-02 
454	 3.15974950790405E-02 
455	 3.16460095345974E-02 
456	 3.16740423440933E-02 
457	 3.17249968647957E-02 
458	 3.16720530390739E-02 
459	 3.14950458705425E-02 
460	 3.16104926168919E-02 
461	 3.15275005996227E-02 
462	 3.13486456871033E-02 
463	 3.14427986741066E-02 
464	 3.13420854508877E-02 
465	 3.13212722539902E-02 
466	 3.14214043319225E-02 
467	 3.11937592923641E-02 
468	 3.10576241463423E-02 
469	 3.10547426342964E-02 
470	 0.031112527474761 
471	 3.12031246721745E-02 
472	 3.11987660825253E-02 
473	 3.11129055917263E-02 
474	 3.10683269053698E-02 
475	 3.10078896582127E-02 
476	 3.09504047036171E-02 
477	 3.09201776981354E-02 
