Wavelength	Y7.022
350	 5.47668971121311E-02 
351	 5.12809008359909E-02 
352	 4.43239100277424E-02 
353	 3.95580492913723E-02 
354	 4.51406911015511E-02 
355	 4.67642024159431E-02 
356	 0.045281708240509 
357	 4.38935682177544E-02 
358	 4.11384962499142E-02 
359	 4.03552539646626E-02 
360	 4.18922230601311E-02 
361	 4.41505871713161E-02 
362	 4.49659079313278E-02 
363	 0.04338064417243 
364	 4.01676259934902E-02 
365	 3.79145890474319E-02 
366	 3.91243100166321E-02 
367	 4.05530780553818E-02 
368	 3.95650640130043E-02 
369	 4.01391945779324E-02 
370	 4.09499891102314E-02 
371	 0.040815707296133 
372	 3.91813144087791E-02 
373	 3.96889708936214E-02 
374	 4.07746993005276E-02 
375	 4.10776548087597E-02 
376	 4.03436310589314E-02 
377	 0.040619432926178 
378	 4.10889163613319E-02 
379	 4.07110527157784E-02 
380	 0.04024488478899 
381	 4.14048135280609E-02 
382	 4.18997295200825E-02 
383	 3.82539257407188E-02 
384	 3.94727475941181E-02 
385	 4.10787239670753E-02 
386	 4.03153635561466E-02 
387	 3.92383337020874E-02 
388	 4.03982251882553E-02 
389	 0.041521217674017 
390	 4.05124574899673E-02 
391	 4.10657823085785E-02 
392	 4.20703254640102E-02 
393	 4.25060614943504E-02 
394	 4.17659468948841E-02 
395	 4.21144887804985E-02 
396	 4.29361201822758E-02 
397	 4.34325449168682E-02 
398	 4.31329682469368E-02 
399	 4.28929068148136E-02 
400	 4.31733913719654E-02 
401	 4.38689291477203E-02 
402	 4.30231355130672E-02 
403	 4.38081510365009E-02 
404	 4.52196151018143E-02 
405	 4.36011105775833E-02 
406	 4.48168031871319E-02 
407	 4.57557663321495E-02 
408	 4.47683185338974E-02 
409	 4.55306321382523E-02 
410	 4.59021776914597E-02 
411	 4.60031889379025E-02 
412	 4.64829169213772E-02 
413	 4.70559969544411E-02 
414	 4.68437634408474E-02 
415	 4.64286617934704E-02 
416	 4.75426651537418E-02 
417	 4.76839765906334E-02 
418	 4.76813390851021E-02 
419	 4.82502654194832E-02 
420	 4.84170243144035E-02 
421	 0.048774927854538 
422	 4.93453629314899E-02 
423	 4.98895756900311E-02 
424	 5.01240417361259E-02 
425	 5.03045320510864E-02 
426	 5.05430139601231E-02 
427	 5.07360361516476E-02 
428	 0.051101315766573 
429	 5.15502989292145E-02 
430	 5.18931671977043E-02 
431	 5.17698340117931E-02 
432	 5.22643625736237E-02 
433	 5.30188232660294E-02 
434	 0.053021926432848 
435	 0.053373608738184 
436	 5.37989027798176E-02 
437	 5.41196465492249E-02 
438	 0.054554782807827 
439	 5.48931621015072E-02 
440	 5.52080869674683E-02 
441	 5.56189604103565E-02 
442	 5.60687966644764E-02 
443	 5.65810389816761E-02 
444	 5.70869036018848E-02 
445	 5.74577674269676E-02 
446	 5.78078851103783E-02 
447	 5.81307858228683E-02 
448	 5.84698654711246E-02 
449	 5.90340383350849E-02 
450	 5.96049875020981E-02 
451	 6.01485781371593E-02 
452	 6.06694035232067E-02 
453	 6.09264299273491E-02 
454	 6.13969564437866E-02 
455	 6.21022693812847E-02 
456	 6.25239685177803E-02 
457	 0.063139908015728 
458	 6.38076812028885E-02 
459	 6.43398389220238E-02 
460	 6.48188814520836E-02 
461	 6.53290674090385E-02 
462	 6.58387392759323E-02 
463	 6.62818849086761E-02 
464	 6.69315010309219E-02 
465	 6.75370395183563E-02 
466	 6.80343136191368E-02 
467	 6.87428191304207E-02 
468	 6.93070217967033E-02 
469	 6.98155090212822E-02 
470	 7.04567432403564E-02 
471	 7.12836608290672E-02 
472	 7.18529596924782E-02 
473	 7.23192915320396E-02 
474	 7.32523575425148E-02 
475	 7.37749263644218E-02 
476	 7.42188915610313E-02 
477	 7.48972222208977E-02 
478	 7.56533965468407E-02 
479	 7.63858184218407E-02 
480	 7.70243108272552E-02 
481	 7.75705352425575E-02 
482	 7.83151015639305E-02 
483	 7.90013745427132E-02 
