Wavelength	Y7.004
350	 0.117272339761257 
351	 0.111362360417843 
352	 0.106162659823895 
353	 0.10236894339323 
354	 9.63512137532234E-02 
355	 9.51504334807396E-02 
356	 9.47890132665634E-02 
357	 9.13020372390747E-02 
358	 8.78341048955917E-02 
359	 0.085671104490757 
360	 8.44329223036766E-02 
361	 8.30531865358353E-02 
362	 0.0837382376194 
363	 8.15068185329437E-02 
364	 7.61500373482704E-02 
365	 7.41672143340111E-02 
366	 7.57814794778824E-02 
367	 7.66927152872086E-02 
368	 7.41283893585205E-02 
369	 7.39685595035553E-02 
370	 7.21664875745773E-02 
371	 7.02660009264946E-02 
372	 7.20620527863503E-02 
373	 0.071844644844532 
374	 0.070449024438858 
375	 0.069107785820961 
376	 6.85150399804115E-02 
377	 6.86362981796265E-02 
378	 6.84801712632179E-02 
379	 6.71463534235954E-02 
380	 6.45459070801735E-02 
381	 6.44531026482582E-02 
382	 0.064866416156292 
383	 0.061236634850502 
384	 5.99260479211807E-02 
385	 6.04415610432625E-02 
386	 0.061222143471241 
387	 6.04877695441246E-02 
388	 0.058459147810936 
389	 5.70967197418213E-02 
390	 5.75033240020275E-02 
391	 5.58979697525501E-02 
392	 5.53278848528862E-02 
393	 5.57642765343189E-02 
394	 5.52741587162018E-02 
395	 5.55092580616474E-02 
396	 5.52776306867599E-02 
397	 5.43382950127125E-02 
398	 5.46367391943932E-02 
399	 5.36464676260948E-02 
400	 5.20901158452034E-02 
401	 5.12377619743347E-02 
402	 5.03379255533218E-02 
403	 5.02516366541386E-02 
404	 5.05687966942787E-02 
405	 5.00147305428982E-02 
406	 4.92056645452976E-02 
407	 4.85250540077686E-02 
408	 0.048095379024744 
409	 4.76624816656113E-02 
410	 4.69591394066811E-02 
411	 4.61441799998283E-02 
412	 4.55829054117203E-02 
413	 4.59344796836376E-02 
414	 4.55334596335888E-02 
415	 4.45318631827831E-02 
416	 4.46825474500656E-02 
417	 4.44366857409477E-02 
418	 4.41327542066574E-02 
419	 4.40859422087669E-02 
420	 4.37732338905334E-02 
421	 4.34469059109688E-02 
422	 4.32845987379551E-02 
423	 4.33435775339603E-02 
424	 4.31882962584496E-02 
425	 0.042693093419075 
426	 4.21958230435848E-02 
427	 4.24970611929893E-02 
428	 4.21957783401012E-02 
429	 4.18791621923447E-02 
430	 4.20507416129112E-02 
431	 4.15013954043388E-02 
432	 0.041417870670557 
433	 4.16077002882957E-02 
434	 4.12215031683445E-02 
435	 4.10942733287811E-02 
436	 4.12561632692814E-02 
437	 4.14477586746216E-02 
438	 4.10979017615318E-02 
439	 4.08997796475887E-02 
440	 4.08130772411823E-02 
441	 4.06701564788818E-02 
442	 4.07272949814796E-02 
443	 4.08796481788158E-02 
444	 4.08745110034943E-02 
445	 4.04262617230415E-02 
446	 4.04171012341976E-02 
447	 4.05289828777313E-02 
448	 4.04643341898918E-02 
449	 4.03914265334606E-02 
450	 4.05671782791615E-02 
451	 4.07611317932606E-02 
452	 4.06313091516495E-02 
453	 4.04537916183472E-02 
454	 4.04281914234161E-02 
455	 4.05437983572483E-02 
456	 4.05684933066368E-02 
457	 4.05746474862099E-02 
458	 4.06356044113636E-02 
459	 4.07489128410816E-02 
460	 4.06550392508507E-02 
461	 4.07469384372234E-02 
462	 0.040917593985796 
463	 4.08471003174782E-02 
464	 4.10161130130291E-02 
465	 4.12383005023003E-02 
466	 4.13317233324051E-02 
467	 4.12193983793259E-02 
468	 4.14851047098637E-02 
469	 4.17707785964012E-02 
470	 4.17187437415123E-02 
471	 4.22534570097923E-02 
472	 4.25339229404926E-02 
473	 4.25645224750042E-02 
474	 4.30170334875584E-02 
475	 4.33590672910213E-02 
476	 4.37558330595493E-02 
477	 4.43309508264065E-02 
478	 0.044892705976963 
479	 4.53204587101936E-02 
