Wavelength	Y7.019
350	 0.12215780466795 
351	 0.120522491633892 
352	 0.117014609277248 
353	 0.111303366720676 
354	 0.106653645634651 
355	 0.107860885560513 
356	 0.10851863771677 
357	 0.103560596704483 
358	 9.88906919956207E-02 
359	 9.42817553877831E-02 
360	 9.26412269473076E-02 
361	 9.65278670191765E-02 
362	 9.50509831309319E-02 
363	 9.23392623662949E-02 
364	 9.08390656113625E-02 
365	 8.87744873762131E-02 
366	 8.94300118088722E-02 
367	 8.94783064723015E-02 
368	 8.66766199469566E-02 
369	 0.087231419980526 
370	 8.83489698171616E-02 
371	 8.75571072101593E-02 
372	 0.083768866956234 
373	 8.51603299379349E-02 
374	 0.086915634572506 
375	 8.60682725906372E-02 
376	 0.084225557744503 
377	 8.34046676754951E-02 
378	 8.39990824460983E-02 
379	 8.49971622228622E-02 
380	 8.23184475302696E-02 
381	 8.21519047021866E-02 
382	 8.36428552865982E-02 
383	 8.23735073208809E-02 
384	 8.41460004448891E-02 
385	 8.58678966760635E-02 
386	 8.55173692107201E-02 
387	 8.40775445103645E-02 
388	 8.34118202328682E-02 
389	 8.34810733795166E-02 
390	 0.0837387368083 
391	 8.41844007372856E-02 
392	 8.48367884755135E-02 
393	 8.55528563261032E-02 
394	 8.61001163721085E-02 
395	 8.65100845694542E-02 
396	 0.086965873837471 
397	 8.73394757509232E-02 
398	 8.68954733014107E-02 
399	 8.72172191739082E-02 
400	 8.77275764942169E-02 
401	 8.77180173993111E-02 
402	 0.088707260787487 
403	 9.00074914097786E-02 
404	 9.10228043794632E-02 
405	 9.14035066962242E-02 
406	 9.19797495007515E-02 
407	 9.29906666278839E-02 
408	 9.42835509777069E-02 
409	 9.51755940914154E-02 
410	 9.60624143481255E-02 
411	 9.68257784843445E-02 
412	 0.097447007894516 
413	 9.93058159947395E-02 
414	 0.10033617913723 
415	 0.100668489933014 
416	 0.102395929396152 
417	 0.103685066103935 
418	 0.105127483606339 
419	 0.107006572186947 
420	 0.107842236757278 
421	 0.109033346176147 
422	 0.110690630972385 
423	 0.112392172217369 
424	 0.114080667495728 
425	 0.115547366440296 
426	 0.116940930485725 
427	 0.11880174279213 
428	 0.120419703423977 
429	 0.122002147138119 
430	 0.123786687850952 
431	 0.125435009598732 
432	 0.127467319369316 
433	 0.129564449191093 
434	 0.13109378516674 
435	 0.133134350180626 
436	 0.135210663080215 
437	 0.136996150016785 
438	 0.138628661632538 
439	 0.140735566616058 
440	 0.143071413040161 
441	 0.145232677459717 
442	 0.147374421358109 
443	 0.149603262543678 
444	 0.151876255869865 
445	 0.154048010706902 
446	 0.156261622905731 
447	 0.158432632684708 
448	 0.160562872886658 
449	 0.162919089198112 
450	 0.16536083817482 
451	 0.167775273323059 
452	 0.17006216943264 
453	 0.172150447964668 
454	 0.174448698759079 
455	 0.17685329914093 
456	 0.178697541356087 
457	 0.180925831198692 
458	 0.183323249220848 
459	 0.185545608401299 
460	 0.187667071819305 
461	 0.18977016210556 
462	 0.19179855287075 
463	 0.193660080432892 
464	 0.195682600140572 
465	 0.197658762335777 
466	 0.199478730559349 
467	 0.201284423470497 
468	 0.202924504876137 
469	 0.204424977302551 
470	 0.205890908837318 
471	 0.207513451576233 
472	 0.208926260471344 
473	 0.210171759128571 
474	 0.211585089564323 
475	 0.212557509541512 
476	 0.213470071554184 
477	 0.214547008275986 
478	 0.215307593345642 
479	 0.215951666235924 
480	 0.216629773378372 
481	 0.217376559972763 
482	 0.217603549361229 
483	 0.217778727412224 
484	 0.218063250184059 
485	 0.218181133270264 
486	 0.218169465661049 
487	 0.217870876193047 
