Wavelength	ProbetaAcolman00030.asd
350	 0.762025386815554 
351	 0.770894258175216 
352	 0.758403478771261 
353	 0.723465628354935 
354	 0.72685752183958 
355	 0.718677328972322 
356	 0.708483442558149 
357	 0.707267115808564 
358	 0.688062874237466 
359	 0.667467654536359 
360	 0.656269633192505 
361	 0.658509317780894 
362	 0.662825544961888 
363	 0.65986944511707 
364	 0.649445632563288 
365	 0.642431469040809 
366	 0.625962298709024 
367	 0.618469412100459 
368	 0.628906113319296 
369	 0.619832580747542 
370	 0.610332064756086 
371	 0.604714256962405 
372	 0.599631778145691 
373	 0.600102908242995 
374	 0.596752509387276 
375	 0.586704134299294 
376	 0.578355768700363 
377	 0.574620049460067 
378	 0.572296975211957 
379	 0.56780227425713 
380	 0.561237695476728 
381	 0.551145046636913 
382	 0.5443703157997 
383	 0.548972532483713 
384	 0.549041767851773 
385	 0.54222420277858 
386	 0.532649206755309 
387	 0.53082827715343 
388	 0.523232812432161 
389	 0.518610928406861 
390	 0.524485029593954 
391	 0.525325185799832 
392	 0.52138901603276 
393	 0.51389853947322 
394	 0.505407435070588 
395	 0.50475580017779 
396	 0.507552089521266 
397	 0.508784140488573 
398	 0.504994350220304 
399	 0.505114757422472 
400	 0.507245752650208 
401	 0.507463087995583 
402	 0.506619991979619 
403	 0.507521134819564 
404	 0.511457840979749 
405	 0.517995810926023 
406	 0.519973371466701 
407	 0.523428448177782 
408	 0.530905860536853 
409	 0.534862047017901 
410	 0.541820271836569 
411	 0.550786167996835 
412	 0.558677855080489 
413	 0.564619601546328 
414	 0.570660954408038 
415	 0.578199563491726 
416	 0.587690139726805 
417	 0.59449022185158 
418	 0.601511149340952 
419	 0.610148554440523 
420	 0.615283136180172 
421	 0.620334651652257 
422	 0.625663722941522 
423	 0.630608806729971 
424	 0.636660387715413 
425	 0.642265363158964 
426	 0.646802123158752 
427	 0.651008806205291 
428	 0.655095395928268 
429	 0.658335340721525 
430	 0.660648431274595 
431	 0.664393982629589 
432	 0.667545616529156 
433	 0.670003413384407 
434	 0.67268269760002 
435	 0.675496279114183 
436	 0.678359438773536 
437	 0.680763849817124 
438	 0.681538393580691 
439	 0.683058329659756 
440	 0.68488114485123 
