Wavelength	ProbetaAcolman00001.asd
350	 1.08528094135606 
351	 1.08214728869484 
352	 1.06978063629474 
353	 1.05571795890528 
354	 1.08307166140987 
355	 1.07424246208884 
356	 1.05692798735168 
357	 1.06258698570111 
358	 1.05701172439429 
359	 1.06618810067151 
360	 1.0833064650807 
361	 1.08432913081612 
362	 1.05380532792536 
363	 1.05281316691373 
364	 1.08738345130927 
365	 1.08443859502918 
366	 1.06910768440351 
367	 1.05910557595406 
368	 1.06149556704091 
369	 1.05224438555342 
370	 1.06576774033498 
371	 1.07978771445563 
372	 1.05088862091611 
373	 1.05614895388854 
374	 1.06158277725365 
375	 1.05111728595747 
376	 1.04890649630274 
377	 1.05047818644303 
378	 1.0446989271316 
379	 1.02961555107554 
380	 1.03825205607607 
381	 1.03943387401277 
382	 1.03073777834375 
383	 1.0269329535553 
384	 1.02594678414132 
385	 1.03056054917606 
386	 1.03490848153711 
387	 1.0197258199689 
388	 1.01656544364242 
389	 1.02088570254516 
390	 1.02104342068929 
391	 1.01558597248225 
392	 1.01165066719906 
393	 1.01133861939016 
394	 1.01282305794887 
395	 1.01042481261291 
396	 1.00893091931012 
397	 1.01053299901232 
398	 1.01132727894768 
399	 1.01338186735221 
400	 1.01413613574501 
401	 1.01179183558076 
402	 1.01191047327698 
403	 1.01264374603489 
404	 1.01428068470233 
405	 1.0180794287347 
406	 1.01409760338138 
407	 1.01258044920875 
408	 1.01785265984095 
409	 1.01851450874245 
410	 1.02310011353311 
411	 1.0289358862595 
412	 1.03115517444657 
413	 1.03154112719168 
414	 1.03318799424214 
415	 1.03578749609634 
416	 1.03633267169439 
417	 1.03778131049552 
418	 1.04070131302102 
419	 1.04421775599433 
420	 1.04519973519366 
421	 1.04597796698548 
422	 1.04701496833827 
423	 1.04803198792838 
424	 1.04911947373332 
425	 1.05044791323107 
426	 1.05162038179349 
427	 1.05167308256851 
428	 1.05270222123534 
429	 1.05346610777994 
430	 1.05285566123532 
431	 1.05207575655982 
432	 1.05189787404274 
433	 1.05182138410945 
434	 1.05095203957976 
435	 1.05145340911298 
436	 1.05256171435183 
437	 1.05315294054989 
438	 1.05200448274828 
439	 1.05123981381832 
440	 1.0510373966497 
441	 1.05091175406716 
442	 1.05021406711608 
443	 1.04942881232154 
444	 1.04868559708653 
445	 1.0478781332405 
446	 1.04817772018559 
447	 1.04829609268964 
448	 1.04740511452416 
449	 1.04632143873797 
450	 1.04580278414834 
451	 1.04518969082815 
452	 1.04361275386345 
453	 1.04246864889711 
454	 1.04179538088633 
455	 1.04126589052442 
456	 1.0402953162471 
457	 1.0396183211445 
458	 1.03891807833546 
459	 1.03794052845068 
460	 1.03727401220695 
461	 1.0366144035114 
462	 1.03566108564068 
463	 1.03426719717895 
464	 1.03351561689963 
465	 1.03286264387642 
466	 1.03193477571939 
467	 1.03085684432128 
468	 1.03050475302223 
469	 1.02989405633109 
470	 1.0282383410159 
471	 1.02777852612807 
472	 1.02724416245712 
473	 1.02650847769349 
474	 1.02632064125526 
475	 1.02565358774502 
476	 1.02502190896669 
477	 1.02476940839495 
478	 1.02438535524805 
479	 1.02380324576768 
480	 1.02330275662799 
481	 1.02319400668002 
482	 1.02304727733236 
483	 1.02274832982215 
484	 1.02233130987586 
485	 1.02196439359046 
486	 1.02190155136304 
487	 1.02185777391735 
488	 1.02165351257164 
489	 1.0218258862619 
490	 1.0219843307816 
491	 1.02215247479462 
492	 1.02255679984628 
493	 1.0229716346506 
494	 1.02313492169899 
495	 1.02318778622041 
496	 1.02393267377888 
497	 1.02455080872971 
498	 1.02504425395642 
499	 1.02565611175995 
500	 1.02650410125127 
501	 1.02739822081787 
502	 1.02820846090926 
503	 1.02889376868646 
504	 1.02982169708914 
505	 1.03088218353326 
506	 1.03192376699488 
507	 1.0328940911494 
508	 1.03406779887992 
509	 1.03524700837664 
510	 1.03613709895984 
511	 1.03734327459643 
512	 1.03853333744008 
513	 1.03957470172841 
514	 1.04069094694951 
515	 1.0418133505833 
516	 1.04294040012259 
517	 1.04406079625096 
518	 1.04505085731892 
519	 1.0462383538711 
520	 1.04752424287357 
521	 1.04854881141051 
522	 1.04964704203452 
523	 1.05073476651394 
524	 1.0517247912075 
525	 1.05262406590864 
526	 1.05359127818732 
527	 1.05452786682627 
528	 1.05530798143387 
529	 1.05621009046789 
530	 1.05708458616456 
531	 1.05787316907428 
532	 1.05863777491483 
533	 1.0593340260398 
534	 1.0600591585643 
535	 1.06086106506472 
536	 1.06157365555585 
537	 1.06224063806091 
538	 1.06284836676211 
539	 1.06337982328129 
540	 1.06406040298074 
541	 1.0646910804542 
542	 1.06517486983559 
543	 1.06564960575124 
544	 1.06605508026008 
545	 1.06649790877261 
546	 1.06706622807973 
547	 1.06755526729205 
548	 1.06801648460244 
549	 1.06850778983312 
550	 1.06907591796539 
551	 1.06961507870679 
552	 1.07016671522612 
553	 1.070732516688 
554	 1.07111892260289 
555	 1.07161591039434 
556	 1.07224242498694 
557	 1.0728621567673 
558	 1.07327412176187 
559	 1.07366185805006 
560	 1.07412030305231 
561	 1.074574103294 
562	 1.07504272647836 
563	 1.0754820068433 
564	 1.07586464498024 
565	 1.07629180815842 
566	 1.07661775817321 
567	 1.0768149376537 
568	 1.07695869588574 
569	 1.07713469509219 
570	 1.07738283377893 
571	 1.07769752239484 
572	 1.07799833889977 
573	 1.07838270655155 
574	 1.07869837473115 
575	 1.07878133090629 
576	 1.07899948432077 
577	 1.07916232991158 
578	 1.07919656651725 
579	 1.07920604678798 
580	 1.07936502406995 
581	 1.07962175676897 
582	 1.07989299567924 
583	 1.0802193195166 
584	 1.08034003807675 
585	 1.08036344413173 
586	 1.08060242544083 
587	 1.0810432159444 
588	 1.08127828632505 
589	 1.08131076055074 
590	 1.0818877993202 
591	 1.08222166604993 
592	 1.08238878758905 
593	 1.08272281608093 
594	 1.08350116952307 
595	 1.08391363174184 
596	 1.08398190942785 
597	 1.08445628545914 
598	 1.08509907876561 
599	 1.08545337223733 
600	 1.08542298553742 
601	 1.08587331850176 
602	 1.08633176410997 
603	 1.08656261926536 
604	 1.086537081837 
605	 1.08693465282727 
606	 1.08736710180152 
607	 1.08757705855183 
608	 1.08758426699345 
609	 1.08807643443263 
610	 1.08852151267554 
611	 1.08845324320794 
612	 1.08866534064509 
613	 1.08911590944041 
614	 1.08955090283717 
615	 1.08962849304504 
616	 1.08959480617394 
617	 1.08989925871917 
618	 1.09053070564924 
