Wavelength	ProbetaAcolman00007.asd
350	 0.576834318059061 
351	 0.59644289209359 
352	 0.596547026214449 
353	 0.581961899082473 
354	 0.599970635017383 
355	 0.595551164364728 
356	 0.577259561310089 
357	 0.567552483614637 
358	 0.588874489118431 
359	 0.591294536263873 
360	 0.580176466294169 
361	 0.586253475327948 
362	 0.5728665956104 
363	 0.564361491685181 
364	 0.571328672491699 
365	 0.580370667245853 
366	 0.573639827310417 
367	 0.564349305362172 
368	 0.566153572309494 
369	 0.568151574597532 
370	 0.575471272189402 
371	 0.577829629830033 
372	 0.561461078358046 
373	 0.559939606182931 
374	 0.562814607450492 
375	 0.561468586310042 
376	 0.555832749868699 
377	 0.555446076318444 
378	 0.558932212344179 
379	 0.56093713205235 
380	 0.552499835194494 
381	 0.553474643638736 
382	 0.55882566381637 
383	 0.551270848922397 
384	 0.545843707593106 
385	 0.544819106918168 
386	 0.545119144040179 
387	 0.538020877792618 
388	 0.537545572783579 
389	 0.540525384963739 
390	 0.541235397380056 
391	 0.541661030447043 
392	 0.543336221199699 
393	 0.541863860278212 
394	 0.531614912761442 
395	 0.534569406056488 
396	 0.538468234071134 
397	 0.537104845002707 
398	 0.540870953892514 
399	 0.541481227956841 
400	 0.539976653220021 
401	 0.539268674087445 
402	 0.538651596238133 
403	 0.538297992393268 
404	 0.538708612911723 
405	 0.540205201879472 
406	 0.537271165287068 
407	 0.535110179917289 
408	 0.53685784374011 
409	 0.539815793581291 
410	 0.542316222019079 
411	 0.543247441884751 
412	 0.542696365617499 
413	 0.544614576276698 
414	 0.546069376168691 
415	 0.545911929347975 
416	 0.544954285299073 
417	 0.545822513857952 
418	 0.547143022181919 
419	 0.547693870680532 
420	 0.548144039089037 
421	 0.5487250404063 
422	 0.548985356097473 
423	 0.548555295190284 
424	 0.549327516480649 
425	 0.550609564145115 
426	 0.551405902855567 
427	 0.550682633071446 
428	 0.550727807124729 
429	 0.550853821371981 
430	 0.550309558378557 
431	 0.550043515646374 
432	 0.550168779591497 
433	 0.550315098884545 
434	 0.549921173892212 
435	 0.549010633353431 
436	 0.549332576411284 
437	 0.550683454979177 
438	 0.549739350333883 
439	 0.548965532016477 
440	 0.548541469004697 
441	 0.548176060847005 
442	 0.548401767197565 
443	 0.548199998017725 
444	 0.547427361319938 
445	 0.546654667818978 
446	 0.546109916529077 
447	 0.545474063685158 
448	 0.544795297356073 
449	 0.545245670092261 
450	 0.544786604541192 
451	 0.543965890447476 
452	 0.543961488829333 
453	 0.543453570798872 
454	 0.542857657121824 
455	 0.542482270542743 
456	 0.542378110427403 
457	 0.541762871401673 
458	 0.540916956107036 
459	 0.540226380926983 
460	 0.539605919320559 
461	 0.539396919635945 
462	 0.539216098494344 
463	 0.538433298289923 
464	 0.537919559059524 
465	 0.537367840289155 
466	 0.536579190563686 
467	 0.535677729064274 
468	 0.535363130117914 
469	 0.535074206438638 
470	 0.534290547055055 
471	 0.534272505278341 
472	 0.533939499441365 
473	 0.533278618929598 
474	 0.533084639060644 
475	 0.532591889135657 
476	 0.532232109642277 
477	 0.532221533466777 
478	 0.531913666762907 
479	 0.531790156207303 
480	 0.531649014762987 
481	 0.531180639875684 
482	 0.531027544636897 
483	 0.53093231565632 
484	 0.530769858187895 
485	 0.530632478007839 
486	 0.530292002531124 
487	 0.530047358888634 
488	 0.530111119126471 
489	 0.530091986048205 
490	 0.5300825445296 
491	 0.530200079880217 
492	 0.530512072039983 
493	 0.530458283590601 
494	 0.530526867946792 
495	 0.530910588283482 
496	 0.531138250486031 
497	 0.531291219069243 
498	 0.531600376432562 
499	 0.532214582356379 
500	 0.532709695721455 
501	 0.533082304662436 
502	 0.533372764110835 
503	 0.5336542482177 
504	 0.534166195388638 
505	 0.53488599806824 
506	 0.535651259576666 
507	 0.536069598271317 
