Wavelength	ProbetaAcolman00022.asd
350	 0.903405152980707 
351	 0.899335866352386 
352	 0.90800480108408 
353	 0.913485994477887 
354	 0.917615357908958 
355	 0.907008221839584 
356	 0.89947293769839 
357	 0.906763074450031 
358	 0.903402773293261 
359	 0.892183281834803 
360	 0.885023162732503 
361	 0.892249148626885 
362	 0.881182879514536 
363	 0.871726482880811 
364	 0.87208063686546 
365	 0.867394380812895 
366	 0.873531752444665 
367	 0.874351544198442 
368	 0.859833518954247 
369	 0.860998918241679 
370	 0.863113587125916 
371	 0.864099047230201 
372	 0.867315043042716 
373	 0.858754371583037 
374	 0.846423047594316 
375	 0.839590702279381 
376	 0.847017457511701 
377	 0.852390840973763 
378	 0.85214249159004 
379	 0.847426103870499 
380	 0.840761030144618 
381	 0.835335102247012 
382	 0.83431670623174 
383	 0.838730033711072 
384	 0.837647567956045 
385	 0.837371992960209 
386	 0.838390390171849 
387	 0.829693566971233 
388	 0.828536327290803 
389	 0.82975588037497 
390	 0.826370278613864 
391	 0.827686149099675 
392	 0.821591630452295 
393	 0.813569340586556 
394	 0.817472321589622 
395	 0.815481951073493 
396	 0.813212889138058 
397	 0.814181080821655 
398	 0.813840048461676 
399	 0.816573216410594 
400	 0.81973358099989 
401	 0.820119434681483 
402	 0.819569929957612 
403	 0.821348266320702 
404	 0.824242804389295 
405	 0.824546869587603 
406	 0.830814805353936 
407	 0.836090054360968 
408	 0.836821232560716 
409	 0.839053775985622 
410	 0.843075252438293 
411	 0.847657021748149 
412	 0.851117264949404 
413	 0.852406011385852 
414	 0.856241591432197 
415	 0.861973190551423 
416	 0.864493416674486 
417	 0.868778103152506 
418	 0.872400900773512 
419	 0.873830366642166 
420	 0.87629126887674 
421	 0.878056370238224 
422	 0.880029275382667 
423	 0.883367960580978 
424	 0.884366504213641 
425	 0.886366312689909 
426	 0.889674066448881 
427	 0.890872730696427 
428	 0.891172377285381 
429	 0.891988697341146 
430	 0.893797420019222 
431	 0.894300647175703 
432	 0.894465949779799 
433	 0.895149827324481 
434	 0.896769825262276 
435	 0.896669150900873 
436	 0.896375767512692 
437	 0.896703036706921 
438	 0.89676106375234 
439	 0.89605541553297 
440	 0.895691224713338 
441	 0.896434902364251 
442	 0.895785486549107 
443	 0.895474288288262 
444	 0.895616095885106 
445	 0.895042156790625 
446	 0.893907426250015 
447	 0.893099866815269 
448	 0.892946452298286 
449	 0.892387929174977 
450	 0.891784835325645 
451	 0.891400724686102 
452	 0.891227895266963 
453	 0.88974220697237 
454	 0.888733949018072 
455	 0.88849565769798 
456	 0.887523484002051 
457	 0.886246119805078 
458	 0.884961485805631 
459	 0.883905833809718 
460	 0.883205976265701 
461	 0.882367000513413 
462	 0.881441491558417 
463	 0.880724697083094 
464	 0.879816406401517 
465	 0.879056961974208 
466	 0.878438589095887 
467	 0.877338823567597 
468	 0.875879954523399 
469	 0.874791354149663 
470	 0.874596677063461 
471	 0.874392125650297 
472	 0.873745773765277 
473	 0.872809365444841 
474	 0.872158680354892 
475	 0.871742991315151 
476	 0.871533515274176 
477	 0.871355130316907 
478	 0.870658054459493 
479	 0.87046787686639 
480	 0.870502621819906 
481	 0.87013124175264 
482	 0.869929429726393 
483	 0.869770307045942 
484	 0.869777292205931 
485	 0.870382567797635 
486	 0.870774039527806 
487	 0.871076688410655 
488	 0.871552537365837 
489	 0.87217790092959 
490	 0.872968059574023 
491	 0.873735172452895 
492	 0.874268438841264 
493	 0.875274978964838 
494	 0.87647671435876 
495	 0.877582476455977 
496	 0.878455778571642 
497	 0.87948453473901 
498	 0.880866158755148 
499	 0.882604523919925 
500	 0.884205475548275 
501	 0.885926265507662 
502	 0.887692887620241 
503	 0.889168282452655 
504	 0.891092045459777 
505	 0.89303451728508 
506	 0.894721148977583 
507	 0.896758638539699 
508	 0.898720899034088 
509	 0.900679251940125 
510	 0.902853873732293 
511	 0.904949457308089 
512	 0.906917148431728 
513	 0.908874543476323 
514	 0.911127828545516 
515	 0.913065777555929 
516	 0.914922871929621 
517	 0.916984753865588 
518	 0.918907680534299 
519	 0.920860025345846 
520	 0.922816143466919 
521	 0.924628116235913 
522	 0.926483248508347 
523	 0.928242006516222 
524	 0.929842598640878 
525	 0.931459046253267 
526	 0.933061114264804 
527	 0.934623269200301 
528	 0.936128812160103 
529	 0.937628154993344 
530	 0.939085684396087 
531	 0.940478293493089 
532	 0.941797226999181 
533	 0.942990213749094 
534	 0.94415048872086 
535	 0.945337895275405 
536	 0.94642483236846 
537	 0.947486528741655 
538	 0.948548996659723 
539	 0.949616136308423 
540	 0.95074355460359 
541	 0.951867952849694 
542	 0.95290165618046 
543	 0.95372645877642 
544	 0.954549454415194 
545	 0.955395440456099 
546	 0.956229505844874 
547	 0.957029019097109 
548	 0.957853958506857 
549	 0.958673349836025 
550	 0.959388343377485 
551	 0.960310132181506 
552	 0.961172290016428 
553	 0.961817904720005 
554	 0.962647845733421 
555	 0.963383439343396 
556	 0.964070007859275 
557	 0.964867288260837 
558	 0.965601990929379 
559	 0.966319718464093 
560	 0.967039643812791 
561	 0.967717267463345 
562	 0.968467565268025 
563	 0.969177704054162 
564	 0.969730371203783 
565	 0.970218265617365 
566	 0.970673883892765 
567	 0.97112224930286 
568	 0.971588267043512 
569	 0.972181259722698 
570	 0.972765897747492 
571	 0.973231398077105 
572	 0.973568250418334 
573	 0.974083268777762 
574	 0.974635835162202 
575	 0.974981965466292 
576	 0.975426221210577 
577	 0.975934939347344 
578	 0.976433957993543 
579	 0.976834895226594 
580	 0.977325598579957 
581	 0.977699349501188 
582	 0.977854440442265 
583	 0.978286136656345 
584	 0.978754504145096 
585	 0.979184806488491 
586	 0.979622945671431 
587	 0.980294010596206 
588	 0.980846888132895 
589	 0.981236165077303 
590	 0.982029325358488 
591	 0.982571129977718 
592	 0.982932719989947 
593	 0.983397981329068 
594	 0.984161096562705 
595	 0.984680413965389 
596	 0.984976481063782 
597	 0.985558135389894 
598	 0.986200652614543 
599	 0.986639329735902 
600	 0.986890023325927 
601	 0.987693864683912 
602	 0.988306763203728 
603	 0.988611559323274 
604	 0.98884323683176 
605	 0.989585085060701 
606	 0.99030367686969 
607	 0.99073351584837 
608	 0.991058646715352 
609	 0.991605666933305 
610	 0.992182427581153 
611	 0.992553796407999 
612	 0.992771790901927 
613	 0.993329527229367 
614	 0.994043927527294 
615	 0.99434645279951 
616	 0.994579029068538 
617	 0.99507163035015 
618	 0.99577844319902 
619	 0.995984298854898 
620	 0.996291396114942 
621	 0.996828058878762 
622	 0.997469246398451 
623	 0.997679076310741 
624	 0.997952585130799 
625	 0.998473496535409 
626	 0.999070020877439 
627	 0.999316298050027 
628	 0.999483864219831 
629	 0.999853030654873 
630	 1.00040696980921 
631	 1.00076524472044 
632	 1.00095625074172 
633	 1.00121046016719 
634	 1.00166824363391 
635	 1.00208920970394 
636	 1.00236233055235 
637	 1.00258051593118 
638	 1.00293514735614 
639	 1.00332030734505 
640	 1.00361035566816 
641	 1.00388455617632 
642	 1.00415942325639 
643	 1.00447990526872 
644	 1.00487295907225 
645	 1.00504889185632 
646	 1.00516438591992 
647	 1.00539968066945 
648	 1.00589609335292 
649	 1.00616119913624 
650	 1.00626155686883 
651	 1.006436634305 
652	 1.00683933676435 
653	 1.00713179565919 
654	 1.00727087325029 
655	 1.00745949302821 
656	 1.0076231777887 
657	 1.00788793729286 
658	 1.00826853487329 
659	 1.00849250879764 
660	 1.00867274202509 
661	 1.00885194089914 
662	 1.00904348670883 
663	 1.00920223060597 
664	 1.00940680544251 
665	 1.0096802348926 
666	 1.00998074739268 
667	 1.0102630133726 
668	 1.0104934139301 
669	 1.0106753680149 
670	 1.01088775148696 
671	 1.01112887227017 
672	 1.01135106943472 
673	 1.01151561770639 
674	 1.0118220692929 
