Wavelength	ProbetaAcolman00011.asd
350	 0.540203466874509 
351	 0.548800588319773 
352	 0.549907475623528 
353	 0.522078180636048 
354	 0.498495913715252 
355	 0.480016146946725 
356	 0.474857940479851 
357	 0.481382976753461 
358	 0.469460344102394 
359	 0.458785727764638 
360	 0.458322356239473 
361	 0.465496031802547 
362	 0.447572929776791 
363	 0.429351847284809 
364	 0.42049202108571 
365	 0.401567917477608 
366	 0.395385878472871 
367	 0.395870585593559 
368	 0.394134324768545 
369	 0.396312036065693 
370	 0.393734648253682 
371	 0.388785904083363 
372	 0.388117220456297 
373	 0.376146005837912 
374	 0.367700389240858 
375	 0.366816677609386 
376	 0.359475888366499 
377	 0.351593673049673 
378	 0.351399925141872 
379	 0.358872936229099 
380	 0.345783737671995 
381	 0.339871717825974 
382	 0.343105675942293 
383	 0.341762915353199 
384	 0.338412156948515 
385	 0.333843242408077 
386	 0.328901644626894 
387	 0.324587122735655 
388	 0.326269377233296 
389	 0.328925151212324 
390	 0.327498233869312 
391	 0.3272123391581 
392	 0.324858103040905 
393	 0.322154778096691 
394	 0.322760935817384 
395	 0.317093817955925 
396	 0.314097897459142 
397	 0.317078475508132 
398	 0.317365939831277 
399	 0.319138642492915 
400	 0.320825641396596 
401	 0.320373153027591 
402	 0.319454164739156 
403	 0.318818411289093 
404	 0.318950964373528 
405	 0.320041372297512 
406	 0.321502370983343 
407	 0.321234744497927 
408	 0.318836621299341 
409	 0.316643319875867 
410	 0.318673490144797 
411	 0.32260854142183 
412	 0.324610652679108 
413	 0.32455989921375 
414	 0.323565589361174 
415	 0.323381973891878 
416	 0.325970505780412 
417	 0.328868717250313 
418	 0.330133627897389 
419	 0.329505209807198 
420	 0.330026404575065 
421	 0.329626943251784 
422	 0.329778670071983 
423	 0.332205895106303 
424	 0.331474761856769 
425	 0.33101249876459 
426	 0.331925114905617 
427	 0.332124871887827 
428	 0.332381799411804 
429	 0.332363952021979 
430	 0.331861647445014 
431	 0.331607358426008 
432	 0.330940158350557 
433	 0.330557700585696 
434	 0.331454806056031 
435	 0.330510016314393 
436	 0.329558458362935 
437	 0.329472371616158 
438	 0.32892710038064 
439	 0.328009736491424 
440	 0.327442246491816 
441	 0.327583074818302 
442	 0.326581364153574 
443	 0.325489924647757 
444	 0.324763999272523 
445	 0.324266797140636 
446	 0.323153810636704 
447	 0.322107879931253 
448	 0.321580026884164 
449	 0.321100378900864 
450	 0.320111396650632 
451	 0.319161677734156 
452	 0.318874201399174 
453	 0.317551625642727 
454	 0.316374554046618 
455	 0.3156502940085 
456	 0.314566902902811 
457	 0.313373834717084 
458	 0.312393672790964 
459	 0.311642389512256 
460	 0.310159413915155 
461	 0.308976242260707 
462	 0.307982368005638 
463	 0.306578483654655 
464	 0.305762862897245 
465	 0.304770593243579 
466	 0.303301179772139 
467	 0.302018769031103 
468	 0.300770959580494 
469	 0.299521283054886 
470	 0.298311697770423 
471	 0.297461229922777 
472	 0.296403743446024 
473	 0.295028076095206 
474	 0.293628720089834 
475	 0.292785674464173 
476	 0.291815197241529 
477	 0.290417360775739 
478	 0.289539541774728 
479	 0.288829237348511 
480	 0.288045742839252 
481	 0.287028739388196 
482	 0.285919042675867 
483	 0.285007381663923 
484	 0.284318657229229 
485	 0.283579988828492 
486	 0.282811621620027 
487	 0.282172793214147 
488	 0.281702583809208 
489	 0.281008660840453 
490	 0.280051594961939 
491	 0.279082411352615 
492	 0.278455335965262 
493	 0.277749978005052 
494	 0.277135110315397 
495	 0.276593990337363 
496	 0.275681710076378 
497	 0.27502270292128 
498	 0.274350680827167 
499	 0.27334862717402 
500	 0.272747170791088 
501	 0.272136541619752 
502	 0.271340277850238 
503	 0.270434465330299 
504	 0.269600387764331 
505	 0.268791369904515 
506	 0.267936544380722 
507	 0.267008548760021 
508	 0.26610771397112 
509	 0.265202221573304 
510	 0.264227960172813 
511	 0.263338369787979 
512	 0.262410051840411 
513	 0.261434181603372 
514	 0.260573260587884 
515	 0.259570429024086 
516	 0.258496674042192 
517	 0.257443386711216 
518	 0.256256802870159 
519	 0.255118264717523 
520	 0.254061015764859 
521	 0.253015414064854 
522	 0.251999298890629 
523	 0.250926808861742 
524	 0.249754159965488 
525	 0.248520012598068 
526	 0.247367851329534 
