Wavelength	spectrum00013.asd
350	 7.39693356237119E-02 
351	 7.18868453605589E-02 
352	 0.067945414855527 
353	 6.45535212996978E-02 
354	 6.70224948585083E-02 
355	 6.71669351975853E-02 
356	 6.56205531925913E-02 
357	 6.43009641677056E-02 
358	 6.23936604564371E-02 
359	 6.06822284095669E-02 
360	 0.059863176055399 
361	 0.060290204380168 
362	 6.04461348606885E-02 
363	 6.06116473197815E-02 
364	 6.05916769925686E-02 
365	 5.92844441170627E-02 
366	 6.07701748982054E-02 
367	 6.16377631860712E-02 
368	 5.93073706501745E-02 
369	 5.99068246070369E-02 
370	 6.01164549568169E-02 
371	 5.90513156330987E-02 
372	 5.75377698171961E-02 
373	 5.75308108469597E-02 
374	 5.88103270050085E-02 
375	 6.03480127887486E-02 
376	 6.04338865921611E-02 
377	 6.01353987679197E-02 
378	 6.00452542811702E-02 
379	 6.02765709565182E-02 
380	 5.96153776873385E-02 
381	 5.99299093299101E-02 
382	 6.06271818107978E-02 
383	 5.98656676052079E-02 
384	 5.92666388582321E-02 
385	 5.95309026856042E-02 
386	 6.02474255992519E-02 
387	 0.05954481609156 
388	 5.91772122991889E-02 
389	 5.96770451383497E-02 
390	 6.06652631644054E-02 
391	 5.97941193451093E-02 
392	 0.059446412483204 
393	 6.00723792576975E-02 
394	 6.07381083497742E-02 
395	 6.13340011111635E-02 
396	 6.14965609572542E-02 
397	 6.12654084621085E-02 
398	 0.061359606274674 
399	 6.09833535790874E-02 
400	 6.07342028858395E-02 
401	 6.11101297462009E-02 
402	 6.04052169047871E-02 
403	 6.04332367624095E-02 
404	 6.11881499675555E-02 
405	 6.12975092309057E-02 
406	 6.12952032636238E-02 
407	 6.13160499453908E-02 
408	 6.14451412572182E-02 
409	 6.17952054886682E-02 
410	 6.21216263555516E-02 
411	 6.22963759443789E-02 
412	 6.22928377062706E-02 
413	 6.23197336248119E-02 
414	 6.23731149928185E-02 
415	 6.24780988765796E-02 
416	 6.26922772390055E-02 
417	 6.30186452588329E-02 
418	 6.32846282932379E-02 
419	 6.33911687909979E-02 
420	 6.34352480379078E-02 
421	 6.36850656694453E-02 
422	 6.40741395763625E-02 
423	 6.43724673891105E-02 
424	 6.43092421102101E-02 
425	 6.44728096050594E-02 
426	 6.49406719787044E-02 
427	 6.51477373651074E-02 
428	 6.51417564571915E-02 
429	 0.065316495742794 
430	 6.58547514230664E-02 
431	 0.066064352194375 
432	 6.63535320062633E-02 
433	 6.66429170844448E-02 
434	 6.66491345995387E-02 
435	 6.68977346765332E-02 
436	 6.72516082194974E-02 
437	 6.75670979613571E-02 
438	 6.78153641375655E-02 
439	 6.80042993773295E-02 
440	 6.82290976962723E-02 
441	 6.85546275272893E-02 
442	 6.88225619980575E-02 
443	 6.90236815409238E-02 
444	 6.92013186411516E-02 
445	 6.94310720360098E-02 
446	 6.96550989272501E-02 
447	 6.98911709271964E-02 
448	 7.01451879119008E-02 
449	 0.070367565151914 
450	 7.06158117759464E-02 
451	 7.08781012343311E-02 
452	 7.11211056463056E-02 
453	 7.13489469888804E-02 
454	 7.16684031426973E-02 
455	 7.19846218089185E-02 
456	 0.071989877205343 
457	 7.22186039608432E-02 
458	 7.24742310495661E-02 
459	 7.25673696131358E-02 
460	 7.28578668383728E-02 
461	 0.073033786749643 
462	 0.073117638069213 
463	 0.073311078239495 
464	 7.36042777724251E-02 
465	 7.38331669091561E-02 
466	 7.39715474885501E-02 
467	 7.42389965171672E-02 
468	 7.43425607846645E-02 
469	 7.43976530276799E-02 
470	 7.45894885582922E-02 
471	 7.48697555277475E-02 
472	 7.50684797087028E-02 
473	 7.52066858893895E-02 
474	 7.54435352644132E-02 
475	 7.55257235037556E-02 
476	 7.56336430080009E-02 
477	 7.58612745456769E-02 
478	 7.59520649520126E-02 
479	 7.60612111802068E-02 
480	 7.62475771455664E-02 
481	 7.65056631517013E-02 
482	 7.66851352582505E-02 
483	 7.67972786668241E-02 
484	 7.68709056878946E-02 
485	 7.69386451292168E-02 
486	 7.71220436183062E-02 
487	 7.72659737599854E-02 
488	 7.72869373869674E-02 
489	 7.75381681270798E-02 
490	 7.77450147645237E-02 
491	 7.78916460380985E-02 
492	 0.078099810146073 
493	 0.078213894352605 
494	 7.82891351386045E-02 
495	 0.078406970812706 
496	 7.86625208390157E-02 
497	 7.87585342722021E-02 
498	 7.88236264792742E-02 
499	 7.90500899156263E-02 
500	 7.92710033981807E-02 
501	 7.93871962419366E-02 
502	 7.94275937463016E-02 
503	 7.95314515456276E-02 
504	 7.97871345387161E-02 
505	 8.00195144955237E-02 
506	 8.01417269525964E-02 
507	 8.04011737847458E-02 
508	 0.080677316012281 
509	 8.08981691332535E-02 
510	 8.10444303856034E-02 
511	 8.13129551321625E-02 
512	 8.16138155788894E-02 
513	 8.19021420079025E-02 
514	 8.22291637346817E-02 
515	 8.24455032230064E-02 
516	 8.27034452519642E-02 
517	 8.31258250470747E-02 
518	 8.34497773494713E-02 
519	 8.37760107269863E-02 
520	 8.41929544922651E-02 
521	 8.47538894463619E-02 
522	 8.52643496331318E-02 
523	 8.57402166076175E-02 
524	 0.086240800822995 
525	 8.68513826959777E-02 
526	 8.74655451459992E-02 
527	 8.80968968237638E-02 
528	 8.87956638225383E-02 
529	 8.95508235608191E-02 
530	 0.090370747160227 
531	 9.12573683998379E-02 
532	 9.22033531355037E-02 
533	 9.32140463591874E-02 
534	 9.43194991878423E-02 
535	 9.55600289664164E-02 
536	 9.69932993524005E-02 
537	 9.86163460818292E-02 
538	 0.100383069563753 
539	 0.10224674098469 
540	 0.104358464177328 
541	 0.106675660728917 
542	 0.10918861258283 
543	 0.111973226537131 
544	 0.115011917102244 
545	 0.118322947846158 
546	 0.121935421107786 
547	 0.125894123580363 
548	 0.130133885635579 
549	 0.134665314205646 
550	 0.139567105386062 
551	 0.144835413835911 
552	 0.150512120457142 
553	 0.156620532282068 
554	 0.163112099953345 
555	 0.169951962688567 
556	 0.177142089782928 
557	 0.184675810567038 
558	 0.192432984945884 
559	 0.200324138202446 
560	 0.208298115111091 
561	 0.216358666832006 
562	 0.224390432749546 
563	 0.232331287895047 
564	 0.240141112318489 
565	 0.247834319930495 
566	 0.255237900777136 
567	 0.262314585905411 
568	 0.269130007511881 
569	 0.275693044329527 
570	 0.281851597045783 
571	 0.287510244981141 
572	 0.292711128430558 
573	 0.297680913730109 
574	 0.302463823395554 
575	 0.307026736276905 
576	 0.311401977128696 
577	 0.315447768635879 
578	 0.319065863151224 
579	 0.322218174276785 
580	 0.325139673533401 
581	 0.32785025612339 
582	 0.330366375666709 
583	 0.332873098215797 
584	 0.33519284830753 
585	 0.33733394852199 
586	 0.339390058713492 
587	 0.341110616254168 
588	 0.342543159259831 
589	 0.343840198381222 
590	 0.345263638647677 
591	 0.346490483714661 
592	 0.347576897917054 
593	 0.348641732350653 
594	 0.349532151822613 
595	 0.350320935587196 
596	 0.351046107109187 
597	 0.351703493199914 
598	 0.35223746767192 
599	 0.352801424385308 
600	 0.353481537974743 
601	 0.354115068166069 
602	 0.354752411164469 
603	 0.355371123706502 
604	 0.355924525219319 
605	 0.356420720663681 
606	 0.356849036961875 
607	 0.357237683081355 
608	 0.357661427149452 
609	 0.357981299047755 
610	 0.35827876108064 
611	 0.358635724723508 
612	 0.358942565162873 
613	 0.359222542345878 
614	 0.359499662943122 
615	 0.359787253276764 
616	 0.359966893882976 
617	 0.360156847065624 
618	 0.360414235134758 
619	 0.360632718992785 
620	 0.360857157568019 
621	 0.361087286085577 
622	 0.361303160989519 
623	 0.361460567696313 
624	 0.361586993359863 
625	 0.361718130700589 
626	 0.36189185180251 
627	 0.362115739146016 
628	 0.36229107960681 
629	 0.362370283407054 
630	 0.362470032026967 
631	 0.362635665498517 
632	 0.362790709449901 
633	 0.362832854856391 
634	 0.362919172944125 
635	 0.363060804042807 
636	 0.363227759287615 
637	 0.363356241140579 
638	 0.363452714562796 
639	 0.363531879945775 
640	 0.363604136020982 
641	 0.363646707434681 
642	 0.363722367224232 
643	 0.363810350199388 
644	 0.363846373202591 
645	 0.363885223465132 
646	 0.36394928902761 
647	 0.364042904913522 
648	 0.3641530220522 
649	 0.364190440638164 
650	 0.36415378787524 
651	 0.364103526089157 
652	 0.364216454299757 
653	 0.364316676597647 
654	 0.364335632956738 
655	 0.364310479106785 
656	 0.364328741043696 
657	 0.364383117599158 
658	 0.364433951216559 
659	 0.364409947087127 
660	 0.364370588605054 
661	 0.364362501976599 
662	 0.364410617947706 
663	 0.364458861737692 
664	 0.364447903283614 
665	 0.364376312701445 
666	 0.364303820652211 
667	 0.364340803861667 
668	 0.364420211730121 
669	 0.3644505488066 
670	 0.364375225768741 
671	 0.364289749578233 
672	 0.3642467597212 
673	 0.364257599970591 
674	 0.364221112513765 
675	 0.364145871522826 
676	 0.36407800948982 
677	 0.364092916444167 
678	 0.364097839482529 
679	 0.364068257314956 
680	 0.363999069621295 
681	 0.363875253654722 
682	 0.363830148161489 
683	 0.363829750377833 
684	 0.363757578263083 
685	 0.363660608799146 
686	 0.363610529154092 
687	 0.363600054371437 
688	 0.363510275174525 
689	 0.363381905712294 
690	 0.363264281265911 
691	 0.363194397639186 
692	 0.363156424224262 
693	 0.36311832676988 
694	 0.363072880776936 
695	 0.363025052475239 
696	 0.36292299050783 
697	 0.362829161875873 
698	 0.362760013528107 
