Wavelength	Tablay400062.asd
350	 0.328816206064364 
351	 0.405372017606572 
352	 0.379931671201383 
353	 0.220303376009289 
354	 0.199019838750014 
355	 0.268181917838424 
356	 0.339758258203234 
357	 0.34130979580596 
358	 0.368602275533719 
359	 0.301189146777581 
360	 0.208577937765865 
361	 0.225082104507512 
362	 0.267725448416804 
363	 0.284609136390105 
364	 0.259356570801671 
365	 0.225911143415774 
366	 0.197290862175585 
367	 0.195132282183416 
368	 0.221162030843844 
369	 0.224096718000791 
370	 0.221086983064813 
371	 0.235078074269041 
372	 0.275217397421629 
373	 0.226094840956231 
374	 0.188283900537078 
375	 0.19985688145936 
376	 0.182729237588218 
377	 0.172844471617728 
378	 0.189852349993045 
379	 0.225372204581724 
380	 0.186004344560305 
381	 0.183170116752512 
382	 0.18892150205672 
383	 0.117172418412108 
384	 0.163596162552385 
385	 0.199399651932369 
386	 0.169977409646309 
387	 0.181480781485554 
388	 0.186374539797296 
389	 0.186696868231515 
390	 0.188510095131002 
391	 0.163910779819795 
392	 0.153332235154425 
393	 0.163553671082061 
394	 0.178540587291109 
395	 0.164452272847722 
396	 0.155255804219928 
397	 0.157606760521553 
398	 0.120838774711273 
399	 0.121794360461132 
400	 0.143257428742713 
401	 0.149842578256465 
402	 0.146054667040912 
403	 0.143909612046395 
404	 0.141640873791933 
405	 0.13005795388439 
406	 0.144976240944993 
407	 0.14505196191268 
408	 0.119720965559241 
409	 0.137530538171053 
410	 0.138987534375777 
411	 0.129940118509109 
412	 0.131385614638721 
413	 0.130483133742143 
414	 0.123208421329074 
415	 0.11679177728787 
416	 0.125551540464046 
417	 0.125258206083128 
418	 0.120772218878498 
419	 0.119706267095801 
420	 0.126433201737954 
421	 0.116812720030437 
422	 0.106715447696137 
423	 0.120264241616324 
424	 0.121666571785785 
425	 0.119444294898088 
426	 0.119152619057279 
427	 0.119322913799127 
428	 0.118423250481785 
429	 0.11554188378254 
430	 0.112074203135735 
431	 0.11661446168141 
432	 0.113652182778856 
433	 0.108521453910925 
434	 0.115016457249025 
435	 0.116145769630784 
436	 0.113345529795464 
437	 0.111315556015411 
438	 0.116888368405154 
439	 0.113803213936755 
440	 0.110212414818489 
441	 0.115651085022661 
442	 0.116515509259956 
443	 0.113485245335806 
444	 0.110027484419873 
445	 0.110893587160853 
446	 0.11170674953981 
447	 0.113448924983631 
448	 0.11599921433519 
449	 0.11513413981658 
450	 0.113678321647938 
451	 0.113812687905649 
452	 0.116316316453024 
453	 0.115614557105632 
454	 0.113056551644546 
455	 0.111435533318618 
456	 0.1143158327157 
457	 0.113972619706878 
458	 0.112892613045046 
459	 0.113855197100129 
460	 0.113925764310781 
461	 0.113753560611279 
462	 0.113479043243038 
463	 0.113243026853079 
464	 0.115720537914768 
465	 0.115546371896443 
466	 0.112647646622124 
467	 0.116133769396024 
468	 0.115433928639365 
469	 0.112571015617768 
470	 0.112070399046545 
471	 0.113458258089551 
472	 0.113941406981167 
473	 0.112743589405623 
474	 0.111017687904786 
475	 0.113399805755636 
476	 0.116129747643293 
477	 0.115834095137463 
478	 0.112163966619282 
479	 0.111609561744365 
480	 0.112957933073378 
481	 0.112573121177803 
482	 0.112317923064129 
483	 0.113288432918304 
484	 0.114356793607082 
485	 0.112161069134065 
486	 0.111720199693605 
487	 0.11271629530805 
488	 0.113666475248991 
489	 0.113570263396778 
490	 0.112831520311599 
491	 0.112189738888489 
492	 0.11238545761826 
