Wavelength	Tablay400049.asd
350	 0.133014115672841 
351	 0.165335384796325 
352	 0.157897378104716 
353	 0.100608065672026 
354	 0.12858402543104 
355	 0.133417631319707 
356	 0.116568127724279 
357	 0.106957419552918 
358	 0.1382125381569 
359	 0.153187222811866 
360	 0.133157190419548 
361	 9.27753685457842E-02 
362	 0.114437858203166 
363	 0.134064698026232 
364	 0.112444586359815 
365	 6.67283213328915E-02 
366	 5.63575866856179E-02 
367	 9.06010731356102E-02 
368	 0.139213884074672 
369	 0.119861446475465 
370	 0.101161475406746 
371	 0.123650610856842 
372	 0.185527701465578 
373	 0.144617293719761 
374	 0.104023317785062 
375	 0.105089236379181 
376	 7.52395416415737E-02 
377	 3.73555354199519E-02 
378	 5.60759133354284E-02 
379	 0.132538655403691 
380	 6.66004494746281E-02 
381	 4.77004888903422E-02 
382	 0.088639829813436 
383	 8.81062256099477E-02 
384	 4.53000850398572E-02 
385	 2.71483694733935E-02 
386	 5.38122850252027E-02 
387	 7.52898866526833E-02 
388	 8.46492989502971E-02 
389	 8.67013349776687E-02 
390	 8.62575689973465E-02 
391	 6.03667002525335E-02 
392	 6.96044290231468E-02 
393	 9.47023215591726E-02 
394	 0.072465138863197 
395	 4.18980565403909E-02 
396	 4.43328492510853E-02 
397	 0.076976300499269 
398	 7.14163410237669E-02 
399	 6.10445819551735E-02 
400	 6.72652916927459E-02 
401	 9.17763886750337E-02 
402	 0.071363360629356 
403	 6.14169264081901E-02 
404	 7.15208482382086E-02 
405	 7.53821347368462E-02 
406	 8.42645519060113E-02 
407	 8.26398821994569E-02 
408	 0.067958264537087 
409	 6.85554986865372E-02 
410	 6.50683574252366E-02 
411	 6.47687126569047E-02 
412	 7.40025288298447E-02 
413	 5.30739899345201E-02 
414	 4.37158826308628E-02 
415	 5.61153673146558E-02 
416	 7.04127151498034E-02 
417	 6.72998349737013E-02 
418	 5.88134979959445E-02 
419	 0.055986107702078 
420	 5.57245009690741E-02 
421	 4.91304913161233E-02 
422	 4.39792009397856E-02 
423	 5.12784164257311E-02 
424	 5.56415762262834E-02 
425	 0.060233115059043 
426	 6.38394132420464E-02 
427	 5.93356654446351E-02 
428	 5.78804608931037E-02 
429	 5.30841466317925E-02 
430	 4.29888857745176E-02 
431	 0.050350875393301 
432	 5.68564432968184E-02 
433	 5.64108385310303E-02 
434	 5.13323717473297E-02 
435	 5.43121018285963E-02 
436	 5.40860530606046E-02 
437	 4.79552089228787E-02 
438	 4.97569651606015E-02 
439	 4.96100391334562E-02 
440	 4.85922735930507E-02 
441	 4.94519239367598E-02 
442	 4.88768523827742E-02 
443	 0.051577379162338 
444	 5.45098469558785E-02 
445	 4.95528755960734E-02 
446	 4.69362540203375E-02 
447	 4.96178884471165E-02 
448	 5.49380650663445E-02 
449	 5.06728105127895E-02 
450	 4.83612343674247E-02 
451	 0.048964517656846 
452	 4.96455529944427E-02 
453	 4.96344713287534E-02 
454	 4.87765431294014E-02 
455	 4.81551886315334E-02 
456	 4.99071564202321E-02 
457	 4.77684214736587E-02 
458	 4.56228289641994E-02 
459	 4.70912835114715E-02 
460	 4.87430915798373E-02 
461	 4.96532685059393E-02 
462	 4.99142220975861E-02 
463	 5.00611253019922E-02 
464	 4.83976689599802E-02 
465	 4.64217535764312E-02 
466	 4.56328443837119E-02 
467	 0.047152502419844 
468	 4.75524742231469E-02 
469	 4.74919693087005E-02 
470	 4.79770190502706E-02 
471	 4.62039314807837E-02 
472	 4.45130058101048E-02 
473	 4.37198427515878E-02 
474	 4.33522885278016E-02 
475	 4.43913851530013E-02 
476	 4.55056924756526E-02 
477	 4.57466061439362E-02 
478	 4.56017446293433E-02 
479	 4.57620852256518E-02 
480	 4.57397323847558E-02 
481	 4.50208223735696E-02 
482	 0.046063735783293 
483	 4.60844203760591E-02 
484	 4.51007414534252E-02 
485	 4.64710716688863E-02 
486	 4.45320375069288E-02 
487	 4.33034755734549E-02 
488	 4.57972316903357E-02 
489	 4.57546458408309E-02 
490	 4.39808788407524E-02 
491	 4.29443415226168E-02 
492	 4.52474017465482E-02 
493	 4.51684451388896E-02 
494	 4.44969377911224E-02 
495	 0.044530193895828 
496	 0.044305883875361 
497	 4.43053862805711E-02 
498	 4.39625135813008E-02 
499	 4.30085047954616E-02 
500	 4.39197799467173E-02 
501	 4.39715325506755E-02 
502	 4.32800559341694E-02 
503	 4.43028621193373E-02 
504	 4.33740228503507E-02 
505	 4.23682738937786E-02 
506	 4.27927335362949E-02 
507	 4.30382620385697E-02 
508	 0.043502082412712 
509	 4.38957905232503E-02 
510	 4.37630731249703E-02 
511	 4.34084700440745E-02 
512	 4.30858558807614E-02 
513	 4.29187549629347E-02 
514	 0.042880316624633 
515	 4.28052395057581E-02 
516	 4.27689633680847E-02 
517	 4.27300590934587E-02 
518	 4.19214787620648E-02 
519	 4.16383614253927E-02 
520	 0.041991843175341 
521	 4.22480417263239E-02 
522	 4.20274159760721E-02 
523	 4.21446719446741E-02 
524	 4.28226218614995E-02 
525	 4.28551119941379E-02 
526	 4.24817752014348E-02 
527	 0.042205842470397 
528	 4.24341486123532E-02 
529	 4.23784655945539E-02 
530	 0.042021073835956 
531	 4.16711962292743E-02 
532	 4.18934029840853E-02 
533	 4.20568447065168E-02 
534	 4.20606891783691E-02 
535	 4.19412421812226E-02 
536	 4.17173245822098E-02 
537	 4.18064267583601E-02 
538	 4.20561100126266E-02 
539	 4.20446036073951E-02 
540	 4.20488913200274E-02 
541	 4.20179942901228E-02 
542	 4.18686456462249E-02 
543	 4.14781767984743E-02 
544	 4.16845408174212E-02 
545	 4.20123503671406E-02 
546	 0.041783385379544 
547	 4.12735420471229E-02 
548	 4.12748055643759E-02 
549	 4.16507694144898E-02 
550	 4.14984237957651E-02 
551	 4.17135577728455E-02 
552	 4.18252895421471E-02 
553	 4.15360609039719E-02 
554	 4.15967936395339E-02 
555	 0.041552622158278 
556	 4.14716572500297E-02 
557	 4.15846885333959E-02 
558	 4.14301169521601E-02 
559	 4.13796044587168E-02 
560	 4.15579001474859E-02 
561	 4.16517948475964E-02 
562	 0.041438097521385 
563	 4.13667365695464E-02 
564	 4.17193396382663E-02 
565	 4.14050411695228E-02 
566	 4.11461932217062E-02 
567	 0.041082159009073 
568	 4.09229834403071E-02 
569	 4.10026795544543E-02 
570	 4.10748650676564E-02 
571	 4.10133019413612E-02 
572	 4.11236249436276E-02 
573	 4.11721080157542E-02 
574	 0.041305497726094 
575	 0.041659951347099 
576	 0.041449763930262 
577	 4.12292413224744E-02 
578	 4.13084775368092E-02 
579	 4.16040383872759E-02 
580	 4.15122908413768E-02 
581	 4.12766573305887E-02 
582	 4.12068138256097E-02 
583	 4.11297694768864E-02 
584	 4.12557299571185E-02 
585	 4.14317114862163E-02 
586	 4.13451891884724E-02 
587	 0.041355670513497 
588	 4.12460325882008E-02 
589	 4.10424400719644E-02 
590	 4.12750993889614E-02 
591	 0.041544865515533 
592	 4.16443874646928E-02 
593	 4.15406623321474E-02 
594	 4.16856069941126E-02 
595	 4.17118126327731E-02 
596	 4.16312430827296E-02 
597	 4.17644604632009E-02 
598	 4.14612131362572E-02 
599	 4.12160462173642E-02 
600	 4.13668263188856E-02 
601	 4.14238226600785E-02 
602	 4.13599402825087E-02 
603	 4.12995869952328E-02 
604	 4.14105170014452E-02 
605	 0.041556191089303 
606	 4.16379221293156E-02 
607	 4.16224469276881E-02 
608	 4.15518134250016E-02 
609	 4.15246282481828E-02 
610	 4.15310408481999E-02 
611	 4.15621771464836E-02 
612	 0.0417547484592 
613	 4.17281414948548E-02 
614	 4.15935000869162E-02 
615	 4.17298571258056E-02 
616	 4.17554104823145E-02 
617	 4.15675399858922E-02 
618	 4.13383199935992E-02 
619	 4.16906580965016E-02 
620	 4.16349984637518E-02 
621	 4.14645650397778E-02 
622	 4.16850702482516E-02 
623	 4.16041470806606E-02 
624	 4.16681949759315E-02 
625	 4.18652595083658E-02 
626	 4.17511779098871E-02 
627	 4.17888206327971E-02 
628	 4.17604408842237E-02 
629	 4.15767797155952E-02 
630	 4.17885912062675E-02 
631	 4.20363535060723E-02 
632	 4.21140262212778E-02 
633	 4.19401254116909E-02 
634	 0.041766669597964 
635	 4.18633435774312E-02 
636	 4.21238015921676E-02 
637	 4.19960108843945E-02 
638	 4.21026548470335E-02 
639	 4.22157640346084E-02 
640	 4.20897766033531E-02 
641	 4.21112826884519E-02 
642	 4.21190279982331E-02 
643	 4.21731045205107E-02 
644	 4.24006714297662E-02 
645	 4.22080939104005E-02 
646	 4.21642475490299E-02 
647	 4.24283958487248E-02 
648	 4.22558991179082E-02 
649	 0.042295094969603 
650	 4.24174481033732E-02 
651	 4.23753802397321E-02 
652	 4.24614117327218E-02 
653	 4.25179673764923E-02 
654	 4.25067760442934E-02 
655	 4.25004444296147E-02 
656	 4.25720481554461E-02 
657	 4.26765790045266E-02 
658	 4.27402295845827E-02 
659	 4.26560156524678E-02 
660	 4.26853093717051E-02 
661	 4.27347983307873E-02 
662	 4.26562626294034E-02 
663	 4.27909151979904E-02 
664	 4.28946498937381E-02 
665	 4.29029672744767E-02 
666	 0.042960959473177 
667	 4.29896877551698E-02 
668	 4.31083826228551E-02 
669	 4.33301318059706E-02 
670	 4.33052172065186E-02 
671	 4.32539648879331E-02 
672	 4.31913121463343E-02 
673	 4.30835157251179E-02 
674	 4.31891500384567E-02 
675	 4.34091034217387E-02 
676	 0.043589344050105 
677	 0.043558701806748 
678	 4.35108617134261E-02 
679	 4.35025068964517E-02 
680	 4.35292409375126E-02 
681	 4.34998988148269E-02 
682	 4.35546594592154E-02 
683	 4.36919695917365E-02 
684	 4.38224449097288E-02 
685	 4.38535859516114E-02 
686	 4.38861650584984E-02 
687	 4.39652386224025E-02 
688	 4.40281491541361E-02 
689	 4.41035092369988E-02 
690	 4.42083152190609E-02 
691	 0.044307884258181 
692	 4.41853468136509E-02 
693	 4.41460782298364E-02 
694	 4.42717036043713E-02 
695	 4.44693227550778E-02 
696	 4.45268240157912E-02 
697	 4.45396126298108E-02 
698	 4.45852419383031E-02 
699	 4.46451616466899E-02 
700	 4.48029987851191E-02 
701	 4.49267881634259E-02 
702	 0.044903723761519 
703	 4.49309858352454E-02 
704	 4.49363474153211E-02 
705	 4.49650052716624E-02 
706	 4.51229283138967E-02 
707	 4.52633795607215E-02 
708	 4.53477929430738E-02 
709	 4.53695821497917E-02 
710	 4.53382876656461E-02 
711	 4.54272661233052E-02 
712	 0.045607702025579 
713	 4.57811889575909E-02 
714	 4.58638370252201E-02 
715	 4.59370159213138E-02 
716	 4.59982320122864E-02 
717	 4.59984105253417E-02 
718	 4.60958784515453E-02 
719	 4.62207717956826E-02 
720	 4.63218159519854E-02 
721	 4.64365078045773E-02 
722	 4.64999796347697E-02 
723	 4.65399078474631E-02 
724	 4.66190261167191E-02 
725	 0.04682695988439 
726	 0.046964135787987 
727	 4.70120695540719E-02 
728	 4.70841804823542E-02 
729	 4.71784062751021E-02 
730	 4.72574550934805E-02 
731	 4.73112873395731E-02 
732	 4.73815426895826E-02 
733	 4.74982947299022E-02 
734	 0.047649668033491 
735	 4.78078798963603E-02 
736	 4.79567882756632E-02 
737	 4.80124905701926E-02 
738	 4.80527751074461E-02 
739	 4.82340743078666E-02 
740	 4.83868292604508E-02 
741	 4.85132088323768E-02 
742	 4.86202580709461E-02 
743	 4.86895226426491E-02 
744	 4.87992312415667E-02 
745	 4.89553530610706E-02 
746	 4.91123322918869E-02 
747	 4.91189401279976E-02 
748	 4.92188279842229E-02 
749	 4.93684862059194E-02 
750	 4.94089299156167E-02 
751	 4.97198309878603E-02 
752	 4.99151963808794E-02 
753	 4.98855170894626E-02 
754	 4.99684969996143E-02 
755	 5.01267295369013E-02 
756	 5.03299084479447E-02 
757	 5.05176542129321E-02 
758	 5.05576503965928E-02 
759	 5.05999019698296E-02 
760	 5.07261236288857E-02 
761	 5.09469660974125E-02 
762	 5.10718636268205E-02 
763	 5.12301129611087E-02 
764	 5.14202453978825E-02 
765	 5.14900380756896E-02 
766	 5.16470555497965E-02 
767	 5.17870506146421E-02 
768	 5.18506508526847E-02 
769	 5.20175327107934E-02 
770	 5.22461369442488E-02 
