Wavelength	Tablay400000.asd
350	 0.210369369187222 
351	 0.208986705373961 
352	 0.212882476727938 
353	 0.212856435119755 
354	 0.186689044347317 
355	 0.192261055801772 
356	 0.201676813191678 
357	 0.184379597894188 
358	 0.167908703678408 
359	 0.174855916204223 
360	 0.192885625747463 
361	 0.191930673992959 
362	 0.173917123341062 
363	 0.165564450287287 
364	 0.17145508367826 
365	 0.162426756844178 
366	 0.158230804214871 
367	 0.161158352368822 
368	 0.166527257145943 
369	 0.16329241355348 
370	 0.146882779540273 
371	 0.133227118718707 
372	 0.143628666379434 
373	 0.138123459260482 
374	 0.138370984738629 
375	 0.144879139981329 
376	 0.118658717510597 
377	 0.114901058900032 
378	 0.126773020819622 
379	 0.13392693833896 
380	 0.126834926991518 
381	 0.12573074380891 
382	 0.130806743673908 
383	 0.129848239723952 
384	 0.120861383199081 
385	 0.114676952245795 
386	 0.115487222584055 
387	 0.115859632492016 
388	 0.109855016397433 
389	 0.106712750351683 
390	 0.112790227062664 
391	 0.108223457214258 
392	 0.106641257406162 
393	 0.108895895586921 
394	 0.107392400871116 
395	 0.100881413088391 
396	 9.76674343530038E-02 
397	 0.099887719179749 
398	 9.79923976507186E-02 
399	 0.101692858814367 
400	 0.10403841786196 
401	 9.82631067987608E-02 
402	 9.64694397825794E-02 
403	 9.51072752594653E-02 
404	 0.093159630302051 
405	 9.18091712260483E-02 
406	 9.15530434345236E-02 
407	 0.088898408018872 
408	 8.35439620944461E-02 
409	 8.16395846232677E-02 
410	 8.24929713345946E-02 
411	 8.47616631598826E-02 
412	 8.60095632355229E-02 
413	 8.04814546518969E-02 
414	 7.50457197500961E-02 
415	 7.52105632046606E-02 
416	 8.36211579827719E-02 
417	 8.38021570675486E-02 
418	 7.94390749467704E-02 
419	 7.62624651914408E-02 
420	 0.07643364606556 
421	 7.40667601163455E-02 
422	 7.19287301203181E-02 
423	 7.45066234391089E-02 
424	 7.39293003147813E-02 
425	 7.23585427169329E-02 
426	 7.14714267395996E-02 
427	 7.14892413643007E-02 
428	 7.16249223827345E-02 
429	 7.10999705566017E-02 
430	 6.98294310047529E-02 
431	 6.95709198601786E-02 
432	 6.93304446368182E-02 
433	 6.90825995821662E-02 
434	 6.92697676669464E-02 
435	 6.94397089014456E-02 
436	 7.00299719586138E-02 
437	 0.070897473850667 
438	 7.09556642838662E-02 
439	 6.99846722328313E-02 
440	 6.88583110210805E-02 
441	 6.85001575935292E-02 
442	 6.87560721372915E-02 
443	 0.068345125446683 
444	 6.75782087043025E-02 
445	 6.78708002202019E-02 
446	 6.76596546597468E-02 
447	 6.80629025003833E-02 
448	 6.93176219874387E-02 
449	 6.89560200258036E-02 
450	 6.81964170956684E-02 
451	 6.79981452487645E-02 
452	 0.068741649227403 
