Wavelength	Tablay400004.asd
350	 0.204903608789802 
351	 0.190305521475063 
352	 0.166279316302937 
353	 0.158148033782957 
354	 0.180580370056928 
355	 0.16879633658474 
356	 0.156880631058039 
357	 0.173683430756891 
358	 0.147999521332759 
359	 0.144618567713241 
360	 0.16090381783504 
361	 0.15993014209755 
362	 0.15035465354294 
363	 0.140756779486014 
364	 0.139578526857777 
365	 0.153873347266736 
366	 0.147566691692236 
367	 0.132906924597616 
368	 0.128524471838665 
369	 0.136900336968172 
370	 0.130337127809174 
371	 0.119493589548271 
372	 0.1316199392015 
373	 0.132740990003285 
374	 0.12670836505852 
375	 0.119620043804193 
376	 0.115585586485318 
377	 0.110365011949358 
378	 0.108983112969946 
379	 0.112438667636944 
380	 0.100371900801549 
381	 9.88153760368062E-02 
382	 0.106999684701946 
383	 0.107797410960372 
384	 9.96890190234132E-02 
385	 9.66980518801296E-02 
386	 0.103129306405373 
387	 0.106982432367309 
388	 9.78965258178995E-02 
389	 9.64883063559563E-02 
390	 0.114787355954469 
391	 0.1037387853978 
392	 9.35835934847328E-02 
393	 9.11244473158043E-02 
394	 8.73189723803934E-02 
395	 8.46483499303145E-02 
396	 0.084029289212941 
397	 8.56425507505218E-02 
398	 8.90305165025399E-02 
399	 9.19381366477394E-02 
400	 9.13421720973544E-02 
401	 8.57912888589392E-02 
402	 7.89382215973747E-02 
403	 7.46580904840211E-02 
404	 7.49008285365812E-02 
405	 0.079338352641471 
406	 0.080389506882142 
407	 7.75171920838215E-02 
408	 0.073430035279017 
409	 7.47686670170497E-02 
410	 7.48274118099516E-02 
411	 7.29246422422372E-02 
412	 7.07257032689156E-02 
413	 7.08584911407687E-02 
414	 7.16398784863024E-02 
415	 7.14686933091731E-02 
416	 0.069233520431994 
417	 6.65864540039827E-02 
418	 6.58238005946913E-02 
419	 6.77194531012143E-02 
420	 7.04995648798137E-02 
421	 0.067830078880417 
422	 6.36159367111051E-02 
423	 6.44208992702322E-02 
424	 6.49583161633266E-02 
425	 6.48041857893545E-02 
426	 6.38884451412642E-02 
427	 6.20951557394551E-02 
428	 6.32626646671568E-02 
429	 6.39740057667054E-02 
430	 0.061632425536737 
431	 6.03441722877652E-02 
432	 6.06110370669127E-02 
433	 6.18366643594758E-02 
434	 6.27355236046571E-02 
435	 6.20053068860367E-02 
436	 6.15019656451661E-02 
437	 0.06175893835348 
438	 6.08369196199556E-02 
439	 5.97306693946642E-02 
440	 6.01572780129241E-02 
441	 6.26268097856259E-02 
442	 6.23719101715722E-02 
443	 6.12478435838778E-02 
444	 6.03384005530131E-02 
445	 5.99598495675758E-02 
446	 6.05625475154193E-02 
447	 0.060981673217237 
448	 6.07378666342314E-02 
449	 0.061388400620061 
