Wavelength	Tablay400056.asd
350	 0.206165793486167 
351	 0.218360128517049 
352	 0.199728115044633 
353	 0.152669416787345 
354	 0.224110257630473 
355	 0.189177686641546 
356	 0.109933699186565 
357	 0.078903169256576 
358	 0.135295170508437 
359	 0.160150825731303 
360	 0.148123870280492 
361	 0.149265255496959 
362	 0.198149934005259 
363	 0.165878011753697 
364	 7.32125718405504E-02 
365	 0.134769143863682 
366	 0.161527922187614 
367	 0.155426402476664 
368	 0.152072830281121 
369	 0.12364701478963 
370	 0.125883445726902 
371	 0.146170004852561 
372	 0.134712629619592 
373	 0.110195067260075 
374	 9.49160103987149E-02 
375	 0.103265818835398 
376	 0.139009370092238 
377	 8.69279876998422E-02 
378	 5.67943369315281E-02 
379	 0.129023180092492 
380	 8.69746340090545E-02 
381	 4.79115003808878E-02 
382	 4.82397432606129E-02 
383	 6.40146109657891E-02 
384	 9.14437361559985E-02 
385	 7.97161140266973E-02 
386	 0.039457500294293 
387	 8.52570350179429E-02 
388	 8.77104595327541E-02 
389	 0.079669334195647 
390	 0.101245881363912 
391	 6.57247616899328E-02 
392	 0.058587277308377 
393	 8.01399282197362E-02 
394	 7.54392419000476E-02 
395	 5.58452110200062E-02 
396	 4.88496521315871E-02 
397	 0.057665048802389 
398	 4.68306100935417E-02 
399	 7.26493967077402E-02 
400	 9.37152044445342E-02 
401	 6.67237655644184E-02 
402	 4.48432020866156E-02 
403	 5.87313850643687E-02 
404	 8.69893455262982E-02 
405	 7.74575248523541E-02 
406	 7.54198615004342E-02 
407	 8.04137369886894E-02 
408	 8.22814311908631E-02 
409	 6.18216134970894E-02 
410	 5.54928228949796E-02 
411	 6.30920959583479E-02 
412	 7.16137193425158E-02 
413	 6.93282381181742E-02 
414	 6.18167674300674E-02 
415	 5.67398455310831E-02 
416	 6.16179179087797E-02 
417	 6.70797350269266E-02 
418	 6.55547026315487E-02 
419	 5.69920853127038E-02 
420	 5.80039013068269E-02 
421	 5.12475302302645E-02 
422	 4.54889869532829E-02 
423	 5.44905155676986E-02 
424	 5.35001739563105E-02 
425	 5.44697493955337E-02 
426	 5.86454468396726E-02 
427	 5.30353687838954E-02 
428	 5.28573810313143E-02 
429	 5.38397455180025E-02 
430	 5.12954001418687E-02 
431	 5.23168643402765E-02 
432	 5.09246632589667E-02 
433	 4.90870368963204E-02 
434	 5.19798691302049E-02 
435	 5.39910470194158E-02 
436	 5.19955354754722E-02 
437	 4.81985237456516E-02 
438	 5.22692186036794E-02 
439	 0.052145095923256 
440	 5.03715751178738E-02 
441	 5.16424209260483E-02 
442	 5.19031478254045E-02 
443	 5.12306424728339E-02 
444	 4.96135757201939E-02 
445	 4.71289246910204E-02 
446	 4.70433771359387E-02 
447	 4.83461662175201E-02 
448	 4.95571091287223E-02 
449	 4.98856207853586E-02 
450	 4.88524932018484E-02 
451	 4.78635685804913E-02 
452	 4.83789958915879E-02 
453	 4.76238390248022E-02 
454	 0.046668609569446 
455	 4.64411410365786E-02 
456	 4.73684021375922E-02 
