Wavelength	A00012.asd
350	 0.230301747074204 
351	 0.241640362464138 
352	 0.238103319029863 
353	 0.216021524305802 
354	 0.222515505848985 
355	 0.215291364300274 
356	 0.200858517637066 
357	 0.195746556904299 
358	 0.216945982947648 
359	 0.211604384004258 
360	 0.193696832337035 
361	 0.200340308430276 
362	 0.191407767739215 
363	 0.181899187031377 
364	 0.181538808164856 
365	 0.187896175625269 
366	 0.182168424750909 
367	 0.176771606986817 
368	 0.18189530650131 
369	 0.181427220736721 
370	 0.174034210099782 
371	 0.168867067379373 
372	 0.17624235610487 
373	 0.172677616774298 
374	 0.166342102957697 
375	 0.164683333350156 
376	 0.169860073045723 
377	 0.169253001531309 
378	 0.16804102426713 
379	 0.170994745783711 
380	 0.167060376064365 
381	 0.166989438186547 
382	 0.168878939172152 
383	 0.165082906052712 
384	 0.165495698176441 
385	 0.165360727058477 
386	 0.16297160836312 
387	 0.163104558665515 
388	 0.161744956147141 
389	 0.16066966120863 
390	 0.16175924736909 
391	 0.162003093388797 
392	 0.161174049130055 
393	 0.160125264360442 
394	 0.160162307103654 
395	 0.160283113155711 
396	 0.160710413057557 
397	 0.161485345814786 
398	 0.162202098145347 
399	 0.16211143737792 
400	 0.161532904509596 
401	 0.161207053871251 
402	 0.162213550957348 
403	 0.162522790183558 
404	 0.162141665798496 
405	 0.16252819790647 
406	 0.162872008148081 
407	 0.162341901025492 
408	 0.161523518722627 
409	 0.163848798172058 
410	 0.165489066599751 
411	 0.165699157748261 
412	 0.164958057917474 
413	 0.163977098703622 
414	 0.164449781555576 
415	 0.165952104955646 
416	 0.166304945338406 
417	 0.166763422938068 
418	 0.167424957807097 
419	 0.168015396986468 
420	 0.167768819480299 
421	 0.167970465790768 
422	 0.168918143768102 
423	 0.170316996044359 
424	 0.171279443553918 
425	 0.171466432302853 
426	 0.171452400281745 
427	 0.172736188065248 
428	 0.17347644332096 
429	 0.174063479209921 
430	 0.174992343281017 
431	 0.175507641445645 
432	 0.176062604931482 
433	 0.176816645718645 
434	 0.177748200412941 
435	 0.178837653676366 
436	 0.180082699045432 
437	 0.18134693345464 
438	 0.18228711997653 
439	 0.18294439428483 
440	 0.183566842168923 
441	 0.184374717298042 
442	 0.185166884667642 
443	 0.185944000522506 
444	 0.18694622358951 
445	 0.188499328580154 
446	 0.18922383033892 
447	 0.190051109856951 
448	 0.191449515595548 
449	 0.191970072063046 
450	 0.192524029170469 
451	 0.193280286200971 
452	 0.194150141570865 
453	 0.195264553471182 
454	 0.196068976198271 
455	 0.196589042966325 
456	 0.197513388489494 
457	 0.198263782712181 
458	 0.198815380189932 
459	 0.199370921516272 
460	 0.200471327481594 
461	 0.20130208432169 
462	 0.201935286602378 
463	 0.202853538843612 
464	 0.203342864723767 
465	 0.203925454609525 
466	 0.204729696490237 
467	 0.205060008612513 
468	 0.205732688842536 
469	 0.206349460309774 
470	 0.206543736467087 
471	 0.207646525821883 
472	 0.208435482733198 
473	 0.208773214300756 
474	 0.209412865932083 
475	 0.209941243550253 
476	 0.21053367162039 
477	 0.211278614773569 
478	 0.211867042277289 
479	 0.212559896170807 
480	 0.213228983508429 
481	 0.213697722014136 
482	 0.214485599260547 
483	 0.215195093805009 
484	 0.215818522342358 
485	 0.216850904999851 
486	 0.217288214240709 
487	 0.217720299709266 
488	 0.218696518847906 
489	 0.219501285152652 
490	 0.22012800658274 
491	 0.220769991238672 
492	 0.221697876343322 
493	 0.222624915895825 
494	 0.223473843956315 
495	 0.224255399749073 
496	 0.225091988059523 
497	 0.225669109805001 
498	 0.226410690841319 
499	 0.227678216966697 
500	 0.228496436188047 
501	 0.229163125371261 
502	 0.229850744788738 
503	 0.23057330501028 
504	 0.231451109655813 
505	 0.232359608691256 
506	 0.233171044357831 
507	 0.233826609843727 
508	 0.234745918052092 
509	 0.235732674533729 
510	 0.236389134297533 
511	 0.237050157493339 
512	 0.237950379392846 
513	 0.239003775376935 
514	 0.23973333681523 
515	 0.240611964452727 
516	 0.241507205524132 
517	 0.242239518113508 
518	 0.242982706779351 
519	 0.24399853916932 
520	 0.245170211860321 
521	 0.246127155781647 
522	 0.246869647548163 
523	 0.247755686729753 
524	 0.248902439839262 
525	 0.249862084704436 
526	 0.250941649573506 
527	 0.252110269130268 
528	 0.25325802253436 
529	 0.254510562198527 
530	 0.255866294102538 
531	 0.257182282213777 
532	 0.2581901449791 
533	 0.25928643733028 
534	 0.260671969232535 
535	 0.262322612265572 
536	 0.263727192758346 
537	 0.265168714487257 
538	 0.266683090732213 
539	 0.268170675216779 
540	 0.269702935127882 
541	 0.271240463713711 
542	 0.272815663579741 
543	 0.274603784015179 
544	 0.276460272824957 
545	 0.278322992808165 
546	 0.280160946076539 
547	 0.281946902074407 
548	 0.283846412244487 
549	 0.285806636377691 
550	 0.287606861394006 
551	 0.289906199455589 
552	 0.29227810176208 
553	 0.294409100503798 
554	 0.296781488528581 
555	 0.299083806372097 
556	 0.301602531857425 
557	 0.304716700086386 
558	 0.307504620306714 
559	 0.310250840161184 
560	 0.313070630853625 
561	 0.315690360795121 
562	 0.318116078331319 
563	 0.320593923408386 
564	 0.323342015408134 
565	 0.326172499488821 
566	 0.329100910301538 
567	 0.332081949066604 
568	 0.334986216270125 
569	 0.337436073866383 
570	 0.339858249507105 
571	 0.342408443851235 
572	 0.344045952765703 
573	 0.345040405248262 
574	 0.345480884604656 
575	 0.34559894816431 
576	 0.346012650452884 
577	 0.347390323182207 
578	 0.349707114266185 
579	 0.35230335885499 
580	 0.355060905876724 
581	 0.357786162846861 
582	 0.360358010179149 
583	 0.362788234495533 
584	 0.365336340663012 
585	 0.36783955084163 
586	 0.369961348847383 
587	 0.372437607465913 
588	 0.374805631504434 
589	 0.37687006497602 
590	 0.379171210732524 
591	 0.380795896120517 
592	 0.382019148427845 
593	 0.38340171485554 
594	 0.384980139820029 
595	 0.386423393928452 
596	 0.387844521832281 
597	 0.389697848897085 
598	 0.391150476702057 
599	 0.392435838925281 
600	 0.393845279720996 
601	 0.395338319955914 
602	 0.396737001814873 
603	 0.398068354501883 
604	 0.399425203032457 
605	 0.400570386341672 
606	 0.401990949813937 
607	 0.403563201038542 
608	 0.404328485558752 
609	 0.405490185130159 
610	 0.406747908442781 
611	 0.407693049075013 
612	 0.408882571336507 
613	 0.41010979375827 
614	 0.411123084403361 
615	 0.411750005841483 
616	 0.41289315710569 
617	 0.414055525017033 
618	 0.41495579178738 
619	 0.416066498556863 
620	 0.416977342588522 
621	 0.417791685526975 
622	 0.418731881570062 
623	 0.419719796183697 
624	 0.420547067514838 
625	 0.421223728381236 
626	 0.421976907241136 
627	 0.422916578930188 
628	 0.423886065956592 
629	 0.424731229963224 
630	 0.425465428101274 
631	 0.426050068536999 
632	 0.42670800845969 
633	 0.427701111663299 
634	 0.428691912255938 
635	 0.429575277510894 
636	 0.430363823875969 
637	 0.431192047530252 
638	 0.431786930005875 
639	 0.432366937546683 
640	 0.433162783103317 
641	 0.434060134232344 
642	 0.43469956426425 
643	 0.435255743347709 
644	 0.436173299374661 
645	 0.436945206616699 
646	 0.437574109992897 
647	 0.438215789077223 
648	 0.439185222803408 
649	 0.440012972268351 
650	 0.440674046096039 
651	 0.44126729081475 
652	 0.441766315853786 
653	 0.442215437962322 
654	 0.442748088016329 
655	 0.443537255509593 
656	 0.444347249323949 
657	 0.4450260105516 
658	 0.445648187137577 
659	 0.446795832842002 
660	 0.447425913613443 
661	 0.447743816130436 
662	 0.448343747632361 
663	 0.449053715117219 
664	 0.449849955697615 
665	 0.450571326691768 
666	 0.450952161638219 
667	 0.451754016094879 
668	 0.452663259855581 
669	 0.453277847911343 
670	 0.453488054334257 
671	 0.45428577801646 
672	 0.455457204974487 
673	 0.456249931022415 
674	 0.456574376148724 
675	 0.457080906324858 
676	 0.457965907577801 
677	 0.458791879819935 
678	 0.458775519210966 
679	 0.458872897331214 
680	 0.459884002195106 
681	 0.460880576882176 
682	 0.461597372342844 
683	 0.462206412951743 
684	 0.463047559676706 
685	 0.463454492697707 
686	 0.463886262621971 
687	 0.46450006908484 
688	 0.46486514495689 
689	 0.46543535185711 
690	 0.466139329773371 
691	 0.46686689091981 
692	 0.467967127571745 
693	 0.468637713538013 
694	 0.468953661160272 
695	 0.469553491201246 
696	 0.470539938208264 
697	 0.471144766068536 
698	 0.471389538230043 
699	 0.472726602572152 
700	 0.473114490712322 
701	 0.473161854507406 
702	 0.473882987471647 
703	 0.474701556044467 
704	 0.475500783135184 
705	 0.476125532679628 
706	 0.476477921591456 
707	 0.477281288446844 
708	 0.478077615532461 
709	 0.478603523474426 
710	 0.479193860409666 
711	 0.479596825185882 
712	 0.479785792762951 
713	 0.479984527673202 
714	 0.481141275830923 
715	 0.48205193637711 
716	 0.482441838164442 
717	 0.482798283960837 
718	 0.483709209339974 
719	 0.484325386548803 
720	 0.484450022664301 
721	 0.485348567447312 
722	 0.48572127541671 
723	 0.486112940727865 
724	 0.48717224404369 
725	 0.487624879458512 
726	 0.488171576423319 
727	 0.488936192637729 
728	 0.489602050022701 
729	 0.490093676776615 
730	 0.490601117220519 
731	 0.491270516826332 
732	 0.492130804320224 
733	 0.49251601075624 
734	 0.492712986388826 
735	 0.493235828920051 
736	 0.494323055247454 
737	 0.49507616498253 
738	 0.495211647012357 
739	 0.495040468939778 
740	 0.49593589009797 
741	 0.4967209671991 
742	 0.496914318499372 
743	 0.49756616748954 
744	 0.498140940933999 
745	 0.498705788036099 
746	 0.499320908167252 
747	 0.499474377072788 
748	 0.499902928343429 
749	 0.50047083774728 
750	 0.500682765574478 
751	 0.501639991875452 
752	 0.502289740856464 
753	 0.502290049195414 
754	 0.502480639497672 
755	 0.502395294353292 
756	 0.502753623239866 
757	 0.503861356644699 
758	 0.504119371021156 
759	 0.504289924997419 
760	 0.504534867836682 
761	 0.504803766793909 
762	 0.505537993325363 
763	 0.50610384535295 
