Wavelength	A00130.asd
350	 0.611048016698101 
351	 0.60562275362059 
352	 0.596321754093793 
353	 0.589426455501714 
354	 0.594143563657202 
355	 0.589154326353662 
356	 0.586283684542764 
357	 0.59246330821912 
358	 0.583007052467537 
359	 0.57292923173609 
360	 0.568498965709055 
361	 0.569635424406368 
362	 0.565387738079936 
363	 0.560765922741592 
364	 0.561744767059946 
365	 0.573118348046704 
366	 0.573447078662776 
367	 0.571748379862398 
368	 0.576684321379157 
369	 0.575823969587596 
370	 0.573073623404007 
371	 0.569335148939444 
372	 0.564663832212411 
373	 0.563718647007382 
374	 0.56446622613199 
375	 0.565972037224818 
376	 0.569709095357447 
377	 0.570015887555648 
378	 0.570056311461745 
379	 0.573013571420994 
380	 0.575249374909056 
381	 0.57788443310498 
382	 0.580689814680697 
383	 0.582633850736479 
384	 0.582645382590766 
385	 0.581212470161584 
386	 0.579986018276059 
387	 0.581946476431307 
388	 0.585041021970214 
389	 0.587911242249064 
390	 0.589481013889118 
391	 0.58908263507366 
392	 0.588985354732267 
393	 0.590674214861073 
394	 0.594298188756409 
395	 0.592641356915128 
396	 0.592069646172669 
397	 0.595483927931936 
398	 0.597949496833819 
399	 0.598269317543238 
400	 0.598382616515938 
401	 0.600447185102803 
402	 0.603482289026187 
403	 0.605202759205129 
404	 0.606048477218484 
405	 0.608237341920467 
406	 0.609054666181352 
407	 0.610009276728322 
408	 0.611883758873207 
409	 0.612922217641476 
410	 0.614809374266093 
411	 0.616079325964824 
412	 0.615387749790771 
413	 0.616859852233538 
414	 0.618985163670138 
415	 0.620826684541644 
416	 0.622261810049062 
417	 0.623124497548354 
418	 0.62376479270965 
419	 0.624648616977385 
420	 0.626477802238062 
421	 0.627482825630203 
422	 0.628111105517802 
423	 0.629509566455138 
424	 0.630861011880061 
425	 0.631694267196041 
426	 0.632339749814711 
427	 0.6339664112687 
428	 0.635781175675501 
429	 0.63682970193988 
430	 0.636940623903491 
431	 0.638275777695195 
432	 0.639790974579557 
433	 0.641055908512683 
434	 0.642044200393808 
435	 0.642893590286159 
436	 0.643935251026436 
437	 0.645212970397773 
438	 0.646304981860579 
439	 0.647666956530743 
440	 0.64889417396488 
441	 0.649616226467924 
442	 0.650630152054647 
443	 0.651474438421839 
444	 0.652405760736568 
445	 0.654155565118607 
446	 0.655170131159686 
447	 0.655960214997096 
448	 0.657026082018463 
449	 0.65806343974826 
450	 0.659136819756568 
451	 0.660054621067182 
452	 0.660704659584291 
453	 0.662008950456591 
454	 0.663042055456794 
455	 0.663693270481861 
456	 0.664876136079645 
457	 0.666075638832834 
458	 0.667166251614413 
459	 0.668168417339449 
460	 0.669332298203669 
461	 0.670148824676811 
462	 0.670929201110478 
463	 0.672280400694076 
464	 0.673001512030278 
465	 0.673890517493454 
466	 0.675155878910094 
467	 0.675729225938322 
468	 0.676857562708515 
469	 0.678115151049106 
470	 0.678881709750888 
471	 0.679871755463066 
472	 0.681081053876336 
473	 0.682311231087075 
474	 0.683251808288816 
475	 0.684148179650964 
476	 0.685092403714135 
477	 0.686151045624995 
478	 0.687390324135741 
479	 0.688754090564844 
480	 0.689916642438297 
481	 0.690601851934444 
482	 0.691473276600617 
483	 0.69265993982862 
484	 0.694079039838345 
485	 0.695466658462695 
486	 0.696570574433517 
487	 0.697412980944985 
488	 0.698223227076436 
489	 0.699616013648862 
490	 0.700986482163505 
491	 0.702169864768095 
492	 0.703300617368266 
493	 0.704586625436924 
494	 0.705754128385941 
495	 0.706765777765338 
496	 0.708106072693616 
497	 0.709179294415803 
498	 0.710042828491239 
499	 0.710988031102159 
500	 0.712358530670391 
501	 0.713762238796057 
502	 0.714848054083626 
503	 0.715414630625133 
504	 0.716705264550108 
505	 0.718233998641747 
506	 0.719444526780735 
507	 0.720409453199705 
508	 0.72143196383373 
509	 0.722597611905631 
510	 0.72384043576353 
511	 0.724938165676085 
512	 0.725860524183421 
513	 0.726696337305572 
514	 0.72765457729481 
515	 0.729202308337086 
516	 0.730572333811578 
517	 0.731202543512529 
518	 0.73248184997223 
519	 0.733519012260204 
520	 0.734364916127163 
521	 0.735683781529169 
522	 0.737001296934373 
523	 0.738115603292236 
524	 0.738992106725019 
525	 0.739818257589789 
526	 0.740820429441799 
527	 0.741988765325524 
528	 0.743214530871764 
529	 0.744429633854024 
530	 0.745742570691069 
531	 0.747034286109668 
532	 0.747938794276869 
533	 0.74897461340368 
534	 0.74995333981637 
535	 0.750750133626713 
536	 0.751925252213796 
537	 0.753097229613018 
538	 0.754256252633534 
539	 0.755551440577967 
540	 0.756495432654226 
541	 0.757598852082369 
542	 0.759007041777608 
543	 0.760054801981801 
544	 0.761319034077012 
545	 0.762392767346984 
546	 0.762902879589567 
547	 0.764007198700873 
548	 0.765432726876495 
549	 0.76676672314418 
550	 0.767578127363967 
551	 0.768656212884782 
552	 0.769975660003636 
553	 0.771345130876821 
554	 0.772543423291815 
555	 0.774332675455015 
556	 0.776039688318614 
557	 0.776660845758484 
558	 0.777587722606572 
559	 0.778713586954179 
560	 0.779909933745343 
561	 0.781207834490744 
562	 0.782196187178122 
563	 0.782848377388509 
564	 0.783442653031612 
565	 0.785040779130309 
566	 0.786053409916913 
567	 0.786159277795542 
568	 0.786235694328793 
569	 0.787112828215647 
570	 0.788125635313454 
571	 0.78873665910388 
572	 0.789549727852513 
573	 0.790668725313311 
574	 0.792027936492826 
575	 0.793506423712688 
576	 0.795447367033544 
577	 0.797201710769228 
578	 0.798499898026928 
579	 0.799386967159923 
580	 0.799581656442545 
581	 0.799858755537755 
582	 0.800695669112833 
583	 0.800948768461349 
584	 0.801273568887617 
585	 0.801693028603214 
586	 0.801983910266541 
587	 0.803484100798286 
588	 0.804693566613909 
589	 0.805068398846108 
590	 0.806329000030184 
591	 0.8069835073907 
592	 0.807745188796636 
593	 0.809369578283738 
594	 0.809808013490127 
595	 0.810555752945687 
596	 0.811951572128728 
597	 0.81322996408418 
598	 0.814180760175803 
599	 0.814872529551981 
600	 0.815424842734609 
601	 0.815799994639837 
602	 0.816889902626878 
603	 0.81809517406077 
604	 0.818453011682368 
605	 0.819581762091239 
606	 0.820697599998934 
607	 0.821297849796764 
608	 0.82148930410606 
609	 0.822455644869269 
610	 0.823951159938525 
611	 0.825269332892021 
612	 0.825494438157311 
613	 0.825991159808776 
614	 0.826896579166549 
615	 0.827502990304482 
616	 0.827435380500425 
617	 0.827945159492404 
618	 0.829426861829791 
619	 0.830401490819958 
620	 0.831338100933698 
621	 0.83223346222999 
622	 0.832929500229787 
623	 0.833053300246649 
624	 0.833498288895144 
625	 0.834476859667665 
626	 0.83550193993784 
627	 0.836350971357309 
628	 0.837030195150294 
629	 0.837628375768083 
630	 0.838242442550591 
631	 0.839241435440754 
632	 0.840061198171437 
633	 0.84003005111392 
634	 0.840883703246223 
635	 0.841947256466775 
636	 0.842967401793592 
637	 0.844467173432775 
638	 0.844821710529664 
639	 0.84470007063124 
640	 0.845089349084603 
641	 0.84599322281378 
642	 0.846860959126175 
643	 0.847559860021443 
644	 0.848318461842262 
645	 0.85003739670711 
646	 0.851068004603063 
647	 0.85084381080364 
648	 0.851011381229951 
649	 0.851984472970282 
650	 0.853086542998492 
651	 0.853632718994688 
652	 0.854748852777709 
653	 0.855712164430476 
654	 0.856467753057465 
655	 0.857464119329967 
656	 0.857401117348085 
657	 0.857907040086771 
658	 0.859638517210808 
659	 0.860227838332088 
660	 0.860556490253118 
661	 0.861528317056478 
662	 0.863482229823427 
663	 0.863349131125943 
664	 0.86361929868607 
665	 0.864729870687033 
666	 0.864804879994775 
667	 0.865389465898341 
668	 0.866983142553492 
669	 0.868969097802873 
670	 0.868349559391991 
671	 0.867782482853019 
672	 0.868663652170212 
673	 0.871155278022788 
674	 0.871579250014207 
675	 0.871752232624567 
676	 0.872687513766129 
677	 0.873820571203183 
678	 0.874106893192842 
679	 0.87460886689267 
680	 0.876004779329276 
681	 0.876133288911825 
682	 0.876667460050024 
683	 0.877557676123856 
684	 0.877962825293031 
685	 0.879006599284107 
686	 0.879706579165407 
687	 0.8797763447093 
688	 0.880183746453834 
689	 0.881117425906198 
