Wavelength	A00013.asd
350	 0.21127648703467 
351	 0.211485885453709 
352	 0.194547146167408 
353	 0.180381559262358 
354	 0.198058925494882 
355	 0.176618175463271 
356	 0.156710700262743 
357	 0.170915554101624 
358	 0.168393109713514 
359	 0.161753485182962 
360	 0.158307918263041 
361	 0.159566547230582 
362	 0.149702353690667 
363	 0.142021668618733 
364	 0.142763853004958 
365	 0.146681023739134 
366	 0.145155089178775 
367	 0.142308768964875 
368	 0.142893870926122 
369	 0.144842059815236 
370	 0.143226795019034 
371	 0.13757376918269 
372	 0.130708233913788 
373	 0.130941537382585 
374	 0.129293785457276 
375	 0.124237118568767 
376	 0.126087893959012 
377	 0.127122732311321 
378	 0.127489500971278 
379	 0.128273510344074 
380	 0.127634408566566 
381	 0.124812100387893 
382	 0.122278827924178 
383	 0.123552581115474 
384	 0.12581100205378 
385	 0.123956290630566 
386	 0.119690768142807 
387	 0.124570099311211 
388	 0.123565628661121 
389	 0.119521315294788 
390	 0.118484923141958 
391	 0.120158435852957 
392	 0.120013822406656 
393	 0.118285691662945 
394	 0.11792856006516 
395	 0.115953197882741 
396	 0.115554712342542 
397	 0.117380478789115 
398	 0.1169914936232 
399	 0.117085998888819 
400	 0.117133770139543 
401	 0.116435242356164 
402	 0.117403222300338 
403	 0.11670170412758 
404	 0.115433302635751 
405	 0.11746440223933 
406	 0.116758646662486 
407	 0.116095488553944 
408	 0.116980775328036 
409	 0.116010135018684 
410	 0.115874951306873 
411	 0.11641707130402 
412	 0.116591639241075 
413	 0.115606694954415 
414	 0.115845569238497 
415	 0.117225355865444 
416	 0.117444930592029 
417	 0.116797790121894 
418	 0.116565720178355 
419	 0.117269772117376 
420	 0.11734383995909 
421	 0.117126667063082 
422	 0.117244116022 
423	 0.118160459212105 
424	 0.118508763363068 
425	 0.11831037155307 
426	 0.118261669024253 
427	 0.119646877418551 
428	 0.119750714233139 
429	 0.11962979240947 
430	 0.120390049563965 
431	 0.120650603806273 
432	 0.120796592617431 
433	 0.121029651899325 
434	 0.121441501869754 
435	 0.122138297100814 
436	 0.122644059067116 
437	 0.122880041632273 
438	 0.123485167372612 
439	 0.123681690482025 
440	 0.123824130696239 
441	 0.124370670920536 
442	 0.12479103928974 
443	 0.125185618076886 
444	 0.125695789659336 
445	 0.126452393128471 
446	 0.127130825612002 
447	 0.127735835803231 
448	 0.128275908004703 
449	 0.128589380487102 
450	 0.129093561855819 
451	 0.129666978276562 
452	 0.130032817496122 
453	 0.130376550345497 
454	 0.130776610164913 
455	 0.131199686371784 
456	 0.131501208689474 
457	 0.131679939513943 
458	 0.132194790174112 
459	 0.133126096181489 
460	 0.133109377096233 
461	 0.133365512722276 
462	 0.134054300521277 
463	 0.134687452228765 
464	 0.134797425627661 
465	 0.135079896300699 
466	 0.135707217939852 
467	 0.135846252768231 
468	 0.135906519496727 
469	 0.136140492122837 
470	 0.136667997489975 
471	 0.137283906921531 
472	 0.137594939889988 
473	 0.137662529477511 
474	 0.13789686520293 
475	 0.138162244771749 
476	 0.138371840355309 
477	 0.138559838481952 
478	 0.139021743112286 
479	 0.139606875942399 
480	 0.139997664375633 
481	 0.139967133413046 
482	 0.140262010494077 
483	 0.140661406645 
484	 0.140957731189614 
485	 0.141053302786313 
486	 0.14158270655807 
487	 0.14225878757898 
488	 0.142702326755105 
489	 0.142965427122089 
490	 0.143194653789486 
491	 0.14356364922727 
492	 0.144205120789572 
493	 0.144798050483077 
494	 0.145271505528928 
495	 0.145662157120497 
496	 0.146128435466104 
497	 0.146479245988683 
498	 0.146932517314272 
499	 0.147638280263257 
500	 0.147825897374066 
501	 0.148250148780158 
502	 0.148906972696253 
503	 0.149120494225807 
504	 0.149633537000421 
505	 0.150205764934978 
506	 0.150590550062319 
507	 0.150944100678036 
508	 0.151428278885367 
509	 0.151900875559867 
510	 0.152151811173488 
511	 0.152582085852991 
512	 0.153035717352659 
513	 0.153496490363378 
514	 0.154200839721307 
515	 0.154529438681557 
516	 0.154846469123659 
517	 0.155532237851061 
518	 0.15607412357054 
519	 0.156609613811386 
520	 0.157197731095651 
521	 0.157824212653194 
522	 0.158362915484782 
523	 0.158972282567637 
524	 0.159679568554237 
525	 0.160157021764278 
526	 0.160829359338146 
527	 0.1616189479053 
528	 0.162347443315899 
529	 0.163381262482743 
530	 0.16435912366007 
531	 0.165161622226509 
532	 0.165972753701601 
533	 0.166862354444034 
534	 0.167890737503521 
535	 0.169030973178075 
536	 0.170031814284683 
537	 0.171106967233324 
538	 0.172289770767523 
539	 0.173501158361477 
540	 0.174688861131221 
541	 0.175943938197815 
542	 0.177332050703933 
543	 0.178859413410774 
544	 0.180381501523113 
545	 0.18186439953507 
546	 0.183361797610456 
547	 0.185126819582836 
548	 0.186876227932344 
549	 0.188571772443496 
550	 0.190423247306077 
551	 0.192649505383506 
552	 0.195246217526196 
553	 0.198069875988976 
554	 0.200839656123537 
555	 0.203533356746723 
556	 0.206244830440619 
557	 0.209099777824814 
558	 0.211920469622347 
559	 0.214609501477772 
560	 0.217197078682915 
561	 0.219847660650406 
562	 0.222322129097303 
563	 0.224835515425031 
564	 0.227543500525819 
565	 0.229874904826898 
566	 0.232013908353226 
567	 0.234189570976837 
568	 0.23663871695993 
569	 0.239034664523946 
570	 0.241563794836223 
571	 0.244376287905827 
572	 0.247055729332089 
573	 0.250803471896608 
574	 0.255459247876349 
575	 0.260128645453903 
576	 0.264318253278438 
577	 0.267566190756646 
578	 0.26997086136153 
579	 0.271952197652761 
580	 0.273896029360087 
581	 0.275801920909625 
582	 0.277685475846299 
583	 0.279919823144572 
584	 0.282303144947519 
585	 0.284797218814427 
586	 0.287439222824821 
587	 0.290037063149272 
588	 0.292566477099921 
589	 0.295184428899223 
590	 0.29831525577799 
591	 0.301199751809817 
592	 0.303948341557529 
593	 0.306864896437399 
594	 0.309790815663646 
595	 0.312542048162522 
596	 0.315150240105444 
597	 0.3178140680064 
598	 0.320109760005237 
599	 0.322271571362356 
600	 0.324490821654676 
601	 0.326558279047123 
602	 0.328625537416312 
603	 0.33067578878953 
604	 0.332641461811001 
605	 0.334572306105784 
606	 0.336639809077312 
607	 0.338705608870347 
608	 0.340219795583474 
609	 0.341873177289923 
610	 0.343583670765853 
611	 0.345158536896544 
612	 0.346706932888298 
613	 0.348403885757034 
614	 0.349987779563235 
615	 0.351029392630279 
616	 0.35250952033949 
617	 0.353902318206077 
618	 0.3550001268589 
619	 0.356563747126555 
620	 0.357857453668152 
621	 0.358964207686901 
622	 0.360229355427114 
623	 0.361885506471085 
624	 0.363067810041482 
625	 0.363763773150343 
626	 0.364790560936032 
627	 0.366060161917738 
628	 0.367247597728126 
629	 0.368218490022642 
630	 0.36952984842027 
631	 0.370399630817723 
632	 0.370992741924699 
633	 0.371861207431546 
634	 0.372890533359691 
635	 0.374055042622242 
636	 0.37524963591832 
637	 0.376281238765107 
638	 0.376959155783536 
639	 0.377647271247505 
640	 0.378654143949889 
641	 0.379640199332899 
642	 0.380461219461057 
643	 0.381231854264439 
644	 0.382211993763299 
645	 0.383270244468984 
646	 0.384100133041113 
647	 0.384796077649537 
648	 0.386166934781883 
649	 0.387175200097117 
650	 0.38796425473462 
651	 0.388890135023168 
652	 0.389536176260214 
653	 0.390177418707522 
654	 0.391030544976391 
655	 0.392204051208389 
656	 0.393327042613129 
657	 0.39423814625163 
658	 0.394970501680556 
659	 0.395877186183621 
660	 0.396643081787425 
661	 0.397476082279467 
662	 0.398658912014373 
663	 0.399748639883497 
664	 0.400876734475644 
665	 0.401924165618116 
666	 0.402527100329038 
667	 0.403556724469469 
668	 0.404495462374918 
669	 0.405011240593799 
670	 0.405953777996399 
671	 0.407548951833861 
672	 0.409137968411737 
673	 0.409862697648122 
674	 0.410707842009745 
675	 0.411715784266267 
676	 0.412842575434987 
677	 0.41402227064936 
678	 0.414802765183174 
679	 0.415617250226915 
680	 0.416892909224313 
681	 0.418409382688812 
682	 0.419650829987307 
683	 0.420478247030515 
684	 0.421080774658229 
685	 0.422190608832826 
686	 0.423138774151821 
687	 0.423781053781003 
688	 0.424908881220736 
689	 0.425998423295992 
690	 0.427233893990886 
691	 0.42875297477241 
692	 0.429965235208031 
693	 0.430832721466117 
694	 0.431635835697697 
695	 0.432784037262564 
696	 0.433762612742391 
697	 0.434627755182545 
698	 0.435711980740724 
699	 0.437731526382233 
700	 0.438512144619435 
701	 0.438930604667914 
702	 0.440262408667782 
703	 0.44160158471565 
704	 0.442892474943456 
705	 0.444119740445819 
706	 0.445302420783357 
707	 0.44655258158771 
708	 0.447719677545443 
709	 0.448748837456996 
710	 0.44979841544644 
711	 0.450891271123233 
712	 0.451687956275026 
713	 0.452142575453197 
714	 0.453816140371615 
715	 0.455229278841404 
