Wavelength	A00134.asd
350	 0.528321731007001 
351	 0.540375362730867 
352	 0.538426110627253 
353	 0.515675046584591 
354	 0.504776503589412 
355	 0.499605847180908 
356	 0.502683687925729 
357	 0.510610556001526 
358	 0.501380856157498 
359	 0.497449347742953 
360	 0.496085837644248 
361	 0.486043608023077 
362	 0.478233863567125 
363	 0.479496758735092 
364	 0.485933955439705 
365	 0.481538438572317 
366	 0.483001472564799 
367	 0.487803045680506 
368	 0.491043312277281 
369	 0.494950331172489 
370	 0.490117843787126 
371	 0.484011149872353 
372	 0.489296586027432 
373	 0.488765856362341 
374	 0.486431683045815 
375	 0.486145117770044 
376	 0.48863026826789 
377	 0.491743023496021 
378	 0.495041691922075 
379	 0.498300065587857 
380	 0.500044060266492 
381	 0.504555075279332 
382	 0.509369352568125 
383	 0.509381579721078 
384	 0.51105242909875 
385	 0.51082258702403 
386	 0.509686385582504 
387	 0.516590210372882 
388	 0.520598046450786 
389	 0.522170881938571 
390	 0.524191782395582 
391	 0.526831413223304 
392	 0.529492851908335 
393	 0.53112740970258 
394	 0.531033228177977 
395	 0.53526428171708 
396	 0.539648986512263 
397	 0.541506124262784 
398	 0.54265672978232 
399	 0.544010477745039 
400	 0.545631597555958 
401	 0.547364477278578 
402	 0.549585606373529 
403	 0.55171096458783 
404	 0.553407424132749 
405	 0.554680467555949 
406	 0.557197149900177 
407	 0.561185269168872 
408	 0.566218607426872 
409	 0.571268670342082 
410	 0.575950543089926 
411	 0.580201413000641 
412	 0.584258108340121 
413	 0.589017452637731 
414	 0.594556573870831 
415	 0.600081628770968 
416	 0.604237358009457 
417	 0.608141871181611 
418	 0.611404572286764 
419	 0.614001319829176 
420	 0.617462846177014 
421	 0.620864635661328 
422	 0.624148145285542 
423	 0.627374343248764 
424	 0.628889932375419 
425	 0.630222211908409 
426	 0.63232328268466 
427	 0.635176926898987 
428	 0.637526811738381 
429	 0.639506135518823 
430	 0.641339082875574 
431	 0.642343754748171 
432	 0.64389537331592 
433	 0.645606556734683 
434	 0.646278481511681 
435	 0.647120901565133 
436	 0.647820462848103 
437	 0.648187914077638 
438	 0.6484881342907 
439	 0.648635035962944 
440	 0.648660209606568 
441	 0.648525122187861 
442	 0.647764038794019 
443	 0.646880493701309 
444	 0.646088864855512 
445	 0.645330481693161 
446	 0.644415907007995 
447	 0.643340143373274 
448	 0.642222949507942 
449	 0.641425604060401 
450	 0.640399923945675 
451	 0.639024523162671 
452	 0.637556131228573 
453	 0.637334379994678 
454	 0.637089478629303 
455	 0.636318857679662 
456	 0.635578130248014 
457	 0.635293823083668 
458	 0.634837315726727 
459	 0.633694698530784 
460	 0.632376814184201 
461	 0.63135334604552 
462	 0.62992134835483 
463	 0.627083921141666 
464	 0.625552100715108 
465	 0.623413880153006 
466	 0.619883109904419 
467	 0.616667355973255 
468	 0.613197549033715 
469	 0.609053732913185 
470	 0.604124203125552 
471	 0.599513918939812 
472	 0.594125904032521 
473	 0.58785194430155 
474	 0.581430559039067 
475	 0.575216590752582 
476	 0.569001400990624 
477	 0.563054225246912 
478	 0.558923084568872 
479	 0.556520630389528 
480	 0.556039087048327 
481	 0.557586016455823 
482	 0.560609682168412 
483	 0.564868657135317 
484	 0.56995225832725 
485	 0.575267037988431 
486	 0.580215836365349 
487	 0.584591750742066 
488	 0.588215355709124 
489	 0.590652820079161 
490	 0.591570713734724 
491	 0.591141011520108 
492	 0.589821009857346 
493	 0.587512184692718 
494	 0.583989827876796 
495	 0.579155500687783 
496	 0.573096781706915 
497	 0.566101120338955 
498	 0.558327428744495 
499	 0.549779085579721 
500	 0.539943248109326 
501	 0.529556409715834 
502	 0.51892070938102 
503	 0.507885787085741 
504	 0.496514572962474 
505	 0.484851034358496 
506	 0.472991180851571 
507	 0.46113061358262 
