Wavelength	A00015.asd
350	 0.213934404997952 
351	 0.217936470184966 
352	 0.196935613531732 
353	 0.168754149083555 
354	 0.190107216993099 
355	 0.186027477829874 
356	 0.170274745448427 
357	 0.168064550134874 
358	 0.185449849386088 
359	 0.178392715220383 
360	 0.159321421405006 
361	 0.160704528999357 
362	 0.153833287927745 
363	 0.151333050991418 
364	 0.156086797157331 
365	 0.155778786735594 
366	 0.149533339745074 
367	 0.147759412623278 
368	 0.154910799689335 
369	 0.152396241588148 
370	 0.145502375293355 
371	 0.140012525326989 
372	 0.140118692542413 
373	 0.137205186478684 
374	 0.134112831559144 
375	 0.132938441818809 
376	 0.133217542197012 
377	 0.133471906704478 
378	 0.13338586652263 
379	 0.133114234940753 
380	 0.133181942477374 
381	 0.133096353271375 
382	 0.132204549100796 
383	 0.129966087317737 
384	 0.127010261450404 
385	 0.125269087830677 
386	 0.125857335352663 
387	 0.128939251050418 
388	 0.129176725383098 
389	 0.127136606201326 
390	 0.125117388723775 
391	 0.124942711494138 
392	 0.124642272221921 
393	 0.124097464236911 
394	 0.124301596625335 
395	 0.124463826870365 
396	 0.124749253217339 
397	 0.124852521207477 
398	 0.123427724351486 
399	 0.122898050437579 
400	 0.12290472587623 
401	 0.122726149804257 
402	 0.123944820247812 
403	 0.123487819935974 
404	 0.122325039262669 
405	 0.123939405700387 
406	 0.122847916950633 
407	 0.121876200944126 
408	 0.122658884053249 
409	 0.122279709457714 
410	 0.122859253528956 
411	 0.123727668418332 
412	 0.123646501976722 
413	 0.123103815034679 
414	 0.122675112271901 
415	 0.122802269927802 
416	 0.123727198202335 
417	 0.124374710904827 
418	 0.12443417822454 
419	 0.124072729137116 
420	 0.124131201458075 
421	 0.124178923110686 
422	 0.124112195903798 
423	 0.12405095104821 
424	 0.124737446714988 
425	 0.124980244379981 
426	 0.124723780555865 
427	 0.125346844505114 
428	 0.125961766325584 
429	 0.12625874741051 
430	 0.126278095932709 
431	 0.126738638079932 
432	 0.126795116387754 
433	 0.1267377643599 
434	 0.12735088765199 
435	 0.127629596708829 
436	 0.12791064674714 
437	 0.128360977110916 
438	 0.128657683172696 
439	 0.128702189583355 
440	 0.128907303797958 
441	 0.12954863762555 
442	 0.129663687213183 
443	 0.130015330315835 
444	 0.130754493728362 
445	 0.13147183679689 
446	 0.131685942522798 
447	 0.131885081169132 
448	 0.132392671835098 
449	 0.132792918474728 
450	 0.133272920863324 
451	 0.133670228626045 
452	 0.133816696203378 
453	 0.134296880715616 
454	 0.134720217587857 
455	 0.135033956756055 
456	 0.135613082596339 
457	 0.135554848524296 
458	 0.135473941568126 
459	 0.135957932122584 
