Wavelength	A00014.asd
350	 0.264033732163468 
351	 0.284057844808212 
352	 0.267304312876404 
353	 0.212487809441245 
354	 0.216374419170086 
355	 0.208097772239476 
356	 0.20424849037832 
357	 0.218929189720913 
358	 0.214598508409933 
359	 0.201695642052681 
360	 0.19432567328155 
361	 0.200824097089173 
362	 0.189377935605518 
363	 0.17536622017777 
364	 0.169721531018048 
365	 0.17220710887091 
366	 0.173179544523763 
367	 0.173783201058209 
368	 0.174888806862123 
369	 0.168360442698149 
370	 0.164097026145706 
371	 0.162475799502423 
372	 0.158801893046031 
373	 0.151100117802655 
374	 0.148436923791198 
375	 0.152216708076905 
376	 0.152677482352292 
377	 0.152354438321309 
378	 0.150108793348586 
379	 0.146010595374879 
380	 0.146195339252763 
381	 0.146177243692382 
382	 0.144161362872816 
383	 0.140475890281722 
384	 0.138211818843531 
385	 0.13714790408344 
386	 0.137331874733808 
387	 0.140099026919556 
388	 0.138543689588649 
389	 0.135107035402792 
390	 0.133925071217792 
391	 0.135750390933987 
392	 0.13413645963478 
393	 0.130787283094745 
394	 0.131775432793529 
395	 0.131805018705052 
396	 0.130812509111529 
397	 0.129745175169983 
398	 0.130203885020029 
399	 0.129137130179984 
400	 0.1268170525451 
401	 0.124982821505429 
402	 0.127382325821444 
403	 0.12697758183348 
404	 0.124717568467534 
405	 0.126860328432915 
406	 0.125789649341519 
407	 0.12427336692936 
408	 0.124503780010932 
409	 0.124869010221645 
410	 0.124971272301894 
411	 0.124811940456246 
412	 0.124472150719648 
413	 0.123243861605568 
414	 0.12296688833721 
415	 0.123768363347525 
416	 0.12417830961392 
417	 0.123481679076672 
418	 0.123070448175456 
419	 0.123595886332905 
420	 0.123086643043269 
421	 0.123018728104089 
422	 0.123198229864601 
423	 0.122941638278275 
424	 0.123127595735839 
425	 0.122975653630224 
426	 0.122618624841283 
427	 0.123341040453137 
428	 0.123557280513477 
429	 0.123367555499837 
430	 0.123241496715472 
431	 0.123544731610933 
432	 0.123874648214319 
433	 0.124078956634985 
