Wavelength	A00130.asd.hr
582	 0.998605966567993 
583	 0.997914969921112 
584	 0.997314631938934 
585	 0.996833145618439 
586	 0.996192932128906 
587	 0.997054755687714 
588	 0.997554361820221 
589	 0.997019350528717 
590	 0.997581243515015 
591	 0.997392892837524 
592	 0.997337281703949 
593	 0.998346030712128 
594	 0.997891247272491 
595	 0.997818112373352 
596	 0.998542189598084 
597	 0.999120473861694 
598	 0.999295711517334 
599	 0.999152839183807 
600	 0.998839437961578 
601	 0.998309910297394 
602	 0.998655200004578 
603	 0.999140679836273 
604	 0.998591363430023 
605	 0.998982667922974 
606	 0.999357521533966 
607	 0.999104380607605 
608	 0.998354971408844 
609	 0.998547911643982 
610	 0.999382197856903 
611	 1 
612	 0.999360322952271 
613	 0.999050498008728 
614	 0.999234974384308 
615	 0.999058127403259 
616	 0.998068630695343 
617	 0.997776746749878 
618	 0.998655557632446 
619	 0.998922824859619 
620	 0.999144017696381 
621	 0.999315202236176 
622	 0.999246895313263 
623	 0.998492956161499 
624	 0.998124897480011 
625	 0.998395919799805 
626	 0.99872213602066 
627	 0.998837411403656 
628	 0.998749852180481 
629	 0.998565971851349 
630	 0.99840122461319 
631	 0.998694837093353 
632	 0.998774886131287 
633	 0.997843980789185 
634	 0.997964799404144 
635	 0.998334288597107 
636	 0.998651802539825 
637	 0.999536335468292 
638	 0.999065041542053 
639	 0.998031973838806 
640	 0.997603833675385 
641	 0.997783303260803 
642	 0.997920036315918 
643	 0.997857630252838 
644	 0.997865557670593 
645	 0.99900221824646 
646	 0.99932849407196 
647	 0.99818217754364 
648	 0.997497022151947 
649	 0.997756481170654 
650	 0.998166382312775 
651	 0.997925639152527 
652	 0.998351156711578 
653	 0.998597502708435 
654	 0.998601198196411 
655	 0.998885452747345 
656	 0.997936189174652 
657	 0.99765008687973 
658	 0.99878853559494 
659	 0.998599052429199 
660	 0.998107612133026 
661	 0.998362362384796 
662	 0.999753713607788 
663	 0.998728334903717 
664	 0.998170852661133 
665	 0.998584866523743 
666	 0.997803330421448 
667	 0.997610569000244 
668	 0.998580455780029 
669	 1 
670	 0.998547434806824 
671	 0.997157216072083 
672	 0.997432112693787 
673	 0.999554336071014 
674	 0.999302744865417 
675	 0.998763978481293 
676	 0.999098777770996 
677	 0.999659299850464 
678	 0.999251127243042 
679	 0.999089777469635 
680	 0.999949157238007 
681	 0.999361574649811 
682	 0.999237239360809 
683	 0.999518573284149 
684	 0.999247550964355 
685	 0.999703109264374 
686	 0.999767363071442 
687	 0.999115765094757 
688	 0.998848259449005 
689	 0.999177992343903 
690	 0.999439597129822 
691	 0.99904865026474 
692	 0.998575389385223 
693	 0.998239815235138 
694	 0.998337626457214 
695	 0.999055743217468 
696	 0.999370753765106 
697	 0.999304533004761 
698	 0.99887079000473 
699	 0.997782111167908 
700	 0.997940838336945 
701	 0.998087644577026 
702	 0.997248351573944 
703	 0.999537408351898 
704	 1 
705	 0.99832820892334 
706	 0.997228801250458 
707	 0.998427033424377 
708	 0.999488949775696 
709	 0.99886554479599 
710	 0.997322082519531 
711	 0.998207330703735 
712	 0.99963253736496 
713	 0.99908322095871 
714	 0.998565018177032 
715	 0.998782217502594 
716	 0.999119281768799 
717	 0.998252809047699 
718	 0.997938930988312 
719	 0.998692691326141 
720	 0.999979078769684 
721	 0.999867737293243 
722	 0.999061286449432 
723	 0.998601078987122 
724	 0.999029934406281 
725	 0.998347997665405 
726	 0.998012363910675 
727	 0.998290002346039 
728	 0.998592972755432 
729	 0.99955141544342 
730	 0.999435067176819 
731	 0.998118102550507 
732	 0.998527526855469 
733	 0.998901009559631 
734	 0.998704671859741 
735	 0.99806159734726 
736	 0.998251020908356 
737	 0.997933387756348 
738	 0.997287571430206 
739	 0.997516274452209 
740	 0.999302983283997 
741	 1 
742	 0.998671054840088 
743	 0.99695497751236 
744	 0.997018277645111 
745	 0.998400330543518 
746	 0.999598026275635 
747	 0.998474180698395 
748	 0.998313665390015 
749	 0.999032616615295 
750	 0.998729765415192 
751	 0.998232483863831 
752	 0.99785327911377 
753	 0.99770051240921 
754	 0.99767529964447 
755	 0.998812556266785 
756	 0.999799430370331 
757	 0.999548375606537 
758	 0.99920642375946 
759	 0.998611092567444 
760	 0.997921526432037 
761	 0.997483968734741 
762	 0.997812569141388 
763	 0.999113857746124 
764	 1 
765	 0.997844278812408 
766	 0.997229993343353 
767	 0.997521102428436 
768	 0.997745513916016 
769	 0.998807668685913 
770	 0.999361753463745 
771	 0.999160647392273 
772	 0.998625934123993 
773	 0.998981893062592 
774	 0.999720811843872 
775	 0.99996954202652 
776	 0.998867392539978 
777	 0.997994065284729 
778	 0.99828827381134 
779	 0.99955677986145 
780	 0.999999940395355 
781	 0.999516606330872 
782	 0.998864412307739 
783	 0.998894333839417 
784	 0.999790132045746 
785	 0.999373435974121 
786	 0.997896730899811 
787	 0.997137486934662 
788	 0.998390197753906 
789	 0.998822331428528 
790	 0.998253464698792 
791	 0.999911665916443 
792	 1 
793	 0.999197602272034 
794	 0.99881386756897 
795	 0.99977433681488 
796	 0.999585688114166 
797	 0.998492002487183 
798	 0.99782532453537 
799	 0.998439013957977 
800	 0.999426126480103 
801	 0.999883949756622 
802	 0.999179005622864 
803	 0.998339831829071 
804	 0.998573362827301 
805	 0.999725639820099 
806	 0.999651193618774 
807	 0.998802423477173 
808	 0.998318731784821 
809	 0.99882036447525 
810	 0.998859703540802 
811	 0.998674154281616 
812	 0.998428583145142 
813	 0.998384654521942 
814	 0.999388337135315 
815	 0.999769866466522 
816	 0.999237418174744 
817	 0.998843133449554 
818	 0.998416602611542 
819	 0.998346149921417 
820	 0.998665869235992 
821	 0.998745501041412 
822	 0.999204576015472 
823	 0.999608337879181 
824	 0.999499499797821 
825	 0.999213695526123 
826	 0.99898886680603 
827	 0.998437523841858 
828	 0.997351169586182 
829	 0.998312771320343 
830	 0.998498141765594 
831	 0.997624814510345 
832	 0.997744560241699 
833	 0.997387588024139 
834	 0.997953593730927 
835	 0.999588429927826 
836	 1 
837	 0.999168574810028 
838	 0.997569024562836 
839	 0.99629670381546 
840	 0.997152328491211 
841	 0.997889637947083 
842	 0.998406648635864 
843	 0.999077320098877 
844	 0.997936964035034 
845	 0.996598482131958 
846	 0.996443748474121 
847	 0.998091101646423 
848	 0.998784244060516 
849	 0.99849259853363 
850	 0.997778236865997 
851	 0.997451603412628 
852	 0.997669875621796 
853	 0.99763160943985 
854	 0.996996760368347 
855	 0.996790766716003 
856	 0.997763454914093 
857	 0.998243868350983 
858	 0.997058212757111 
859	 0.997772932052612 
860	 0.998590171337128 
861	 0.998650550842285 
862	 0.997910737991333 
863	 0.997751653194427 
864	 0.996902644634247 
865	 0.996438026428223 
866	 0.998946964740753 
867	 1 
868	 0.999256551265717 
869	 0.997674465179443 
870	 0.997162580490112 
871	 0.997321724891663 
872	 0.99726790189743 
873	 0.996868550777435 
874	 0.997988522052765 
875	 0.998432219028473 
876	 0.998347759246826 
877	 0.998363316059113 
878	 0.997886657714844 
879	 0.997619867324829 
880	 0.997821509838104 
881	 0.998476505279541 
882	 0.999767363071442 
883	 0.999276280403137 
884	 0.998023569583893 
885	 0.999043881893158 
886	 0.997919201850891 
887	 0.997102797031403 
888	 0.997614622116089 
889	 0.997890651226044 
890	 0.996454775333405 
891	 0.995777308940887 
892	 0.997245848178864 
893	 0.999177396297455 
894	 0.999435901641846 
895	 0.99920117855072 
896	 0.999540388584137 
897	 0.998605966567993 
898	 0.998269617557526 
899	 0.998761594295502 
900	 0.999460637569427 
901	 0.999029219150543 
902	 0.998474478721619 
903	 0.997924864292145 
904	 0.997214674949646 
905	 0.99724280834198 
906	 0.997332036495209 
907	 0.996898949146271 
908	 0.995914459228516 
909	 0.997187793254852 
910	 0.998313248157501 
911	 0.998138725757599 
912	 0.997471153736115 
913	 0.99730771780014 
914	 0.997218132019043 
915	 0.997217237949371 
916	 0.998162567615509 
917	 0.998452305793762 
918	 0.998286664485931 
919	 0.998443841934204 
920	 1 
921	 0.999781906604767 
922	 0.997869729995728 
923	 0.995652973651886 
924	 0.994967222213745 
925	 0.99590677022934 
926	 0.996719717979431 
927	 0.996231079101563 
928	 0.997542917728424 
929	 0.998124361038208 
930	 0.998292207717896 
931	 0.998931348323822 
932	 0.997579991817474 
933	 0.997580945491791 
934	 0.99861466884613 
935	 0.99834144115448 
936	 0.995721161365509 
937	 0.996203124523163 
938	 0.998823702335358 
939	 0.998623251914978 
940	 0.99817156791687 
941	 0.99680757522583 
942	 0.995304703712463 
943	 0.995596826076508 
944	 0.997401297092438 
945	 0.998895645141602 
946	 0.999137938022614 
947	 0.998475968837738 
948	 0.997632086277008 
949	 0.996776401996613 
950	 0.996465563774109 
951	 0.997632622718811 
952	 0.998304605484009 
953	 0.998021304607391 
954	 0.997174084186554 
955	 0.99686199426651 
956	 0.996155440807343 
957	 0.995946288108826 
958	 0.996454477310181 
959	 0.996207714080811 
960	 0.996553182601929 
961	 0.996899962425232 
962	 0.99693900346756 
963	 0.997799038887024 
964	 0.997481763362885 
965	 0.996981918811798 
966	 0.99726003408432 
967	 0.997339606285095 
968	 0.997645616531372 
969	 0.997548580169678 
970	 0.996833741664886 
971	 0.996964514255524 
972	 0.997693121433258 
973	 0.997617423534393 
974	 0.996069133281708 
975	 0.995358347892761 
976	 0.995023667812347 
977	 0.99484783411026 
978	 0.994732618331909 
979	 0.994696736335754 
980	 0.996807217597961 
981	 0.998743832111359 
982	 0.998048007488251 
983	 0.996663093566895 
984	 0.998006105422974 
985	 1 
986	 0.999611854553223 
987	 0.997756063938141 
988	 0.996388137340546 
989	 0.99520206451416 
990	 0.993926405906677 
991	 0.995577394962311 
992	 0.997095108032227 
993	 0.997468411922455 
994	 0.996989071369171 
995	 0.997255325317383 
996	 0.996574997901917 
997	 0.996643126010895 
998	 0.998799502849579 
999	 0.999279797077179 
1000	 0.998556792736053 
1001	 0.996335744857788 
1002	 0.996339976787567 
1003	 0.99640941619873 
1004	 0.99641227722168 
1005	 0.99639904499054 
1006	 0.996458292007446 
1007	 0.996568381786346 
1008	 0.996562778949738 
1009	 0.996501684188843 
1010	 0.996554136276245 
1011	 0.996569454669952 
1012	 0.996585547924042 
1013	 0.99676525592804 
1014	 0.996859073638916 
1015	 0.996806979179382 
1016	 0.996826410293579 
1017	 0.996984899044037 
1018	 0.997113943099976 
1019	 0.997319936752319 
1020	 0.997517228126526 
1021	 0.997697472572327 
1022	 0.997927010059357 
1023	 0.99800968170166 
1024	 0.997972011566162 
1025	 0.998023092746735 
1026	 0.998033344745636 
1027	 0.998033046722412 
1028	 0.998036205768585 
1029	 0.998160719871521 
1030	 0.998189032077789 
1031	 0.998100161552429 
1032	 0.998140871524811 
1033	 0.998158931732178 
1034	 0.998035073280334 
1035	 0.997905433177948 
1036	 0.997821509838104 
1037	 0.997692823410034 
1038	 0.99763560295105 
1039	 0.997622847557068 
1040	 0.997675001621246 
1041	 0.997798979282379 
1042	 0.997885704040527 
1043	 0.997998237609863 
1044	 0.998132407665253 
1045	 0.99826592206955 
1046	 0.998406946659088 
1047	 0.998495399951935 
1048	 0.99856823682785 
1049	 0.998652696609497 
1050	 0.998618304729462 
1051	 0.998628199100494 
1052	 0.998782098293304 
1053	 0.998870134353638 
1054	 0.998948395252228 
1055	 0.998997449874878 
1056	 0.999051988124847 
1057	 0.999053657054901 
1058	 0.998994886875153 
1059	 0.998940885066986 
1060	 0.998949408531189 
1061	 0.998973548412323 
1062	 0.998910248279572 
1063	 0.998851597309113 
1064	 0.998797833919525 
1065	 0.998752355575562 
1066	 0.998831987380981 
1067	 0.998968899250031 
1068	 0.999031364917755 
1069	 0.998982787132263 
1070	 0.998977720737457 
1071	 0.998909533023834 
1072	 0.998907625675201 
1073	 0.998998522758484 
1074	 0.999140679836273 
1075	 0.999265730381012 
1076	 0.999357938766479 
1077	 0.999457895755768 
1078	 0.999565660953522 
1079	 0.999589323997498 
1080	 0.999589562416077 
1081	 0.999618053436279 
1082	 0.999639987945557 
1083	 0.999667763710022 
1084	 0.99973326921463 
1085	 0.999774396419525 
1086	 0.99976509809494 
1087	 0.999678611755371 
1088	 0.999683856964111 
1089	 0.999720275402069 
1090	 0.999653697013855 
1091	 0.999696969985962 
1092	 0.999712526798248 
1093	 0.999591171741486 
1094	 0.999555587768555 
1095	 0.999556720256805 
1096	 0.999514281749725 
1097	 0.999433875083923 
1098	 0.999391853809357 
1099	 0.999387204647064 
1100	 0.999353885650635 
1101	 0.9994136095047 
1102	 0.999504923820496 
1103	 0.999533772468567 
1104	 0.99950110912323 
1105	 0.999496638774872 
1106	 0.99952757358551 
1107	 0.999549329280853 
1108	 0.999581694602966 
1109	 0.99957400560379 
1110	 0.999510645866394 
1111	 0.999513208866119 
1112	 0.999556958675385 
1113	 0.999593794345856 
1114	 0.999677181243896 
1115	 0.999663591384888 
1116	 0.999643087387085 
1117	 0.999723553657532 
1118	 0.9997678399086 
1119	 0.999832212924957 
1120	 0.999898076057434 
1121	 0.999984860420227 
1122	 0.999971866607666 
1123	 1 
1124	 1 
1125	 0.99991762638092 
1126	 0.999846696853638 
1127	 0.999771595001221 
1128	 0.999657928943634 
1129	 0.999577224254608 
1130	 0.999429523944855 
1131	 0.999202132225037 
1132	 0.999004364013672 
1133	 0.998795211315155 
1134	 0.998645126819611 
1135	 0.998570144176483 
1136	 0.998603582382202 
1137	 0.998592376708984 
1138	 0.998597025871277 
1139	 0.998640239238739 
1140	 0.99870228767395 
1141	 0.998755633831024 
1142	 0.99889075756073 
1143	 0.999049663543701 
1144	 0.999096095561981 
1145	 0.999092698097229 
1146	 0.999042510986328 
1147	 0.998947024345398 
1148	 0.998884677886963 
1149	 0.998789727687836 
1150	 0.998647630214691 
1151	 0.998534440994263 
1152	 0.998471915721893 
1153	 0.998416066169739 
1154	 0.998422205448151 
1155	 0.998528301715851 
1156	 0.998587131500244 
1157	 0.998682677745819 
1158	 0.998725712299347 
1159	 0.998762965202332 
1160	 0.998740673065186 
1161	 0.998686134815216 
1162	 0.998573184013367 
1163	 0.998501062393188 
1164	 0.998442232608795 
1165	 0.99834018945694 
1166	 0.998274087905884 
1167	 0.998188614845276 
1168	 0.99810391664505 
1169	 0.998065412044525 
1170	 0.998091697692871 
1171	 0.998077273368835 
1172	 0.998073399066925 
1173	 0.998058199882507 
1174	 0.998016059398651 
1175	 0.99798983335495 
1176	 0.997988522052765 
1177	 0.99796450138092 
1178	 0.997933268547058 
1179	 0.997875988483429 
1180	 0.997863292694092 
1181	 0.99786514043808 
1182	 0.997859299182892 
1183	 0.997983038425446 
1184	 0.998145401477814 
1185	 0.998298943042755 
1186	 0.99846613407135 
1187	 0.998695313930511 
1188	 0.99885630607605 
1189	 0.999005079269409 
1190	 0.999104797840118 
1191	 0.999174296855927 
1192	 0.999238610267639 
1193	 0.999289035797119 
1194	 0.999280989170074 
1195	 0.999255299568176 
1196	 0.999174535274506 
1197	 0.998991191387177 
1198	 0.998834073543549 
1199	 0.998713433742523 
1200	 0.998626530170441 
1201	 0.998610138893127 
1202	 0.998601734638214 
1203	 0.998586475849152 
1204	 0.998586416244507 
1205	 0.998570501804352 
1206	 0.998532831668854 
1207	 0.99852192401886 
1208	 0.998533666133881 
1209	 0.99851530790329 
1210	 0.998463690280914 
1211	 0.998491704463959 
1212	 0.998525559902191 
1213	 0.998595118522644 
1214	 0.998774588108063 
1215	 0.998873233795166 
1216	 0.998920619487762 
1217	 0.99900221824646 
1218	 0.999083817005157 
1219	 0.999185860157013 
1220	 0.999208033084869 
1221	 0.999224841594696 
1222	 0.999214053153992 
1223	 0.999154090881348 
1224	 0.999124050140381 
1225	 0.999139547348022 
1226	 0.999108493328094 
1227	 0.999009013175964 
1228	 0.998996078968048 
1229	 0.99898636341095 
1230	 0.999044179916382 
1231	 0.999199271202087 
1232	 0.999300062656403 
1233	 0.999469518661499 
1234	 0.999537646770477 
1235	 0.999533534049988 
1236	 0.999531388282776 
1237	 0.999501347541809 
1238	 0.999428033828735 
1239	 0.999318778514862 
1240	 0.999196827411652 
1241	 0.999023258686066 
1242	 0.998885989189148 
1243	 0.998826086521149 
1244	 0.998806297779083 
1245	 0.998844981193542 
1246	 0.998946666717529 
1247	 0.999088883399963 
1248	 0.999322831630707 
1249	 0.999506056308746 
1250	 0.999767184257507 
1251	 0.999898314476013 
1252	 0.999981462955475 
1253	 1 
1254	 0.999906003475189 
1255	 0.999858617782593 
1256	 0.999779164791107 
1257	 0.999707758426666 
1258	 0.99966824054718 
1259	 0.999589383602142 
1260	 0.999441981315613 
1261	 0.999344408512115 
1262	 0.999230027198792 
1263	 0.999153733253479 
1264	 0.999140739440918 
1265	 0.999186098575592 
1266	 0.999255120754242 
1267	 0.999403893947601 
1268	 0.999482691287994 
1269	 0.999586343765259 
1270	 0.999632179737091 
1271	 0.999651253223419 
1272	 0.999612033367157 
1273	 0.999473094940186 
1274	 0.999433219432831 
1275	 0.999351501464844 
1276	 0.999355137348175 
1277	 0.999523997306824 
1278	 0.999568521976471 
1279	 0.999565720558167 
1280	 0.999583721160889 
1281	 0.999548137187958 
1282	 0.999539971351624 
1283	 0.999583899974823 
1284	 0.999598383903503 
1285	 0.999601602554321 
1286	 0.99957412481308 
1287	 0.999605536460876 
1288	 0.999648094177246 
1289	 0.999699890613556 
1290	 0.999808013439178 
1291	 0.999848425388336 
1292	 0.999852120876312 
1293	 0.999877989292145 
1294	 0.999909102916718 
1295	 0.999900877475739 
1296	 0.999845147132874 
1297	 0.999863147735596 
1298	 0.999902546405792 
1299	 0.99991238117218 
1300	 0.999972283840179 
1301	 1 
1302	 0.999992847442627 
1303	 0.999970197677612 
1304	 0.999999105930328 
1305	 0.999934136867523 
1306	 0.999723374843597 
1307	 0.999601185321808 
1308	 0.99948638677597 
1309	 0.999347627162933 
1310	 0.999296009540558 
1311	 0.999323070049286 
1312	 0.999335110187531 
1313	 0.999372780323029 
1314	 0.999405205249786 
1315	 0.999455988407135 
1316	 0.999505817890167 
1317	 0.999530434608459 
1318	 0.999622523784637 
1319	 0.999795913696289 
1320	 0.999872982501984 
1321	 0.999979436397552 
1322	 1 
1323	 0.999994575977325 
1324	 1 
1325	 0.99998664855957 
1326	 0.999970316886902 
1327	 0.99991911649704 
1328	 0.999889016151428 
1329	 0.999838352203369 
1330	 0.999831795692444 
1331	 0.999862790107727 
1332	 0.999886453151703 
1333	 0.999947547912598 
1334	 1 
1335	 1 
1336	 1 
1337	 0.999945938587189 
1338	 0.999818921089172 
1339	 0.999743461608887 
1340	 0.999607384204865 
1341	 0.999590516090393 
1342	 0.99964714050293 
1343	 0.99968546628952 
1344	 0.999822735786438 
1345	 0.999827086925507 
1346	 0.999801218509674 
1347	 0.999707758426666 
1348	 0.999490857124329 
1349	 0.999347031116486 
1350	 0.9991495013237 
1351	 0.999037623405457 
1352	 0.998994290828705 
1353	 0.998941600322723 
1354	 0.998915076255798 
1355	 0.998908519744873 
1356	 0.99890673160553 
1357	 0.998929381370544 
1358	 0.999023914337158 
1359	 0.999066472053528 
1360	 0.999086916446686 
1361	 0.999118089675903 
1362	 0.999134182929993 
1363	 0.999093055725098 
1364	 0.999084711074829 
1365	 0.999109208583832 
1366	 0.999046683311462 
1367	 0.998962163925171 
1368	 0.99882709980011 
1369	 0.99862664937973 
1370	 0.998419523239136 
1371	 0.998192310333252 
1372	 0.997927904129028 
1373	 0.997660100460052 
1374	 0.997292459011078 
1375	 0.996863484382629 
1376	 0.996385455131531 
1377	 0.995818316936493 
1378	 0.995218813419342 
1379	 0.994512975215912 
1380	 0.993894517421722 
1381	 0.99328750371933 
1382	 0.992654979228973 
1383	 0.992076635360718 
1384	 0.99145495891571 
1385	 0.990805804729462 
1386	 0.990117073059082 
1387	 0.989454925060272 
1388	 0.988723397254944 
1389	 0.987927794456482 
1390	 0.987092733383179 
1391	 0.986291944980621 
1392	 0.985313892364502 
1393	 0.984263181686401 
1394	 0.983158349990845 
1395	 0.981953740119934 
1396	 0.980613946914673 
1397	 0.979308485984802 
1398	 0.977958619594574 
1399	 0.976595401763916 
1400	 0.975183725357056 
1401	 0.973821818828583 
1402	 0.972480893135071 
1403	 0.971072435379028 
1404	 0.969700336456299 
1405	 0.968233823776245 
1406	 0.966659724712372 
1407	 0.965121388435364 
1408	 0.96345579624176 
1409	 0.96200555562973 
1410	 0.960526645183563 
1411	 0.959325015544891 
1412	 0.958256542682648 
1413	 0.957468628883362 
1414	 0.956910848617554 
1415	 0.956526696681976 
1416	 0.956519186496735 
1417	 0.956414401531219 
1418	 0.956481099128723 
1419	 0.956440091133118 
1420	 0.956354260444641 
1421	 0.956252157688141 
1422	 0.956082701683044 
1423	 0.955949008464813 
1424	 0.955791532993317 
1425	 0.9556725025177 
1426	 0.955632507801056 
1427	 0.955601692199707 
1428	 0.955609679222107 
1429	 0.955632507801056 
1430	 0.955666482448578 
1431	 0.955690503120422 
1432	 0.955776274204254 
1433	 0.955897212028503 
1434	 0.95604932308197 
1435	 0.956254541873932 
1436	 0.956433773040771 
1437	 0.956652998924255 
1438	 0.956810832023621 
1439	 0.956991493701935 
1440	 0.957037270069122 
1441	 0.956955373287201 
1442	 0.956960678100586 
1443	 0.956870675086975 
1444	 0.956906795501709 
1445	 0.957067310810089 
1446	 0.957179844379425 
1447	 0.957319974899292 
1448	 0.95743602514267 
1449	 0.957545936107636 
1450	 0.957646191120148 
1451	 0.957725346088409 
1452	 0.957817077636719 
1453	 0.95793741941452 
1454	 0.958011567592621 
1455	 0.958057761192322 
1456	 0.958113431930542 
1457	 0.95815247297287 
1458	 0.958166897296906 
1459	 0.958188712596893 
1460	 0.95818555355072 
1461	 0.958095133304596 
1462	 0.958083391189575 
1463	 0.958061099052429 
1464	 0.958119213581085 
1465	 0.958277761936188 
1466	 0.958422780036926 
1467	 0.958606123924255 
1468	 0.958874225616455 
1469	 0.959157764911652 
1470	 0.959437727928162 
1471	 0.95965701341629 
1472	 0.959863483905792 
1473	 0.960072100162506 
1474	 0.960209786891937 
1475	 0.960427224636078 
1476	 0.960683286190033 
1477	 0.960970163345337 
1478	 0.961263835430145 
1479	 0.961624324321747 
1480	 0.962051570415497 
1481	 0.962475597858429 
1482	 0.962960064411163 
