Wavelength	A00015.asd.hr
350	 1 
351	 1 
352	 0.900502502918243 
353	 0.768972754478455 
354	 0.863288760185242 
355	 0.841861724853516 
356	 0.7679363489151 
357	 0.755383431911469 
358	 0.830690503120422 
359	 0.796372592449188 
360	 0.708834409713745 
361	 0.712582409381866 
362	 0.679827272891998 
363	 0.666543066501617 
364	 0.685190975666046 
365	 0.681568741798401 
366	 0.652078628540039 
367	 0.642217993736267 
368	 0.671087443828583 
369	 0.658031225204468 
370	 0.626212537288666 
371	 0.600623965263367 
372	 0.599129259586334 
373	 0.584774255752563 
374	 0.569752037525177 
375	 0.562948226928711 
376	 0.562323331832886 
377	 0.561598300933838 
378	 0.559450149536133 
379	 0.556539714336395 
380	 0.555061995983124 
381	 0.552956640720367 
382	 0.547525584697723 
383	 0.536568880081177 
384	 0.522728204727173 
385	 0.513957142829895 
386	 0.514768123626709 
387	 0.525741815567017 
388	 0.52508556842804 
389	 0.515203773975372 
390	 0.505466938018799 
391	 0.503218710422516 
392	 0.500479161739349 
393	 0.496778100728989 
394	 0.496088445186615 
395	 0.495236188173294 
396	 0.494877815246582 
397	 0.493801116943359 
398	 0.486705362796783 
399	 0.483171075582504 
400	 0.481760203838348 
401	 0.479633688926697 
402	 0.482964277267456 
403	 0.479765027761459 
404	 0.473850637674332 
405	 0.478697210550308 
406	 0.473095089197159 
407	 0.467985451221466 
408	 0.469622582197189 
409	 0.466814696788788 
410	 0.46767246723175 
411	 0.469621747732162 
412	 0.467965930700302 
413	 0.464577883481979 
414	 0.461638122797012 
415	 0.460800886154175 
416	 0.462953478097916 
417	 0.46405878663063 
418	 0.462969958782196 
419	 0.460325628519058 
420	 0.459249705076218 
421	 0.458140164613724 
422	 0.456615746021271 
423	 0.45511993765831 
424	 0.456368148326874 
425	 0.455990642309189 
426	 0.453798651695251 
427	 0.4548100233078 
428	 0.455786377191544 
429	 0.45561009645462 
430	 0.454435646533966 
431	 0.454851001501083 
432	 0.453817874193192 
433	 0.452384054660797 
434	 0.453344732522964 
435	 0.453112989664078 
436	 0.452890783548355 
437	 0.45326754450798 
438	 0.453101247549057 
439	 0.452050030231476 
440	 0.451566994190216 
441	 0.452610582113266 
442	 0.45181480050087 
443	 0.451845526695251 
444	 0.45321923494339 
445	 0.454510301351547 
446	 0.454059422016144 
447	 0.453559428453445 
448	 0.454120069742203 
449	 0.454310536384583 
450	 0.454772174358368 
451	 0.454949975013733 
452	 0.454275339841843 
453	 0.454734116792679 
454	 0.454998582601547 
455	 0.454892456531525 
456	 0.45567861199379 
457	 0.454324632883072 
458	 0.452901691198349 
459	 0.453369677066803 
460	 0.453974783420563 
461	 0.45498251914978 
462	 0.45509135723114 
463	 0.452901899814606 
464	 0.453606188297272 
465	 0.454371154308319 
466	 0.453700572252274 
467	 0.453523010015488 
468	 0.453209668397903 
469	 0.452710330486298 
470	 0.452244311571121 
471	 0.452621459960938 
472	 0.452532857656479 
473	 0.451670706272125 
474	 0.450664609670639 
475	 0.450984984636307 
476	 0.451433002948761 
477	 0.45118647813797 
478	 0.451187014579773 
479	 0.451800048351288 
480	 0.451509356498718 
481	 0.449040144681931 
482	 0.449345767498016 
483	 0.450014799833298 
484	 0.449810683727264 
485	 0.449454963207245 
486	 0.449397683143616 
487	 0.449758917093277 
488	 0.450306713581085 
489	 0.450193643569946 
490	 0.4493268430233 
491	 0.448844432830811 
492	 0.450133085250854 
493	 0.449678003787994 
494	 0.449312537908554 
495	 0.449917256832123 
496	 0.449701249599457 
497	 0.450236409902573 
498	 0.450847744941711 
499	 0.450581103563309 
500	 0.45041623711586 
501	 0.450304388999939 
502	 0.450239270925522 
503	 0.450287818908691 
504	 0.450692296028137 
505	 0.451087087392807 
506	 0.451202154159546 
507	 0.451194792985916 
508	 0.451651245355606 
509	 0.45221483707428 
510	 0.452167630195618 
511	 0.451510190963745 
512	 0.451419502496719 
513	 0.452168703079224 
514	 0.452790379524231 
515	 0.452590107917786 
516	 0.45223006606102 
517	 0.45244562625885 
518	 0.452802211046219 
519	 0.453350186347961 
520	 0.453954935073853 
521	 0.454372197389603 
522	 0.454677492380142 
523	 0.455189883708954 
524	 0.455952942371368 
525	 0.456412047147751 
526	 0.457128137350082 
527	 0.457963526248932 
528	 0.458692044019699 
529	 0.460064202547073 
530	 0.461359024047852 
531	 0.462319850921631 
532	 0.463272213935852 
533	 0.464180290699005 
534	 0.46555307507515 
535	 0.467535942792892 
536	 0.468923956155777 
537	 0.470521837472916 
538	 0.472354918718338 
539	 0.474062263965607 
540	 0.476149052381516 
541	 0.478279560804367 
542	 0.480418860912323 
543	 0.48321059346199 
544	 0.485801488161087 
545	 0.48819488286972 
546	 0.490710198879242 
547	 0.493760168552399 
548	 0.49674254655838 
549	 0.499588757753372 
550	 0.502773582935333 
551	 0.50704288482666 
552	 0.512368977069855 
553	 0.518271863460541 
554	 0.523763179779053 
555	 0.529260516166687 
556	 0.534889340400696 
557	 0.540641903877258 
558	 0.546183049678802 
559	 0.551546812057495 
560	 0.556758642196655 
561	 0.561728477478027 
562	 0.566593766212463 
563	 0.571549296379089 
564	 0.576532185077667 
565	 0.580342054367065 
566	 0.584159433841705 
567	 0.588426232337952 
568	 0.592889010906219 
569	 0.597188830375671 
570	 0.601867973804474 
571	 0.607391238212585 
572	 0.613048136234283 
573	 0.621086239814758 
574	 0.631901562213898 
575	 0.644024252891541 
576	 0.6537104845047 
577	 0.660521864891052 
578	 0.665047645568848 
579	 0.668136417865753 
580	 0.670884013175964 
581	 0.67369019985199 
582	 0.676786303520203 
583	 0.680513978004456 
584	 0.684644341468811 
585	 0.68895411491394 
586	 0.693255960941315 
587	 0.697734594345093 
588	 0.702301681041718 
589	 0.70717316865921 
590	 0.713160455226898 
591	 0.718233644962311 
592	 0.723211228847504 
593	 0.729288280010223 
594	 0.735258519649506 
595	 0.740478098392487 
596	 0.745039284229279 
597	 0.749615848064423 
598	 0.753501534461975 
599	 0.757165789604187 
600	 0.76090794801712 
601	 0.764075577259064 
602	 0.767670691013336 
603	 0.771176755428314 
604	 0.773684799671173 
605	 0.776280760765076 
606	 0.779610395431519 
607	 0.783232033252716 
608	 0.785390257835388 
609	 0.787928760051727 
610	 0.790447175502777 
611	 0.792414009571075 
612	 0.794758856296539 
613	 0.797234416007996 
614	 0.799388408660889 
615	 0.80076801776886 
616	 0.802226722240448 
617	 0.803956031799316 
618	 0.805998504161835 
619	 0.808403313159943 
620	 0.810362696647644 
621	 0.81192684173584 
622	 0.813504934310913 
623	 0.815600156784058 
624	 0.816900134086609 
625	 0.817671477794647 
626	 0.819605886936188 
627	 0.820936441421509 
628	 0.822165071964264 
629	 0.823865354061127 
630	 0.825948476791382 
631	 0.826664388179779 
632	 0.827032566070557 
633	 0.82896500825882 
634	 0.830808401107788 
635	 0.832378149032593 
636	 0.833679795265198 
637	 0.834820508956909 
638	 0.83618825674057 
639	 0.837625801563263 
640	 0.838933169841766 
641	 0.840200781822205 
642	 0.841573417186737 
643	 0.843200981616974 
644	 0.845155954360962 
645	 0.8466477394104 
646	 0.847618937492371 
647	 0.848526000976563 
648	 0.85051953792572 
649	 0.85237991809845 
650	 0.85405969619751 
651	 0.855692327022552 
652	 0.856548368930817 
653	 0.857560634613037 
654	 0.859136819839478 
655	 0.861137270927429 
656	 0.862824201583862 
657	 0.863974273204803 
658	 0.864905893802643 
659	 0.866860508918762 
660	 0.868993520736694 
661	 0.870527029037476 
662	 0.871186673641205 
663	 0.873101353645325 
664	 0.875045359134674 
665	 0.87651264667511 
666	 0.877923667430878 
667	 0.87959897518158 
668	 0.881223499774933 
669	 0.882498800754547 
670	 0.883428156375885 
671	 0.885806262493134 
672	 0.888397812843323 
673	 0.889166116714478 
674	 0.891148805618286 
675	 0.892979800701141 
676	 0.894473850727081 
677	 0.89719831943512 
678	 0.898115158081055 
679	 0.898836255073547 
680	 0.901025354862213 
681	 0.90301787853241 
682	 0.905365288257599 
683	 0.90751039981842 
684	 0.908546507358551 
685	 0.90948873758316 
686	 0.910932064056396 
687	 0.912826657295227 
688	 0.914303719997406 
689	 0.916618525981903 
690	 0.918950736522675 
691	 0.920557916164398 
692	 0.923035740852356 
693	 0.924885451793671 
694	 0.926166951656342 
695	 0.927868604660034 
696	 0.929264485836029 
697	 0.930285453796387 
698	 0.931428194046021 
699	 0.933989226818085 
700	 0.936573088169098 
701	 0.937920331954956 
702	 0.937976360321045 
703	 0.940835237503052 
704	 0.943167448043823 
705	 0.944565057754517 
706	 0.946638107299805 
707	 0.948788583278656 
708	 0.950406551361084 
709	 0.951635599136353 
710	 0.953927755355835 
711	 0.954968810081482 
712	 0.955349862575531 
713	 0.956406474113464 
714	 0.958668172359467 
715	 0.96071070432663 
716	 0.962214827537537 
717	 0.963700413703918 
718	 0.965181052684784 
719	 0.966716051101685 
720	 0.968244850635529 
721	 0.969570398330688 
722	 0.9697625041008 
723	 0.970496892929077 
724	 0.97304379940033 
725	 0.973682880401611 
726	 0.974761366844177 
727	 0.976551532745361 
728	 0.977813959121704 
729	 0.978691041469574 
730	 0.979520082473755 
731	 0.98063337802887 
732	 0.982311069965363 
733	 0.983452260494232 
734	 0.983864545822144 
735	 0.984040260314941 
736	 0.985884845256805 
737	 0.986916959285736 
738	 0.987251937389374 
739	 0.988587856292725 
740	 0.989825963973999 
741	 0.990329802036285 
742	 0.99027806520462 
743	 0.990976572036743 
744	 0.992079794406891 
745	 0.993095219135284 
746	 0.993713140487671 
747	 0.994480073451996 
748	 0.995016992092133 
749	 0.995381355285645 
750	 0.9959437251091 
751	 0.997545123100281 
752	 0.998177528381348 
753	 0.997289478778839 
754	 0.996533989906311 
755	 0.996635615825653 
756	 0.997236907482147 
757	 0.997698187828064 
758	 0.997431218624115 
759	 0.997156500816345 
760	 0.997238397598267 
761	 0.997790992259979 
762	 0.998589277267456 
763	 0.999421656131744 
764	 1 
765	 0.999999940395355 
766	 1 
767	 0.999475657939911 
768	 0.998435795307159 
769	 0.998537540435791 
770	 0.998841047286987 
771	 0.998778641223907 
772	 0.997975289821625 
773	 0.996125757694244 
774	 0.996210277080536 
775	 0.998109400272369 
776	 0.999159514904022 
777	 0.999626576900482 
778	 0.999860465526581 
779	 1 
780	 0.999799430370331 
781	 0.999719560146332 
782	 0.999696910381317 
783	 0.999465882778168 
784	 0.99876993894577 
785	 0.997781813144684 
786	 0.997079432010651 
