Wavelength	A00133.asd
1201	 1.02768683958001 
1202	 1.02764691165499 
1203	 1.02760969163426 
1204	 1.02759780091854 
1205	 1.02758227208701 
1206	 1.0276033631969 
1207	 1.02758703462958 
1208	 1.0275232724874 
1209	 1.02751806072763 
1210	 1.02755342573441 
1211	 1.02754915626319 
1212	 1.02758551847765 
1213	 1.02755003624538 
1214	 1.02741759962353 
1215	 1.02734653477149 
1216	 1.02727943764593 
1217	 1.02721346112432 
1218	 1.02718460150221 
1219	 1.02712903054364 
1220	 1.02704293108237 
1221	 1.02698956647529 
1222	 1.02698385849024 
1223	 1.02698191464732 
1224	 1.02696953300121 
1225	 1.02696673253032 
1226	 1.02697304483855 
1227	 1.02698122092169 
1228	 1.02697726050691 
1229	 1.02699465650838 
1230	 1.02698532352482 
1231	 1.02694533594115 
1232	 1.02690149607415 
1233	 1.02683320132092 
1234	 1.02681149493579 
1235	 1.02680146995462 
1236	 1.026785892367 
1237	 1.0267918441388 
1238	 1.02680287078691 
1239	 1.02677559719415 
1240	 1.02682249591279 
1241	 1.02686742773368 
1242	 1.02688882443038 
1243	 1.02688906969149 
1244	 1.02683952615883 
1245	 1.02685724062046 
1246	 1.02689503689179 
1247	 1.02691649599316 
1248	 1.02698336126505 
1249	 1.02699050767145 
1250	 1.02696460387871 
1251	 1.02692915147336 
1252	 1.02689906892951 
1253	 1.02680592748891 
1254	 1.02663530493866 
1255	 1.02650442287261 
1256	 1.02631537113056 
1257	 1.02619106291353 
1258	 1.02611927663466 
1259	 1.02605673040967 
1260	 1.02603313163687 
1261	 1.02600169386824 
1262	 1.02598117495174 
1263	 1.02596095153331 
1264	 1.02595023108882 
1265	 1.0259515743035 
1266	 1.02592614470392 
1267	 1.02590803169538 
1268	 1.02585629329906 
1269	 1.02575504868373 
1270	 1.02570108302765 
1271	 1.02565084894564 
1272	 1.02561102147203 
1273	 1.02557761483085 
1274	 1.02557367652142 
1275	 1.02560028284094 
1276	 1.02560695527948 
1277	 1.02561825874051 
1278	 1.02565404753417 
1279	 1.025670762946 
1280	 1.02572144737803 
1281	 1.02586049213886 
1282	 1.02593085397938 
1283	 1.02597661183532 
1284	 1.0260142650704 
1285	 1.02603209785636 
1286	 1.02597786150672 
1287	 1.02605722447733 
1288	 1.02620247869269 
1289	 1.02628379766947 
1290	 1.02641053721973 
1291	 1.02649584070757 
1292	 1.02651130763623 
1293	 1.02657335687937 
1294	 1.02668818482113 
1295	 1.02674301761801 
1296	 1.02674491434178 
1297	 1.02679236732558 
1298	 1.02681096223025 
1299	 1.02689365751868 
1300	 1.02708294418477 
1301	 1.02717234760613 
1302	 1.02724417582497 
1303	 1.02730647147866 
1304	 1.02727614032466 
1305	 1.02730626068056 
1306	 1.02737723376036 
1307	 1.02744673560264 
1308	 1.02757029695603 
1309	 1.02765377407951 
1310	 1.02764874700869 
1311	 1.02759931648231 
1312	 1.02754865141801 
1313	 1.02741232089695 
1314	 1.0273275727049 
1315	 1.02725848869134 
1316	 1.02721292268632 
1317	 1.02715484199265 
1318	 1.02713286159337 
1319	 1.02718639052353 
1320	 1.02717045955406 
1321	 1.02710837388525 
1322	 1.02709629370612 
1323	 1.0270633815535 
1324	 1.02708010617154 
1325	 1.0271482071879 
1326	 1.02722023751316 
1327	 1.02733419185439 
1328	 1.02741658778895 
1329	 1.02754179433183 
1330	 1.02759246799939 
1331	 1.02759998674121 
1332	 1.02757598864155 
1333	 1.02751001281453 
1334	 1.02738663412812 
1335	 1.02730472381248 
1336	 1.02720313106169 
1337	 1.02713116943929 
1338	 1.02707848059567 
1339	 1.02703053253941 
1340	 1.02698817453559 
1341	 1.0269556814354 
1342	 1.02692820132427 
1343	 1.02692097633216 
1344	 1.02694638517332 
1345	 1.02693564691324 
1346	 1.02695612256537 
1347	 1.02690345930756 
1348	 1.02680642857119 
1349	 1.0266838532482 
1350	 1.02650092254082 
1351	 1.02633826611005 
1352	 1.02611954509512 
1353	 1.02597759142736 
1354	 1.02584223535988 
1355	 1.02577126487737 
1356	 1.02579512479682 
1357	 1.02579300561086 
1358	 1.02584716147311 
1359	 1.02585726736721 
1360	 1.02585717859345 
1361	 1.0258260844231 
1362	 1.02574378699575 
1363	 1.02565138087586 
1364	 1.02554363525554 
1365	 1.02539938666675 
1366	 1.0252648180689 
1367	 1.02510625551899 
1368	 1.02500753973736 
1369	 1.02491218952919 
1370	 1.02485136811286 
1371	 1.02486996696137 
1372	 1.02481722876815 
1373	 1.02474198181185 
1374	 1.0246785365198 
1375	 1.02458385211 
1376	 1.02451642084102 
1377	 1.0245037374465 
1378	 1.02441707123271 
1379	 1.0243079893033 
1380	 1.02418013510558 
1381	 1.02398473818703 
1382	 1.02382174884807 
1383	 1.02364728927659 
1384	 1.02350126940182 
1385	 1.02333222414858 
1386	 1.02324463663571 
1387	 1.02327239444341 
1388	 1.02323061501848 
1389	 1.02318575345446 
1390	 1.02316377816258 
1391	 1.02314163556749 
1392	 1.02306242356842 
1393	 1.02304340355491 
1394	 1.02302908641509 
1395	 1.02295525516954 
1396	 1.02281849647349 
1397	 1.02273219893978 
1398	 1.02262172738536 
1399	 1.02257375735436 
1400	 1.02256795037819 
1401	 1.02254821423541 
1402	 1.02254755282157 
1403	 1.02256015715873 
1404	 1.02257080829156 
1405	 1.02260084535763 
1406	 1.0226935931575 
1407	 1.02270853083368 
1408	 1.02267545100082 
1409	 1.02267623668773 
1410	 1.02266489178229 
1411	 1.02264209477969 
1412	 1.02263808854256 
1413	 1.02262461422425 
1414	 1.02256473705678 
1415	 1.02254486210187 
1416	 1.02256941183701 
1417	 1.02256164351296 
1418	 1.02253639103015 
1419	 1.02252959600494 
1420	 1.02249012144166 
1421	 1.02250535715678 
1422	 1.02258144813651 
1423	 1.022636522954 
1424	 1.02271008079177 
1425	 1.02279673134549 
1426	 1.02283938414705 
1427	 1.02283906617624 
1428	 1.02277891748319 
1429	 1.02269990696724 
1430	 1.0225968392563 
