Wavelength	spectrum00008.asd
350	 0.052134135402062 
351	 5.04825629848617E-02 
352	 0.049290257921516 
353	 4.88085468044302E-02 
354	 0.047345991431301 
355	 4.73367010504748E-02 
356	 4.75202042742194E-02 
357	 4.65446620965362E-02 
358	 4.51827344685792E-02 
359	 4.40045598799237E-02 
360	 0.043576354300139 
361	 4.41646628172549E-02 
362	 4.43227344395628E-02 
363	 4.32104389915793E-02 
364	 4.15533819809005E-02 
365	 4.19232974784922E-02 
366	 4.27523555030885E-02 
367	 4.27289856975123E-02 
368	 0.041551055673558 
369	 4.19161540539107E-02 
370	 4.15235182800179E-02 
371	 4.09958416767955E-02 
372	 0.04217090885485 
373	 4.16081469450183E-02 
374	 4.16429492589972E-02 
375	 4.27306979413297E-02 
376	 4.17672249904044E-02 
377	 4.28946218606933E-02 
378	 4.35119229626262E-02 
379	 4.12013084555994E-02 
380	 4.00737583931271E-02 
381	 0.040683282321235 
382	 4.19141102326161E-02 
383	 4.18884008039754E-02 
384	 0.041932011767541 
385	 4.18101060168195E-02 
386	 0.041422915093783 
387	 4.11113619830618E-02 
388	 4.09820662052493E-02 
389	 4.13706638722428E-02 
390	 4.21117322300105E-02 
391	 4.10421074180133E-02 
392	 4.05420899220453E-02 
393	 4.08577009824991E-02 
394	 4.07986703969169E-02 
395	 4.06996893171244E-02 
396	 4.11302155892134E-02 
397	 4.19263725104131E-02 
398	 0.041688376273076 
399	 4.12866047656664E-02 
400	 0.040820543869934 
401	 4.03523483191834E-02 
402	 4.07430863306798E-02 
403	 4.08612993747188E-02 
404	 4.05494822342688E-02 
405	 4.04260389745216E-02 
406	 4.05934149675981E-02 
407	 4.05771177499321E-02 
408	 4.02992188288109E-02 
409	 4.06984332646557E-02 
410	 4.03126714779811E-02 
411	 3.98033987200717E-02 
412	 4.01660083562666E-02 
413	 4.03640935440185E-02 
414	 4.03310578203883E-02 
415	 4.02215081672302E-02 
416	 0.040310510429435 
417	 4.00679216511333E-02 
418	 0.040057164979587 
419	 4.05052983730962E-02 
420	 4.04196647953053E-02 
421	 4.04002752972875E-02 
422	 0.040566398528617 
423	 4.07968490939368E-02 
424	 4.07793903336495E-02 
425	 4.07991863950716E-02 
426	 4.09533417363398E-02 
427	 4.10723461065549E-02 
428	 0.041019064771415 
429	 4.10668279511311E-02 
430	 4.13709485272193E-02 
431	 4.14385545491461E-02 
432	 4.16243094022221E-02 
433	 4.18307530100498E-02 
434	 4.17712021276173E-02 
435	 4.19419490831454E-02 
436	 4.20769413730238E-02 
437	 4.20902776815029E-02 
438	 0.042311699528068 
439	 4.25318761368059E-02 
440	 4.27072171563508E-02 
441	 4.28564175737592E-02 
442	 4.30728779189501E-02 
443	 4.31143158508496E-02 
444	 4.30822392000386E-02 
445	 4.33274566545167E-02 
446	 4.35298635551868E-02 
447	 4.35751953732596E-02 
448	 4.35083308827144E-02 
449	 4.36489095747595E-02 
450	 4.37406975890959E-02 
451	 4.37868926179144E-02 
452	 4.38622021036998E-02 
453	 4.38268844479221E-02 
454	 4.39271436192494E-02 
455	 4.41173500903515E-02 
456	 4.40138174006409E-02 
457	 4.39002095566107E-02 
458	 4.39087783262348E-02 
459	 4.40457777298831E-02 
460	 4.40524863507868E-02 
461	 4.41291092448379E-02 
462	 4.41982920804221E-02 
463	 4.40745148612951E-02 
464	 4.40710249895211E-02 
465	 4.40906639594111E-02 
466	 4.40526126121059E-02 
467	 4.39685637439983E-02 
468	 4.40087596447668E-02 
469	 4.40970261518936E-02 
470	 4.41262937136472E-02 
471	 4.42164104953515E-02 
472	 4.42106846254413E-02 
473	 4.41891031215002E-02 
474	 4.43904943586584E-02 
475	 0.044380219407787 
476	 4.43315229210907E-02 
477	 4.44156907088727E-02 
478	 0.044613054918976 
479	 4.45214773643065E-02 
480	 4.44234512896391E-02 
481	 4.47302812055907E-02 
482	 4.47631244658069E-02 
483	 4.48545971612315E-02 
484	 4.50780608826644E-02 
485	 4.51343765693865E-02 
486	 4.53708203136699E-02 
487	 4.55390798746408E-02 
488	 4.54599901514781E-02 
489	 0.045577765813708 
490	 4.58046964083854E-02 
491	 4.60215743488345E-02 
492	 4.61239251766116E-02 
493	 4.63697299276298E-02 
494	 4.66054967292959E-02 
495	 4.67722410715256E-02 
496	 4.70601884468557E-02 
497	 4.71906094604498E-02 
498	 4.72955434012916E-02 
499	 4.75655616170327E-02 
500	 4.78480116760676E-02 
501	 4.80231536819519E-02 
502	 4.81630096570683E-02 
503	 4.84878589237859E-02 
504	 4.87397127675491E-02 
505	 4.89796259015221E-02 
506	 4.92679752125419E-02 
507	 4.95164933741198E-02 
508	 4.97927861126185E-02 
509	 5.00768243288617E-02 
510	 5.03267835122079E-02 
511	 5.06307707635058E-02 
512	 5.10164609728052E-02 
513	 5.14269268042012E-02 
514	 5.17090150729562E-02 
515	 5.19784862635173E-02 
516	 5.22853043053799E-02 
517	 5.26389579347903E-02 
518	 5.29706589189206E-02 
519	 5.33096229103286E-02 
520	 5.37107140651661E-02 
521	 5.42235499066919E-02 
522	 5.46434822477845E-02 
523	 5.49963663977799E-02 
524	 5.53612813977916E-02 
525	 5.58627253245362E-02 
526	 5.63029532445239E-02 
527	 5.67467283110147E-02 
528	 0.057308465813872 
529	 5.78186365265723E-02 
530	 0.058290218932464 
531	 5.87790546358373E-02 
532	 5.93680986497413E-02 
533	 0.059980749795143 
534	 6.05879733975419E-02 
535	 6.11841454073489E-02 
536	 6.17905126697057E-02 
537	 6.24916859774103E-02 
538	 6.32371679927162E-02 
539	 6.39155756446344E-02 
540	 6.46076125526647E-02 
541	 6.53477158677137E-02 
542	 6.61351060914981E-02 
543	 6.69207903308202E-02 
544	 6.77337413969591E-02 
545	 6.85587977223783E-02 
546	 6.93894583867009E-02 
547	 7.03297934375911E-02 
548	 7.12151343565835E-02 
549	 7.20476865289356E-02 
550	 7.29810643428733E-02 
551	 7.39328090282306E-02 
552	 7.49210799739787E-02 
553	 7.59622288042514E-02 
554	 0.077023384372186 
555	 7.81024070790272E-02 
