Wavelength	spectrum00006.asd
350	 4.49689042639418E-02 
351	 4.64156538429038E-02 
352	 4.51421763171968E-02 
353	 4.10879620983341E-02 
354	 4.17814804305713E-02 
355	 4.31188397154696E-02 
356	 4.34828388724466E-02 
357	 4.23103711521657E-02 
358	 4.00785260743122E-02 
359	 3.90632469419699E-02 
360	 3.88074650189298E-02 
361	 3.77085952103178E-02 
362	 3.77016333169816E-02 
363	 3.70114543531996E-02 
364	 3.57218744789626E-02 
365	 3.67348779324602E-02 
366	 3.76784324187808E-02 
367	 0.037882018949079 
368	 0.037391534728885 
369	 3.70340547556626E-02 
370	 0.036598144780431 
371	 3.64318235045332E-02 
372	 0.036994381626703 
373	 3.69109200964364E-02 
374	 3.64690480180893E-02 
375	 3.62142716129802E-02 
376	 3.67640361118432E-02 
377	 3.74726949516317E-02 
378	 3.75348414288464E-02 
379	 3.65619018793613E-02 
380	 3.53620373381282E-02 
381	 3.57819067997764E-02 
382	 3.66960872388639E-02 
383	 3.56884786314927E-02 
384	 3.67314335440472E-02 
385	 0.037390220525192 
386	 3.65202330789708E-02 
387	 3.59824064351572E-02 
388	 3.51663568342712E-02 
389	 3.52651303536541E-02 
390	 3.68451044350892E-02 
391	 3.68375667447194E-02 
392	 3.57350055740966E-02 
393	 3.48525871808014E-02 
394	 3.56540110842985E-02 
395	 3.59228597754161E-02 
396	 3.60412767153489E-02 
397	 3.61676767207403E-02 
398	 3.54348505782397E-02 
399	 3.55023538011938E-02 
400	 3.57690412317601E-02 
401	 3.53329317604091E-02 
402	 3.49327177996057E-02 
403	 3.51173258369513E-02 
404	 3.54125570969832E-02 
405	 3.47658690615658E-02 
406	 0.035004972084089 
407	 3.51064141855358E-02 
408	 3.46299826010041E-02 
409	 3.51483688412904E-02 
410	 3.49850248619325E-02 
411	 3.46198638320275E-02 
412	 3.49731738934851E-02 
413	 0.035517339210458 
414	 3.53037601947854E-02 
415	 3.46458338591116E-02 
416	 3.49048690938169E-02 
417	 3.50334580084809E-02 
418	 3.50560739245344E-02 
419	 3.50624782395012E-02 
420	 3.48106191047827E-02 
421	 0.034629030541959 
422	 3.47359357166894E-02 
423	 3.51841959951312E-02 
424	 3.54403688619194E-02 
425	 3.53441281899277E-02 
426	 3.51690913731021E-02 
427	 3.56157244931355E-02 
428	 3.55289970828384E-02 
429	 3.53783287965372E-02 
430	 3.56745404323391E-02 
431	 3.59358884948783E-02 
432	 0.03606581329837 
433	 3.60667620781451E-02 
434	 3.60286468859677E-02 
435	 3.61888352719941E-02 
436	 3.64142392443747E-02 
437	 3.65716218409874E-02 
438	 0.036587310480406 
439	 3.67542976253945E-02 
440	 0.037029902111197 
441	 3.72580936190011E-02 
442	 3.72608763006712E-02 
443	 3.74011822449275E-02 
444	 3.76972478903281E-02 
445	 3.78838877792241E-02 
446	 3.80173410656294E-02 
447	 3.80476662328842E-02 
448	 3.80119274374958E-02 
449	 3.81645001605009E-02 
450	 3.83876237746447E-02 
451	 3.85118824819673E-02 
452	 3.84292251310878E-02 
453	 3.85483460316221E-02 
454	 3.86592631515402E-02 
455	 3.86930672484747E-02 
456	 3.87841298633837E-02 
