Wavelength	A00132.asd
350	 0.317680121871937 
351	 0.308215596636579 
352	 0.288217781014791 
353	 0.269847490150981 
354	 0.26750864680583 
355	 0.25560591861632 
356	 0.238424478877947 
357	 0.225266596062716 
358	 0.215088478792766 
359	 0.211230464299326 
360	 0.205087681454981 
361	 0.187614938336874 
362	 0.179017268623392 
363	 0.174278155133275 
364	 0.1699564317015 
365	 0.166682652875591 
366	 0.154125782189553 
367	 0.145856446229762 
368	 0.15072936692455 
369	 0.147452124741125 
370	 0.142900386094479 
371	 0.139083576689288 
372	 0.135108958023395 
373	 0.127925957916993 
374	 0.122753041368974 
375	 0.120987078485032 
376	 0.118242110040137 
377	 0.116276124064398 
378	 0.114438125878722 
379	 0.112031771316444 
380	 0.109686812278838 
381	 0.108595294447435 
382	 0.107267528868395 
383	 0.103339739151236 
384	 0.1008070149141 
385	 0.098903877406963 
386	 9.76450354250366E-02 
387	 9.91153926052861E-02 
388	 0.097512334608827 
389	 9.47040220739659E-02 
390	 9.35894763110311E-02 
391	 9.30708797398244E-02 
392	 9.11189626173554E-02 
393	 8.85333729057448E-02 
394	 8.77097234878442E-02 
395	 8.76934041497449E-02 
396	 0.087519338206679 
397	 8.65322603163862E-02 
398	 8.45226615218388E-02 
399	 8.15451337327276E-02 
400	 7.94309426355754E-02 
401	 7.94521553765107E-02 
402	 7.88510801240196E-02 
403	 7.88640156034347E-02 
404	 7.90790006533236E-02 
405	 0.077956377299117 
406	 7.65631216337503E-02 
407	 0.07525361824406 
408	 7.42434413163999E-02 
409	 7.37483167106895E-02 
410	 7.33915968308952E-02 
411	 7.27727040061845E-02 
412	 7.17046067024297E-02 
413	 7.09581363747347E-02 
414	 6.99442458167654E-02 
415	 6.91504962441372E-02 
416	 6.98976845725825E-02 
417	 6.94408385398973E-02 
418	 6.88635413357781E-02 
419	 6.89603618319845E-02 
420	 6.82171625714979E-02 
421	 6.75759507071413E-02 
422	 6.72493927643159E-02 
423	 6.71321291477496E-02 
424	 6.72507949605133E-02 
425	 6.68228880284902E-02 
426	 6.60598235677104E-02 
427	 6.63272539005098E-02 
428	 6.61069424451058E-02 
429	 6.57191762555801E-02 
430	 6.56339364772601E-02 
431	 6.54763730023187E-02 
432	 6.54637733427207E-02 
433	 6.54496777359566E-02 
434	 6.51717098144613E-02 
435	 6.52957313632276E-02 
436	 0.065411020847142 
437	 6.53071640685397E-02 
438	 6.52871461388187E-02 
439	 6.48648510138359E-02 
440	 6.44266136290163E-02 
441	 6.44659804007798E-02 
442	 6.49007768299119E-02 
443	 6.49183746906283E-02 
444	 6.46485065108074E-02 
445	 0.064929090204751 
446	 6.49801002878686E-02 
447	 6.49926358489549E-02 
448	 0.065118123676734 
449	 6.50742487688057E-02 
450	 6.49366010715057E-02 
451	 6.48965415396173E-02 
452	 6.51117401923021E-02 
