Wavelength	Tablay400007.asd
350	 0.231923611656486 
351	 0.23695156147795 
352	 0.238206648526904 
353	 0.228983090660809 
354	 0.244009935310815 
355	 0.242231546743239 
356	 0.235504862219903 
357	 0.236154377403365 
358	 0.213984841199548 
359	 0.195944942838354 
360	 0.193304888432168 
361	 0.20457769286792 
362	 0.197552055057938 
363	 0.199378197803295 
364	 0.209358937002448 
365	 0.182188826417107 
366	 0.157156193386303 
367	 0.152981854692499 
368	 0.169629044740385 
369	 0.174011614149362 
370	 0.162009700285664 
371	 0.152926600560535 
372	 0.171671974030217 
373	 0.171478680421521 
374	 0.157938963831627 
375	 0.145191365288093 
376	 0.152793904234004 
377	 0.143262452276505 
378	 0.137394828721133 
379	 0.150878415789725 
380	 0.133818327472161 
381	 0.118912195538085 
382	 0.119540002170589 
383	 0.13079552828257 
384	 0.124434072315362 
385	 0.119849615678381 
386	 0.126474081985785 
387	 0.131287950429567 
388	 0.121992414890362 
389	 0.115916162040711 
390	 0.125746011134398 
391	 0.11620633365891 
392	 0.112600102295694 
393	 0.115764782623675 
394	 0.111237869488568 
395	 0.105972865382446 
396	 0.10577082062363 
397	 0.109359904015431 
398	 0.104243348154447 
399	 0.103842796251427 
400	 0.106973191035433 
401	 0.107211399845643 
402	 9.37939982872083E-02 
403	 8.49633651505486E-02 
404	 8.56360240008833E-02 
405	 8.95511887269393E-02 
406	 0.094237284844138 
407	 9.19532973442916E-02 
408	 8.28653969952002E-02 
409	 8.19226074548593E-02 
410	 8.44495010522478E-02 
411	 0.085170535233457 
412	 8.10320203850501E-02 
413	 8.12699090844138E-02 
414	 8.08355783756942E-02 
415	 7.96925184153619E-02 
416	 8.23204542259581E-02 
417	 8.19268606548284E-02 
418	 7.85676080961486E-02 
419	 7.43539470392522E-02 
420	 7.29901409688238E-02 
421	 7.30133744892273E-02 
422	 7.33362148097708E-02 
423	 7.32290836909944E-02 
424	 0.073497860352196 
425	 7.37579698314291E-02 
426	 7.35764927712178E-02 
427	 7.25754296761903E-02 
428	 7.25028341598417E-02 
429	 7.19065337337592E-02 
430	 7.00223229816802E-02 
431	 7.01448624664151E-02 
432	 7.00987662283341E-02 
433	 7.02899266038526E-02 
434	 7.19176104828917E-02 
435	 6.98390569702511E-02 
436	 6.88189907643248E-02 
437	 7.03937298155311E-02 
438	 6.97235088720051E-02 
439	 7.12889142725627E-02 
440	 7.24489598655224E-02 
441	 7.06008297826805E-02 
442	 7.13595384726278E-02 
443	 7.17257772738802E-02 
444	 7.15572638525875E-02 
445	 7.28251944809129E-02 
446	 7.23094370860451E-02 
447	 7.19137943450546E-02 
448	 0.073010046787046 
449	 7.43511319078855E-02 
450	 7.49682128057638E-02 
451	 7.52374690096905E-02 
452	 7.59407422029734E-02 
453	 7.66258614492486E-02 
454	 7.70151291221125E-02 
455	 7.71744097900647E-02 
456	 7.75231070753109E-02 
457	 0.078829020431415 
458	 8.03117750157545E-02 
459	 8.12526764113388E-02 
460	 8.21422090818193E-02 
461	 8.26600804958492E-02 
462	 8.34999985424099E-02 
463	 8.55137835750435E-02 
464	 8.60912775056305E-02 
465	 8.68935702214423E-02 
