Wavelength	Tablay400044.asd
350	 0.353998718684419 
351	 0.264517756268843 
352	 0.212476624929539 
353	 0.319118208757242 
354	 0.261976045374524 
355	 0.243595997292085 
356	 0.251302939302826 
357	 0.241180109113082 
358	 0.22555407369279 
359	 0.22793579956462 
360	 0.223234814114925 
361	 0.174956193431817 
362	 0.159837323401684 
363	 0.146107687501959 
364	 0.129263824585747 
365	 0.154901286521505 
366	 0.159571933282293 
367	 0.142204549499269 
368	 0.124936630516544 
369	 0.156853256625782 
370	 0.119431853351184 
371	 7.06151579030857E-02 
372	 0.146752528908489 
373	 0.170147193717945 
374	 0.140087550927661 
375	 9.50202990546129E-02 
376	 0.109220553625157 
377	 0.115641945374522 
378	 0.141630918760424 
379	 0.192357815784703 
380	 0.13237253229859 
381	 0.107089112375953 
382	 0.125857876511414 
383	 0.107431760692696 
384	 0.100995817371671 
385	 0.105352444596733 
386	 0.109762269265001 
387	 9.68244542653583E-02 
388	 9.79126225811807E-02 
389	 0.111554864686959 
390	 0.124246021268452 
391	 0.108529038881104 
392	 0.111712264099391 
393	 0.118466024894393 
394	 8.10258720146294E-02 
395	 7.77259458113842E-02 
396	 8.67431044916653E-02 
397	 0.090494716573589 
398	 0.103698084310645 
399	 0.111154721562093 
400	 0.109934695851599 
401	 0.101693386515614 
402	 8.60841586394276E-02 
403	 8.17718349837293E-02 
404	 0.088784141660319 
405	 9.26987457184072E-02 
406	 8.13746961692281E-02 
407	 8.04340787092176E-02 
408	 9.48172042786156E-02 
409	 0.080253845661802 
410	 8.52163022449677E-02 
411	 9.26455046358661E-02 
412	 7.71372462247108E-02 
413	 7.50078770033416E-02 
414	 7.59985866541391E-02 
415	 0.0762341102895 
416	 7.91200895452149E-02 
417	 8.01580163236834E-02 
418	 7.39842218017166E-02 
419	 6.43122937763912E-02 
420	 7.70180074095185E-02 
421	 7.48961643910386E-02 
422	 0.066460737412428 
423	 7.31398002928797E-02 
424	 6.83818248364723E-02 
425	 6.78930258878561E-02 
426	 7.40569547501729E-02 
427	 0.072044965290129 
428	 7.00112314207018E-02 
429	 6.82428727868975E-02 
430	 6.65666150308612E-02 
431	 6.85344145439135E-02 
432	 7.02430316846973E-02 
433	 7.10986303258168E-02 
434	 7.18989150337314E-02 
435	 6.80007950184454E-02 
436	 6.60840738962547E-02 
437	 6.79583853671584E-02 
438	 6.66190744925809E-02 
439	 6.49721210427861E-02 
440	 6.46160604185143E-02 
441	 6.58692590349553E-02 
442	 6.51797789641081E-02 
443	 6.58364328594753E-02 
444	 6.66521136869044E-02 
445	 6.34105608806357E-02 
446	 6.16353468050376E-02 
447	 6.20582157724776E-02 
448	 6.37951194222034E-02 
449	 6.46199222287466E-02 
450	 6.27957052892458E-02 
451	 6.20422124202674E-02 
452	 6.58992349324575E-02 
453	 6.37422158334816E-02 
454	 0.062166468250683 
455	 6.34793496005317E-02 
456	 6.42245511429668E-02 
457	 6.37463010498311E-02 
458	 6.27203535163524E-02 
459	 6.20990765139784E-02 
460	 6.26181591805143E-02 
461	 6.27755897036098E-02 
462	 6.20986106284357E-02 
463	 6.10647898131619E-02 
464	 6.31122925461793E-02 
465	 6.31680949739266E-02 
466	 6.01584487444698E-02 
467	 6.01060983015674E-02 
468	 6.14197256922167E-02 
469	 6.18766940922549E-02 
470	 6.02837914449337E-02 
471	 6.05181007577821E-02 
472	 6.11994232365911E-02 
473	 6.07152085501259E-02 
474	 5.78746139695925E-02 
475	 5.85835942888688E-02 
476	 0.059910657517541 
477	 5.96388842486872E-02 
478	 6.02358054919588E-02 
479	 5.95273584665532E-02 
480	 5.82216210377909E-02 
481	 5.79605992791102E-02 
482	 5.90046633688706E-02 
483	 5.98081554370386E-02 
484	 5.95399096722504E-02 
485	 5.83368957327089E-02 
486	 0.058318706823328 
487	 5.88588184736572E-02 
488	 0.058944023902721 
489	 5.83440688087171E-02 
490	 5.86850216239555E-02 
491	 5.89440373948071E-02 
492	 5.71127768816607E-02 
493	 5.69911253617985E-02 
494	 5.78086722292614E-02 
495	 5.85626202180938E-02 
496	 5.87740014230133E-02 
497	 0.059215102541882 
498	 0.059231846523002 
499	 5.82948494884326E-02 
500	 0.058222273003235 
501	 0.058766479333333 
502	 5.89673909375569E-02 
503	 5.75369831902865E-02 
504	 5.70642180346802E-02 
505	 5.69389102929877E-02 
506	 5.67866076192186E-02 
507	 5.85144899349188E-02 
508	 5.83388640164171E-02 
509	 5.70888537921152E-02 
510	 5.72831247888707E-02 
511	 5.78416284180896E-02 
512	 0.057898125030625 
513	 5.72518251470661E-02 
514	 5.64645832499748E-02 
515	 5.73032493462252E-02 
516	 5.82769161032745E-02 
517	 5.78107459564785E-02 
518	 5.69657503314744E-02 
519	 5.65953850714665E-02 
520	 5.67383344164515E-02 
521	 5.68807334268825E-02 
522	 5.71313386177208E-02 
523	 0.057344950665022 
524	 5.74473939111529E-02 
525	 5.75598330732311E-02 
526	 5.74321421626119E-02 
527	 5.73526519512119E-02 
528	 5.76569050545698E-02 
529	 5.79250879400205E-02 
530	 5.76403866348701E-02 
531	 5.71687253629877E-02 
532	 5.77274332935097E-02 
533	 5.77724279810328E-02 
534	 5.76761877823013E-02 
535	 5.78697691980877E-02 
536	 5.76718313585671E-02 
537	 5.79553308751837E-02 
538	 0.058540060425426 
539	 5.87154926629758E-02 
540	 5.86624126874748E-02 
541	 5.86557937736919E-02 
542	 5.88131361471509E-02 
543	 0.058998092965007 
544	 5.90697364449776E-02 
545	 5.91761860455248E-02 
546	 5.94693543569669E-02 
547	 5.97052419080294E-02 
548	 5.98041708988594E-02 
549	 5.99516090313081E-02 
550	 6.05092415021046E-02 
551	 6.07145163138656E-02 
552	 6.08849064059875E-02 
553	 6.13211372142642E-02 
554	 6.17835219480129E-02 
555	 6.22635230242633E-02 
556	 6.26825005921158E-02 
557	 6.29554690585927E-02 
558	 6.31317256290257E-02 
559	 6.33777470645296E-02 
560	 6.38614418305403E-02 
561	 6.47479347790447E-02 
562	 6.52152268769589E-02 
563	 6.56484476261351E-02 
564	 6.64536421367964E-02 
565	 6.67408228834826E-02 
566	 6.72275000067121E-02 
567	 6.77489198718042E-02 
568	 6.75968229867841E-02 
569	 6.80773078011879E-02 
570	 6.89020714453676E-02 
571	 0.069639285057207 
572	 7.00425183202539E-02 
573	 7.07142406059332E-02 
574	 7.15372507534147E-02 
575	 7.22010802699746E-02 
576	 7.30725109963185E-02 
577	 7.36105533709999E-02 
578	 0.073935928007348 
579	 7.49412624085707E-02 
580	 7.57681505788737E-02 
581	 0.076460234229486 
582	 7.71913250961343E-02 
583	 7.78361837234429E-02 
584	 7.87201576943068E-02 
585	 7.96841894404113E-02 
586	 0.080330686361531 
587	 8.09106481466215E-02 
588	 8.16948619450219E-02 
589	 8.26833909498298E-02 
590	 0.083438094552255 
591	 8.42655838621169E-02 
592	 8.52204594695655E-02 
593	 8.62485514180482E-02 
594	 8.71921644133986E-02 
595	 8.79875974734788E-02 
596	 8.87114547188076E-02 
597	 8.95395702669496E-02 
598	 0.090272344879054 
599	 9.09938023312931E-02 
600	 9.18267598147579E-02 
601	 9.28990859213274E-02 
602	 9.37868466907948E-02 
603	 9.45275821175176E-02 
604	 9.53439914908167E-02 
605	 9.61735591805605E-02 
606	 9.69883340743503E-02 
607	 9.78405668369397E-02 
608	 9.88748747967368E-02 
609	 9.95571833978038E-02 
610	 0.100111228212561 
611	 0.100847382292962 
612	 0.101681947144879 
613	 0.102485356329892 
614	 0.10324044240123 
615	 0.104008505138342 
616	 0.104805032620071 
617	 0.105529731930477 
618	 0.106166405743833 
619	 0.106869861610138 
620	 0.107629773757319 
621	 0.108328269650603 
622	 0.108902471768492 
623	 0.109745739344966 
624	 0.110493657140287 
625	 0.111128717035739 
626	 0.111955128306597 
627	 0.112469452171022 
628	 0.112877572483111 
629	 0.113443431572858 
630	 0.114276398085941 
631	 0.114850622261424 
632	 0.115380079680631 
633	 0.116265419722724 
634	 0.116705794526424 
635	 0.117056899066525 
636	 0.117590662870518 
637	 0.118344603267752 
638	 0.118852627424599 
639	 0.1193858637984 
640	 0.120166555259585 
641	 0.120614961480912 
642	 0.121217814922256 
643	 0.12184658647878 
644	 0.122103941907403 
645	 0.122863231831711 
646	 0.1236072038471 
647	 0.124071057156153 
648	 0.124682131009769 
649	 0.125206114500589 
650	 0.125655297263533 
651	 0.12614418254871 
652	 0.126916353440846 
653	 0.127564904258763 
654	 0.128056788689641 
655	 0.128656208551828 
656	 0.129099103685825 
657	 0.129572716173644 
658	 0.130228328156546 
659	 0.131035393693649 
660	 0.13161512662541 
661	 0.132058699113544 
662	 0.13261624743163 
663	 0.13327535029025 
664	 0.134002964771459 
665	 0.134704346140941 
666	 0.135241621595316 
667	 0.135806609796337 
668	 0.136380672770443 
669	 0.13694259430061 
670	 0.137578757059669 
671	 0.138214897311037 
672	 0.138876698013307 
673	 0.139610844671029 
674	 0.140279559804836 
675	 0.140943404897768 
676	 0.141657730382864 
677	 0.142446023536626 
678	 0.142966557351111 
679	 0.143480098245981 
680	 0.144224762215534 
681	 0.144910594417562 
682	 0.145748282750892 
683	 0.146580682533494 
684	 0.147126431346776 
685	 0.147808507951604 
686	 0.148613636375421 
687	 0.149390006400203 
688	 0.149862738250976 
689	 0.150680318661803 
690	 0.151565270186394 
691	 0.152187786358238 
692	 0.152930342826207 
693	 0.153677221763472 
694	 0.154439575857776 
695	 0.155286708092463 
696	 0.156075522502136 
697	 0.156749245503384 
698	 0.157357761683197 
699	 0.158089332370063 
700	 0.158941582363433 
701	 0.159799283542433 
702	 0.160540232720978 
703	 0.161144547895825 
704	 0.161813592013521 
705	 0.162553802753347 
706	 0.163247514109468 
707	 0.164055700500657 
708	 0.164813516459986 
709	 0.165471989696608 
710	 0.166244587506307 
711	 0.166913591241489 
712	 0.167573742927105 
713	 0.168341116615194 
714	 0.16902982948671 
715	 0.169758961773475 
716	 0.170486094053908 
717	 0.171072966347005 
718	 0.171701022038507 
719	 0.172323276096544 
720	 0.172902127510444 
721	 0.173463372310977 
722	 0.174106821187196 
723	 0.174785305905609 
724	 0.175402711364975 
725	 0.175875881088478 
726	 0.176342421489903 
727	 0.176856608414864 
728	 0.177398169988407 
729	 0.177903365860467 
730	 0.178317131804733 
731	 0.178683795025093 
732	 0.179205309264555 
733	 0.179597929926685 
734	 0.179904343033502 
735	 0.180233645775523 
736	 0.180549466894284 
737	 0.180890678168629 
738	 0.18123311308356 
739	 0.181519094267051 
740	 0.181812326111447 
741	 0.18208749702317 
