Wavelength	Tablay400033.asd
350	 0.238959289312478 
351	 0.231829573084681 
352	 0.156448908797807 
353	 0.110606210934088 
354	 0.171520983994156 
355	 0.223883843879561 
356	 0.203789461021467 
357	 0.11627247819448 
358	 0.148089969662788 
359	 0.135710880815486 
360	 0.1012911245233 
361	 0.144021097196145 
362	 0.140957700829275 
363	 0.12095109121096 
364	 0.10193564335426 
365	 5.46757616891202E-02 
366	 8.61148457016848E-02 
367	 0.144337533351128 
368	 0.152002691096842 
369	 0.105858624798156 
370	 5.69866888779076E-02 
371	 5.00406015068755E-02 
372	 0.112581133945411 
373	 0.100009777480802 
374	 9.68758490200629E-02 
375	 0.130881079610003 
376	 0.116108765229945 
377	 0.106657066805768 
378	 9.30209045818331E-02 
379	 6.82429797860042E-02 
380	 7.20678869735071E-02 
381	 8.66710681727777E-02 
382	 9.28346213625123E-02 
383	 8.14045872283475E-02 
384	 9.01376497867128E-02 
385	 8.34398556972258E-02 
386	 6.09662072934699E-02 
387	 8.30399950073453E-02 
388	 7.47747008510957E-02 
389	 6.18221231152032E-02 
390	 7.55196455565874E-02 
391	 6.93694300794511E-02 
392	 7.30501201755314E-02 
393	 8.13407759003554E-02 
394	 6.88968620931699E-02 
395	 4.39215193650286E-02 
396	 5.59629299720144E-02 
397	 9.74531131177676E-02 
398	 7.17966340235259E-02 
399	 6.45893659161147E-02 
400	 7.75440532365218E-02 
401	 8.81663094876817E-02 
402	 8.10413913765475E-02 
403	 7.70441455996201E-02 
404	 7.75894093786426E-02 
405	 7.04964773469833E-02 
406	 7.50869980314511E-02 
407	 7.95052153507285E-02 
408	 0.074421472406129 
409	 6.07025124615749E-02 
410	 4.81590845440852E-02 
411	 5.61941307155144E-02 
412	 0.088429045386443 
413	 6.87532398109942E-02 
414	 5.26879560888262E-02 
415	 0.057712815281304 
416	 6.21376034311487E-02 
417	 6.28243710680703E-02 
418	 6.12281562118275E-02 
419	 5.99314662349389E-02 
420	 6.22506874708523E-02 
421	 0.056767638883823 
422	 5.02711505815286E-02 
423	 5.36994151418511E-02 
424	 5.23179832220222E-02 
425	 5.31586467730702E-02 
426	 5.75249387883393E-02 
427	 5.89225309079293E-02 
428	 6.08923916922365E-02 
429	 5.96705712136666E-02 
430	 5.43055460252371E-02 
431	 5.65219627113279E-02 
432	 5.59254777629045E-02 
433	 5.41849117770463E-02 
434	 5.80189819849977E-02 
435	 5.78039598339766E-02 
436	 5.48316654508691E-02 
437	 5.26268786938812E-02 
438	 5.65913321206972E-02 
439	 5.34084608121816E-02 
440	 4.96681586565063E-02 
441	 0.053756102150779 
442	 5.79139561686987E-02 
443	 0.057204796200314 
444	 5.36750370747982E-02 
445	 5.43274082426701E-02 
446	 5.68960144491835E-02 
447	 5.65741105074619E-02 
448	 0.052965841204219 
449	 5.61426809583033E-02 
450	 0.056270768951125 
451	 0.054285149179766 
452	 0.054272325861734 
453	 5.35895906597704E-02 
454	 5.42765374706328E-02 
455	 5.57417028698058E-02 
456	 5.44572353637913E-02 
457	 5.40228464226383E-02 
458	 5.37603446750587E-02 
459	 5.29483634866326E-02 
460	 5.33629953307667E-02 
461	 5.49586726019514E-02 
462	 5.58068261851778E-02 
463	 5.38124596973301E-02 
464	 5.45631805705867E-02 
465	 5.36363776250363E-02 
466	 5.04618600374971E-02 
467	 5.18207979028145E-02 
468	 5.15799236935345E-02 
469	 5.14574246760949E-02 
470	 5.35172826941155E-02 
471	 5.20565882417678E-02 
472	 5.14847249429089E-02 
473	 5.21239823240781E-02 
474	 5.11721955655086E-02 
475	 5.11031863049112E-02 
476	 5.12051831234792E-02 
477	 0.050927524970272 
478	 5.11111509450545E-02 
479	 5.14574122572544E-02 
480	 5.13096277277709E-02 
481	 5.03284401308497E-02 
