Wavelength	Tablay400034.asd
350	 0.13240380060044 
351	 7.63326651358453E-02 
352	 3.61019884951235E-02 
353	 7.02234058060318E-02 
354	 9.51610830413448E-02 
355	 9.52390725339535E-02 
356	 9.09539007313207E-02 
357	 0.101206061078578 
358	 0.120239257205814 
359	 8.88813271083908E-02 
360	 0.05040850461353 
361	 7.87797795363517E-02 
362	 8.12346169165239E-02 
363	 7.12192782188041E-02 
364	 7.20614260895667E-02 
365	 0.102364219318138 
366	 0.089058697432351 
367	 8.76028062204495E-02 
368	 0.133692896139196 
369	 9.64163429439098E-02 
370	 4.81165958345144E-02 
371	 0.036351187149847 
372	 8.63479958048932E-02 
373	 8.72097982780002E-02 
374	 6.66557562154561E-02 
375	 5.15269700691972E-02 
376	 4.49800014421667E-02 
377	 3.53650792208357E-02 
378	 4.80711806453641E-02 
379	 8.44943273543844E-02 
380	 4.51690673626922E-02 
381	 6.35005566228624E-02 
382	 0.107593947976768 
383	 6.96833221107384E-02 
384	 6.76148939101302E-02 
385	 6.77378761998876E-02 
386	 5.19559381510002E-02 
387	 5.19922221735331E-02 
388	 3.33875117190259E-02 
389	 0.039374985393961 
390	 9.58004415875908E-02 
391	 9.42869889995406E-02 
392	 8.91432517816829E-02 
393	 0.085310329501268 
394	 5.78693455735244E-02 
395	 5.57475111268765E-02 
396	 6.52737136040276E-02 
397	 6.62649971442477E-02 
398	 4.00582950351178E-02 
399	 6.93033971023215E-02 
400	 9.65068480816884E-02 
401	 6.36698863982714E-02 
402	 0.066418182474859 
403	 6.64539466531903E-02 
404	 5.85531431651276E-02 
405	 6.33740311734737E-02 
406	 7.20163738465788E-02 
407	 7.08417749991459E-02 
408	 5.94380004514276E-02 
409	 6.26862503831262E-02 
410	 0.058926980728432 
411	 5.54486367078145E-02 
412	 6.29849438692381E-02 
413	 6.50736404380822E-02 
414	 6.17614743658819E-02 
415	 0.056300076661284 
416	 5.37932935465525E-02 
417	 5.76234817698088E-02 
418	 5.99014330370664E-02 
419	 5.66246983166262E-02 
420	 5.78544194578466E-02 
421	 5.00091144032149E-02 
422	 4.29667934618606E-02 
423	 5.17137534437186E-02 
424	 5.95162807042487E-02 
425	 6.38125663904073E-02 
426	 6.28399041915999E-02 
427	 5.47921559769947E-02 
428	 0.053374434416697 
429	 5.36000937599085E-02 
430	 5.05383046391713E-02 
431	 5.30402999352473E-02 
432	 4.94713077958743E-02 
433	 4.55616077647394E-02 
434	 5.35440676544689E-02 
435	 5.58373502341935E-02 
436	 5.55421141805967E-02 
437	 5.54883715084017E-02 
438	 0.054552406762509 
439	 5.16012320414833E-02 
440	 5.04554896536537E-02 
441	 5.38675776110868E-02 
442	 5.54714841188399E-02 
443	 5.31540714772598E-02 
444	 4.98663148855214E-02 
445	 5.16362467277025E-02 
446	 5.04947059105646E-02 
447	 5.04812927412947E-02 
448	 5.36707730920919E-02 
449	 5.43144939110118E-02 
450	 5.37336151869162E-02 
451	 5.23848183706021E-02 
452	 5.10952245823217E-02 
453	 5.37820799516131E-02 
454	 0.054136721204891 
455	 5.14119431791461E-02 
456	 5.13461285594451E-02 
457	 5.18703571587471E-02 
458	 5.08744876391057E-02 
459	 4.83118318809068E-02 
460	 5.02848980165906E-02 
461	 5.13331079542966E-02 
462	 5.03160263769426E-02 
463	 0.048867372933092 
464	 5.05409549024457E-02 
465	 5.19139468598676E-02 
466	 5.12516552576161E-02 
467	 5.04235469276241E-02 
468	 4.95641610968964E-02 
469	 4.87637525268554E-02 
470	 4.83695684510772E-02 
471	 5.03873856141346E-02 
472	 5.06187792616521E-02 
473	 4.88260603194137E-02 
474	 4.79643939464156E-02 
475	 4.90785915276704E-02 
476	 5.08863543573034E-02 
477	 5.17209011853809E-02 
478	 4.95771842267117E-02 
479	 4.92932787686911E-02 
480	 5.01801346495162E-02 
481	 4.96881537188998E-02 
482	 4.80657947246715E-02 
483	 4.77333966395027E-02 
484	 4.89088487296652E-02 
485	 4.92717148687916E-02 
486	 4.87221746320704E-02 
487	 4.85486914457608E-02 
488	 4.92593930865915E-02 
489	 4.78547182787361E-02 
490	 4.74095170730404E-02 
491	 4.78881029165226E-02 
492	 4.76409514551882E-02 
493	 4.80525806886475E-02 
494	 4.84657314944972E-02 
495	 0.048652078829213 
496	 4.94921113056076E-02 
497	 4.96002514057183E-02 
498	 4.89610398389856E-02 
499	 4.81350854110587E-02 
500	 4.80848363036611E-02 
501	 4.80611921700902E-02 
502	 4.79936670517581E-02 
503	 4.83875771741524E-02 
504	 4.81424239080994E-02 
505	 4.78781252180741E-02 
506	 4.81547339220352E-02 
507	 4.88325214244121E-02 
508	 4.84400869666465E-02 
509	 4.77498455325833E-02 
510	 4.81750948699999E-02 
511	 4.80643435069113E-02 
512	 0.047818835794577 
513	 4.77832112572144E-02 
514	 4.80140968234847E-02 
515	 4.80242720017967E-02 
516	 4.78156142332394E-02 
517	 0.047546970177898 
518	 0.047442160915068 
519	 4.70182817075332E-02 
520	 0.046753892587951 
521	 4.75822098944478E-02 
522	 0.047643159066388 
523	 4.78691347127735E-02 
524	 4.85458184367636E-02 
525	 4.78806745893964E-02 
526	 4.73721788320125E-02 
527	 4.74773728186781E-02 
528	 4.80433431298919E-02 
529	 4.77418541506318E-02 
530	 4.75028607244786E-02 
531	 4.76992151671414E-02 
532	 4.79747244461885E-02 
533	 0.047924138796889 
534	 0.047803297805661 
535	 4.78837257565308E-02 
536	 4.80787181203908E-02 
537	 4.78887133730091E-02 
538	 4.76993545855228E-02 
539	 4.82192239686074E-02 
540	 4.83786150910596E-02 
541	 4.83406919044088E-02 
542	 4.82945445743179E-02 
543	 4.82331077955909E-02 
544	 4.81328266542465E-02 
545	 4.82284266444905E-02 
546	 4.86318240084566E-02 
547	 4.85876760240009E-02 
548	 4.86371076676984E-02 
549	 4.88451057605918E-02 
550	 4.88333937748153E-02 
551	 4.88180258209488E-02 
552	 4.88830300634107E-02 
553	 4.90219901350594E-02 
554	 4.90616995967198E-02 
555	 4.91234931489942E-02 
556	 4.92056183157342E-02 
557	 4.92413638525142E-02 
558	 4.91143865470473E-02 
559	 4.91098243774652E-02 
560	 4.93252704024113E-02 
561	 4.95565754158851E-02 
562	 0.049663372845318 
563	 0.049766384491692 
564	 4.99873675825787E-02 
565	 5.01573076163121E-02 
566	 5.02109399247517E-02 
567	 5.01893980491365E-02 
568	 0.050228729455527 
569	 5.06403346203193E-02 
570	 0.050925791895927 
571	 5.08191528261572E-02 
572	 5.07710000438851E-02 
573	 5.07799406995614E-02 
574	 5.08769644300092E-02 
575	 5.10449155178873E-02 
576	 0.051048760060339 
577	 0.051000717210942 
578	 5.09888234134828E-02 
579	 5.10444763467538E-02 
580	 5.12193470970377E-02 
581	 0.051462153783559 
582	 5.16835542755121E-02 
583	 5.17692767049332E-02 
584	 5.17311047058464E-02 
585	 5.17094003634648E-02 
586	 5.18828253601904E-02 
587	 5.20442302963698E-02 
588	 5.21155910343086E-02 
589	 5.21197877229609E-02 
590	 5.22118866250203E-02 
591	 5.22903342267461E-02 
592	 5.23921020841412E-02 
593	 5.25462197739513E-02 
594	 5.25645691473781E-02 
595	 5.26283993509542E-02 
596	 5.27343675676743E-02 
597	 5.27264849606048E-02 
598	 5.28741408656781E-02 
599	 0.052932330013997 
600	 5.27808361005601E-02 
601	 5.27974426636599E-02 
602	 5.29336098385989E-02 
603	 5.30678569117568E-02 
604	 5.30618953667741E-02 
605	 5.29500653288289E-02 
606	 5.31098842012577E-02 
607	 5.34468905858877E-02 
608	 0.053268089083631 
609	 5.33602759855701E-02 
610	 5.34738809437214E-02 
611	 5.33155717386453E-02 
612	 5.33009026968762E-02 
613	 5.34561643380459E-02 
614	 5.36344750031364E-02 
615	 5.36185506878204E-02 
616	 5.37509040717175E-02 
617	 0.053690726370914 
618	 5.34205072612199E-02 
619	 5.36507730161674E-02 
620	 5.38806059763966E-02 
621	 5.40259578611628E-02 
622	 5.41110040160097E-02 
623	 5.40163510119029E-02 
624	 5.38884984369218E-02 
625	 0.053837810144701 
626	 0.053919364354557 
627	 5.40444311196069E-02 
628	 5.41496110450224E-02 
629	 5.42174763484292E-02 
630	 5.43401030528514E-02 
631	 5.43317323516971E-02 
632	 5.42578439469813E-02 
633	 5.42864034216242E-02 
634	 5.44354023120016E-02 
635	 5.44962529287683E-02 
636	 5.44614539100832E-02 
637	 5.45903403850938E-02 
638	 5.45511745980242E-02 
639	 5.45774101917074E-02 
640	 5.48233590887768E-02 
641	 5.47296035978305E-02 
642	 5.46586413326453E-02 
643	 5.46761194589631E-02 
644	 5.46638784469366E-02 
645	 5.46237214741003E-02 
646	 5.46633970805648E-02 
647	 5.48010441474201E-02 
648	 5.49009979465584E-02 
649	 5.47700969660015E-02 
650	 5.46984209636264E-02 
651	 5.49482929453217E-02 
652	 5.49901911096113E-02 
653	 5.50163004730549E-02 
654	 5.51115026573374E-02 
655	 5.52433430416616E-02 
656	 5.52283883840774E-02 
657	 5.52049171246856E-02 
658	 5.52373526986682E-02 
659	 5.50999759086179E-02 
660	 5.51339891465259E-02 
661	 5.52206807368629E-02 
662	 5.51506898576162E-02 
663	 0.05522986460273 
664	 5.53161926208806E-02 
665	 5.53517029757439E-02 
666	 5.53881012590828E-02 
667	 5.53993411279515E-02 
668	 5.54357257852998E-02 
669	 5.55368968005469E-02 
670	 0.055701056112186 
671	 5.57490664948916E-02 
672	 5.56774756251303E-02 
673	 5.55826812111803E-02 
674	 5.55678968134024E-02 
675	 5.56398586254496E-02 
676	 0.055771677547004 
677	 5.59102200194853E-02 
678	 5.58531057304837E-02 
679	 5.57960747008961E-02 
680	 5.58901981588555E-02 
681	 5.58420943504048E-02 
682	 5.58509954478115E-02 
683	 5.59973259215665E-02 
684	 5.62432709694757E-02 
685	 5.62018782576387E-02 
686	 5.61365219460544E-02 
687	 5.61799474908155E-02 
688	 5.61830615124143E-02 
689	 5.62179156130622E-02 
690	 5.62550726328891E-02 
691	 0.056268235941995 
692	 5.63330208290328E-02 
693	 5.63758208727734E-02 
694	 5.63739879863069E-02 
695	 5.63514066139892E-02 
696	 5.64178474828318E-02 
697	 5.65302291866136E-02 
698	 5.66117022255218E-02 
699	 5.65608451156884E-02 
700	 0.056644316423285 
701	 5.67095414293287E-02 
702	 5.66153335401679E-02 
703	 5.67471885717772E-02 
704	 5.68446100893867E-02 
705	 0.056871004664164 
706	 5.69438043081167E-02 
707	 5.69874669282747E-02 
708	 5.70324312142586E-02 
709	 5.70722199047007E-02 
710	 5.70112327612422E-02 
711	 5.70535301482857E-02 
712	 5.71778413378722E-02 
713	 0.057293008875149 
714	 5.73268805627954E-02 
715	 5.74429487841304E-02 
716	 5.75629607036664E-02 
717	 5.74757004113436E-02 
718	 5.75462113077471E-02 
719	 5.76214349249614E-02 
720	 5.76128132635767E-02 
721	 5.76591087659746E-02 
722	 5.77316178162576E-02 
723	 0.057791023105677 
724	 5.78257898233667E-02 
725	 5.79661915763581E-02 
726	 5.80482886726706E-02 
727	 5.80358010699164E-02 
728	 5.80037964512359E-02 
729	 5.81197887472435E-02 
730	 5.82001451828457E-02 
731	 5.81812895160849E-02 
732	 5.82720687343736E-02 
733	 5.83591817688771E-02 
734	 5.84258101807087E-02 
735	 5.84851370382721E-02 
736	 5.85685986331637E-02 
737	 5.85827980244441E-02 
738	 0.058571037205832 
739	 5.86508165973648E-02 
740	 5.87083090540062E-02 
741	 5.88316196010457E-02 
742	 5.90104139750076E-02 
743	 5.90587128997525E-02 
744	 5.90992668330036E-02 
745	 5.91138856707192E-02 
746	 5.91004485242596E-02 
747	 5.92380032048239E-02 
748	 0.059337954597577 
749	 5.93565686242054E-02 
750	 5.93608645046416E-02 
751	 5.95442827556741E-02 
752	 5.96798735818249E-02 
753	 5.96975459740036E-02 
754	 5.97818219395495E-02 
755	 5.98249924804462E-02 
756	 5.98749751872993E-02 
757	 5.99713362240202E-02 
758	 0.060035898362894 
759	 6.00599513745788E-02 
760	 6.01125523337949E-02 
761	 6.02608822493331E-02 
762	 6.03092986675949E-02 
763	 6.03639269179224E-02 
764	 6.04307161508012E-02 
765	 6.03988209243876E-02 
766	 6.05110319616597E-02 
767	 6.06144555347583E-02 
768	 6.06022383650464E-02 
769	 6.06439190939541E-02 
770	 0.060756243166091 
771	 6.08668892733389E-02 
772	 6.09022997634794E-02 
773	 6.09824065550853E-02 
774	 0.061075196254962 
775	 6.11349978838329E-02 
776	 6.11259569696302E-02 
777	 6.11830775220723E-02 
778	 6.12924753458713E-02 
779	 6.14051740216261E-02 
780	 6.14545832826864E-02 
781	 6.15337902417877E-02 
