Wavelength	Tablay400122.asd
350	 0.186970295636093 
351	 0.115674216620927 
352	 4.93350155859644E-02 
353	 8.36230990943578E-02 
354	 0.149892609839814 
355	 0.155553845511588 
356	 0.121494508407908 
357	 8.63599930774897E-02 
358	 8.35703507684966E-02 
359	 8.25711949492023E-02 
360	 6.67304736283442E-02 
361	 4.15556059200928E-02 
362	 6.47169635694604E-02 
363	 5.92808821868586E-02 
364	 2.45592612035443E-02 
365	 9.46200088839467E-02 
366	 9.04829823627198E-02 
367	 4.68186813980566E-02 
368	 3.87616875210497E-02 
369	 0.124468778799581 
370	 0.143017859648216 
371	 0.100182995832097 
372	 0.101520567497144 
373	 0.140482542791768 
374	 0.107155607713003 
375	 1.77476755288013E-02 
376	 9.08633695695242E-02 
377	 9.76139052506897E-02 
378	 7.73663832502324E-02 
379	 9.71027712045955E-02 
380	 7.00146775507551E-02 
381	 7.44776272928056E-02 
382	 9.39852660658418E-02 
383	 6.58351955839649E-02 
384	 7.73105320600244E-02 
385	 0.068921508550401 
386	 3.21527288284817E-02 
387	 5.97842950864745E-02 
388	 7.23410769381537E-02 
389	 7.57296958416111E-02 
390	 8.63072205177299E-02 
391	 7.64134368206394E-02 
392	 7.30684312585456E-02 
393	 7.51488791763589E-02 
394	 6.51007745249967E-02 
395	 5.51430603906866E-02 
396	 5.91758237914714E-02 
397	 7.32521998631374E-02 
398	 6.33887815186353E-02 
399	 8.35992821373652E-02 
400	 9.99111361877915E-02 
401	 0.076931920900826 
402	 6.03339741602284E-02 
403	 5.90138977195734E-02 
404	 6.80479062802687E-02 
405	 7.38437505731353E-02 
406	 7.89162683615694E-02 
407	 0.080428011182815 
408	 7.71821979256541E-02 
409	 7.09188909523658E-02 
410	 6.79970158441302E-02 
411	 6.84942719595678E-02 
412	 7.02074773970535E-02 
413	 0.071750504587545 
414	 7.15886810496823E-02 
415	 6.98479326867553E-02 
416	 6.81663158780643E-02 
417	 7.32159273563637E-02 
418	 0.074456850335796 
419	 6.63725633930511E-02 
420	 6.05187117503652E-02 
421	 5.71743343647429E-02 
422	 5.78086320463412E-02 
423	 6.20131855922071E-02 
424	 5.50905744958382E-02 
425	 5.51420957873684E-02 
426	 6.42302570644176E-02 
427	 6.50691973376654E-02 
428	 6.71236218126227E-02 
429	 6.73813624276796E-02 
430	 6.34723050316413E-02 
431	 6.11417438324691E-02 
432	 6.41689642232984E-02 
433	 6.79844682740908E-02 
434	 6.48173144036693E-02 
435	 6.10247695850462E-02 
436	 6.05429682796162E-02 
437	 6.32477303441048E-02 
438	 6.38581649373209E-02 
439	 5.99174154072423E-02 
