Wavelength	5a.001
350	 1.13095855712891 
351	 1.17342579364777 
352	 1.21237218379974 
353	 1.20464599132538 
354	 1.20660519599915 
355	 1.20527267456055 
356	 1.21460914611816 
357	 1.24231016635895 
358	 1.26077771186829 
359	 1.27956032752991 
360	 1.2898154258728 
361	 1.27840328216553 
362	 1.27639210224152 
363	 1.29583477973938 
364	 1.32455539703369 
365	 1.31555557250977 
366	 1.31503224372864 
367	 1.31952464580536 
368	 1.3176805973053 
369	 1.31257927417755 
370	 1.3079160451889 
371	 1.30783629417419 
372	 1.31551003456116 
373	 1.32537698745728 
374	 1.33071267604828 
375	 1.32876753807068 
376	 1.32241904735565 
377	 1.32410645484924 
378	 1.33541226387024 
379	 1.35228061676025 
380	 1.36584389209747 
381	 1.34940552711487 
382	 1.33281278610229 
383	 1.36457800865173 
384	 1.36315035820007 
385	 1.35107553005219 
386	 1.35442650318146 
387	 1.3868989944458 
388	 1.38921356201172 
389	 1.37883532047272 
390	 1.38646996021271 
391	 1.40113401412964 
392	 1.40154469013214 
393	 1.39161598682404 
394	 1.39115917682648 
395	 1.39556062221527 
396	 1.39882636070251 
397	 1.39932644367218 
398	 1.40360295772552 
399	 1.40263164043427 
400	 1.40396952629089 
401	 1.41499781608582 
402	 1.42234766483307 
403	 1.42191243171692 
404	 1.41844177246094 
405	 1.42183017730713 
406	 1.42486763000488 
407	 1.42944407463074 
408	 1.43453073501587 
409	 1.42898774147034 
410	 1.43699145317078 
411	 1.44627892971039 
412	 1.43937993049622 
413	 1.44168543815613 
414	 1.44797801971436 
415	 1.45136618614197 
416	 1.44590663909912 
417	 1.44936943054199 
418	 1.45384848117828 
419	 1.45359063148499 
420	 1.46002924442291 
421	 1.46147954463959 
422	 1.45963597297668 
423	 1.46076238155365 
424	 1.46041667461395 
425	 1.46347212791443 
426	 1.46830761432648 
427	 1.46525847911835 
428	 1.4675966501236 
429	 1.46887910366058 
430	 1.46452558040619 
431	 1.46963238716125 
432	 1.47157168388367 
433	 1.4708000421524 
434	 1.47427487373352 
435	 1.47328019142151 
436	 1.47349464893341 
437	 1.47701835632324 
438	 1.47800362110138 
439	 1.47853243350983 
440	 1.47837483882904 
441	 1.47725856304169 
442	 1.47682702541351 
443	 1.47794306278229 
444	 1.47936379909515 
445	 1.47849524021149 
446	 1.47856092453003 
447	 1.47981214523315 
448	 1.48129796981812 
449	 1.48049509525299 
450	 1.47905302047729 
451	 1.47864151000977 
452	 1.48029816150665 
453	 1.4812183380127 
454	 1.48155760765076 
455	 1.48134624958038 
456	 1.48028028011322 
457	 1.48068988323212 
458	 1.48173415660858 
459	 1.48223841190338 
460	 1.48230648040771 
461	 1.48311531543732 
462	 1.48391342163086 
463	 1.48317897319794 
464	 1.48316311836243 
465	 1.48244726657867 
466	 1.48139977455139 
467	 1.48387801647186 
468	 1.48409819602966 
469	 1.48325002193451 
470	 1.48353493213654 
471	 1.48153555393219 
472	 1.48315823078156 
473	 1.48648858070374 
474	 1.48389768600464 
475	 1.48474228382111 
476	 1.48602724075317 
477	 1.48509871959686 
478	 1.4844034910202 
479	 1.48478817939758 
480	 1.48552799224854 
481	 1.48546802997589 
482	 1.4858705997467 
483	 1.48547923564911 
484	 1.48441910743713 
485	 1.48453032970428 
486	 1.48490619659424 
487	 1.48582899570465 
488	 1.48708975315094 
489	 1.48610413074493 
490	 1.48543870449066 
491	 1.48570871353149 
492	 1.48620843887329 
493	 1.48582017421722 
494	 1.48568594455719 
495	 1.4858158826828 
496	 1.48364341259003 
497	 1.48464870452881 
498	 1.48645198345184 
499	 1.48553133010864 
500	 1.48531353473663 
501	 1.48626232147217 
502	 1.48767161369324 
503	 1.48793864250183 
504	 1.4865939617157 
505	 1.48615324497223 
506	 1.48739969730377 
507	 1.4854154586792 
508	 1.48508894443512 
509	 1.48616755008698 
510	 1.48631620407104 
511	 1.48621940612793 
512	 1.48510992527008 
513	 1.48369455337524 
514	 1.48463487625122 
515	 1.4859459400177 
516	 1.48666596412659 
517	 1.48655641078949 
518	 1.48695206642151 
519	 1.48689925670624 
520	 1.48643457889557 
521	 1.48629450798035 
522	 1.48656952381134 
523	 1.48696410655975 
524	 1.48719096183777 
525	 1.48705315589905 
526	 1.4872921705246 
527	 1.48737335205078 
528	 1.48667967319489 
529	 1.48688995838165 
530	 1.48704922199249 
531	 1.48685503005981 
532	 1.48686909675598 
533	 1.48726534843445 
534	 1.48780262470245 
535	 1.48820805549622 
536	 1.48848068714142 
537	 1.48831522464752 
538	 1.48802518844604 
539	 1.48819577693939 
540	 1.4885561466217 
541	 1.48815596103668 
542	 1.48713970184326 
543	 1.48752641677856 
544	 1.48762357234955 
545	 1.48759007453918 
546	 1.48784673213959 
547	 1.48739886283875 
548	 1.4865585565567 
549	 1.48599767684937 
550	 1.48653626441956 
551	 1.48629212379456 
552	 1.48554074764252 
553	 1.48490297794342 
554	 1.48486244678497 
555	 1.48417603969574 
556	 1.48285329341888 
557	 1.48150849342346 
558	 1.48019349575043 
559	 1.47887897491455 
560	 1.47748029232025 
561	 1.47584974765778 
562	 1.47465515136719 
563	 1.47314918041229 
564	 1.47081553936005 
565	 1.46940648555756 
566	 1.46824288368225 
567	 1.46701776981354 
568	 1.46573674678802 
569	 1.46429514884949 
570	 1.46319580078125 
571	 1.46255004405975 
572	 1.46151518821716 
573	 1.46000277996063 
574	 1.45824825763702 
575	 1.45652437210083 
576	 1.45421385765076 
577	 1.45229113101959 
578	 1.45074141025543 
579	 1.44837379455566 
580	 1.44583940505981 
581	 1.44330358505249 
582	 1.44064998626709 
583	 1.43720865249634 
584	 1.43389499187469 
585	 1.43055033683777 
586	 1.42653632164001 
587	 1.42297863960266 
588	 1.41931319236755 
589	 1.41522657871246 
590	 1.4111475944519 
591	 1.40678155422211 
592	 1.40223956108093 
593	 1.39764785766602 
594	 1.39275658130646 
595	 1.38744497299194 
596	 1.38194274902344 
597	 1.37672305107117 
598	 1.37111580371857 
599	 1.36500191688538 
600	 1.35843408107758 
601	 1.35164761543274 
602	 1.34465777873993 
603	 1.33738052845001 
604	 1.32973062992096 
605	 1.32192659378052 
606	 1.313631772995 
607	 1.30464816093445 
608	 1.29501068592072 
609	 1.28550016880035 
610	 1.27581036090851 
611	 1.26546943187714 
612	 1.25444185733795 
613	 1.24317169189453 
614	 1.23150610923767 
615	 1.21900951862335 
616	 1.20643150806427 
617	 1.19297158718109 
618	 1.17853498458862 
619	 1.16438043117523 
620	 1.14957702159882 
