Wavelength	3b.001
350	 1.00341475009918 
351	 1.02306938171387 
352	 1.04014527797699 
353	 1.05213403701782 
354	 1.03948140144348 
355	 1.04400622844696 
356	 1.05913388729095 
357	 1.07320499420166 
358	 1.09927678108215 
359	 1.10352456569672 
360	 1.09239947795868 
361	 1.09259855747223 
362	 1.09740424156189 
363	 1.10689854621887 
364	 1.11837840080261 
365	 1.12470924854279 
366	 1.12329959869385 
367	 1.12008225917816 
368	 1.12013864517212 
369	 1.11858212947845 
370	 1.12027549743652 
371	 1.1235466003418 
372	 1.12371969223022 
373	 1.12613105773926 
374	 1.127925157547 
375	 1.12801277637482 
376	 1.12919497489929 
377	 1.12370598316193 
378	 1.12159264087677 
379	 1.13026869297028 
380	 1.13371205329895 
381	 1.12923157215118 
382	 1.1299239397049 
383	 1.15201759338379 
384	 1.14296233654022 
385	 1.13034820556641 
386	 1.13268494606018 
387	 1.14291274547577 
388	 1.14814853668213 
389	 1.14542031288147 
390	 1.13912332057953 
391	 1.14532589912415 
392	 1.14873647689819 
393	 1.14612221717834 
394	 1.14354825019836 
395	 1.14713835716248 
396	 1.14788842201233 
397	 1.14357161521912 
398	 1.14647161960602 
399	 1.14668893814087 
400	 1.14742076396942 
401	 1.15240955352783 
402	 1.15168607234955 
403	 1.14854204654694 
404	 1.14740288257599 
405	 1.15202486515045 
406	 1.15149426460266 
407	 1.15055453777313 
408	 1.15202248096466 
409	 1.15012979507446 
410	 1.15035903453827 
411	 1.15135109424591 
412	 1.15050637722015 
413	 1.15073776245117 
414	 1.15202450752258 
415	 1.15279901027679 
416	 1.15055394172668 
417	 1.14964246749878 
418	 1.14974498748779 
419	 1.15019965171814 
420	 1.15214920043945 
421	 1.15064513683319 
422	 1.14800715446472 
423	 1.14847052097321 
424	 1.14757227897644 
425	 1.14681231975555 
426	 1.14664494991302 
427	 1.14586162567139 
428	 1.14447641372681 
429	 1.14283299446106 
430	 1.14151966571808 
431	 1.14180874824524 
432	 1.14044570922852 
433	 1.13861739635468 
434	 1.13938009738922 
435	 1.13850951194763 
436	 1.13679301738739 
437	 1.13545882701874 
438	 1.13558125495911 
439	 1.13467383384705 
440	 1.13320589065552 
441	 1.13212215900421 
442	 1.13041996955872 
443	 1.12850618362427 
444	 1.12689745426178 
445	 1.12606132030487 
446	 1.12496697902679 
447	 1.1244900226593 
448	 1.12472701072693 
449	 1.12331962585449 
450	 1.1223726272583 
451	 1.12143778800964 
452	 1.11958849430084 
453	 1.11914932727814 
454	 1.1184778213501 
455	 1.11682963371277 
456	 1.11477982997894 
457	 1.11398994922638 
458	 1.11351370811462 
459	 1.11230206489563 
460	 1.11074471473694 
461	 1.11041045188904 
462	 1.11073899269104 
463	 1.11004173755646 
464	 1.10841453075409 
465	 1.10710453987122 
466	 1.10661435127258 
467	 1.10618281364441 
468	 1.10436952114105 
469	 1.10272550582886 
470	 1.10263681411743 
471	 1.10072231292725 
472	 1.10036766529083 
473	 1.10101199150085 
474	 1.09911894798279 
475	 1.09790277481079 
476	 1.09725987911224 
477	 1.09683430194855 
478	 1.09707641601563 
479	 1.09650981426239 
480	 1.09526872634888 
481	 1.09415316581726 
482	 1.09352016448975 
483	 1.09256458282471 
484	 1.09154319763184 
485	 1.09196329116821 
486	 1.09119880199432 
487	 1.09031891822815 
488	 1.09036076068878 
489	 1.08954346179962 
490	 1.08844006061554 
491	 1.0873030424118 
492	 1.08625960350037 
493	 1.08613681793213 
494	 1.08575880527496 
495	 1.08468794822693 
496	 1.08408081531525 
497	 1.08358335494995 
498	 1.08307135105133 
499	 1.08235907554626 
500	 1.08061373233795 
501	 1.07989060878754 
502	 1.08013451099396 
503	 1.07941770553589 
504	 1.07824146747589 
505	 1.07738304138184 
506	 1.0770103931427 
507	 1.07562792301178 
508	 1.07461404800415 
509	 1.07380604743958 
510	 1.07252430915833 
