Wavelength	5c.000
985	 0.57346910238266 
986	 0.573974967002869 
987	 0.574401438236237 
988	 0.574606478214264 
989	 0.574825167655945 
990	 0.575265407562256 
991	 0.575537979602814 
992	 0.575688898563385 
993	 0.575836658477783 
994	 0.576113939285278 
995	 0.576590180397034 
996	 0.577004194259644 
997	 0.57722133398056 
998	 0.577274322509766 
999	 0.577523410320282 
1000	 0.57761824131012 
1001	 0.578659415245056 
1002	 0.578875064849854 
1003	 0.57905250787735 
1004	 0.579205274581909 
1005	 0.579307675361633 
1006	 0.579438984394073 
1007	 0.579581320285797 
1008	 0.579702615737915 
1009	 0.579827427864075 
1010	 0.579926609992981 
1011	 0.57998263835907 
1012	 0.580041170120239 
1013	 0.580082416534424 
1014	 0.58015501499176 
1015	 0.580223858356476 
1016	 0.580317258834839 
1017	 0.580466568470001 
1018	 0.580587327480316 
1019	 0.580696284770966 
1020	 0.580794930458069 
1021	 0.580885171890259 
1022	 0.580949604511261 
1023	 0.581024050712585 
1024	 0.581106901168823 
1025	 0.58118212223053 
1026	 0.581229507923126 
1027	 0.581300139427185 
1028	 0.581390082836151 
1029	 0.581463932991028 
1030	 0.581519603729248 
1031	 0.581619620323181 
1032	 0.581676483154297 
1033	 0.581724584102631 
1034	 0.581814587116241 
1035	 0.581890225410461 
1036	 0.581960380077362 
1037	 0.582039535045624 
1038	 0.582098186016083 
1039	 0.582126438617706 
1040	 0.582184851169586 
1041	 0.582244277000427 
1042	 0.582318663597107 
1043	 0.582422256469727 
1044	 0.582499206066132 
1045	 0.582593858242035 
1046	 0.582677483558655 
1047	 0.582727909088135 
1048	 0.58283007144928 
1049	 0.582905471324921 
1050	 0.582964479923248 
1051	 0.583085358142853 
1052	 0.583138585090637 
1053	 0.583216547966003 
1054	 0.583326935768127 
1055	 0.583426535129547 
1056	 0.583508312702179 
1057	 0.583607614040375 
1058	 0.583727836608887 
1059	 0.58378404378891 
1060	 0.58389687538147 
1061	 0.584008276462555 
1062	 0.584095537662506 
1063	 0.584222257137299 
1064	 0.584319710731506 
1065	 0.584413170814514 
1066	 0.584510385990143 
1067	 0.584571063518524 
1068	 0.584645986557007 
1069	 0.584755659103394 
1070	 0.584868907928467 
1071	 0.585015952587128 
1072	 0.585150957107544 
1073	 0.585250914096832 
1074	 0.585348844528198 
1075	 0.5854372382164 
1076	 0.585554957389832 
1077	 0.585703134536743 
1078	 0.585786938667297 
1079	 0.585880517959595 
1080	 0.585964441299438 
1081	 0.585995256900787 
1082	 0.586105406284332 
1083	 0.58623206615448 
1084	 0.586326420307159 
1085	 0.586428582668304 
1086	 0.58651739358902 
1087	 0.5865837931633 
1088	 0.586642205715179 
1089	 0.586701571941376 
1090	 0.586774408817291 
1091	 0.58683705329895 
1092	 0.586873769760132 
1093	 0.586939215660095 
1094	 0.587012112140656 
1095	 0.58705747127533 
1096	 0.587093710899353 
1097	 0.587131798267365 
1098	 0.587132036685944 
1099	 0.587106466293335 
1100	 0.587090075016022 
1101	 0.587063252925873 
1102	 0.587012946605682 
1103	 0.586970746517181 
1104	 0.58694052696228 
1105	 0.586904346942902 
1106	 0.586837232112885 
1107	 0.586793124675751 
1108	 0.586769044399261 
1109	 0.586745858192444 
1110	 0.586727857589722 
1111	 0.586702287197113 
1112	 0.58665144443512 
1113	 0.586611151695251 
1114	 0.586624026298523 
1115	 0.586629986763 
1116	 0.58660900592804 
1117	 0.586599886417389 
1118	 0.586585998535156 
1119	 0.586540222167969 
1120	 0.586508512496948 
1121	 0.586495637893677 
1122	 0.586480915546417 
1123	 0.58644425868988 
1124	 0.586393296718597 
1125	 0.586323499679565 
1126	 0.586209356784821 
1127	 0.586039483547211 
1128	 0.585816264152527 
1129	 0.585583031177521 
1130	 0.585321009159088 
1131	 0.585008800029755 
1132	 0.584681570529938 
1133	 0.584297478199005 
1134	 0.583875775337219 
1135	 0.583407461643219 
1136	 0.582878470420837 
1137	 0.582333028316498 
1138	 0.581734180450439 
1139	 0.581143200397491 
1140	 0.580524623394012 
1141	 0.579946339130402 
1142	 0.579332828521729 
1143	 0.578716218471527 
1144	 0.578085780143738 
1145	 0.577366828918457 
1146	 0.576639413833618 
1147	 0.575824975967407 
1148	 0.57491934299469 
1149	 0.573991239070892 
1150	 0.572910308837891 
1151	 0.571748495101929 
1152	 0.570452213287354 
1153	 0.569014966487885 
1154	 0.56747978925705 
1155	 0.565831124782562 
1156	 0.564078986644745 
1157	 0.562150001525879 
1158	 0.560303926467896 
1159	 0.558351397514343 
1160	 0.556461691856384 
1161	 0.554725408554077 
1162	 0.553030669689178 
1163	 0.551594018936157 
1164	 0.550469696521759 
1165	 0.549617469310761 
1166	 0.549131870269775 
1167	 0.549045503139496 
1168	 0.549227297306061 
1169	 0.549689829349518 
1170	 0.550620853900909 
1171	 0.551509380340576 
1172	 0.55269193649292 
1173	 0.553733885288239 
1174	 0.554927289485931 
1175	 0.555862009525299 
1176	 0.556758344173431 
1177	 0.557447850704193 
1178	 0.557953000068665 
1179	 0.558332502841949 
1180	 0.558578848838806 
1181	 0.558711111545563 
1182	 0.558726251125336 
1183	 0.558652281761169 
1184	 0.558520615100861 
1185	 0.558346152305603 
1186	 0.558155238628387 
1187	 0.557917296886444 
1188	 0.557696998119354 
1189	 0.557450771331787 
1190	 0.557210505008698 
1191	 0.556983351707459 
1192	 0.556742012500763 
1193	 0.55649596452713 
1194	 0.55622923374176 
1195	 0.555942833423615 
1196	 0.555657386779785 
1197	 0.555349767208099 
1198	 0.555042684078217 
1199	 0.554762005805969 
1200	 0.554509878158569 
1201	 0.55427497625351 
1202	 0.554111838340759 
1203	 0.554032325744629 
1204	 0.554021179676056 
1205	 0.554104447364807 
1206	 0.554274678230286 
1207	 0.554539144039154 
1208	 0.554888963699341 
1209	 0.55532318353653 
1210	 0.555871665477753 
1211	 0.556465029716492 
1212	 0.557134687900543 
1213	 0.557861804962158 
1214	 0.55865752696991 
1215	 0.559508204460144 
1216	 0.560453057289124 
1217	 0.561391651630402 
1218	 0.562369763851166 
1219	 0.563371658325195 
1220	 0.564386308193207 
1221	 0.565478146076202 
1222	 0.566556036472321 
1223	 0.567649900913239 
1224	 0.568709015846252 
1225	 0.569766283035278 
1226	 0.570740103721619 
1227	 0.571691930294037 
1228	 0.572582542896271 
1229	 0.573407173156738 
1230	 0.574193596839905 
1231	 0.574938595294952 
1232	 0.575642347335815 
1233	 0.576273620128632 
1234	 0.576889395713806 
1235	 0.577486991882324 
1236	 0.578041613101959 
1237	 0.578547894954681 
1238	 0.579040825366974 
1239	 0.579510688781738 
1240	 0.579940617084503 
1241	 0.580350339412689 
1242	 0.58072292804718 
1243	 0.581065595149994 
1244	 0.581371903419495 
1245	 0.581643283367157 
1246	 0.58187073469162 
1247	 0.582101404666901 
1248	 0.582291603088379 
1249	 0.582500517368317 
1250	 0.582722365856171 
1251	 0.582916736602783 
1252	 0.583099901676178 
1253	 0.583267509937286 
1254	 0.583426356315613 
1255	 0.583559513092041 
1256	 0.583663761615753 
1257	 0.583770155906677 
1258	 0.583849549293518 
1259	 0.583938479423523 
1260	 0.584038019180298 
1261	 0.584125876426697 
1262	 0.584211587905884 
1263	 0.584290266036987 
1264	 0.584350645542145 
1265	 0.584390223026276 
1266	 0.584449589252472 
1267	 0.584496080875397 
1268	 0.58456414937973 
1269	 0.584654033184052 
1270	 0.5847327709198 
1271	 0.584813177585602 
1272	 0.584894359111786 
1273	 0.584976732730865 
1274	 0.585058569908142 
1275	 0.585132956504822 
1276	 0.585223793983459 
1277	 0.585314035415649 
1278	 0.5854212641716 
1279	 0.58555656671524 
1280	 0.585679471492767 
1281	 0.585804402828217 
1282	 0.585932195186615 
1283	 0.586069285869598 
1284	 0.586187422275543 
1285	 0.586297988891602 
1286	 0.586408197879791 
1287	 0.586508095264435 
1288	 0.586588442325592 
1289	 0.586677551269531 
1290	 0.586777567863464 
1291	 0.586849093437195 
1292	 0.586924076080322 
1293	 0.586948335170746 
1294	 0.586932063102722 
1295	 0.586920738220215 
1296	 0.586872816085815 
1297	 0.586838960647583 
1298	 0.586837887763977 
1299	 0.586775541305542 
1300	 0.586684226989746 
1301	 0.586576759815216 
1302	 0.586417257785797 
1303	 0.586272001266479 
1304	 0.586145043373108 
1305	 0.585976600646973 
1306	 0.585783839225769 
1307	 0.585582911968231 
1308	 0.58537083864212 
1309	 0.585113227367401 
1310	 0.584868490695953 
1311	 0.584624469280243 
1312	 0.584361016750336 
1313	 0.58409059047699 
1314	 0.58378791809082 
1315	 0.583494544029236 
1316	 0.583114624023438 
1317	 0.582679450511932 
1318	 0.58222633600235 
1319	 0.581735849380493 
1320	 0.58119398355484 
1321	 0.580637574195862 
1322	 0.580012142658234 
1323	 0.579360842704773 
1324	 0.578591406345367 
1325	 0.577774882316589 
1326	 0.576840996742249 
1327	 0.575786173343658 
1328	 0.574662089347839 
1329	 0.573449909687042 
1330	 0.572175860404968 
1331	 0.570817708969116 
1332	 0.569408297538757 
1333	 0.567934453487396 
1334	 0.566381752490997 
1335	 0.564899325370789 
1336	 0.563349425792694 
1337	 0.561962842941284 
1338	 0.560607492923737 
1339	 0.559433281421661 
1340	 0.558352053165436 
1341	 0.557417988777161 
1342	 0.556615889072418 
1343	 0.555943191051483 
1344	 0.55541604757309 
1345	 0.554949045181274 
1346	 0.554638743400574 
1347	 0.554317891597748 
1348	 0.554063379764557 
1349	 0.553810000419617 
1350	 0.55360996723175 
1351	 0.55338454246521 
1352	 0.553187131881714 
1353	 0.552941918373108 
1354	 0.552683591842651 
1355	 0.552392840385437 
1356	 0.552086353302002 
1357	 0.551728546619415 
1358	 0.551330983638763 
1359	 0.55090457201004 
1360	 0.550449728965759 
1361	 0.549933850765228 
1362	 0.549401104450226 
1363	 0.548859298229218 
1364	 0.548252761363983 
1365	 0.547630488872528 
1366	 0.546886086463928 
1367	 0.546083867549896 
1368	 0.545183122158051 
1369	 0.544204473495483 
1370	 0.543102562427521 
1371	 0.541927397251129 
1372	 0.540625214576721 
1373	 0.539249181747437 
1374	 0.537658989429474 
1375	 0.535949230194092 
1376	 0.534038782119751 
1377	 0.531980276107788 
1378	 0.529639601707459 
1379	 0.527146935462952 
1380	 0.524348556995392 
1381	 0.521270930767059 
1382	 0.517938792705536 
1383	 0.514256119728088 
1384	 0.510498285293579 
1385	 0.50642329454422 
1386	 0.502405643463135 
1387	 0.498114049434662 
1388	 0.494183272123337 
1389	 0.490167230367661 
1390	 0.486597508192062 
1391	 0.483397036790848 
1392	 0.480357527732849 
1393	 0.477851003408432 
1394	 0.47566694021225 
1395	 0.473782747983933 
1396	 0.472403258085251 
1397	 0.470895320177078 
1398	 0.469742774963379 
1399	 0.468140959739685 
1400	 0.466601490974426 
1401	 0.464535355567932 
1402	 0.462252795696259 
1403	 0.45945480465889 
1404	 0.456251531839371 
1405	 0.452745139598846 
1406	 0.448798179626465 
1407	 0.444618284702301 
1408	 0.440039694309235 
1409	 0.435384720563889 
1410	 0.430408030748367 
1411	 0.425408631563187 
1412	 0.420211255550385 
1413	 0.415142446756363 
1414	 0.409920692443848 
1415	 0.40489387512207 
1416	 0.399830669164658 
1417	 0.395098030567169 
1418	 0.390403777360916 
1419	 0.386142164468765 
1420	 0.382095724344254 
1421	 0.378598541021347 
