Wavelength	2c.000
350	 6.08950853347778E-02 
351	 6.00801594555378E-02 
352	 5.96273951232433E-02 
353	 5.80521039664745E-02 
354	 5.82693032920361E-02 
355	 5.88814243674278E-02 
356	 5.80291785299778E-02 
357	 5.50401881337166E-02 
358	 0.052465446293354 
359	 5.11439740657806E-02 
360	 0.051398754119873 
361	 5.28333745896816E-02 
362	 5.26846498250961E-02 
363	 5.19941374659538E-02 
364	 5.10150939226151E-02 
365	 4.84216138720512E-02 
366	 4.83287759125233E-02 
367	 4.92928475141525E-02 
368	 4.92670238018036E-02 
369	 4.88832555711269E-02 
370	 4.87580373883247E-02 
371	 4.88424971699715E-02 
372	 4.86523993313313E-02 
373	 4.75099198520184E-02 
374	 4.74582053720951E-02 
375	 4.83521707355976E-02 
376	 4.65565472841263E-02 
377	 0.047844011336565 
378	 4.87501844763756E-02 
379	 0.046137347817421 
380	 4.64077852666378E-02 
381	 4.71140183508396E-02 
382	 4.68519814312458E-02 
383	 0.045312911272049 
384	 4.50668409466743E-02 
385	 0.046104408800602 
386	 4.72193881869316E-02 
387	 4.59096357226372E-02 
388	 4.59412559866905E-02 
389	 4.62510287761688E-02 
390	 4.51853349804878E-02 
391	 4.37882468104362E-02 
392	 4.42940779030323E-02 
393	 0.045548003166914 
394	 4.46002520620823E-02 
395	 4.47369962930679E-02 
396	 4.55276817083359E-02 
397	 4.59142997860909E-02 
398	 4.45596352219582E-02 
399	 4.35566194355488E-02 
400	 4.32955920696259E-02 
401	 4.34884466230869E-02 
402	 0.043491292744875 
403	 4.34571765363216E-02 
404	 4.34378646314144E-02 
405	 4.33615148067474E-02 
406	 4.27401475608349E-02 
407	 4.23242039978504E-02 
408	 0.042511947453022 
409	 4.27808277308941E-02 
410	 4.26291264593601E-02 
411	 4.24038171768188E-02 
412	 4.25882004201412E-02 
413	 4.28397729992867E-02 
414	 4.21696044504642E-02 
415	 4.12409789860249E-02 
416	 4.20324988663197E-02 
417	 4.20007184147835E-02 
418	 4.16173301637173E-02 
419	 4.15212959051132E-02 
420	 4.14404980838299E-02 
421	 4.13904190063477E-02 
422	 0.04143425822258 
423	 4.16048653423786E-02 
424	 4.16571460664272E-02 
425	 4.13245037198067E-02 
426	 4.08632345497608E-02 
427	 0.04108926653862 
428	 4.09588068723679E-02 
429	 4.08434309065342E-02 
430	 4.10872399806976E-02 
431	 4.09625582396984E-02 
432	 4.09579314291477E-02 
433	 4.09439280629158E-02 
434	 4.05503548681736E-02 
435	 4.05842810869217E-02 
436	 4.07602787017822E-02 
437	 0.040778674185276 
438	 4.04915511608124E-02 
439	 4.05709557235241E-02 
440	 4.07375022768974E-02 
441	 4.06018830835819E-02 
442	 0.040589764714241 
443	 4.05559204518795E-02 
444	 4.04438190162182E-02 
445	 4.02892790734768E-02 
446	 4.02133278548718E-02 
447	 4.01585176587105E-02 
448	 4.00982014834881E-02 
449	 4.01640497148037E-02 
450	 4.01076301932335E-02 
451	 3.99751402437687E-02 
452	 3.99203225970268E-02 
453	 3.99516932666302E-02 
454	 4.00940328836441E-02 
455	 4.01892177760601E-02 
456	 3.99006269872189E-02 
457	 3.99604737758636E-02 
458	 4.01167795062065E-02 
459	 4.00507971644402E-02 
460	 3.99279408156872E-02 
461	 3.99148166179657E-02 
462	 3.99163141846657E-02 
463	 3.97441983222961E-02 
464	 3.98394279181957E-02 
465	 3.99000160396099E-02 
466	 3.97586561739445E-02 
467	 3.95647510886192E-02 
468	 3.97773720324039E-02 
469	 3.99825945496559E-02 
470	 3.97625602781773E-02 
471	 3.98750975728035E-02 
472	 3.98504361510277E-02 
473	 3.96764688193798E-02 
474	 3.97093892097473E-02 
475	 3.96737270057201E-02 
476	 3.96545939147472E-02 
477	 3.96902039647102E-02 
478	 3.95596772432327E-02 
479	 3.96656319499016E-02 
480	 0.039801936596632 
481	 3.96308563649654E-02 
482	 3.96273843944073E-02 
483	 3.96228283643723E-02 
484	 3.95744703710079E-02 
485	 0.03963353484869 
486	 3.97914499044418E-02 
487	 3.97856198251247E-02 
488	 3.95173691213131E-02 
489	 3.95457856357098E-02 
490	 3.97159047424793E-02 
491	 3.98390181362629E-02 
492	 3.97508032619953E-02 
493	 3.97308953106403E-02 
494	 0.039773914963007 
495	 0.039835549890995 
496	 3.98776680231094E-02 
497	 3.97751666605473E-02 
498	 3.97131778299809E-02 
499	 3.98740470409393E-02 
500	 0.039980985224247 
501	 3.98995243012905E-02 
502	 3.97590585052967E-02 
503	 3.98844890296459E-02 
504	 3.98592501878738E-02 
505	 3.98147627711296E-02 
506	 3.98743562400341E-02 
507	 0.039896946400404 
508	 3.99350710213184E-02 
509	 3.99928167462349E-02 
510	 4.00491766631603E-02 
511	 4.00498136878014E-02 
512	 4.01011779904366E-02 
513	 4.02051471173763E-02 
514	 4.02137935161591E-02 
515	 4.02050353586674E-02 
516	 4.01829704642296E-02 
517	 4.01532053947449E-02 
518	 4.01882417500019E-02 
519	 0.040223304182291 
520	 4.02780883014202E-02 
521	 4.04148325324059E-02 
522	 4.04488481581211E-02 
523	 4.04329299926758E-02 
524	 4.04360666871071E-02 
525	 4.04905341565609E-02 
526	 4.05347608029842E-02 
527	 4.05903831124306E-02 
528	 4.06973399221897E-02 
529	 4.08255271613598E-02 
530	 4.09234724938869E-02 
531	 4.09881696105003E-02 
532	 4.10678125917912E-02 
533	 0.041151687502861 
534	 4.12665754556656E-02 
535	 4.14144396781921E-02 
536	 4.15063761174679E-02 
537	 4.16038706898689E-02 
538	 4.17247228324413E-02 
539	 4.18617278337479E-02 
540	 4.20160330832005E-02 
541	 4.22059409320354E-02 
542	 4.24322597682476E-02 
543	 0.042668528854847 
544	 4.28765118122101E-02 
545	 4.30581122636795E-02 
546	 4.32428754866123E-02 
547	 4.35090661048889E-02 
548	 4.37952987849712E-02 
549	 4.40778508782387E-02 
550	 4.43705879151821E-02 
551	 4.46392372250557E-02 
552	 4.49560135602951E-02 
553	 4.53599467873573E-02 
554	 4.57529686391354E-02 
555	 4.62138652801514E-02 
556	 4.67405766248703E-02 
557	 4.72973883152008E-02 
558	 4.79042232036591E-02 
559	 4.85816188156605E-02 
560	 4.93164882063866E-02 
561	 5.00529408454895E-02 
562	 5.07661253213882E-02 
563	 5.15578389167786E-02 
564	 5.24952001869679E-02 
565	 5.33872544765472E-02 
566	 5.43199814856052E-02 
567	 5.53053095936775E-02 
568	 5.63022084534168E-02 
569	 5.74012696743011E-02 
570	 5.85315935313702E-02 
571	 5.96645064651966E-02 
572	 6.09185583889484E-02 
573	 6.22009709477425E-02 
574	 6.35009482502937E-02 
575	 0.064848855137825 
576	 6.63027092814446E-02 
577	 6.78127706050873E-02 
578	 6.93733841180801E-02 
579	 7.10332691669464E-02 
580	 7.26853609085083E-02 
581	 7.43655264377594E-02 
582	 0.07613555341959 
583	 7.80077427625656E-02 
584	 7.99217745661736E-02 
585	 8.18716958165169E-02 
586	 8.38804543018341E-02 
587	 8.59082937240601E-02 
588	 8.79729390144348E-02 
589	 9.00743007659912E-02 
590	 9.21530053019524E-02 
591	 9.43301096558571E-02 
592	 9.65402573347092E-02 
593	 9.86872613430023E-02 
594	 0.100797198712826 
595	 0.102893337607384 
596	 0.104994684457779 
597	 0.107103124260902 
598	 0.109166085720062 
599	 0.111251898109913 
600	 0.113377690315247 
601	 0.115354746580124 
602	 0.11739057302475 
603	 0.119458116590977 
604	 0.121438309550285 
605	 0.12337950617075 
606	 0.125246211886406 
607	 0.127045392990112 
608	 0.128835663199425 
609	 0.13056580722332 
610	 0.132237613201141 
611	 0.133867174386978 
612	 0.135457366704941 
613	 0.136944159865379 
614	 0.138351127505302 
615	 0.139756366610527 
616	 0.141120404005051 
617	 0.142458006739616 
618	 0.143750935792923 
619	 0.144905835390091 
620	 0.146111711859703 
621	 0.147305890917778 
622	 0.148379653692245 
623	 0.149444907903671 
624	 0.150496676564217 
625	 0.151520013809204 
626	 0.15249864757061 
627	 0.153475165367126 
628	 0.154434084892273 
629	 0.155353665351868 
630	 0.156219854950905 
631	 0.157087564468384 
632	 0.157958939671516 
633	 0.158807665109634 
634	 0.159619584679604 
635	 0.160444349050522 
636	 0.161291569471359 
637	 0.162112563848495 
638	 0.162875443696976 
639	 0.163628041744232 
640	 0.164420962333679 
641	 0.165247425436974 
642	 0.166021108627319 
643	 0.166750818490982 
644	 0.167509332299232 
645	 0.168336063623428 
646	 0.16912654042244 
