Wavelength	5a.000
921	 0.373274862766266 
922	 0.373314678668976 
923	 0.373349636793137 
924	 0.373377919197083 
925	 0.373388826847076 
926	 0.373433589935303 
927	 0.373564869165421 
928	 0.373785555362701 
929	 0.373929649591446 
930	 0.373952180147171 
931	 0.373904049396515 
932	 0.373948067426682 
933	 0.374027222394943 
934	 0.374139428138733 
935	 0.374314367771149 
936	 0.374583750963211 
937	 0.37476709485054 
938	 0.374859273433685 
939	 0.37498539686203 
940	 0.375177025794983 
941	 0.375404506921768 
942	 0.375607967376709 
943	 0.375739455223084 
944	 0.37602624297142 
945	 0.37613508105278 
946	 0.3760646879673 
947	 0.376187384128571 
948	 0.376256227493286 
949	 0.376256823539734 
950	 0.376253068447113 
951	 0.376350939273834 
952	 0.376454889774323 
953	 0.376484662294388 
954	 0.376486718654633 
955	 0.376662403345108 
956	 0.376615077257156 
957	 0.376501172780991 
958	 0.37645149230957 
959	 0.376347362995148 
960	 0.376285016536713 
961	 0.376234710216522 
962	 0.376134991645813 
963	 0.375930368900299 
964	 0.375553697347641 
965	 0.375229895114899 
966	 0.375124603509903 
967	 0.375095009803772 
968	 0.375109761953354 
969	 0.37510734796524 
970	 0.375063806772232 
971	 0.375056266784668 
972	 0.374968826770782 
973	 0.374900668859482 
974	 0.375009149312973 
975	 0.375429481267929 
976	 0.375761747360229 
977	 0.376016616821289 
978	 0.376272410154343 
979	 0.376332521438599 
980	 0.376603782176971 
981	 0.376932263374329 
982	 0.377080082893372 
983	 0.377207577228546 
984	 0.377304226160049 
985	 0.377486169338226 
986	 0.377814471721649 
987	 0.378054589033127 
988	 0.378268212080002 
989	 0.378492623567581 
990	 0.378761827945709 
991	 0.379132091999054 
992	 0.379365384578705 
993	 0.379425853490829 
994	 0.379413902759552 
995	 0.379533171653748 
996	 0.379958152770996 
997	 0.38038843870163 
998	 0.380540817975998 
999	 0.380811035633087 
1000	 0.381020575761795 
1001	 0.384820759296417 
1002	 0.384963065385818 
1003	 0.385127991437912 
1004	 0.385259181261063 
1005	 0.385332643985748 
1006	 0.385466486215591 
1007	 0.385629415512085 
1008	 0.385763585567474 
1009	 0.385914385318756 
1010	 0.386040449142456 
1011	 0.386137306690216 
1012	 0.386243730783463 
1013	 0.386318862438202 
1014	 0.386437356472015 
1015	 0.386582642793655 
1016	 0.386732965707779 
1017	 0.386861234903336 
1018	 0.386998623609543 
1019	 0.387119561433792 
1020	 0.38721975684166 
1021	 0.387302964925766 
1022	 0.387382835149765 
1023	 0.387467920780182 
1024	 0.387521237134933 
1025	 0.387577772140503 
1026	 0.387633383274078 
1027	 0.387706190347672 
1028	 0.387776702642441 
1029	 0.38787579536438 
1030	 0.387917846441269 
1031	 0.387968212366104 
1032	 0.388000130653381 
1033	 0.388033539056778 
1034	 0.388132303953171 
1035	 0.388196587562561 
1036	 0.388228833675385 
1037	 0.388214826583862 
1038	 0.388235509395599 
1039	 0.38822066783905 
1040	 0.388285636901855 
1041	 0.388437926769257 
1042	 0.388502895832062 
1043	 0.388557553291321 
1044	 0.388611078262329 
1045	 0.388628721237183 
1046	 0.388682633638382 
1047	 0.388769745826721 
1048	 0.388869494199753 
1049	 0.388955563306808 
1050	 0.388999432325363 
1051	 0.389061480760574 
1052	 0.389154195785522 
1053	 0.389257282018662 
1054	 0.389372527599335 
1055	 0.389494508504868 
1056	 0.389660239219666 
1057	 0.389784961938858 
1058	 0.389884352684021 
1059	 0.390007019042969 
1060	 0.390120208263397 
1061	 0.390171825885773 
1062	 0.390258252620697 
1063	 0.3903788626194 
1064	 0.390489280223846 
1065	 0.390619665384293 
1066	 0.390751332044601 
1067	 0.390880525112152 
1068	 0.391014069318771 
1069	 0.391146093606949 
1070	 0.391287386417389 
1071	 0.391440898180008 
1072	 0.391568303108215 
1073	 0.391710221767426 
1074	 0.391884237527847 
1075	 0.392030268907547 
1076	 0.392202585935593 
1077	 0.392375111579895 
1078	 0.392511159181595 
1079	 0.39265638589859 
1080	 0.39277920126915 
1081	 0.392879158258438 
1082	 0.392990201711655 
1083	 0.393123149871826 
1084	 0.393241137266159 
1085	 0.393348544836044 
1086	 0.393458008766174 
1087	 0.393563896417618 
1088	 0.393644392490387 
1089	 0.393759608268738 
1090	 0.393907725811005 
1091	 0.394046485424042 
1092	 0.394174247980118 
1093	 0.394260942935944 
1094	 0.394308835268021 
1095	 0.394335806369781 
1096	 0.394359260797501 
1097	 0.394421696662903 
1098	 0.394479662179947 
1099	 0.394511997699738 
1100	 0.394535094499588 
1101	 0.394530594348907 
1102	 0.394527047872543 
1103	 0.394531339406967 
1104	 0.394546031951904 
1105	 0.394559323787689 
1106	 0.394583374261856 
1107	 0.394594848155975 
1108	 0.394577324390411 
1109	 0.394582152366638 
1110	 0.394569933414459 
1111	 0.394522458314896 
1112	 0.394523620605469 
1113	 0.394513696432114 
1114	 0.394470661878586 
1115	 0.394459843635559 
1116	 0.394430160522461 
1117	 0.394398719072342 
1118	 0.394379764795303 
1119	 0.394386917352676 
1120	 0.394357770681381 
1121	 0.394326239824295 
1122	 0.394276022911072 
1123	 0.394182711839676 
1124	 0.394095659255981 
1125	 0.393989950418472 
1126	 0.393845915794373 
1127	 0.393695056438446 
1128	 0.393492460250854 
1129	 0.393263012170792 
1130	 0.392999887466431 
1131	 0.392697244882584 
1132	 0.392412453889847 
1133	 0.39207249879837 
1134	 0.391708225011826 
1135	 0.39132222533226 
1136	 0.390904366970062 
1137	 0.390449732542038 
1138	 0.389976024627686 
1139	 0.389476716518402 
1140	 0.388929516077042 
1141	 0.388392150402069 
1142	 0.387862771749496 
1143	 0.387342423200607 
1144	 0.386835247278214 
1145	 0.386301755905151 
1146	 0.385752707719803 
1147	 0.38510873913765 
1148	 0.384377151727676 
1149	 0.383653491735458 
1150	 0.38285094499588 
1151	 0.381987869739532 
1152	 0.38102650642395 
1153	 0.379991322755814 
1154	 0.378861218690872 
1155	 0.377610385417938 
1156	 0.376331835985184 
1157	 0.374962627887726 
1158	 0.373621791601181 
1159	 0.372212111949921 
1160	 0.370837777853012 
1161	 0.369540393352509 
1162	 0.368264734745026 
1163	 0.367157161235809 
1164	 0.366256564855576 
1165	 0.36558535695076 
1166	 0.36518582701683 
1167	 0.365062028169632 
1168	 0.365150302648544 
1169	 0.365408957004547 
1170	 0.365952789783478 
1171	 0.366507738828659 
1172	 0.367302298545837 
1173	 0.367956906557083 
1174	 0.368707120418549 
1175	 0.369279682636261 
1176	 0.369801640510559 
1177	 0.370188534259796 
1178	 0.370457053184509 
1179	 0.370643883943558 
1180	 0.37071681022644 
1181	 0.370697140693665 
1182	 0.370593398809433 
1183	 0.370437681674957 
1184	 0.370234280824661 
1185	 0.369986951351166 
1186	 0.369747310876846 
1187	 0.369476646184921 
1188	 0.369227528572083 
1189	 0.36896875500679 
1190	 0.368729948997498 
1191	 0.368511915206909 
1192	 0.368286728858948 
1193	 0.368071436882019 
1194	 0.367845565080643 
1195	 0.367605805397034 
1196	 0.367373555898666 
1197	 0.36713233590126 
1198	 0.366904586553574 
1199	 0.366690069437027 
1200	 0.366514652967453 
1201	 0.366367191076279 
1202	 0.36624202132225 
1203	 0.366151422262192 
1204	 0.366106688976288 
1205	 0.366155862808228 
1206	 0.366258919239044 
1207	 0.366459727287292 
1208	 0.366763442754745 
1209	 0.367107391357422 
1210	 0.367508053779602 
1211	 0.367990672588348 
1212	 0.368557274341583 
1213	 0.369168639183044 
1214	 0.369857579469681 
1215	 0.370592534542084 
1216	 0.371389120817184 
1217	 0.372202187776566 
1218	 0.373067140579224 
1219	 0.37396627664566 
1220	 0.374866038560867 
1221	 0.375829428434372 
1222	 0.376802533864975 
1223	 0.377782762050629 
1224	 0.378733247518539 
1225	 0.379694133996964 
1226	 0.380582422018051 
1227	 0.381440907716751 
1228	 0.38225457072258 
1229	 0.383024215698242 
1230	 0.383751332759857 
1231	 0.384433746337891 
1232	 0.3850938975811 
1233	 0.385710686445236 
1234	 0.38629013299942 
1235	 0.386833816766739 
1236	 0.387357085943222 
1237	 0.387848377227783 
1238	 0.388306558132172 
1239	 0.388728618621826 
1240	 0.389148682355881 
1241	 0.389539211988449 
1242	 0.389868825674057 
1243	 0.390191555023193 
1244	 0.390492588281631 
1245	 0.390779554843903 
1246	 0.391039669513702 
1247	 0.391285866498947 
1248	 0.391527473926544 
1249	 0.391738802194595 
1250	 0.391902029514313 
1251	 0.39208722114563 
1252	 0.392281740903854 
1253	 0.392439216375351 
1254	 0.392596662044525 
1255	 0.392721474170685 
1256	 0.392792046070099 
1257	 0.392878413200378 
1258	 0.392952799797058 
1259	 0.393028020858765 
1260	 0.393104016780853 
1261	 0.393175065517426 
1262	 0.393231779336929 
1263	 0.393310099840164 
1264	 0.393369555473328 
1265	 0.393421977758408 
1266	 0.393475979566574 
1267	 0.393516570329666 
1268	 0.393580347299576 
1269	 0.393647074699402 
1270	 0.393733441829681 
1271	 0.393844604492188 
1272	 0.393945842981339 
1273	 0.394054234027863 
1274	 0.394163578748703 
1275	 0.394271939992905 
1276	 0.394383698701859 
1277	 0.394491642713547 
1278	 0.39461824297905 
1279	 0.394751965999603 
1280	 0.394893199205399 
1281	 0.395053774118423 
1282	 0.395215421915054 
1283	 0.395389914512634 
1284	 0.395551234483719 
1285	 0.395709067583084 
1286	 0.395865321159363 
1287	 0.396028190851212 
1288	 0.396190136671066 
1289	 0.39633971452713 
1290	 0.396508693695068 
1291	 0.396626323461533 
1292	 0.396696537733078 
1293	 0.396796405315399 
1294	 0.396893531084061 
1295	 0.396973550319672 
1296	 0.397066235542297 
1297	 0.397128760814667 
1298	 0.397165566682816 
1299	 0.397186368703842 
1300	 0.397186994552612 
1301	 0.397186011075974 
1302	 0.397171854972839 
1303	 0.397141933441162 
1304	 0.397119164466858 
1305	 0.397063374519348 
1306	 0.396981328725815 
1307	 0.396878391504288 
1308	 0.396740198135376 
1309	 0.396600723266602 
1310	 0.396460890769959 
1311	 0.396308243274689 
1312	 0.396150916814804 
1313	 0.396007686853409 
1314	 0.395820409059525 
1315	 0.395616501569748 
1316	 0.395378321409225 
1317	 0.395119905471802 
1318	 0.394821971654892 
1319	 0.39450341463089 
1320	 0.394129127264023 
1321	 0.393724203109741 
1322	 0.393261760473251 
1323	 0.392762541770935 
1324	 0.392192959785461 
1325	 0.391582638025284 
1326	 0.3908911049366 
1327	 0.39013808965683 
1328	 0.389308512210846 
1329	 0.388400226831436 
1330	 0.387440860271454 
1331	 0.386396646499634 
1332	 0.38532954454422 
1333	 0.384234964847565 
1334	 0.383047550916672 
1335	 0.381931126117706 
1336	 0.380780309438705 
1337	 0.379722595214844 
1338	 0.378680169582367 
1339	 0.37776118516922 
1340	 0.376893043518066 
1341	 0.376140058040619 
1342	 0.375486314296722 
1343	 0.374909281730652 
1344	 0.374429076910019 
1345	 0.373995631933212 
1346	 0.373653471469879 
1347	 0.373333722352982 
1348	 0.373091727495193 
1349	 0.372824132442474 
1350	 0.372610479593277 
1351	 0.372342199087143 
1352	 0.372050791978836 
1353	 0.371747106313705 
1354	 0.371420800685883 
1355	 0.371086478233337 
1356	 0.370747894048691 
1357	 0.370385557413101 
1358	 0.370008617639542 
1359	 0.369607776403427 
1360	 0.369198024272919 
1361	 0.368755221366882 
1362	 0.36825031042099 
1363	 0.367746919393539 
1364	 0.367179214954376 
1365	 0.366570770740509 
1366	 0.365902900695801 
1367	 0.365197837352753 
1368	 0.364424079656601 
1369	 0.363605260848999 
1370	 0.362689793109894 
1371	 0.361723184585571 
1372	 0.360660523176193 
1373	 0.359539538621902 
1374	 0.358267039060593 
1375	 0.356904625892639 
1376	 0.355398535728455 
1377	 0.353785872459412 
1378	 0.351973205804825 
1379	 0.350034445524216 
1380	 0.347911179065704 
1381	 0.345609962940216 
1382	 0.343122273683548 
1383	 0.340411186218262 
1384	 0.337628811597824 
1385	 0.334598481655121 
1386	 0.33162721991539 
1387	 0.328463047742844 
1388	 0.325564503669739 
1389	 0.322605520486832 
1390	 0.319987386465073 
1391	 0.317650526762009 
1392	 0.315432727336884 
1393	 0.313613057136536 
1394	 0.312027424573898 
1395	 0.310636222362518 
1396	 0.30960088968277 
1397	 0.308454245328903 
1398	 0.307550042867661 
1399	 0.306310087442398 
1400	 0.305092215538025 
1401	 0.303505718708038 
1402	 0.301753997802734 
1403	 0.299637496471405 
1404	 0.297227114439011 
1405	 0.294611185789108 
1406	 0.291692346334457 
1407	 0.288588851690292 
1408	 0.285193562507629 
1409	 0.281754910945892 
1410	 0.278075456619263 
1411	 0.274389445781708 
1412	 0.27056673169136 
1413	 0.266855955123901 
1414	 0.263024538755417 
1415	 0.259376287460327 
1416	 0.255744159221649 
1417	 0.252352297306061 
1418	 0.249017372727394 
