Wavelength	5e.000
350	 6.63094967603683E-02 
351	 6.44056349992752E-02 
352	 0.062753789126873 
353	 0.063149705529213 
354	 6.34424686431885E-02 
355	 5.99990598857403E-02 
356	 5.63801266252995E-02 
357	 5.54181188344955E-02 
358	 5.27986735105515E-02 
359	 5.06313778460026E-02 
360	 5.05289137363434E-02 
361	 5.29912449419498E-02 
362	 5.35330809652805E-02 
363	 5.10121546685696E-02 
364	 4.69817519187927E-02 
365	 4.57966476678848E-02 
366	 0.046504121273756 
367	 4.76239062845707E-02 
368	 4.77786064147949E-02 
369	 4.63207811117172E-02 
370	 4.58617731928825E-02 
371	 4.57982271909714E-02 
372	 4.40890416502953E-02 
373	 4.36735041439533E-02 
374	 4.30554077029228E-02 
375	 4.20774444937706E-02 
376	 4.31134812533855E-02 
377	 4.47307713329792E-02 
378	 4.46576662361622E-02 
379	 4.22578603029251E-02 
380	 4.29556928575039E-02 
381	 4.35440205037594E-02 
382	 4.25737947225571E-02 
383	 4.02856953442097E-02 
384	 4.06649522483349E-02 
385	 4.23735119402409E-02 
386	 4.32291217148304E-02 
387	 4.07787933945656E-02 
388	 0.038853719830513 
389	 3.80515865981579E-02 
390	 3.78837883472443E-02 
391	 3.76466549932957E-02 
392	 3.75029928982258E-02 
393	 3.73163819313049E-02 
394	 3.68068180978298E-02 
395	 3.63345146179199E-02 
396	 3.63876186311245E-02 
397	 3.69085185229778E-02 
398	 3.70097607374191E-02 
399	 3.64407189190388E-02 
400	 3.57453227043152E-02 
401	 3.54664474725723E-02 
402	 3.49206812679768E-02 
403	 3.51052768528461E-02 
404	 3.55197340250015E-02 
405	 3.47073264420033E-02 
406	 3.43609750270844E-02 
407	 3.42677868902683E-02 
408	 3.41463014483452E-02 
409	 3.41990105807781E-02 
410	 3.39001230895519E-02 
411	 3.34647335112095E-02 
412	 3.33070009946823E-02 
413	 3.36000621318817E-02 
414	 3.29306498169899E-02 
415	 3.18546816706657E-02 
416	 3.25710996985435E-02 
417	 3.26503291726112E-02 
418	 3.23740318417549E-02 
419	 3.21836173534393E-02 
420	 3.16519290208817E-02 
421	 3.14919054508209E-02 
422	 3.15944850444794E-02 
423	 3.15623097121716E-02 
424	 3.16213630139828E-02 
425	 3.14904190599918E-02 
426	 0.03123371116817 
427	 3.13318707048893E-02 
428	 3.11331935226917E-02 
429	 3.09099927544594E-02 
430	 3.09111531823874E-02 
431	 3.06188594549894E-02 
432	 3.07864248752594E-02 
433	 3.10831349343061E-02 
434	 3.07220257818699E-02 
435	 3.07979974895716E-02 
436	 3.07113379240036E-02 
437	 3.02893631160259E-02 
438	 3.03024258464575E-02 
439	 3.04578822106123E-02 
440	 3.05535923689604E-02 
441	 3.04587744176388E-02 
442	 3.02429050207138E-02 
443	 3.01570557057858E-02 
444	 3.02294809371233E-02 
445	 3.02995070815086E-02 
446	 0.030294531956315 
447	 3.01478449255228E-02 
448	 2.99334861338139E-02 
449	 3.00231855362654E-02 
450	 3.01623921841383E-02 
451	 3.02493441849947E-02 
452	 3.02368775010109E-02 
453	 0.030055234208703 
454	 2.99373418092728E-02 
455	 2.99107767641544E-02 
456	 2.97595374286175E-02 
457	 2.97744851559401E-02 
458	 2.98051610589027E-02 
459	 2.97190342098475E-02 
460	 2.97462046146393E-02 
461	 2.97260452061892E-02 
462	 2.96049546450377E-02 
463	 2.94413436204195E-02 
464	 2.97005567699671E-02 
465	 2.98794377595186E-02 
466	 0.029687175527215 
467	 2.93038301169872E-02 
468	 2.93353497982025E-02 
469	 2.94548943638802E-02 
470	 2.92691849172115E-02 
471	 2.94411201030016E-02 
472	 2.93804947286844E-02 
473	 2.91227232664824E-02 
474	 2.91883442550898E-02 
475	 2.90766321122646E-02 
476	 2.90219858288765E-02 
477	 2.91326269507408E-02 
478	 0.028971241787076 
479	 2.88057513535023E-02 
480	 2.87506375461817E-02 
481	 2.88275610655546E-02 
482	 2.88681946694851E-02 
483	 2.88599655032158E-02 
484	 2.88172271102667E-02 
485	 2.87700574845076E-02 
486	 2.87981834262609E-02 
487	 0.028756320476532 
488	 2.85776033997536E-02 
489	 2.86017302423716E-02 
490	 2.86054257303476E-02 
491	 2.85968538373709E-02 
492	 2.86919791251421E-02 
493	 2.86388136446476E-02 
494	 2.85394918173552E-02 
495	 2.84963939338923E-02 
496	 2.85479165613651E-02 
497	 2.84987185150385E-02 
498	 2.84159891307354E-02 
499	 2.84152012318373E-02 
500	 2.84212790429592E-02 
501	 2.83692590892315E-02 
502	 2.83026359975338E-02 
503	 2.83475201576948E-02 
504	 2.83284056931734E-02 
505	 2.82926000654697E-02 
506	 2.83031109720469E-02 
507	 2.83798854798079E-02 
508	 2.83134207129478E-02 
509	 2.82134171575308E-02 
510	 2.82820425927639E-02 
511	 2.82449442893267E-02 
512	 2.82425470650196E-02 
513	 2.83333752304316E-02 
514	 2.84278076142073E-02 
515	 2.84169595688581E-02 
516	 2.83653512597084E-02 
517	 2.83610057085752E-02 
518	 0.028389910236001 
519	 2.84170005470514E-02 
520	 2.84719932824373E-02 
521	 2.86099798977375E-02 
522	 2.86157391965389E-02 
523	 2.85750925540924E-02 
524	 2.85849086940289E-02 
525	 0.0286905169487 
526	 2.86852847784758E-02 
527	 2.86691803485155E-02 
528	 2.87976320832968E-02 
529	 2.88619883358479E-02 
530	 2.88855228573084E-02 
531	 2.89195645600557E-02 
532	 2.90248785167933E-02 
533	 0.029070146381855 
534	 2.90718693286181E-02 
535	 0.029074352234602 
536	 2.91006416082382E-02 
537	 0.029107915237546 
538	 2.91211325675249E-02 
539	 2.91866790503263E-02 
540	 2.91692540049553E-02 
541	 2.91787944734097E-02 
542	 2.92607713490725E-02 
543	 2.93115638196468E-02 
544	 0.029409646987915 
545	 2.94761415570974E-02 
546	 2.94501949101686E-02 
547	 2.95702330768108E-02 
548	 2.96665318310261E-02 
549	 2.97151189297438E-02 
550	 2.98297461122274E-02 
551	 2.99082137644291E-02 
552	 2.99840830266476E-02 
553	 0.030094999819994 
554	 3.02255991846323E-02 
555	 3.03687900304794E-02 
556	 3.05251255631447E-02 
557	 3.07028293609619E-02 
558	 3.09294667094946E-02 
559	 3.11956740915775E-02 
560	 0.031465757638216 
561	 0.031673938035965 
562	 3.19222807884216E-02 
563	 3.22080105543137E-02 
564	 3.25055532157421E-02 
565	 3.28307673335075E-02 
566	 3.31366248428822E-02 
567	 3.34358401596546E-02 
568	 3.37837375700474E-02 
569	 3.41696329414845E-02 
570	 3.45634706318378E-02 
571	 3.49405854940414E-02 
572	 3.52904163300991E-02 
573	 3.56640890240669E-02 
574	 0.036039263010025 
575	 3.63781005144119E-02 
576	 3.67473550140858E-02 
577	 0.037031464278698 
578	 3.72624844312668E-02 
579	 3.76439429819584E-02 
580	 3.79312820732594E-02 
581	 3.81830483675003E-02 
582	 3.84787321090698E-02 
583	 3.87324914336205E-02 
584	 3.89781296253204E-02 
585	 3.92477177083492E-02 
586	 3.95610816776752E-02 
587	 3.98380868136883E-02 
588	 4.00929860770702E-02 
589	 4.03728112578392E-02 
590	 4.07587513327599E-02 
591	 0.041119746863842 
592	 4.14801612496376E-02 
593	 4.18971702456474E-02 
594	 4.23336513340473E-02 
595	 0.042831789702177 
596	 4.33680713176727E-02 
597	 4.38680797815323E-02 
598	 4.44620698690414E-02 
599	 4.51463386416435E-02 
600	 4.58927638828754E-02 
601	 4.66659516096115E-02 
602	 4.75351251661778E-02 
603	 4.84930798411369E-02 
604	 4.95123229920864E-02 
605	 5.06819970905781E-02 
606	 5.19506298005581E-02 
607	 5.33079989254475E-02 
608	 0.054805550724268 
609	 5.64381591975689E-02 
610	 5.82314878702164E-02 
611	 6.02116361260414E-02 
612	 6.23598955571651E-02 
613	 6.47136047482491E-02 
614	 0.067287988960743 
615	 0.070083886384964 
616	 7.30501860380173E-02 
617	 7.63237327337265E-02 
618	 7.99522027373314E-02 
619	 0.083790048956871 
620	 8.79708230495453E-02 
621	 0.092475488781929 
622	 9.72516089677811E-02 
623	 0.102346651256084 
624	 0.107820011675358 
625	 0.11363523453474 
626	 0.119681335985661 
627	 0.126126483082771 
628	 0.132865086197853 
629	 0.139795303344727 
630	 0.146946355700493 
631	 0.154346436262131 
632	 0.161955162882805 
633	 0.1696857213974 
634	 0.177583709359169 
635	 0.185547441244125 
636	 0.193542823195457 
637	 0.201611325144768 
638	 0.209556803107262 
639	 0.217417493462563 
640	 0.225251138210297 
641	 0.232960522174835 
642	 0.240482360124588 
643	 0.24781534075737 
644	 0.255011349916458 
645	 0.262040585279465 
646	 0.268802583217621 
647	 0.275257080793381 
648	 0.281488001346588 
649	 0.28749030828476 
650	 0.293270111083984 
651	 0.298818856477737 
652	 0.304022043943405 
653	 0.309015452861786 
654	 0.31383803486824 
655	 0.318438917398453 
656	 0.322820276021957 
657	 0.326929062604904 
658	 0.330764919519424 
659	 0.334450423717499 
660	 0.337981432676315 
661	 0.341353476047516 
662	 0.344555824995041 
663	 0.347590506076813 
664	 0.350443422794342 
665	 0.353147685527802 
666	 0.355775684118271 
667	 0.358187645673752 
668	 0.360414922237396 
669	 0.362543553113937 
670	 0.36473160982132 
671	 0.366720646619797 
672	 0.368588984012604 
673	 0.370519787073135 
674	 0.37223955988884 
675	 0.373851895332336 
676	 0.375435501337051 
677	 0.377000093460083 
678	 0.378272175788879 
679	 0.379568159580231 
680	 0.381107449531555 
681	 0.382391929626465 
682	 0.383516907691956 
683	 0.38459500670433 
684	 0.385729819536209 
685	 0.386827528476715 
686	 0.387818574905396 
687	 0.388725519180298 
688	 0.389694213867188 
689	 0.390711069107056 
690	 0.391662865877151 
691	 0.392476201057434 
692	 0.393305748701096 
693	 0.394138276576996 
694	 0.394960075616837 
695	 0.395752191543579 
696	 0.39648374915123 
697	 0.397123098373413 
698	 0.397695243358612 
699	 0.398304581642151 
700	 0.399055421352386 
701	 0.399798035621643 
702	 0.400392413139343 
703	 0.401047438383102 
704	 0.401634782552719 
705	 0.402126312255859 
706	 0.402579784393311 
707	 0.403109401464462 
708	 0.403750747442245 
709	 0.404396235942841 
710	 0.404711782932281 
711	 0.405271589756012 
712	 0.40591886639595 
713	 0.406361907720566 
714	 0.406711488962173 
715	 0.407143861055374 
716	 0.40766042470932 
717	 0.408130437135696 
718	 0.408492177724838 
719	 0.408889889717102 
720	 0.409354418516159 
721	 0.409671306610107 
722	 0.410051763057709 
723	 0.410442858934402 
724	 0.410767108201981 
725	 0.411191165447235 
726	 0.411542803049088 
727	 0.411858350038528 
728	 0.412301421165466 
729	 0.412689507007599 
730	 0.412962257862091 
731	 0.413178503513336 
732	 0.413561075925827 
733	 0.413887590169907 
734	 0.414156705141068 
735	 0.41442659497261 
736	 0.414721697568893 
737	 0.414986908435822 
738	 0.415218263864517 
739	 0.415450543165207 
740	 0.415721476078033 
741	 0.416050612926483 
742	 0.416374117136002 
743	 0.416511505842209 
744	 0.416798800230026 
745	 0.417140275239944 
746	 0.417365610599518 
747	 0.41745999455452 
748	 0.41765683889389 
749	 0.4179727435112 
750	 0.418275594711304 
751	 0.418404251337051 
752	 0.418525725603104 
753	 0.418741673231125 
754	 0.419019341468811 
755	 0.419285029172897 
756	 0.41951185464859 
757	 0.419692575931549 
758	 0.419816941022873 
759	 0.420024514198303 
760	 0.420256316661835 
761	 0.42038905620575 
762	 0.420564740896225 
763	 0.42072981595993 
764	 0.420903146266937 
765	 0.42118313908577 
766	 0.4213687479496 
767	 0.421502679586411 
768	 0.4216668009758 
769	 0.421930223703384 
770	 0.42208132147789 
771	 0.422214448451996 
772	 0.422468394041061 
773	 0.422586023807526 
774	 0.422759920358658 
775	 0.422988146543503 
776	 0.423110723495483 
777	 0.423261255025864 
778	 0.423315942287445 
779	 0.423291474580765 
780	 0.423492759466171 
781	 0.423796832561493 
782	 0.423968374729156 
783	 0.423905611038208 
