Wavelength	3c.001
350	 0.944351255893707 
351	 0.966550350189209 
352	 0.980074822902679 
353	 0.979521334171295 
354	 0.991234481334686 
355	 0.990346550941467 
356	 0.991464376449585 
357	 1.00715398788452 
358	 1.01766765117645 
359	 1.03113067150116 
360	 1.04121482372284 
361	 1.03656256198883 
362	 1.02967178821564 
363	 1.03404784202576 
364	 1.04796755313873 
365	 1.04980885982513 
366	 1.04336333274841 
367	 1.04545593261719 
368	 1.0630441904068 
369	 1.0597470998764 
370	 1.05658757686615 
371	 1.05839884281158 
372	 1.06037712097168 
373	 1.06334245204926 
374	 1.06267249584198 
375	 1.05834186077118 
376	 1.05716621875763 
377	 1.05691528320313 
378	 1.05852651596069 
379	 1.06176233291626 
380	 1.06022477149963 
381	 1.05642437934875 
382	 1.05746054649353 
383	 1.06950187683105 
384	 1.06317794322968 
385	 1.05521011352539 
386	 1.056401014328 
387	 1.06154215335846 
388	 1.06478214263916 
389	 1.06610596179962 
390	 1.06629168987274 
391	 1.06057155132294 
392	 1.05858337879181 
393	 1.0603609085083 
394	 1.05989015102386 
395	 1.06005716323853 
396	 1.05899798870087 
397	 1.05595469474792 
398	 1.0524195432663 
399	 1.05318093299866 
400	 1.05489861965179 
401	 1.05440521240234 
402	 1.06137573719025 
403	 1.0609724521637 
404	 1.05531775951385 
405	 1.05825483798981 
406	 1.05519592761993 
407	 1.05458092689514 
408	 1.05956041812897 
409	 1.05639088153839 
410	 1.05814349651337 
411	 1.0600882768631 
412	 1.05489313602448 
413	 1.05193781852722 
414	 1.05345606803894 
415	 1.05616199970245 
416	 1.05275273323059 
417	 1.05090570449829 
418	 1.05021774768829 
419	 1.04935908317566 
420	 1.04819667339325 
421	 1.04807829856873 
422	 1.04739212989807 
423	 1.04434680938721 
424	 1.04426193237305 
425	 1.0431969165802 
426	 1.04035496711731 
427	 1.03917896747589 
428	 1.03840243816376 
429	 1.03721451759338 
430	 1.03548526763916 
431	 1.03493690490723 
432	 1.03371465206146 
433	 1.03190016746521 
434	 1.03059923648834 
435	 1.02957701683044 
436	 1.02819919586182 
437	 1.02648627758026 
438	 1.02551090717316 
439	 1.02492833137512 
440	 1.02390253543854 
441	 1.02199423313141 
442	 1.02111566066742 
443	 1.01912271976471 
444	 1.01651310920715 
445	 1.0157378911972 
446	 1.01506674289703 
447	 1.01371467113495 
448	 1.01175105571747 
449	 1.01072323322296 
450	 1.00992262363434 
451	 1.00878632068634 
452	 1.00703287124634 
453	 1.00587689876556 
454	 1.00453233718872 
455	 1.00292098522186 
456	 1.00185000896454 
457	 0.9998699426651 
458	 0.998461961746216 
459	 0.998519122600555 
460	 0.997432708740234 
461	 0.995508968830109 
462	 0.99376779794693 
463	 0.993322134017944 
464	 0.992203116416931 
465	 0.990729570388794 
466	 0.989479720592499 
467	 0.989055573940277 
468	 0.98779684305191 
469	 0.986430048942566 
470	 0.985776364803314 
471	 0.983882188796997 
472	 0.98243647813797 
473	 0.981818437576294 
474	 0.981277048587799 
475	 0.980725944042206 
476	 0.979568481445313 
477	 0.977883636951447 
478	 0.977394819259644 
479	 0.976574897766113 
480	 0.975297212600708 
481	 0.974005818367004 
482	 0.973025560379028 
483	 0.972184181213379 
484	 0.971393346786499 
485	 0.970707654953003 
486	 0.969455659389496 
487	 0.968413114547729 
488	 0.968087017536163 
489	 0.967108309268951 
490	 0.966282546520233 
491	 0.965630233287811 
492	 0.964776456356049 
493	 0.964375555515289 
494	 0.963612020015717 
495	 0.96225380897522 
496	 0.961283147335052 
497	 0.96045184135437 
498	 0.959713816642761 
499	 0.95896327495575 
500	 0.95757657289505 
501	 0.956774771213531 
502	 0.956522583961487 
503	 0.955661475658417 
504	 0.954397022724152 
505	 0.953083992004395 
506	 0.951903641223907 
507	 0.950493633747101 
508	 0.949365794658661 
509	 0.94826865196228 
510	 0.946743786334991 
511	 0.945474803447723 
512	 0.943962812423706 
513	 0.942093014717102 
514	 0.940343201160431 
515	 0.939152240753174 
516	 0.937808752059937 
517	 0.935701966285706 
518	 0.933665871620178 
519	 0.931396782398224 
520	 0.928904891014099 
521	 0.926407217979431 
522	 0.923708021640778 
523	 0.921213448047638 
524	 0.918839633464813 
525	 0.915345430374146 
526	 0.911934614181519 
527	 0.908589363098145 
528	 0.904938220977783 
529	 0.90119206905365 
530	 0.897145926952362 
531	 0.892655372619629 
532	 0.887679040431976 
533	 0.882664740085602 
534	 0.877342283725739 
535	 0.87139356136322 
536	 0.864810228347778 
537	 0.85757178068161 
538	 0.849797070026398 
539	 0.841617524623871 
540	 0.832754850387573 
541	 0.823140621185303 
542	 0.812871992588043 
543	 0.802263736724854 
544	 0.790937066078186 
545	 0.77886950969696 
546	 0.766158819198608 
547	 0.752862155437469 
548	 0.739100873470306 
549	 0.724936008453369 
550	 0.710386335849762 
551	 0.695134103298187 
552	 0.679298996925354 
553	 0.66301155090332 
554	 0.646309792995453 
555	 0.629121124744415 
556	 0.611526489257813 
557	 0.593701481819153 
558	 0.57589054107666 
559	 0.55807501077652 
560	 0.540485441684723 
561	 0.523621141910553 
562	 0.507180154323578 
563	 0.49113193154335 
564	 0.475584983825684 
565	 0.460748136043549 
566	 0.446526914834976 
567	 0.432873070240021 
568	 0.419801503419876 
569	 0.407359004020691 
570	 0.395622044801712 
571	 0.384613275527954 
572	 0.374271214008331 
573	 0.364446550607681 
574	 0.355217516422272 
575	 0.346692740917206 
576	 0.338757336139679 
577	 0.331346243619919 
578	 0.324411779642105 
579	 0.317934423685074 
580	 0.312037706375122 
581	 0.306610882282257 
582	 0.30151692032814 
583	 0.296775817871094 
584	 0.292344003915787 
585	 0.288194060325623 
586	 0.284328609704971 
587	 0.280903667211533 
588	 0.277790009975433 
589	 0.274874031543732 
590	 0.272145569324493 
591	 0.269630134105682 
592	 0.267268985509872 
593	 0.26502001285553 
594	 0.263044655323029 
595	 0.261188864707947 
596	 0.259397566318512 
597	 0.257723540067673 
598	 0.256265044212341 
599	 0.254892528057098 
600	 0.253511101007462 
601	 0.252218931913376 
602	 0.250968962907791 
603	 0.249766185879707 
604	 0.248639926314354 
605	 0.247614458203316 
606	 0.246642842888832 
607	 0.24570070207119 
608	 0.244802638888359 
609	 0.243982419371605 
610	 0.243226170539856 
611	 0.242494404315948 
612	 0.241727158427238 
613	 0.240905910730362 
614	 0.240142464637756 
615	 0.239591091871262 
616	 0.238942101597786 
617	 0.238333567976952 
618	 0.237840175628662 
619	 0.237329468131065 
620	 0.236661672592163 
621	 0.235993459820747 
622	 0.23551045358181 
623	 0.234995409846306 
624	 0.23446998000145 
625	 0.233989536762238 
626	 0.233613759279251 
627	 0.233023345470428 
628	 0.232465699315071 
629	 0.232114478945732 
630	 0.231703147292137 
631	 0.231203317642212 
632	 0.230713620781898 
633	 0.230361148715019 
634	 0.229968920350075 
635	 0.229558974504471 
636	 0.229136437177658 
637	 0.228666573762894 
638	 0.228271439671516 
639	 0.227945059537888 
640	 0.227637782692909 
641	 0.22728057205677 
642	 0.226926654577255 
643	 0.226572781801224 
644	 0.226183652877808 
645	 0.225769773125648 
646	 0.225423827767372 
647	 0.225150913000107 
648	 0.224799871444702 
649	 0.224442571401596 
650	 0.224109500646591 
651	 0.223811313509941 
652	 0.223530992865562 
653	 0.223204046487808 
654	 0.222862809896469 
655	 0.222606107592583 
656	 0.222293749451637 
657	 0.222002983093262 
658	 0.221766084432602 
659	 0.221450343728065 
660	 0.221072763204575 
661	 0.220733627676964 
662	 0.220522463321686 
663	 0.220277205109596 
664	 0.219991266727448 
665	 0.2196996062994 
666	 0.21946194767952 
667	 0.219094395637512 
668	 0.218818679451942 
669	 0.218741536140442 
670	 0.218474000692368 
671	 0.218167096376419 
672	 0.217870786786079 
673	 0.217593595385551 
674	 0.217340677976608 
675	 0.21714523434639 
676	 0.216949462890625 
677	 0.2165916711092 
678	 0.216492965817451 
679	 0.216310828924179 
680	 0.215804815292358 
681	 0.215588942170143 
682	 0.215454906225204 
683	 0.215302780270576 
684	 0.215093567967415 
685	 0.214799001812935 
686	 0.21458475291729 
687	 0.21447317302227 
688	 0.214265137910843 
689	 0.213866055011749 
690	 0.213567808270454 
691	 0.213576138019562 
692	 0.213452890515327 
693	 0.213209554553032 
694	 0.21287277340889 
695	 0.21251168847084 
696	 0.212442979216576 
697	 0.212392970919609 
698	 0.21220999956131 
699	 0.212052777409554 
700	 0.211783841252327 
701	 0.211473569273949 
702	 0.211232990026474 
703	 0.211096927523613 
704	 0.210936352610588 
705	 0.210745304822922 
706	 0.210601359605789 
707	 0.210476741194725 
708	 0.210303127765656 
709	 0.210093662142754 
710	 0.210014432668686 
711	 0.209706157445908 
712	 0.209407418966293 
713	 0.209378391504288 
714	 0.209211528301239 
715	 0.209051519632339 
716	 0.208904132246971 
717	 0.208681792020798 
718	 0.20847874879837 
719	 0.208402931690216 
720	 0.208416283130646 
721	 0.208236247301102 
722	 0.208104610443115 
723	 0.207979634404182 
724	 0.207779467105865 
725	 0.207598656415939 
726	 0.207491680979729 
727	 0.207388773560524 
728	 0.207159265875816 
729	 0.206990331411362 
730	 0.206928178668022 
731	 0.206901282072067 
732	 0.206677854061127 
733	 0.206588104367256 
734	 0.206516355276108 
735	 0.206314191222191 
736	 0.206227079033852 
737	 0.206125810742378 
738	 0.206020921468735 
739	 0.205993980169296 
740	 0.205836474895477 
741	 0.205723881721497 
742	 0.205691874027252 
743	 0.20549800992012 
744	 0.205456718802452 
745	 0.205383196473122 
746	 0.205126538872719 
747	 0.205119952559471 
748	 0.205051019787788 
749	 0.204894110560417 
750	 0.204794570803642 
751	 0.20480988919735 
752	 0.204755857586861 
753	 0.204597890377045 
754	 0.204522475600243 
755	 0.204398706555367 
756	 0.204307109117508 
757	 0.204292804002762 
758	 0.204170390963554 
759	 0.203983068466187 
760	 0.203844875097275 
761	 0.203853294253349 
762	 0.203765735030174 
763	 0.20369166135788 
764	 0.203653156757355 
765	 0.203554928302765 
766	 0.20342318713665 
767	 0.203337028622627 
768	 0.203316330909729 
769	 0.203223630785942 
770	 0.203121200203896 
771	 0.203022599220276 
772	 0.202923834323883 
773	 0.202802449464798 
774	 0.202774822711945 
775	 0.202754184603691 
776	 0.202523022890091 
777	 0.20238333940506 
778	 0.202377304434776 
779	 0.202438086271286 
780	 0.202393114566803 
781	 0.202255949378014 
782	 0.202178120613098 
783	 0.202235221862793 
784	 0.20208714902401 
785	 0.201940640807152 
786	 0.201880872249603 
787	 0.201899647712708 
788	 0.201898068189621 
789	 0.201876908540726 
790	 0.201828077435493 
791	 0.201721683144569 
792	 0.201519250869751 
793	 0.201371178030968 
794	 0.201364770531654 
795	 0.201341524720192 
796	 0.20139491558075 
797	 0.201453253626823 
798	 0.201418414711952 
799	 0.201366826891899 
800	 0.201313495635986 
801	 0.201230108737946 
802	 0.201081424951553 
803	 0.201099842786789 
804	 0.201151788234711 
805	 0.201112270355225 
806	 0.20095057785511 
807	 0.200882643461227 
808	 0.200867682695389 
809	 0.200823664665222 
810	 0.200763553380966 
811	 0.200688362121582 
812	 0.200657829642296 
813	 0.200727820396423 
814	 0.20080977678299 
815	 0.200722396373749 
816	 0.200537413358688 
817	 0.200534582138062 
818	 0.200634092092514 
819	 0.2006646245718 
820	 0.20055878162384 
821	 0.200442120432854 
822	 0.200337871909142 
823	 0.20031850039959 
824	 0.200391501188278 
825	 0.200347408652306 
826	 0.200335115194321 
827	 0.200358897447586 
828	 0.200347617268562 
829	 0.200209319591522 
830	 0.200152665376663 
831	 0.200212433934212 
832	 0.200248911976814 
833	 0.200164213776588 
834	 0.200096234679222 
835	 0.200115919113159 
836	 0.200133219361305 
837	 0.200135335326195 
838	 0.20016385614872 
839	 0.200225234031677 
840	 0.200184568762779 
841	 0.200116440653801 
842	 0.200118035078049 
843	 0.200237050652504 
844	 0.200256526470184 
845	 0.200193524360657 
846	 0.200123712420464 
847	 0.200138479471207 
848	 0.200132876634598 
849	 0.200176998972893 
850	 0.200218439102173 
851	 0.200047641992569 
852	 0.199901610612869 
853	 0.199847400188446 
854	 0.199887782335281 
855	 0.199982866644859 
856	 0.199972555041313 
857	 0.199858412146568 
858	 0.199744895100594 
859	 0.199884742498398 
860	 0.199868515133858 
861	 0.199758589267731 
862	 0.199807733297348 
863	 0.199793130159378 
864	 0.199614137411118 
865	 0.199391156435013 
866	 0.199405983090401 
867	 0.199671745300293 
868	 0.199795082211494 
869	 0.19967095553875 
870	 0.19965560734272 
871	 0.199540734291077 
872	 0.199464395642281 
873	 0.199505269527435 
874	 0.199458241462708 
875	 0.199412435293198 
876	 0.199420392513275 
877	 0.199498698115349 
878	 0.199592471122742 
879	 0.199574783444405 
880	 0.199453711509705 
881	 0.199332728981972 
882	 0.199382439255714 
883	 0.199486255645752 
884	 0.199523568153381 
885	 0.199425011873245 
886	 0.199422940611839 
887	 0.199356287717819 
888	 0.199242323637009 
889	 0.199328869581223 
890	 0.199372619390488 
891	 0.19945427775383 
892	 0.199585169553757 
893	 0.199569270014763 
894	 0.19947774708271 
895	 0.1994808614254 
896	 0.199616014957428 
897	 0.199513867497444 
898	 0.199457600712776 
899	 0.199487894773483 
900	 0.199549660086632 
901	 0.199563771486282 
902	 0.199604347348213 
903	 0.199668914079666 
904	 0.199714258313179 
905	 0.199712797999382 
906	 0.199730753898621 
907	 0.199699848890305 
908	 0.199502184987068 
909	 0.199395209550858 
910	 0.199478819966316 
911	 0.199670255184174 
912	 0.199739441275597 
913	 0.199691951274872 
914	 0.199769169092178 
915	 0.199961230158806 
916	 0.199891567230225 
917	 0.199811592698097 
918	 0.199709564447403 
919	 0.199568688869476 
920	 0.199451014399529 
921	 0.199511423707008 
922	 0.199647292494774 
923	 0.199738159775734 
924	 0.199821576476097 
925	 0.199800997972488 
926	 0.199707075953484 
927	 0.199622988700867 
928	 0.199644297361374 
929	 0.199636042118073 
930	 0.199642404913902 
931	 0.199738830327988 
932	 0.199800625443459 
933	 0.199753418564796 
934	 0.199642732739449 
935	 0.199557557702065 
936	 0.199404925107956 
937	 0.199400439858437 
938	 0.199462279677391 
939	 0.199346721172333 
940	 0.199275746941566 
941	 0.199233308434486 
942	 0.199135914444923 
943	 0.198900893330574 
944	 0.198783472180367 
945	 0.198745310306549 
946	 0.198728293180466 
947	 0.198701426386833 
948	 0.198723167181015 
949	 0.198774144053459 
950	 0.19881246984005 
951	 0.19879461824894 
952	 0.198824346065521 
953	 0.198906630277634 
954	 0.198964908719063 
955	 0.198856398463249 
956	 0.198962345719337 
957	 0.199144095182419 
958	 0.199246674776077 
959	 0.19929276406765 
960	 0.199461162090302 
961	 0.199617281556129 
962	 0.199682742357254 
963	 0.199839532375336 
964	 0.200053840875626 
965	 0.200277507305145 
966	 0.200461462140083 
967	 0.200581446290016 
968	 0.200525864958763 
969	 0.200404956936836 
970	 0.200353473424911 
971	 0.200376316905022 
972	 0.200610026717186 
973	 0.200806275010109 
974	 0.200715735554695 
975	 0.200420349836349 
976	 0.200192838907242 
977	 0.200014963746071 
978	 0.199819475412369 
979	 0.199738144874573 
980	 0.199569582939148 
981	 0.199437692761421 
982	 0.199456289410591 
983	 0.199351489543915 
984	 0.199175029993057 
985	 0.198979109525681 
986	 0.198801040649414 
987	 0.198610678315163 
